,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Occupied housing units,Occupied housing units%Owner occupied:,Occupied housing units%Owner occupied:%1-person household:,Occupied housing units%Owner occupied:%1-person household:%Householder 15 to 54 years,Occupied housing units%Owner occupied:%1-person household:%Householder 55 to 64 years,Occupied housing units%Owner occupied:%1-person household:%Householder 65 to 74 years,Occupied housing units%Owner occupied:%1-person household:%Householder 75 years and over,Occupied housing units%Owner occupied:%2-or-more person household:,Occupied housing units%Owner occupied:%2-or-more person household:%Householder 15 to 54 years,Occupied housing units%Owner occupied:%2-or-more person household:%Householder 55 to 64 years,Occupied housing units%Owner occupied:%2-or-more person household:%Householder 65 to 74 years,Occupied housing units%Owner occupied:%2-or-more person household:%Householder 75 years and over,Occupied housing units%Renter occupied:,Occupied housing units%Renter occupied:%1-person household:,Occupied housing units%Renter occupied:%1-person household:%Householder 15 to 54 years,Occupied housing units%Renter occupied:%1-person household:%Householder 55 to 64 years,Occupied housing units%Renter occupied:%1-person household:%Householder 65 to 74 years,Occupied housing units%Renter occupied:%1-person household:%Householder 75 years and over,Occupied housing units%Renter occupied:%2-or-more person household:,Occupied housing units%Renter occupied:%2-or-more person household:%Householder 15 to 54 years,Occupied housing units%Renter occupied:%2-or-more person household:%Householder 55 to 64 years,Occupied housing units%Renter occupied:%2-or-more person household:%Householder 65 to 74 years,Occupied housing units%Renter occupied:%2-or-more person household:%Householder 75 years and over,Occupied housing units,Occupied housing units%Owner occupied:,Occupied housing units%Owner occupied:%Utility gas,"Occupied housing units%Owner occupied:%Bottled, tank, or LP gas",Occupied housing units%Owner occupied:%Electricity,"Occupied housing units%Owner occupied:%Fuel oil, kerosene, etc.",Occupied housing units%Owner occupied:%Coal or coke,Occupied housing units%Owner occupied:%Wood,Occupied housing units%Owner occupied:%Solar energy,Occupied housing units%Owner occupied:%Other fuel,Occupied housing units%Owner occupied:%No fuel used,Occupied housing units%Renter occupied:,Occupied housing units%Renter occupied:%Utility gas,"Occupied housing units%Renter occupied:%Bottled, tank, or LP gas",Occupied housing units%Renter occupied:%Electricity,"Occupied housing units%Renter occupied:%Fuel oil, kerosene, etc.",Occupied housing units%Renter occupied:%Coal or coke,Occupied housing units%Renter occupied:%Wood,Occupied housing units%Renter occupied:%Solar energy,Occupied housing units%Renter occupied:%Other fuel,Occupied housing units%Renter occupied:%No fuel used,Occupied housing units,Occupied housing units%Owner occupied:,"Occupied housing units%Owner occupied:%Less than $5,000","Occupied housing units%Owner occupied:%$5,000 to $9,999","Occupied housing units%Owner occupied:%$10,000 to $14,999","Occupied housing units%Owner occupied:%$15,000 to $19,999","Occupied housing units%Owner occupied:%$20,000 to $24,999","Occupied housing units%Owner occupied:%$25,000 to $34,999","Occupied housing units%Owner occupied:%$35,000 to $49,999","Occupied housing units%Owner occupied:%$50,000 to $74,999","Occupied housing units%Owner occupied:%$75,000 to $99,999","Occupied housing units%Owner occupied:%$100,000 to $149,999","Occupied housing units%Owner occupied:%$150,000 or more",Occupied housing units%Renter occupied:,"Occupied housing units%Renter occupied:%Less than $5,000","Occupied housing units%Renter occupied:%$5,000 to $9,999","Occupied housing units%Renter occupied:%$10,000 to $14,999","Occupied housing units%Renter occupied:%$15,000 to $19,999","Occupied housing units%Renter occupied:%$20,000 to $24,999","Occupied housing units%Renter occupied:%$25,000 to $34,999","Occupied housing units%Renter occupied:%$35,000 to $49,999","Occupied housing units%Renter occupied:%$50,000 to $74,999","Occupied housing units%Renter occupied:%$75,000 to $99,999","Occupied housing units%Renter occupied:%$100,000 to $149,999","Occupied housing units%Renter occupied:%$150,000 or more",Occupied housing units,Occupied housing units%Owner occupied (dollars),Occupied housing units%Renter occupied (dollars),Occupied housing units,Occupied housing unitsAggregate household income in the past 12 months (in 2011 inflation-adjusted dollars):%Owner occupied :,Occupied housing unitsAggregate household income in the past 12 months (in 2011 inflation-adjusted dollars):%Owner occupied :%Housing units with a mortgage,Occupied housing unitsAggregate household income in the past 12 months (in 2011 inflation-adjusted dollars):%Owner occupied :%Housing units without a mortgage,Occupied housing unitsAggregate household income in the past 12 months (in 2011 inflation-adjusted dollars):%Renter occupied,Owner-occupied housing units,"Owner-occupied housing units%Less than $10,000:","Owner-occupied housing units%Less than $10,000:%Value less than $10,000","Owner-occupied housing units%Less than $10,000:%Value $10,000 to $19,999","Owner-occupied housing units%Less than $10,000:%Value $20,000 to $29,999","Owner-occupied housing units%Less than $10,000:%Value $30,000 to $39,999","Owner-occupied housing units%Less than $10,000:%Value $40,000 to $49,999","Owner-occupied housing units%Less than $10,000:%Value $50,000 to $59,999","Owner-occupied housing units%Less than $10,000:%Value $60,000 to $69,999","Owner-occupied housing units%Less than $10,000:%Value $70,000 to $79,999","Owner-occupied housing units%Less than $10,000:%Value $80,000 to $89,999","Owner-occupied housing units%Less than $10,000:%Value $90,000 to $99,999","Owner-occupied housing units%Less than $10,000:%Value $100,000 to $199,999","Owner-occupied housing units%Less than $10,000:%Value $200,000 to $249,999","Owner-occupied housing units%Less than $10,000:%Value $250,000 to $499,999","Owner-occupied housing units%Less than $10,000:%Value $500,000 or more","Owner-occupied housing units%$10,000 to $19,999:","Owner-occupied housing units%$10,000 to $19,999:%Value less than $10,000","Owner-occupied housing units%$10,000 to $19,999:%Value $10,000 to $19,999","Owner-occupied housing units%$10,000 to $19,999:%Value $20,000 to $29,999","Owner-occupied housing units%$10,000 to $19,999:%Value $30,000 to $39,999","Owner-occupied housing units%$10,000 to $19,999:%Value $40,000 to $49,999","Owner-occupied housing units%$10,000 to $19,999:%Value $50,000 to $59,999","Owner-occupied housing units%$10,000 to $19,999:%Value $60,000 to $69,999","Owner-occupied housing units%$10,000 to $19,999:%Value $70,000 to $79,999","Owner-occupied housing units%$10,000 to $19,999:%Value $80,000 to $89,999","Owner-occupied housing units%$10,000 to $19,999:%Value $90,000 to $99,999","Owner-occupied housing units%$10,000 to $19,999:%Value $100,000 to $199,999","Owner-occupied housing units%$10,000 to $19,999:%Value $200,000 to $249,999","Owner-occupied housing units%$10,000 to $19,999:%Value $250,000 to $499,999","Owner-occupied housing units%$10,000 to $19,999:%Value $500,000 or more","Owner-occupied housing units%$20,000 to $34,999:","Owner-occupied housing units%$20,000 to $34,999:%Value less than $10,000","Owner-occupied housing units%$20,000 to $34,999:%Value $10,000 to $19,999","Owner-occupied housing units%$20,000 to $34,999:%Value $20,000 to $29,999","Owner-occupied housing units%$20,000 to $34,999:%Value $30,000 to $39,999","Owner-occupied housing units%$20,000 to $34,999:%Value $40,000 to $49,999","Owner-occupied housing units%$20,000 to $34,999:%Value $50,000 to $59,999","Owner-occupied housing units%$20,000 to $34,999:%Value $60,000 to $69,999","Owner-occupied housing units%$20,000 to $34,999:%Value $70,000 to $79,999","Owner-occupied housing units%$20,000 to $34,999:%Value $80,000 to $89,999","Owner-occupied housing units%$20,000 to $34,999:%Value $90,000 to $99,999","Owner-occupied housing units%$20,000 to $34,999:%Value $100,000 to $199,999","Owner-occupied housing units%$20,000 to $34,999:%Value $200,000 to $249,999","Owner-occupied housing units%$20,000 to $34,999:%Value $250,000 to $499,999","Owner-occupied housing units%$20,000 to $34,999:%Value $500,000 or more","Owner-occupied housing units%$35,000 to $49,999:","Owner-occupied housing units%$35,000 to $49,999:%Value less than $10,000","Owner-occupied housing units%$35,000 to $49,999:%Value $10,000 to $19,999","Owner-occupied housing units%$35,000 to $49,999:%Value $20,000 to $29,999","Owner-occupied housing units%$35,000 to $49,999:%Value $30,000 to $39,999","Owner-occupied housing units%$35,000 to $49,999:%Value $40,000 to $49,999","Owner-occupied housing units%$35,000 to $49,999:%Value $50,000 to $59,999","Owner-occupied housing units%$35,000 to $49,999:%Value $60,000 to $69,999","Owner-occupied housing units%$35,000 to $49,999:%Value $70,000 to $79,999","Owner-occupied housing units%$35,000 to $49,999:%Value $80,000 to $89,999","Owner-occupied housing units%$35,000 to $49,999:%Value $90,000 to $99,999","Owner-occupied housing units%$35,000 to $49,999:%Value $100,000 to $199,999","Owner-occupied housing units%$35,000 to $49,999:%Value $200,000 to $249,999","Owner-occupied housing units%$35,000 to $49,999:%Value $250,000 to $499,999","Owner-occupied housing units%$35,000 to $49,999:%Value $500,000 or more","Owner-occupied housing units%$50,000 to $74,999:","Owner-occupied housing units%$50,000 to $74,999:%Value less than $10,000","Owner-occupied housing units%$50,000 to $74,999:%Value $10,000 to $19,999","Owner-occupied housing units%$50,000 to $74,999:%Value $20,000 to $29,999","Owner-occupied housing units%$50,000 to $74,999:%Value $30,000 to $39,999","Owner-occupied housing units%$50,000 to $74,999:%Value $40,000 to $49,999","Owner-occupied housing units%$50,000 to $74,999:%Value $50,000 to $59,999","Owner-occupied housing units%$50,000 to $74,999:%Value $60,000 to $69,999","Owner-occupied housing units%$50,000 to $74,999:%Value $70,000 to $79,999","Owner-occupied housing units%$50,000 to $74,999:%Value $80,000 to $89,999","Owner-occupied housing units%$50,000 to $74,999:%Value $90,000 to $99,999","Owner-occupied housing units%$50,000 to $74,999:%Value $100,000 to $199,999","Owner-occupied housing units%$50,000 to $74,999:%Value $200,000 to $249,999","Owner-occupied housing units%$50,000 to $74,999:%Value $250,000 to $499,999","Owner-occupied housing units%$50,000 to $74,999:%Value $500,000 or more","Owner-occupied housing units%$75,000 to $99,999:","Owner-occupied housing units%$75,000 to $99,999:%Value less than $10,000","Owner-occupied housing units%$75,000 to $99,999:%Value $10,000 to $19,999","Owner-occupied housing units%$75,000 to $99,999:%Value $20,000 to $29,999","Owner-occupied housing units%$75,000 to $99,999:%Value $30,000 to $39,999","Owner-occupied housing units%$75,000 to $99,999:%Value $40,000 to $49,999","Owner-occupied housing units%$75,000 to $99,999:%Value $50,000 to $59,999","Owner-occupied housing units%$75,000 to $99,999:%Value $60,000 to $69,999","Owner-occupied housing units%$75,000 to $99,999:%Value $70,000 to $79,999","Owner-occupied housing units%$75,000 to $99,999:%Value $80,000 to $89,999","Owner-occupied housing units%$75,000 to $99,999:%Value $90,000 to $99,999","Owner-occupied housing units%$75,000 to $99,999:%Value $100,000 to $199,999","Owner-occupied housing units%$75,000 to $99,999:%Value $200,000 to $249,999","Owner-occupied housing units%$75,000 to $99,999:%Value $250,000 to $499,999","Owner-occupied housing units%$75,000 to $99,999:%Value $500,000 or more","Owner-occupied housing units%$100,000 or more:","Owner-occupied housing units%$100,000 or more:%Value less than $10,000","Owner-occupied housing units%$100,000 or more:%Value $10,000 to $19,999","Owner-occupied housing units%$100,000 or more:%Value $20,000 to $29,999","Owner-occupied housing units%$100,000 or more:%Value $30,000 to $39,999","Owner-occupied housing units%$100,000 or more:%Value $40,000 to $49,999","Owner-occupied housing units%$100,000 or more:%Value $50,000 to $59,999","Owner-occupied housing units%$100,000 or more:%Value $60,000 to $69,999","Owner-occupied housing units%$100,000 or more:%Value $70,000 to $79,999","Owner-occupied housing units%$100,000 or more:%Value $80,000 to $89,999","Owner-occupied housing units%$100,000 or more:%Value $90,000 to $99,999","Owner-occupied housing units%$100,000 or more:%Value $100,000 to $199,999","Owner-occupied housing units%$100,000 or more:%Value $200,000 to $249,999","Owner-occupied housing units%$100,000 or more:%Value $250,000 to $499,999","Owner-occupied housing units%$100,000 or more:%Value $500,000 or more",Occupied housing units,Occupied housing units%Owner occupied:,Occupied housing units%Owner occupied:%Family households:,Occupied housing units%Owner occupied:%Family households:%Married-couple family,Occupied housing units%Owner occupied:%Family households:%Other family:,"Occupied housing units%Owner occupied:%Family households:%Other family:%Male householder, no wife present","Occupied housing units%Owner occupied:%Family households:%Other family:%Female householder, no husband present",Occupied housing units%Owner occupied:%Nonfamily households,Occupied housing units%Renter occupied:,Occupied housing units%Renter occupied:%Family households:,Occupied housing units%Renter occupied:%Family households:%Married-couple family,Occupied housing units%Renter occupied:%Family households:%Other family:,"Occupied housing units%Renter occupied:%Family households:%Other family:%Male householder, no wife present","Occupied housing units%Renter occupied:%Family households:%Other family:%Female householder, no husband present",Occupied housing units%Renter occupied:%Nonfamily households,Occupied housing units,Occupied housing units%Owner occupied:,Occupied housing units%Owner occupied:%1-person household:,Occupied housing units%Owner occupied:%1-person household:%Householder 15 to 64 years,Occupied housing units%Owner occupied:%1-person household:%Householder 65 years and over,Occupied housing units%Owner occupied:%2-or-more person household:,Occupied housing units%Owner occupied:%2-or-more person household:%Householder 15 to 64 years,Occupied housing units%Owner occupied:%2-or-more person household:%Householder 65 years and over,Occupied housing units%Renter occupied:,Occupied housing units%Renter occupied:%1-person household:,Occupied housing units%Renter occupied:%1-person household:%Householder 15 to 64 years,Occupied housing units%Renter occupied:%1-person household:%Householder 65 years and over,Occupied housing units%Renter occupied:%2-or-more person household:,Occupied housing units%Renter occupied:%2-or-more person household:%Householder 15 to 64 years,Occupied housing units%Renter occupied:%2-or-more person household:%Householder 65 years and over,Occupied housing units,Occupied housing units%Owner occupied:,Occupied housing units%Owner occupied:%Gas,Occupied housing units%Owner occupied:%Electricity,"Occupied housing units%Owner occupied:%Fuel oil, kerosene, etc.",Occupied housing units%Owner occupied:%All other fuels and no fuel used,Occupied housing units%Renter occupied:,Occupied housing units%Renter occupied:%Gas,Occupied housing units%Renter occupied:%Electricity,"Occupied housing units%Renter occupied:%Fuel oil, kerosene, etc.",Occupied housing units%Renter occupied:%All other fuels and no fuel used,Geographic Identifier,Area Name
0,ACSSF,20110.0,dc,0,159,2,268670,110625,41724,21004,8690,6489,5541,68901,37056,14257,9743,7845,158045,79798,53408,12141,7418,6831,78247,66709,6271,3498,1769,268670.0,110625.0,79959.0,985.0,25403.0,3620.0,0.0,80.0,99.0,479.0,0.0,158045.0,81793.0,1141.0,69584.0,3133.0,0.0,0.0,0.0,950.0,1444.0,268670,110625,1670,1493,1868,2037,2937,4715,8987,15861,13532,21693,35832,158045,12826,13652,9594,7291,8775,12852,20276,25711,15949,18730,12389,63124,103193,44902,26377185200,16436489700,13495695700,2940794000,9940695500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268670,110625,59842,40036,19806,4318,15488,50783,158045,54203,17211,36992,6810,30182,103842,268670,110625,41724,29694,12030,68901,51313,17588,158045,79798,65549,14249,78247,72980,5267,268670,110625,80944,25403,3620,658,158045,82934,69584,3133,2394,04001US11,District of Columbia -- Urban
1,ACSSF,20110.0,dc,0,159,3,268670,110625,41724,21004,8690,6489,5541,68901,37056,14257,9743,7845,158045,79798,53408,12141,7418,6831,78247,66709,6271,3498,1769,268670.0,110625.0,79959.0,985.0,25403.0,3620.0,0.0,80.0,99.0,479.0,0.0,158045.0,81793.0,1141.0,69584.0,3133.0,0.0,0.0,0.0,950.0,1444.0,268670,110625,1670,1493,1868,2037,2937,4715,8987,15861,13532,21693,35832,158045,12826,13652,9594,7291,8775,12852,20276,25711,15949,18730,12389,63124,103193,44902,26377185200,16436489700,13495695700,2940794000,9940695500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268670,110625,59842,40036,19806,4318,15488,50783,158045,54203,17211,36992,6810,30182,103842,268670,110625,41724,29694,12030,68901,51313,17588,158045,79798,65549,14249,78247,72980,5267,268670,110625,80944,25403,3620,658,158045,82934,69584,3133,2394,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20110.0,dc,0,159,4,268670,110625,41724,21004,8690,6489,5541,68901,37056,14257,9743,7845,158045,79798,53408,12141,7418,6831,78247,66709,6271,3498,1769,268670.0,110625.0,79959.0,985.0,25403.0,3620.0,0.0,80.0,99.0,479.0,0.0,158045.0,81793.0,1141.0,69584.0,3133.0,0.0,0.0,0.0,950.0,1444.0,268670,110625,1670,1493,1868,2037,2937,4715,8987,15861,13532,21693,35832,158045,12826,13652,9594,7291,8775,12852,20276,25711,15949,18730,12389,63124,103193,44902,26377185200,16436489700,13495695700,2940794000,9940695500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268670,110625,59842,40036,19806,4318,15488,50783,158045,54203,17211,36992,6810,30182,103842,268670,110625,41724,29694,12030,68901,51313,17588,158045,79798,65549,14249,78247,72980,5267,268670,110625,80944,25403,3620,658,158045,82934,69584,3133,2394,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20110.0,dc,0,159,5,268670,110625,41724,21004,8690,6489,5541,68901,37056,14257,9743,7845,158045,79798,53408,12141,7418,6831,78247,66709,6271,3498,1769,268670.0,110625.0,79959.0,985.0,25403.0,3620.0,0.0,80.0,99.0,479.0,0.0,158045.0,81793.0,1141.0,69584.0,3133.0,0.0,0.0,0.0,950.0,1444.0,268670,110625,1670,1493,1868,2037,2937,4715,8987,15861,13532,21693,35832,158045,12826,13652,9594,7291,8775,12852,20276,25711,15949,18730,12389,63124,103193,44902,26377185200,16436489700,13495695700,2940794000,9940695500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268670,110625,59842,40036,19806,4318,15488,50783,158045,54203,17211,36992,6810,30182,103842,268670,110625,41724,29694,12030,68901,51313,17588,158045,79798,65549,14249,78247,72980,5267,268670,110625,80944,25403,3620,658,158045,82934,69584,3133,2394,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20110.0,dc,0,159,6,268670,110625,41724,21004,8690,6489,5541,68901,37056,14257,9743,7845,158045,79798,53408,12141,7418,6831,78247,66709,6271,3498,1769,268670.0,110625.0,79959.0,985.0,25403.0,3620.0,0.0,80.0,99.0,479.0,0.0,158045.0,81793.0,1141.0,69584.0,3133.0,0.0,0.0,0.0,950.0,1444.0,268670,110625,1670,1493,1868,2037,2937,4715,8987,15861,13532,21693,35832,158045,12826,13652,9594,7291,8775,12852,20276,25711,15949,18730,12389,63124,103193,44902,26377185200,16436489700,13495695700,2940794000,9940695500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268670,110625,59842,40036,19806,4318,15488,50783,158045,54203,17211,36992,6810,30182,103842,268670,110625,41724,29694,12030,68901,51313,17588,158045,79798,65549,14249,78247,72980,5267,268670,110625,80944,25403,3620,658,158045,82934,69584,3133,2394,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20110.0,dc,0,159,7,268670,110625,41724,21004,8690,6489,5541,68901,37056,14257,9743,7845,158045,79798,53408,12141,7418,6831,78247,66709,6271,3498,1769,268670.0,110625.0,79959.0,985.0,25403.0,3620.0,0.0,80.0,99.0,479.0,0.0,158045.0,81793.0,1141.0,69584.0,3133.0,0.0,0.0,0.0,950.0,1444.0,268670,110625,1670,1493,1868,2037,2937,4715,8987,15861,13532,21693,35832,158045,12826,13652,9594,7291,8775,12852,20276,25711,15949,18730,12389,63124,103193,44902,26377185200,16436489700,13495695700,2940794000,9940695500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268670,110625,59842,40036,19806,4318,15488,50783,158045,54203,17211,36992,6810,30182,103842,268670,110625,41724,29694,12030,68901,51313,17588,158045,79798,65549,14249,78247,72980,5267,268670,110625,80944,25403,3620,658,158045,82934,69584,3133,2394,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20110.0,dc,0,159,8,268670,110625,41724,21004,8690,6489,5541,68901,37056,14257,9743,7845,158045,79798,53408,12141,7418,6831,78247,66709,6271,3498,1769,268670.0,110625.0,79959.0,985.0,25403.0,3620.0,0.0,80.0,99.0,479.0,0.0,158045.0,81793.0,1141.0,69584.0,3133.0,0.0,0.0,0.0,950.0,1444.0,268670,110625,1670,1493,1868,2037,2937,4715,8987,15861,13532,21693,35832,158045,12826,13652,9594,7291,8775,12852,20276,25711,15949,18730,12389,63124,103193,44902,26377185200,16436489700,13495695700,2940794000,9940695500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268670,110625,59842,40036,19806,4318,15488,50783,158045,54203,17211,36992,6810,30182,103842,268670,110625,41724,29694,12030,68901,51313,17588,158045,79798,65549,14249,78247,72980,5267,268670,110625,80944,25403,3620,658,158045,82934,69584,3133,2394,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20110.0,dc,0,159,9,268670,110625,41724,21004,8690,6489,5541,68901,37056,14257,9743,7845,158045,79798,53408,12141,7418,6831,78247,66709,6271,3498,1769,268670.0,110625.0,79959.0,985.0,25403.0,3620.0,0.0,80.0,99.0,479.0,0.0,158045.0,81793.0,1141.0,69584.0,3133.0,0.0,0.0,0.0,950.0,1444.0,268670,110625,1670,1493,1868,2037,2937,4715,8987,15861,13532,21693,35832,158045,12826,13652,9594,7291,8775,12852,20276,25711,15949,18730,12389,63124,103193,44902,26377185200,16436489700,13495695700,2940794000,9940695500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268670,110625,59842,40036,19806,4318,15488,50783,158045,54203,17211,36992,6810,30182,103842,268670,110625,41724,29694,12030,68901,51313,17588,158045,79798,65549,14249,78247,72980,5267,268670,110625,80944,25403,3620,658,158045,82934,69584,3133,2394,50000US1198,"Delegate District (at Large) (112th Congress), District of Columbia"
8,ACSSF,20110.0,dc,0,159,10,47804,25369,7927,2827,2330,1420,1350,17442,8935,3711,2877,1919,22435,13473,10074,1409,476,1514,8962,8115,227,463,157,,,,,,,,,,,,,,,,,,,,,,47804,25369,0,327,78,299,121,244,943,2190,1538,4362,15267,22435,2001,993,657,450,474,1439,2822,5329,2532,2323,3415,106819,182970,59117,8165083100,6378171800,5045511700,1332660100,1786911300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47804,25369,16590,14837,1753,264,1489,8779,22435,3877,3484,393,127,266,18558,47804,25369,7927,5157,2770,17442,12646,4796,22435,13473,11483,1990,8962,8342,620,47804,25369,19464,4251,1437,217,22435,10879,9855,1238,463,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20110.0,dc,0,159,11,45264,20578,5995,3379,1440,412,764,14583,7739,2627,2294,1923,24686,11578,7498,1944,1277,859,13108,11152,1178,576,202,45264.0,20578.0,16304.0,166.0,2763.0,1078.0,0.0,0.0,31.0,236.0,0.0,24686.0,16225.0,155.0,7239.0,767.0,0.0,0.0,0.0,110.0,190.0,45264,20578,464,484,207,468,409,1034,1777,3168,2734,4948,4885,24686,1843,1880,1022,903,1517,2106,3392,4548,2977,3178,1320,62385,96855,48450,3805190200,2314913500,1980050800,334862700,1490276700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45264,20578,12597,7481,5116,1312,3804,7981,24686,8778,3004,5774,1494,4280,15908,45264,20578,5995,4819,1176,14583,10366,4217,24686,11578,9442,2136,13108,12330,778,45264,20578,16470,2763,1078,267,24686,16380,7239,767,300,79500US1100102,"PUMA5 00102, District of Columbia"
10,ACSSF,20110.0,dc,0,159,12,51374,25741,9753,4222,2326,1751,1454,15988,8647,3750,1814,1777,25633,12052,6956,1901,1338,1857,13581,11758,942,651,230,51374.0,25741.0,20416.0,273.0,4449.0,523.0,0.0,80.0,0.0,0.0,0.0,25633.0,14468.0,168.0,9890.0,854.0,0.0,0.0,0.0,117.0,136.0,51374,25741,250,357,723,278,845,1445,2021,3983,3974,5560,6305,25633,1462,2337,1840,1424,1164,2042,3537,3445,3044,3442,1896,70309,93711,43815,4662744700,3034031700,2566293600,467738100,1628713000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51374,25741,14133,8077,6056,1153,4903,11608,25633,8804,3103,5701,1163,4538,16829,51374,25741,9753,6548,3205,15988,12397,3591,25633,12052,8857,3195,13581,12700,881,51374,25741,20689,4449,523,80,25633,14636,9890,854,253,79500US1100103,"PUMA5 00103, District of Columbia"
11,ACSSF,20110.0,dc,0,159,13,59161,17734,6766,3218,1275,1264,1009,10968,5027,2316,1961,1664,41427,17225,9192,4275,2665,1093,24202,19543,2731,1302,626,59161.0,17734.0,13265.0,168.0,3902.0,399.0,0.0,0.0,0.0,0.0,0.0,41427.0,19492.0,298.0,20555.0,186.0,0.0,0.0,0.0,325.0,571.0,59161,17734,427,163,781,850,1159,1166,2868,4147,2841,2178,1154,41427,4897,5751,4115,3076,3269,5104,6156,4746,2159,1212,942,33571,56987,24280,2722380900,1189669400,956965300,232704000,1532711500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59161,17734,10323,4469,5854,1419,4435,7411,41427,22501,2892,19609,1904,17705,18926,59161,17734,6766,4493,2273,10968,7343,3625,41427,17225,13467,3758,24202,22274,1928,59161,17734,13433,3902,399,0,41427,19790,20555,186,896,79500US1100104,"PUMA5 00104, District of Columbia"
