,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States%Under 5 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States%5 to 17 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States%18 to 24 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States%25 to 34 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States%35 to 44 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States%45 to 54 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States%55 to 59 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States%60 and 61 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States%62 to 64 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States%65 to 74 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States%75 years and over,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in state of residence:,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in state of residence:% Under 5 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in state of residence:% 5 to 17 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in state of residence:% 18 to 24 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in state of residence:% 25 to 34 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in state of residence:% 35 to 44 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in state of residence:% 45 to 54 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in state of residence:% 55 to 59 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in state of residence:% 60 and 61 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in state of residence:% 62 to 64 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in state of residence:% 65 to 74 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in state of residence:% 75 years and over,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in other state in the United States:,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in other state in the United States:% Under 5 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in other state in the United States:% 5 to 17 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in other state in the United States:% 18 to 24 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in other state in the United States:% 25 to 34 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in other state in the United States:% 35 to 44 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in other state in the United States:% 45 to 54 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in other state in the United States:% 55 to 59 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in other state in the United States:% 60 and 61 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in other state in the United States:% 62 to 64 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in other state in the United States:% 65 to 74 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in other state in the United States:% 75 years and over,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Native; born outside the United States:,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Native; born outside the United States:% Under 5 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Native; born outside the United States:% 5 to 17 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Native; born outside the United States:% 18 to 24 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Native; born outside the United States:% 25 to 34 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Native; born outside the United States:% 35 to 44 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Native; born outside the United States:% 45 to 54 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Native; born outside the United States:% 55 to 59 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Native; born outside the United States:% 60 and 61 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Native; born outside the United States:% 62 to 64 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Native; born outside the United States:% 65 to 74 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Native; born outside the United States:% 75 years and over,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Foreign born:,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Foreign born:% Under 5 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Foreign born:% 5 to 17 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Foreign born:% 18 to 24 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Foreign born:% 25 to 34 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Foreign born:% 35 to 44 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Foreign born:% 45 to 54 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Foreign born:% 55 to 59 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Foreign born:% 60 and 61 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Foreign born:% 62 to 64 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Foreign born:% 65 to 74 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Foreign born:% 75 years and over,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico%Under 5 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico%5 to 17 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico%18 to 24 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico%25 to 34 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico%35 to 44 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico%45 to 54 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico%55 to 59 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico%60 and 61 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico%62 to 64 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico%65 to 74 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico%75 years and over,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in Puerto Rico:,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in Puerto Rico:% Under 5 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in Puerto Rico:% 5 to 17 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in Puerto Rico:% 18 to 24 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in Puerto Rico:% 25 to 34 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in Puerto Rico:% 35 to 44 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in Puerto Rico:% 45 to 54 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in Puerto Rico:% 55 to 59 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in Puerto Rico:% 60 and 61 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in Puerto Rico:% 62 to 64 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in Puerto Rico:% 65 to 74 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in Puerto Rico:% 75 years and over,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in the United States:,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in the United States:% Under 5 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in the United States:% 5 to 17 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in the United States:% 18 to 24 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in the United States:% 25 to 34 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in the United States:% 35 to 44 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in the United States:% 45 to 54 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in the United States:% 55 to 59 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in the United States:% 60 and 61 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in the United States:% 62 to 64 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in the United States:% 65 to 74 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in the United States:% 75 years and over,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Native; born elsewhere:,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Native; born elsewhere:% Under 5 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Native; born elsewhere:% 5 to 17 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Native; born elsewhere:% 18 to 24 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Native; born elsewhere:% 25 to 34 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Native; born elsewhere:% 35 to 44 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Native; born elsewhere:% 45 to 54 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Native; born elsewhere:% 55 to 59 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Native; born elsewhere:% 60 and 61 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Native; born elsewhere:% 62 to 64 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Native; born elsewhere:% 65 to 74 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Native; born elsewhere:% 75 years and over,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Foreign born:,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Foreign born:% Under 5 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Foreign born:% 5 to 17 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Foreign born:% 18 to 24 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Foreign born:% 25 to 34 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Foreign born:% 35 to 44 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Foreign born:% 45 to 54 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Foreign born:% 55 to 59 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Foreign born:% 60 and 61 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Foreign born:% 62 to 64 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Foreign born:% 65 to 74 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Foreign born:% 75 years and over,MEDIAN AGE BY PLACE OF BIRTH IN THE UNITED STATES for Total population in the United States% Total:,MEDIAN AGE BY PLACE OF BIRTH IN THE UNITED STATES for Total population in the United States%Born in state of residence,MEDIAN AGE BY PLACE OF BIRTH IN THE UNITED STATES for Total population in the United States%Born in other state of the United States,MEDIAN AGE BY PLACE OF BIRTH IN THE UNITED STATES for Total population in the United States%Native; born outside the United States,MEDIAN AGE BY PLACE OF BIRTH IN THE UNITED STATES for Total population in the United States%Foreign born,MEDIAN AGE BY PLACE OF BIRTH IN PUERTO RICO for Total population in Puerto Rico% Total:,MEDIAN AGE BY PLACE OF BIRTH IN PUERTO RICO for Total population in Puerto Rico%Born in Puerto Rico,MEDIAN AGE BY PLACE OF BIRTH IN PUERTO RICO for Total population in Puerto Rico%Born in the United States,MEDIAN AGE BY PLACE OF BIRTH IN PUERTO RICO for Total population in Puerto Rico%Native; born elsewhere,MEDIAN AGE BY PLACE OF BIRTH IN PUERTO RICO for Total population in Puerto Rico%Foreign born,PLACE OF BIRTH BY SEX IN THE UNITED STATES for Total population in the United States,PLACE OF BIRTH BY SEX IN THE UNITED STATES for Total population in the United States%Male,PLACE OF BIRTH BY SEX IN THE UNITED STATES for Total population in the United States%Female,PLACE OF BIRTH BY SEX IN THE UNITED STATES for Total population in the United States% Born in state of residence:,PLACE OF BIRTH BY SEX IN THE UNITED STATES for Total population in the United States% Born in state of residence:% Male,PLACE OF BIRTH BY SEX IN THE UNITED STATES for Total population in the United States% Born in state of residence:% Female,PLACE OF BIRTH BY SEX IN THE UNITED STATES for Total population in the United States% Born in other state in the United States:,PLACE OF BIRTH BY SEX IN THE UNITED STATES for Total population in the United States% Born in other state in the United States:% Male,PLACE OF BIRTH BY SEX IN THE UNITED STATES for Total population in the United States% Born in other state in the United States:% Female,PLACE OF BIRTH BY SEX IN THE UNITED STATES for Total population in the United States% Native; born outside the United States:,PLACE OF BIRTH BY SEX IN THE UNITED STATES for Total population in the United States% Native; born outside the United States:% Male,PLACE OF BIRTH BY SEX IN THE UNITED STATES for Total population in the United States% Native; born outside the United States:% Female,PLACE OF BIRTH BY SEX IN THE UNITED STATES for Total population in the United States% Foreign born:,PLACE OF BIRTH BY SEX IN THE UNITED STATES for Total population in the United States% Foreign born:% Male,PLACE OF BIRTH BY SEX IN THE UNITED STATES for Total population in the United States% Foreign born:% Female,PLACE OF BIRTH BY SEX IN PUERTO RICO for Total population in Puerto Rico,PLACE OF BIRTH BY SEX IN PUERTO RICO for Total population in Puerto Rico%Male,PLACE OF BIRTH BY SEX IN PUERTO RICO for Total population in Puerto Rico%Female,PLACE OF BIRTH BY SEX IN PUERTO RICO for Total population in Puerto Rico% Born in Puerto Rico:,PLACE OF BIRTH BY SEX IN PUERTO RICO for Total population in Puerto Rico% Born in Puerto Rico:% Male,PLACE OF BIRTH BY SEX IN PUERTO RICO for Total population in Puerto Rico% Born in Puerto Rico:% Female,PLACE OF BIRTH BY SEX IN PUERTO RICO for Total population in Puerto Rico% Born in the United States:,PLACE OF BIRTH BY SEX IN PUERTO RICO for Total population in Puerto Rico% Born in the United States:% Male,PLACE OF BIRTH BY SEX IN PUERTO RICO for Total population in Puerto Rico% Born in the United States:% Female,PLACE OF BIRTH BY SEX IN PUERTO RICO for Total population in Puerto Rico% Native; born elsewhere:,PLACE OF BIRTH BY SEX IN PUERTO RICO for Total population in Puerto Rico% Native; born elsewhere:% Male,PLACE OF BIRTH BY SEX IN PUERTO RICO for Total population in Puerto Rico% Native; born elsewhere:% Female,PLACE OF BIRTH BY SEX IN PUERTO RICO for Total population in Puerto Rico% Foreign born:,PLACE OF BIRTH BY SEX IN PUERTO RICO for Total population in Puerto Rico% Foreign born:% Male,PLACE OF BIRTH BY SEX IN PUERTO RICO for Total population in Puerto Rico% Foreign born:% Female,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States%Under 5 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States%5 to 17 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States%18 to 24 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States%25 to 44 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States%45 to 54 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States%55 to 64 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States%65 to 74 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States%75 years and over,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in state of residence:,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in state of residence:% Under 5 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in state of residence:% 5 to 17 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in state of residence:% 18 to 24 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in state of residence:% 25 to 44 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in state of residence:% 45 to 54 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in state of residence:% 55 to 64 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in state of residence:% 65 to 74 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in state of residence:% 75 years and over,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in other state in the United States:,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in other state in the United States:% Under 5 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in other state in the United States:% 5 to 17 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in other state in the United States:% 18 to 24 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in other state in the United States:% 25 to 44 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in other state in the United States:% 45 to 54 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in other state in the United States:% 55 to 64 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in other state in the United States:% 65 to 74 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Born in other state in the United States:% 75 years and over,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Native; born outside the United States:,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Native; born outside the United States:% Under 5 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Native; born outside the United States:% 5 to 17 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Native; born outside the United States:% 18 to 24 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Native; born outside the United States:% 25 to 44 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Native; born outside the United States:% 45 to 54 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Native; born outside the United States:% 55 to 64 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Native; born outside the United States:% 65 to 74 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Native; born outside the United States:% 75 years and over,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Foreign born:,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Foreign born:% Under 5 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Foreign born:% 5 to 17 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Foreign born:% 18 to 24 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Foreign born:% 25 to 44 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Foreign born:% 45 to 54 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Foreign born:% 55 to 64 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Foreign born:% 65 to 74 years,PLACE OF BIRTH BY AGE IN THE UNITED STATES for Total population in the United States% Foreign born:% 75 years and over,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico%Under 5 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico%5 to 17 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico%18 to 24 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico%25 to 44 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico%45 to 54 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico%55 to 64 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico%65 to 74 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico%75 years and over,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in Puerto Rico:,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in Puerto Rico:% Under 5 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in Puerto Rico:% 5 to 17 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in Puerto Rico:% 18 to 24 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in Puerto Rico:% 25 to 44 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in Puerto Rico:% 45 to 54 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in Puerto Rico:% 55 to 64 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in Puerto Rico:% 65 to 74 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in Puerto Rico:% 75 years and over,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in the United States:,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in the United States:% Under 5 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in the United States:% 5 to 17 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in the United States:% 18 to 24 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in the United States:% 25 to 44 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in the United States:% 45 to 54 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in the United States:% 55 to 64 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in the United States:% 65 to 74 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Born in the United States:% 75 years and over,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Native; born elsewhere:,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Native; born elsewhere:% Under 5 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Native; born elsewhere:% 5 to 17 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Native; born elsewhere:% 18 to 24 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Native; born elsewhere:% 25 to 44 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Native; born elsewhere:% 45 to 54 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Native; born elsewhere:% 55 to 64 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Native; born elsewhere:% 65 to 74 years,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Native; born elsewhere:% 75 years and over,PLACE OF BIRTH BY AGE IN PUERTO RICO for Total population in Puerto Rico% Foreign born,Geographic Identifier,Area Name
0,ACSSF,20150.0,dc,0,15,2,672228,43230,74608,81506,152487,96419,77353,37764,13983,18287,44092,32499,240836,33614,52061,23183,35706,26796,25450,15590,4849,6456,10914,6217,323439,8594,17347,47261,90017,44894,35347,15402,6526,8937,26984,22130,12836,327,1677,1780,2862,2300,2350,521,83,387,432,117,95117,695,3523,9282,23902,22429,14206,6251,2525,2507,5762,4035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8,27.9,34.8,34.0,39.0,,,,,,672228,319705,352523,240836,110726,130110,323439,157139,166300,12836,6208,6628,95117,45632,49485,,,,,,,,,,,,,,,,672228,43230,74608,81506,248906,77353,70034,44092,32499,240836,33614,52061,23183,62502,25450,26895,10914,6217,323439,8594,17347,47261,134911,35347,30865,26984,22130,12836,327,1677,1780,5162,2350,991,432,117,95117,695,3523,9282,46331,14206,11283,5762,4035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04001US11,District of Columbia -- Urban
1,ACSSF,20150.0,dc,0,15,3,672228,43230,74608,81506,152487,96419,77353,37764,13983,18287,44092,32499,240836,33614,52061,23183,35706,26796,25450,15590,4849,6456,10914,6217,323439,8594,17347,47261,90017,44894,35347,15402,6526,8937,26984,22130,12836,327,1677,1780,2862,2300,2350,521,83,387,432,117,95117,695,3523,9282,23902,22429,14206,6251,2525,2507,5762,4035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8,27.9,34.8,34.0,39.0,,,,,,672228,319705,352523,240836,110726,130110,323439,157139,166300,12836,6208,6628,95117,45632,49485,,,,,,,,,,,,,,,,672228,43230,74608,81506,248906,77353,70034,44092,32499,240836,33614,52061,23183,62502,25450,26895,10914,6217,323439,8594,17347,47261,134911,35347,30865,26984,22130,12836,327,1677,1780,5162,2350,991,432,117,95117,695,3523,9282,46331,14206,11283,5762,4035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
