,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,PEOPLE REPORTING ANCESTRY for Total population,PEOPLE REPORTING ANCESTRY for Total population%Afghan,PEOPLE REPORTING ANCESTRY for Total population%Albanian,PEOPLE REPORTING ANCESTRY for Total population%Alsatian,PEOPLE REPORTING ANCESTRY for Total population%American,PEOPLE REPORTING ANCESTRY for Total population%Arab:,PEOPLE REPORTING ANCESTRY for Total population%Egyptian,PEOPLE REPORTING ANCESTRY for Total population%Iraqi,PEOPLE REPORTING ANCESTRY for Total population%Jordanian,PEOPLE REPORTING ANCESTRY for Total population%Lebanese,PEOPLE REPORTING ANCESTRY for Total population%Moroccan,PEOPLE REPORTING ANCESTRY for Total population%Palestinian,PEOPLE REPORTING ANCESTRY for Total population%Syrian,PEOPLE REPORTING ANCESTRY for Total population%Arab,PEOPLE REPORTING ANCESTRY for Total population%Other Arab,PEOPLE REPORTING ANCESTRY for Total population%Armenian,PEOPLE REPORTING ANCESTRY for Total population%Assyrian/Chaldean/Syriac,PEOPLE REPORTING ANCESTRY for Total population%Australian,PEOPLE REPORTING ANCESTRY for Total population%Austrian,PEOPLE REPORTING ANCESTRY for Total population%Basque,PEOPLE REPORTING ANCESTRY for Total population%Belgian,PEOPLE REPORTING ANCESTRY for Total population%Brazilian,PEOPLE REPORTING ANCESTRY for Total population%British,PEOPLE REPORTING ANCESTRY for Total population%Bulgarian,PEOPLE REPORTING ANCESTRY for Total population%Cajun,PEOPLE REPORTING ANCESTRY for Total population%Canadian,PEOPLE REPORTING ANCESTRY for Total population%Carpatho Rusyn,PEOPLE REPORTING ANCESTRY for Total population%Celtic,PEOPLE REPORTING ANCESTRY for Total population%Croatian,PEOPLE REPORTING ANCESTRY for Total population%Cypriot,PEOPLE REPORTING ANCESTRY for Total population%Czech,PEOPLE REPORTING ANCESTRY for Total population%Czechoslovakian,PEOPLE REPORTING ANCESTRY for Total population%Danish,PEOPLE REPORTING ANCESTRY for Total population%Dutch,PEOPLE REPORTING ANCESTRY for Total population%Eastern European,PEOPLE REPORTING ANCESTRY for Total population%English,PEOPLE REPORTING ANCESTRY for Total population%Estonian,PEOPLE REPORTING ANCESTRY for Total population%European,PEOPLE REPORTING ANCESTRY for Total population%Finnish,PEOPLE REPORTING ANCESTRY for Total population%French (except Basque),PEOPLE REPORTING ANCESTRY for Total population%French Canadian,PEOPLE REPORTING ANCESTRY for Total population%German,PEOPLE REPORTING ANCESTRY for Total population%German Russian,PEOPLE REPORTING ANCESTRY for Total population%Greek,PEOPLE REPORTING ANCESTRY for Total population%Guyanese,PEOPLE REPORTING ANCESTRY for Total population%Hungarian,PEOPLE REPORTING ANCESTRY for Total population%Icelander,PEOPLE REPORTING ANCESTRY for Total population%Iranian,PEOPLE REPORTING ANCESTRY for Total population%Irish,PEOPLE REPORTING ANCESTRY for Total population%Israeli,PEOPLE REPORTING ANCESTRY for Total population%Italian,PEOPLE REPORTING ANCESTRY for Total population%Latvian,PEOPLE REPORTING ANCESTRY for Total population%Lithuanian,PEOPLE REPORTING ANCESTRY for Total population%Luxemburger,PEOPLE REPORTING ANCESTRY for Total population%Macedonian,PEOPLE REPORTING ANCESTRY for Total population%Maltese,PEOPLE REPORTING ANCESTRY for Total population%New Zealander,PEOPLE REPORTING ANCESTRY for Total population%Northern European,PEOPLE REPORTING ANCESTRY for Total population%Norwegian,PEOPLE REPORTING ANCESTRY for Total population%Pennsylvania German,PEOPLE REPORTING ANCESTRY for Total population%Polish,PEOPLE REPORTING ANCESTRY for Total population%Portuguese,PEOPLE REPORTING ANCESTRY for Total population%Romanian,PEOPLE REPORTING ANCESTRY for Total population%Russian,PEOPLE REPORTING ANCESTRY for Total population%Scandinavian,PEOPLE REPORTING ANCESTRY for Total population%Scotch-Irish,PEOPLE REPORTING ANCESTRY for Total population%Scottish,PEOPLE REPORTING ANCESTRY for Total population%Serbian,PEOPLE REPORTING ANCESTRY for Total population%Slavic,PEOPLE REPORTING ANCESTRY for Total population%Slovak,PEOPLE REPORTING ANCESTRY for Total population%Slovene,PEOPLE REPORTING ANCESTRY for Total population%Soviet Union,PEOPLE REPORTING ANCESTRY for Total population%Subsaharan African:,PEOPLE REPORTING ANCESTRY for Total population%Cape Verdean,PEOPLE REPORTING ANCESTRY for Total population%Ethiopian,PEOPLE REPORTING ANCESTRY for Total population%Ghanaian,PEOPLE REPORTING ANCESTRY for Total population%Kenyan,PEOPLE REPORTING ANCESTRY for Total population%Liberian,PEOPLE REPORTING ANCESTRY for Total population%Nigerian,PEOPLE REPORTING ANCESTRY for Total population%Senegalese,PEOPLE REPORTING ANCESTRY for Total population%Sierra Leonean,PEOPLE REPORTING ANCESTRY for Total population%Somali,PEOPLE REPORTING ANCESTRY for Total population%South African,PEOPLE REPORTING ANCESTRY for Total population%Sudanese,PEOPLE REPORTING ANCESTRY for Total population%Ugandan,PEOPLE REPORTING ANCESTRY for Total population%Zimbabwean,PEOPLE REPORTING ANCESTRY for Total population%African,PEOPLE REPORTING ANCESTRY for Total population%Other Subsaharan African,PEOPLE REPORTING ANCESTRY for Total population%Swedish,PEOPLE REPORTING ANCESTRY for Total population%Swiss,PEOPLE REPORTING ANCESTRY for Total population%Turkish,PEOPLE REPORTING ANCESTRY for Total population%Ukrainian,PEOPLE REPORTING ANCESTRY for Total population%Welsh,PEOPLE REPORTING ANCESTRY for Total population%West Indian (except Hispanic groups):,PEOPLE REPORTING ANCESTRY for Total population%Bahamian,PEOPLE REPORTING ANCESTRY for Total population%Barbadian,PEOPLE REPORTING ANCESTRY for Total population%Belizean,PEOPLE REPORTING ANCESTRY for Total population%Bermudan,PEOPLE REPORTING ANCESTRY for Total population%British West Indian,PEOPLE REPORTING ANCESTRY for Total population%Dutch West Indian,PEOPLE REPORTING ANCESTRY for Total population%Haitian,PEOPLE REPORTING ANCESTRY for Total population%Jamaican,PEOPLE REPORTING ANCESTRY for Total population%Trinidadian and Tobagonian,PEOPLE REPORTING ANCESTRY for Total population%U.S. Virgin Islander,PEOPLE REPORTING ANCESTRY for Total population%West Indian,PEOPLE REPORTING ANCESTRY for Total population%Other West Indian,PEOPLE REPORTING ANCESTRY for Total population%Yugoslavian,PEOPLE REPORTING ANCESTRY for Total population%Other groups,PEOPLE REPORTING ANCESTRY for Total population%Unclassified or not reported,ANCESTRY for Total population,ANCESTRY for Total population% Ancestry specified:,ANCESTRY for Total population% Ancestry specified:% Single ancestry,ANCESTRY for Total population% Ancestry specified:% Multiple ancestry,ANCESTRY for Total population% Ancestry not specified:,ANCESTRY for Total population% Ancestry not specified:% Ancestry unclassified,ANCESTRY for Total population% Ancestry not specified:% Ancestry not reported,PEOPLE REPORTING ANCESTRY for Total population,PEOPLE REPORTING ANCESTRY for Total population%American,PEOPLE REPORTING ANCESTRY for Total population%Arab,PEOPLE REPORTING ANCESTRY for Total population%British,PEOPLE REPORTING ANCESTRY for Total population%Czech,PEOPLE REPORTING ANCESTRY for Total population%Danish,PEOPLE REPORTING ANCESTRY for Total population%Dutch,PEOPLE REPORTING ANCESTRY for Total population%English,PEOPLE REPORTING ANCESTRY for Total population%European,PEOPLE REPORTING ANCESTRY for Total population%French (except Basque),PEOPLE REPORTING ANCESTRY for Total population%French Canadian,PEOPLE REPORTING ANCESTRY for Total population%German,PEOPLE REPORTING ANCESTRY for Total population%Greek,PEOPLE REPORTING ANCESTRY for Total population%Hungarian,PEOPLE REPORTING ANCESTRY for Total population%Irish,PEOPLE REPORTING ANCESTRY for Total population%Italian,PEOPLE REPORTING ANCESTRY for Total population%Lithuanian,PEOPLE REPORTING ANCESTRY for Total population%Norwegian,PEOPLE REPORTING ANCESTRY for Total population%Polish,PEOPLE REPORTING ANCESTRY for Total population%Portuguese,PEOPLE REPORTING ANCESTRY for Total population%Russian,PEOPLE REPORTING ANCESTRY for Total population%Scotch-Irish,PEOPLE REPORTING ANCESTRY for Total population%Scottish,PEOPLE REPORTING ANCESTRY for Total population%Slovak,PEOPLE REPORTING ANCESTRY for Total population%Subsaharan African,PEOPLE REPORTING ANCESTRY for Total population%Swedish,PEOPLE REPORTING ANCESTRY for Total population%Swiss,PEOPLE REPORTING ANCESTRY for Total population%Ukrainian,PEOPLE REPORTING ANCESTRY for Total population%Welsh,PEOPLE REPORTING ANCESTRY for Total population%West Indian (except Hispanic groups),PEOPLE REPORTING ANCESTRY for Total population%Unclassified or not reported,ANCESTRY for Total population,ANCESTRY for Total population% Ancestry specified:,ANCESTRY for Total population% Ancestry specified:% Single ancestry,ANCESTRY for Total population% Ancestry specified:% Multiple ancestry,ANCESTRY for Total population% Ancestry not specified,Geographic Identifier,Area Name
0,ACSSF,20150.0,dc,0,9,2,672228.0,90.0,1178.0,0.0,13605.0,4981.0,691.0,0.0,0.0,1902.0,557.0,476.0,414.0,450.0,535.0,968.0,0.0,701.0,2091.0,0.0,328.0,996.0,4857.0,459.0,136.0,1250.0,88.0,70.0,727.0,126.0,1761.0,387.0,1615.0,4681.0,4331.0,34366.0,41.0,19663.0,1104.0,11220.0,2787.0,48428.0,41.0,1950.0,481.0,2186.0,97.0,2603.0,43864.0,339.0,25228.0,178.0,2139.0,0.0,145.0,64.0,53.0,1122.0,3954.0,72.0,13417.0,1493.0,1139.0,8559.0,973.0,3654.0,8655.0,729.0,153.0,1549.0,213.0,0.0,17695.0,38.0,4438.0,576.0,321.0,150.0,3157.0,119.0,386.0,0.0,359.0,247.0,105.0,0.0,7301.0,765.0,5765.0,1390.0,886.0,2968.0,3540.0,10392.0,133.0,85.0,0.0,69.0,232.0,27.0,3058.0,5176.0,716.0,0.0,958.0,23.0,200.0,333910.0,121751.0,672228,550477,422100,128377,121751,43289,78462,672228.0,13605.0,4981.0,4857.0,1761.0,1615.0,4681.0,34366.0,19663.0,11220.0,2787.0,48428.0,1950.0,2186.0,43864.0,25228.0,2139.0,3954.0,13417.0,1493.0,8559.0,3654.0,8655.0,1549.0,17695.0,5765.0,1390.0,2968.0,3540.0,10392.0,121751.0,672228,550477,422100,128377,121751,04001US11,District of Columbia -- Urban
1,ACSSF,20150.0,dc,0,9,3,672228.0,90.0,1178.0,0.0,13605.0,4981.0,691.0,0.0,0.0,1902.0,557.0,476.0,414.0,450.0,535.0,968.0,0.0,701.0,2091.0,0.0,328.0,996.0,4857.0,459.0,136.0,1250.0,88.0,70.0,727.0,126.0,1761.0,387.0,1615.0,4681.0,4331.0,34366.0,41.0,19663.0,1104.0,11220.0,2787.0,48428.0,41.0,1950.0,481.0,2186.0,97.0,2603.0,43864.0,339.0,25228.0,178.0,2139.0,0.0,145.0,64.0,53.0,1122.0,3954.0,72.0,13417.0,1493.0,1139.0,8559.0,973.0,3654.0,8655.0,729.0,153.0,1549.0,213.0,0.0,17695.0,38.0,4438.0,576.0,321.0,150.0,3157.0,119.0,386.0,0.0,359.0,247.0,105.0,0.0,7301.0,765.0,5765.0,1390.0,886.0,2968.0,3540.0,10392.0,133.0,85.0,0.0,69.0,232.0,27.0,3058.0,5176.0,716.0,0.0,958.0,23.0,200.0,333910.0,121751.0,672228,550477,422100,128377,121751,43289,78462,672228.0,13605.0,4981.0,4857.0,1761.0,1615.0,4681.0,34366.0,19663.0,11220.0,2787.0,48428.0,1950.0,2186.0,43864.0,25228.0,2139.0,3954.0,13417.0,1493.0,8559.0,3654.0,8655.0,1549.0,17695.0,5765.0,1390.0,2968.0,3540.0,10392.0,121751.0,672228,550477,422100,128377,121751,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20150.0,dc,0,9,4,672228.0,90.0,1178.0,0.0,13605.0,4981.0,691.0,0.0,0.0,1902.0,557.0,476.0,414.0,450.0,535.0,968.0,0.0,701.0,2091.0,0.0,328.0,996.0,4857.0,459.0,136.0,1250.0,88.0,70.0,727.0,126.0,1761.0,387.0,1615.0,4681.0,4331.0,34366.0,41.0,19663.0,1104.0,11220.0,2787.0,48428.0,41.0,1950.0,481.0,2186.0,97.0,2603.0,43864.0,339.0,25228.0,178.0,2139.0,0.0,145.0,64.0,53.0,1122.0,3954.0,72.0,13417.0,1493.0,1139.0,8559.0,973.0,3654.0,8655.0,729.0,153.0,1549.0,213.0,0.0,17695.0,38.0,4438.0,576.0,321.0,150.0,3157.0,119.0,386.0,0.0,359.0,247.0,105.0,0.0,7301.0,765.0,5765.0,1390.0,886.0,2968.0,3540.0,10392.0,133.0,85.0,0.0,69.0,232.0,27.0,3058.0,5176.0,716.0,0.0,958.0,23.0,200.0,333910.0,121751.0,672228,550477,422100,128377,121751,43289,78462,672228.0,13605.0,4981.0,4857.0,1761.0,1615.0,4681.0,34366.0,19663.0,11220.0,2787.0,48428.0,1950.0,2186.0,43864.0,25228.0,2139.0,3954.0,13417.0,1493.0,8559.0,3654.0,8655.0,1549.0,17695.0,5765.0,1390.0,2968.0,3540.0,10392.0,121751.0,672228,550477,422100,128377,121751,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20150.0,dc,0,9,5,672228.0,90.0,1178.0,0.0,13605.0,4981.0,691.0,0.0,0.0,1902.0,557.0,476.0,414.0,450.0,535.0,968.0,0.0,701.0,2091.0,0.0,328.0,996.0,4857.0,459.0,136.0,1250.0,88.0,70.0,727.0,126.0,1761.0,387.0,1615.0,4681.0,4331.0,34366.0,41.0,19663.0,1104.0,11220.0,2787.0,48428.0,41.0,1950.0,481.0,2186.0,97.0,2603.0,43864.0,339.0,25228.0,178.0,2139.0,0.0,145.0,64.0,53.0,1122.0,3954.0,72.0,13417.0,1493.0,1139.0,8559.0,973.0,3654.0,8655.0,729.0,153.0,1549.0,213.0,0.0,17695.0,38.0,4438.0,576.0,321.0,150.0,3157.0,119.0,386.0,0.0,359.0,247.0,105.0,0.0,7301.0,765.0,5765.0,1390.0,886.0,2968.0,3540.0,10392.0,133.0,85.0,0.0,69.0,232.0,27.0,3058.0,5176.0,716.0,0.0,958.0,23.0,200.0,333910.0,121751.0,672228,550477,422100,128377,121751,43289,78462,672228.0,13605.0,4981.0,4857.0,1761.0,1615.0,4681.0,34366.0,19663.0,11220.0,2787.0,48428.0,1950.0,2186.0,43864.0,25228.0,2139.0,3954.0,13417.0,1493.0,8559.0,3654.0,8655.0,1549.0,17695.0,5765.0,1390.0,2968.0,3540.0,10392.0,121751.0,672228,550477,422100,128377,121751,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20150.0,dc,0,9,6,672228.0,90.0,1178.0,0.0,13605.0,4981.0,691.0,0.0,0.0,1902.0,557.0,476.0,414.0,450.0,535.0,968.0,0.0,701.0,2091.0,0.0,328.0,996.0,4857.0,459.0,136.0,1250.0,88.0,70.0,727.0,126.0,1761.0,387.0,1615.0,4681.0,4331.0,34366.0,41.0,19663.0,1104.0,11220.0,2787.0,48428.0,41.0,1950.0,481.0,2186.0,97.0,2603.0,43864.0,339.0,25228.0,178.0,2139.0,0.0,145.0,64.0,53.0,1122.0,3954.0,72.0,13417.0,1493.0,1139.0,8559.0,973.0,3654.0,8655.0,729.0,153.0,1549.0,213.0,0.0,17695.0,38.0,4438.0,576.0,321.0,150.0,3157.0,119.0,386.0,0.0,359.0,247.0,105.0,0.0,7301.0,765.0,5765.0,1390.0,886.0,2968.0,3540.0,10392.0,133.0,85.0,0.0,69.0,232.0,27.0,3058.0,5176.0,716.0,0.0,958.0,23.0,200.0,333910.0,121751.0,672228,550477,422100,128377,121751,43289,78462,672228.0,13605.0,4981.0,4857.0,1761.0,1615.0,4681.0,34366.0,19663.0,11220.0,2787.0,48428.0,1950.0,2186.0,43864.0,25228.0,2139.0,3954.0,13417.0,1493.0,8559.0,3654.0,8655.0,1549.0,17695.0,5765.0,1390.0,2968.0,3540.0,10392.0,121751.0,672228,550477,422100,128377,121751,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20150.0,dc,0,9,7,672228.0,90.0,1178.0,0.0,13605.0,4981.0,691.0,0.0,0.0,1902.0,557.0,476.0,414.0,450.0,535.0,968.0,0.0,701.0,2091.0,0.0,328.0,996.0,4857.0,459.0,136.0,1250.0,88.0,70.0,727.0,126.0,1761.0,387.0,1615.0,4681.0,4331.0,34366.0,41.0,19663.0,1104.0,11220.0,2787.0,48428.0,41.0,1950.0,481.0,2186.0,97.0,2603.0,43864.0,339.0,25228.0,178.0,2139.0,0.0,145.0,64.0,53.0,1122.0,3954.0,72.0,13417.0,1493.0,1139.0,8559.0,973.0,3654.0,8655.0,729.0,153.0,1549.0,213.0,0.0,17695.0,38.0,4438.0,576.0,321.0,150.0,3157.0,119.0,386.0,0.0,359.0,247.0,105.0,0.0,7301.0,765.0,5765.0,1390.0,886.0,2968.0,3540.0,10392.0,133.0,85.0,0.0,69.0,232.0,27.0,3058.0,5176.0,716.0,0.0,958.0,23.0,200.0,333910.0,121751.0,672228,550477,422100,128377,121751,43289,78462,672228.0,13605.0,4981.0,4857.0,1761.0,1615.0,4681.0,34366.0,19663.0,11220.0,2787.0,48428.0,1950.0,2186.0,43864.0,25228.0,2139.0,3954.0,13417.0,1493.0,8559.0,3654.0,8655.0,1549.0,17695.0,5765.0,1390.0,2968.0,3540.0,10392.0,121751.0,672228,550477,422100,128377,121751,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20150.0,dc,0,9,8,672228.0,90.0,1178.0,0.0,13605.0,4981.0,691.0,0.0,0.0,1902.0,557.0,476.0,414.0,450.0,535.0,968.0,0.0,701.0,2091.0,0.0,328.0,996.0,4857.0,459.0,136.0,1250.0,88.0,70.0,727.0,126.0,1761.0,387.0,1615.0,4681.0,4331.0,34366.0,41.0,19663.0,1104.0,11220.0,2787.0,48428.0,41.0,1950.0,481.0,2186.0,97.0,2603.0,43864.0,339.0,25228.0,178.0,2139.0,0.0,145.0,64.0,53.0,1122.0,3954.0,72.0,13417.0,1493.0,1139.0,8559.0,973.0,3654.0,8655.0,729.0,153.0,1549.0,213.0,0.0,17695.0,38.0,4438.0,576.0,321.0,150.0,3157.0,119.0,386.0,0.0,359.0,247.0,105.0,0.0,7301.0,765.0,5765.0,1390.0,886.0,2968.0,3540.0,10392.0,133.0,85.0,0.0,69.0,232.0,27.0,3058.0,5176.0,716.0,0.0,958.0,23.0,200.0,333910.0,121751.0,672228,550477,422100,128377,121751,43289,78462,672228.0,13605.0,4981.0,4857.0,1761.0,1615.0,4681.0,34366.0,19663.0,11220.0,2787.0,48428.0,1950.0,2186.0,43864.0,25228.0,2139.0,3954.0,13417.0,1493.0,8559.0,3654.0,8655.0,1549.0,17695.0,5765.0,1390.0,2968.0,3540.0,10392.0,121751.0,672228,550477,422100,128377,121751,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20150.0,dc,0,9,9,672228.0,90.0,1178.0,0.0,13605.0,4981.0,691.0,0.0,0.0,1902.0,557.0,476.0,414.0,450.0,535.0,968.0,0.0,701.0,2091.0,0.0,328.0,996.0,4857.0,459.0,136.0,1250.0,88.0,70.0,727.0,126.0,1761.0,387.0,1615.0,4681.0,4331.0,34366.0,41.0,19663.0,1104.0,11220.0,2787.0,48428.0,41.0,1950.0,481.0,2186.0,97.0,2603.0,43864.0,339.0,25228.0,178.0,2139.0,0.0,145.0,64.0,53.0,1122.0,3954.0,72.0,13417.0,1493.0,1139.0,8559.0,973.0,3654.0,8655.0,729.0,153.0,1549.0,213.0,0.0,17695.0,38.0,4438.0,576.0,321.0,150.0,3157.0,119.0,386.0,0.0,359.0,247.0,105.0,0.0,7301.0,765.0,5765.0,1390.0,886.0,2968.0,3540.0,10392.0,133.0,85.0,0.0,69.0,232.0,27.0,3058.0,5176.0,716.0,0.0,958.0,23.0,200.0,333910.0,121751.0,672228,550477,422100,128377,121751,43289,78462,672228.0,13605.0,4981.0,4857.0,1761.0,1615.0,4681.0,34366.0,19663.0,11220.0,2787.0,48428.0,1950.0,2186.0,43864.0,25228.0,2139.0,3954.0,13417.0,1493.0,8559.0,3654.0,8655.0,1549.0,17695.0,5765.0,1390.0,2968.0,3540.0,10392.0,121751.0,672228,550477,422100,128377,121751,50000US1198,"Delegate District (at Large) (114th Congress), District of Columbia"
8,ACSSF,20150.0,dc,0,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110376,96495,58454,38041,13881,1727,12154,110376.0,2933.0,1003.0,1681.0,459.0,317.0,1672.0,13249.0,7313.0,4212.0,1171.0,14903.0,715.0,699.0,14255.0,6507.0,1015.0,930.0,4038.0,815.0,3424.0,545.0,3508.0,415.0,855.0,2148.0,678.0,868.0,1025.0,528.0,13881.0,110376,96495,58454,38041,13881,79500US1100101,"District of Columbia (West) PUMA, District of Columbia"
9,ACSSF,20150.0,dc,0,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123880,106934,88075,18859,16946,1381,15565,123880.0,1823.0,767.0,760.0,348.0,483.0,312.0,2465.0,2877.0,983.0,401.0,6419.0,255.0,292.0,5222.0,3768.0,233.0,552.0,1722.0,91.0,928.0,830.0,559.0,234.0,7048.0,705.0,270.0,320.0,387.0,2761.0,16946.0,123880,106934,88075,18859,16946,79500US1100102,"District of Columbia (North) PUMA, District of Columbia"
