,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Population 16 years and over with earnings,Population 16 years and over with earnings%Male:,"Population 16 years and over with earnings%Male:%$1 to $2,499 or loss","Population 16 years and over with earnings%Male:%$2,500 to $4,999","Population 16 years and over with earnings%Male:%$5,000 to $7,499","Population 16 years and over with earnings%Male:%$7,500 to $9,999","Population 16 years and over with earnings%Male:%$10,000 to $12,499","Population 16 years and over with earnings%Male:%$12,500 to $14,999","Population 16 years and over with earnings%Male:%$15,000 to $17,499","Population 16 years and over with earnings%Male:%$17,500 to $19,999","Population 16 years and over with earnings%Male:%$20,000 to $22,499","Population 16 years and over with earnings%Male:%$22,500 to $24,999","Population 16 years and over with earnings%Male:%$25,000 to $29,999","Population 16 years and over with earnings%Male:%$30,000 to $34,999","Population 16 years and over with earnings%Male:%$35,000 to $39,999","Population 16 years and over with earnings%Male:%$40,000 to $44,999","Population 16 years and over with earnings%Male:%$45,000 to $49,999","Population 16 years and over with earnings%Male:%$50,000 to $54,999","Population 16 years and over with earnings%Male:%$55,000 to $64,999","Population 16 years and over with earnings%Male:%$65,000 to $74,999","Population 16 years and over with earnings%Male:%$75,000 to $99,999","Population 16 years and over with earnings%Male:%$100,000 or more",Population 16 years and over with earnings%Female:,"Population 16 years and over with earnings%Female:%$1 to $2,499 or loss","Population 16 years and over with earnings%Female:%$2,500 to $4,999","Population 16 years and over with earnings%Female:%$5,000 to $7,499","Population 16 years and over with earnings%Female:%$7,500 to $9,999","Population 16 years and over with earnings%Female:%$10,000 to $12,499","Population 16 years and over with earnings%Female:%$12,500 to $14,999","Population 16 years and over with earnings%Female:%$15,000 to $17,499","Population 16 years and over with earnings%Female:%$17,500 to $19,999","Population 16 years and over with earnings%Female:%$20,000 to $22,499","Population 16 years and over with earnings%Female:%$22,500 to $24,999","Population 16 years and over with earnings%Female:%$25,000 to $29,999","Population 16 years and over with earnings%Female:%$30,000 to $34,999","Population 16 years and over with earnings%Female:%$35,000 to $39,999","Population 16 years and over with earnings%Female:%$40,000 to $44,999","Population 16 years and over with earnings%Female:%$45,000 to $49,999","Population 16 years and over with earnings%Female:%$50,000 to $54,999","Population 16 years and over with earnings%Female:%$55,000 to $64,999","Population 16 years and over with earnings%Female:%$65,000 to $74,999","Population 16 years and over with earnings%Female:%$75,000 to $99,999","Population 16 years and over with earnings%Female:%$100,000 or more",Population 16 years and over with earnings,Population 16 years and over with earnings%Male,Population 16 years and over with earnings%Female,Population 16 years and over with earnings,Population 16 years and over with earningsAggregate earnings in the past 12 months (in 2011 inflation-adjusted dollars):%Male:,"Population 16 years and over with earningsAggregate earnings in the past 12 months (in 2011 inflation-adjusted dollars):%Male:%Worked full-time, year-round in the past 12 months",Population 16 years and over with earningsAggregate earnings in the past 12 months (in 2011 inflation-adjusted dollars):%Male:%Other,Population 16 years and over with earningsAggregate earnings in the past 12 months (in 2011 inflation-adjusted dollars):%Female:,"Population 16 years and over with earningsAggregate earnings in the past 12 months (in 2011 inflation-adjusted dollars):%Female:%Worked full-time, year-round in the past 12 months",Population 16 years and over with earningsAggregate earnings in the past 12 months (in 2011 inflation-adjusted dollars):%Female:%Other,Population 25 years and over with earnings,Population 25 years and over with earnings%Less than high school graduate,Population 25 years and over with earnings%High school graduate (includes equivalency),Population 25 years and over with earnings%Some college or associate's degree,Population 25 years and over with earnings%Bachelor's degree,Population 25 years and over with earnings%Graduate or professional degree,Population 25 years and over with earnings%Male:,Population 25 years and over with earnings%Male:%Less than high school graduate,Population 25 years and over with earnings%Male:%High school graduate (includes equivalency),Population 25 years and over with earnings%Male:%Some college or associate's degree,Population 25 years and over with earnings%Male:%Bachelor's degree,Population 25 years and over with earnings%Male:%Graduate or professional degree,Population 25 years and over with earnings%Female:,Population 25 years and over with earnings%Female:%Less than high school graduate,Population 25 years and over with earnings%Female:%High school graduate (includes equivalency),Population 25 years and over with earnings%Female:%Some college or associate's degree,Population 25 years and over with earnings%Female:%Bachelor's degree,Population 25 years and over with earnings%Female:%Graduate or professional degree,Population 16 years and over,Population 16 years and over%Male:,"Population 16 years and over%Male:%Worked full-time, year-round in the past 12 months:","Population 16 years and over%Male:%Worked full-time, year-round in the past 12 months:%No earnings","Population 16 years and over%Male:%Worked full-time, year-round in the past 12 months:%With earnings:","Population 16 years and over%Male:%Worked full-time, year-round in the past 12 months:%With earnings:%$1 to $2,499 or loss","Population 16 years and over%Male:%Worked full-time, year-round in the past 12 months:%With earnings:%$2,500 to $4,999","Population 16 years and over%Male:%Worked full-time, year-round in the past 12 months:%With earnings:%$5,000 to $7,499","Population 16 years and over%Male:%Worked full-time, year-round in the past 12 months:%With earnings:%$7,500 to $9,999","Population 16 years and over%Male:%Worked full-time, year-round in the past 12 months:%With earnings:%$10,000 to $12,499","Population 16 years and over%Male:%Worked full-time, year-round in the past 12 months:%With earnings:%$12,500 to $14,999","Population 16 years and over%Male:%Worked full-time, year-round in the past 12 months:%With earnings:%$15,000 to $17,499","Population 16 years and over%Male:%Worked full-time, year-round in the past 12 months:%With earnings:%$17,500 to $19,999","Population 16 years and over%Male:%Worked full-time, year-round in the past 12 months:%With earnings:%$20,000 to $22,499","Population 16 years and over%Male:%Worked full-time, year-round in the past 12 months:%With earnings:%$22,500 to $24,999","Population 16 years and over%Male:%Worked full-time, year-round in the past 12 months:%With earnings:%$25,000 to $29,999","Population 16 years and over%Male:%Worked full-time, year-round in the past 12 months:%With earnings:%$30,000 to $34,999","Population 16 years and over%Male:%Worked full-time, year-round in the past 12 months:%With earnings:%$35,000 to $39,999","Population 16 years and over%Male:%Worked full-time, year-round in the past 12 months:%With earnings:%$40,000 to $44,999","Population 16 years and over%Male:%Worked full-time, year-round in the past 12 months:%With earnings:%$45,000 to $49,999","Population 16 years and over%Male:%Worked full-time, year-round in the past 12 months:%With earnings:%$50,000 to $54,999","Population 16 years and over%Male:%Worked full-time, year-round in the past 12 months:%With earnings:%$55,000 to $64,999","Population 16 years and over%Male:%Worked full-time, year-round in the past 12 months:%With earnings:%$65,000 to $74,999","Population 16 years and over%Male:%Worked full-time, year-round in the past 12 months:%With earnings:%$75,000 to $99,999","Population 16 years and over%Male:%Worked full-time, year-round in the past 12 months:%With earnings:%$100,000 or more",Population 16 years and over%Male:%Other:,Population 16 years and over%Male:%Other:%No earnings,Population 16 years and over%Male:%Other:%With earnings:,"Population 16 years and over%Male:%Other:%With earnings:%$1 to $2,499 or loss","Population 16 years and over%Male:%Other:%With earnings:%$2,500 to $4,999","Population 16 years and over%Male:%Other:%With earnings:%$5,000 to $7,499","Population 16 years and over%Male:%Other:%With earnings:%$7,500 to $9,999","Population 16 years and over%Male:%Other:%With earnings:%$10,000 to $12,499","Population 16 years and over%Male:%Other:%With earnings:%$12,500 to $14,999","Population 16 years and over%Male:%Other:%With earnings:%$15,000 to $17,499","Population 16 years and over%Male:%Other:%With earnings:%$17,500 to $19,999","Population 16 years and over%Male:%Other:%With earnings:%$20,000 to $22,499","Population 16 years and over%Male:%Other:%With earnings:%$22,500 to $24,999","Population 16 years and over%Male:%Other:%With earnings:%$25,000 to $29,999","Population 16 years and over%Male:%Other:%With earnings:%$30,000 to $34,999","Population 16 years and over%Male:%Other:%With earnings:%$35,000 to $39,999","Population 16 years and over%Male:%Other:%With earnings:%$40,000 to $44,999","Population 16 years and over%Male:%Other:%With earnings:%$45,000 to $49,999","Population 16 years and over%Male:%Other:%With earnings:%$50,000 to $54,999","Population 16 years and over%Male:%Other:%With earnings:%$55,000 to $64,999","Population 16 years and over%Male:%Other:%With earnings:%$65,000 to $74,999","Population 16 years and over%Male:%Other:%With earnings:%$75,000 to $99,999","Population 16 years and over%Male:%Other:%With earnings:%$100,000 or more",Population 16 years and over%Female:,"Population 16 years and over%Female:%Worked full-time, year-round in the past 12 months:","Population 16 years and over%Female:%Worked full-time, year-round in the past 12 months:%No earnings","Population 16 years and over%Female:%Worked full-time, year-round in the past 12 months:%With earnings:","Population 16 years and over%Female:%Worked full-time, year-round in the past 12 months:%With earnings:%$1 to $2,499 or loss","Population 16 years and over%Female:%Worked full-time, year-round in the past 12 months:%With earnings:%$2,500 to $4,999","Population 16 years and over%Female:%Worked full-time, year-round in the past 12 months:%With earnings:%$5,000 to $7,499","Population 16 years and over%Female:%Worked full-time, year-round in the past 12 months:%With earnings:%$7,500 to $9,999","Population 16 years and over%Female:%Worked full-time, year-round in the past 12 months:%With earnings:%$10,000 to $12,499","Population 16 years and over%Female:%Worked full-time, year-round in the past 12 months:%With earnings:%$12,500 to $14,999","Population 16 years and over%Female:%Worked full-time, year-round in the past 12 months:%With earnings:%$15,000 to $17,499","Population 16 years and over%Female:%Worked full-time, year-round in the past 12 months:%With earnings:%$17,500 to $19,999","Population 16 years and over%Female:%Worked full-time, year-round in the past 12 months:%With earnings:%$20,000 to $22,499","Population 16 years and over%Female:%Worked full-time, year-round in the past 12 months:%With earnings:%$22,500 to $24,999","Population 16 years and over%Female:%Worked full-time, year-round in the past 12 months:%With earnings:%$25,000 to $29,999","Population 16 years and over%Female:%Worked full-time, year-round in the past 12 months:%With earnings:%$30,000 to $34,999","Population 16 years and over%Female:%Worked full-time, year-round in the past 12 months:%With earnings:%$35,000 to $39,999","Population 16 years and over%Female:%Worked full-time, year-round in the past 12 months:%With earnings:%$40,000 to $44,999","Population 16 years and over%Female:%Worked full-time, year-round in the past 12 months:%With earnings:%$45,000 to $49,999","Population 16 years and over%Female:%Worked full-time, year-round in the past 12 months:%With earnings:%$50,000 to $54,999","Population 16 years and over%Female:%Worked full-time, year-round in the past 12 months:%With earnings:%$55,000 to $64,999","Population 16 years and over%Female:%Worked full-time, year-round in the past 12 months:%With earnings:%$65,000 to $74,999","Population 16 years and over%Female:%Worked full-time, year-round in the past 12 months:%With earnings:%$75,000 to $99,999","Population 16 years and over%Female:%Worked full-time, year-round in the past 12 months:%With earnings:%$100,000 or more",Population 16 years and over%Female:%Other:,Population 16 years and over%Female:%Other:%No earnings,Population 16 years and over%Female:%Other:%With earnings:,"Population 16 years and over%Female:%Other:%With earnings:%$1 to $2,499 or loss","Population 16 years and over%Female:%Other:%With earnings:%$2,500 to $4,999","Population 16 years and over%Female:%Other:%With earnings:%$5,000 to $7,499","Population 16 years and over%Female:%Other:%With earnings:%$7,500 to $9,999","Population 16 years and over%Female:%Other:%With earnings:%$10,000 to $12,499","Population 16 years and over%Female:%Other:%With earnings:%$12,500 to $14,999","Population 16 years and over%Female:%Other:%With earnings:%$15,000 to $17,499","Population 16 years and over%Female:%Other:%With earnings:%$17,500 to $19,999","Population 16 years and over%Female:%Other:%With earnings:%$20,000 to $22,499","Population 16 years and over%Female:%Other:%With earnings:%$22,500 to $24,999","Population 16 years and over%Female:%Other:%With earnings:%$25,000 to $29,999","Population 16 years and over%Female:%Other:%With earnings:%$30,000 to $34,999","Population 16 years and over%Female:%Other:%With earnings:%$35,000 to $39,999","Population 16 years and over%Female:%Other:%With earnings:%$40,000 to $44,999","Population 16 years and over%Female:%Other:%With earnings:%$45,000 to $49,999","Population 16 years and over%Female:%Other:%With earnings:%$50,000 to $54,999","Population 16 years and over%Female:%Other:%With earnings:%$55,000 to $64,999","Population 16 years and over%Female:%Other:%With earnings:%$65,000 to $74,999","Population 16 years and over%Female:%Other:%With earnings:%$75,000 to $99,999","Population 16 years and over%Female:%Other:%With earnings:%$100,000 or more",Geographic Identifier,Area Name
0,ACSSF,20110.0,dc,0,96,2,359904,173361,8567,5887,4258,2668,6208,2498,3338,2532,6722,4806,6701,10083,7266,8976,5214,7444,11925,11807,16123,40338,186543,14896,7532,6564,4757,7143,2160,5562,3200,4391,3561,7825,9279,8909,9925,7630,10850,15388,11497,19039,26435,46112,50419,43055,23092298200,12771154600,11357587200,1413567500,10321143500,9035969400,1285174200,54264,24316,31692,37965,61357,80936,58450,27375,32334,38081,65899,94982,51761,21052,30935,37918,57401,71835,523073,244103,122256,0,122256,72,228,562,609,1776,438,680,1192,4074,3669,4933,6605,5638,6802,4257,6569,10658,10363,15222,37909,121847,70742,51105,8495,5659,3696,2059,4432,2060,2658,1340,2648,1137,1768,3478,1628,2174,957,875,1267,1444,901,2429,278970,121782,0,121782,574,192,133,418,1726,420,2122,1643,1894,2106,5277,6665,7079,8408,6724,9289,14062,10754,17731,24565,157188,92427,64761,14322,7340,6431,4339,5417,1740,3440,1557,2497,1455,2548,2614,1830,1517,906,1561,1326,743,1308,1870,04001US11,District of Columbia -- Urban
1,ACSSF,20110.0,dc,0,96,3,359904,173361,8567,5887,4258,2668,6208,2498,3338,2532,6722,4806,6701,10083,7266,8976,5214,7444,11925,11807,16123,40338,186543,14896,7532,6564,4757,7143,2160,5562,3200,4391,3561,7825,9279,8909,9925,7630,10850,15388,11497,19039,26435,46112,50419,43055,23092298200,12771154600,11357587200,1413567500,10321143500,9035969400,1285174200,54264,24316,31692,37965,61357,80936,58450,27375,32334,38081,65899,94982,51761,21052,30935,37918,57401,71835,523073,244103,122256,0,122256,72,228,562,609,1776,438,680,1192,4074,3669,4933,6605,5638,6802,4257,6569,10658,10363,15222,37909,121847,70742,51105,8495,5659,3696,2059,4432,2060,2658,1340,2648,1137,1768,3478,1628,2174,957,875,1267,1444,901,2429,278970,121782,0,121782,574,192,133,418,1726,420,2122,1643,1894,2106,5277,6665,7079,8408,6724,9289,14062,10754,17731,24565,157188,92427,64761,14322,7340,6431,4339,5417,1740,3440,1557,2497,1455,2548,2614,1830,1517,906,1561,1326,743,1308,1870,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20110.0,dc,0,96,4,359904,173361,8567,5887,4258,2668,6208,2498,3338,2532,6722,4806,6701,10083,7266,8976,5214,7444,11925,11807,16123,40338,186543,14896,7532,6564,4757,7143,2160,5562,3200,4391,3561,7825,9279,8909,9925,7630,10850,15388,11497,19039,26435,46112,50419,43055,23092298200,12771154600,11357587200,1413567500,10321143500,9035969400,1285174200,54264,24316,31692,37965,61357,80936,58450,27375,32334,38081,65899,94982,51761,21052,30935,37918,57401,71835,523073,244103,122256,0,122256,72,228,562,609,1776,438,680,1192,4074,3669,4933,6605,5638,6802,4257,6569,10658,10363,15222,37909,121847,70742,51105,8495,5659,3696,2059,4432,2060,2658,1340,2648,1137,1768,3478,1628,2174,957,875,1267,1444,901,2429,278970,121782,0,121782,574,192,133,418,1726,420,2122,1643,1894,2106,5277,6665,7079,8408,6724,9289,14062,10754,17731,24565,157188,92427,64761,14322,7340,6431,4339,5417,1740,3440,1557,2497,1455,2548,2614,1830,1517,906,1561,1326,743,1308,1870,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20110.0,dc,0,96,5,359904,173361,8567,5887,4258,2668,6208,2498,3338,2532,6722,4806,6701,10083,7266,8976,5214,7444,11925,11807,16123,40338,186543,14896,7532,6564,4757,7143,2160,5562,3200,4391,3561,7825,9279,8909,9925,7630,10850,15388,11497,19039,26435,46112,50419,43055,23092298200,12771154600,11357587200,1413567500,10321143500,9035969400,1285174200,54264,24316,31692,37965,61357,80936,58450,27375,32334,38081,65899,94982,51761,21052,30935,37918,57401,71835,523073,244103,122256,0,122256,72,228,562,609,1776,438,680,1192,4074,3669,4933,6605,5638,6802,4257,6569,10658,10363,15222,37909,121847,70742,51105,8495,5659,3696,2059,4432,2060,2658,1340,2648,1137,1768,3478,1628,2174,957,875,1267,1444,901,2429,278970,121782,0,121782,574,192,133,418,1726,420,2122,1643,1894,2106,5277,6665,7079,8408,6724,9289,14062,10754,17731,24565,157188,92427,64761,14322,7340,6431,4339,5417,1740,3440,1557,2497,1455,2548,2614,1830,1517,906,1561,1326,743,1308,1870,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20110.0,dc,0,96,6,359904,173361,8567,5887,4258,2668,6208,2498,3338,2532,6722,4806,6701,10083,7266,8976,5214,7444,11925,11807,16123,40338,186543,14896,7532,6564,4757,7143,2160,5562,3200,4391,3561,7825,9279,8909,9925,7630,10850,15388,11497,19039,26435,46112,50419,43055,23092298200,12771154600,11357587200,1413567500,10321143500,9035969400,1285174200,54264,24316,31692,37965,61357,80936,58450,27375,32334,38081,65899,94982,51761,21052,30935,37918,57401,71835,523073,244103,122256,0,122256,72,228,562,609,1776,438,680,1192,4074,3669,4933,6605,5638,6802,4257,6569,10658,10363,15222,37909,121847,70742,51105,8495,5659,3696,2059,4432,2060,2658,1340,2648,1137,1768,3478,1628,2174,957,875,1267,1444,901,2429,278970,121782,0,121782,574,192,133,418,1726,420,2122,1643,1894,2106,5277,6665,7079,8408,6724,9289,14062,10754,17731,24565,157188,92427,64761,14322,7340,6431,4339,5417,1740,3440,1557,2497,1455,2548,2614,1830,1517,906,1561,1326,743,1308,1870,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20110.0,dc,0,96,7,359904,173361,8567,5887,4258,2668,6208,2498,3338,2532,6722,4806,6701,10083,7266,8976,5214,7444,11925,11807,16123,40338,186543,14896,7532,6564,4757,7143,2160,5562,3200,4391,3561,7825,9279,8909,9925,7630,10850,15388,11497,19039,26435,46112,50419,43055,23092298200,12771154600,11357587200,1413567500,10321143500,9035969400,1285174200,54264,24316,31692,37965,61357,80936,58450,27375,32334,38081,65899,94982,51761,21052,30935,37918,57401,71835,523073,244103,122256,0,122256,72,228,562,609,1776,438,680,1192,4074,3669,4933,6605,5638,6802,4257,6569,10658,10363,15222,37909,121847,70742,51105,8495,5659,3696,2059,4432,2060,2658,1340,2648,1137,1768,3478,1628,2174,957,875,1267,1444,901,2429,278970,121782,0,121782,574,192,133,418,1726,420,2122,1643,1894,2106,5277,6665,7079,8408,6724,9289,14062,10754,17731,24565,157188,92427,64761,14322,7340,6431,4339,5417,1740,3440,1557,2497,1455,2548,2614,1830,1517,906,1561,1326,743,1308,1870,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20110.0,dc,0,96,8,359904,173361,8567,5887,4258,2668,6208,2498,3338,2532,6722,4806,6701,10083,7266,8976,5214,7444,11925,11807,16123,40338,186543,14896,7532,6564,4757,7143,2160,5562,3200,4391,3561,7825,9279,8909,9925,7630,10850,15388,11497,19039,26435,46112,50419,43055,23092298200,12771154600,11357587200,1413567500,10321143500,9035969400,1285174200,54264,24316,31692,37965,61357,80936,58450,27375,32334,38081,65899,94982,51761,21052,30935,37918,57401,71835,523073,244103,122256,0,122256,72,228,562,609,1776,438,680,1192,4074,3669,4933,6605,5638,6802,4257,6569,10658,10363,15222,37909,121847,70742,51105,8495,5659,3696,2059,4432,2060,2658,1340,2648,1137,1768,3478,1628,2174,957,875,1267,1444,901,2429,278970,121782,0,121782,574,192,133,418,1726,420,2122,1643,1894,2106,5277,6665,7079,8408,6724,9289,14062,10754,17731,24565,157188,92427,64761,14322,7340,6431,4339,5417,1740,3440,1557,2497,1455,2548,2614,1830,1517,906,1561,1326,743,1308,1870,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20110.0,dc,0,96,9,359904,173361,8567,5887,4258,2668,6208,2498,3338,2532,6722,4806,6701,10083,7266,8976,5214,7444,11925,11807,16123,40338,186543,14896,7532,6564,4757,7143,2160,5562,3200,4391,3561,7825,9279,8909,9925,7630,10850,15388,11497,19039,26435,46112,50419,43055,23092298200,12771154600,11357587200,1413567500,10321143500,9035969400,1285174200,54264,24316,31692,37965,61357,80936,58450,27375,32334,38081,65899,94982,51761,21052,30935,37918,57401,71835,523073,244103,122256,0,122256,72,228,562,609,1776,438,680,1192,4074,3669,4933,6605,5638,6802,4257,6569,10658,10363,15222,37909,121847,70742,51105,8495,5659,3696,2059,4432,2060,2658,1340,2648,1137,1768,3478,1628,2174,957,875,1267,1444,901,2429,278970,121782,0,121782,574,192,133,418,1726,420,2122,1643,1894,2106,5277,6665,7079,8408,6724,9289,14062,10754,17731,24565,157188,92427,64761,14322,7340,6431,4339,5417,1740,3440,1557,2497,1455,2548,2614,1830,1517,906,1561,1326,743,1308,1870,50000US1198,"Delegate District (at Large) (112th Congress), District of Columbia"
8,ACSSF,20110.0,dc,0,96,10,68358,30976,1489,2206,643,153,1268,351,273,218,668,640,336,578,551,1621,453,1218,1429,1890,1890,13101,37382,3089,1779,1174,536,1665,295,1199,737,321,245,1015,1137,1238,1039,1454,2808,2537,1911,3622,9581,60285,73330,52239,6779400600,4030469100,3632932200,397536900,2748931400,2358028700,390902700,74069,26958,48424,41936,62202,97009,96580,70026,57214,41752,70431,114228,64530,18288,16791,42256,56414,76493,92823,39441,20906,0,20906,72,0,0,0,99,84,77,91,429,319,194,361,394,740,387,937,1182,1730,1688,12122,18535,8465,10070,1417,2206,643,153,1169,267,196,127,239,321,142,217,157,881,66,281,247,160,202,979,53382,22491,0,22491,0,0,0,61,135,0,270,105,153,91,700,604,969,725,1343,2305,1876,1464,2887,8803,30891,16000,14891,3089,1779,1174,475,1530,295,929,632,168,154,315,533,269,314,111,503,661,447,735,778,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20110.0,dc,0,96,11,66865,31915,1026,316,682,341,1846,497,537,661,1648,881,2045,1809,1805,2121,1065,1431,3254,1826,3236,4888,34950,1933,773,987,1368,963,347,1786,382,1417,756,1914,1675,2040,2658,1307,2278,3354,2079,3783,3150,42165,43901,41472,3527959200,1823112500,1596671500,226441000,1704846700,1533068500,171778200,47483,26265,29426,40668,52236,67126,50182,27534,35353,42287,51954,72060,45860,24575,17687,37996,52739,65230,94159,44291,24159,0,24159,0,0,369,93,1024,231,109,329,1052,608,1608,1427,1415,1588,996,1363,2653,1612,3146,4536,20132,12376,7756,1026,316,313,248,822,266,428,332,596,273,437,382,390,533,69,68,601,214,90,352,49868,24351,0,24351,0,0,0,0,422,14,503,154,687,517,1385,1310,1400,2558,1214,2198,3197,2036,3692,3064,25517,14918,10599,1933,773,987,1368,541,333,1283,228,730,239,529,365,640,100,93,80,157,43,91,86,79500US1100102,"PUMA5 00102, District of Columbia"
