,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Total population,Total population% Male:,Total population% Male:% Under 5 years,Total population% Male:% 5 to 9 years,Total population% Male:% 10 to 14 years,Total population% Male:% 15 to 17 years,Total population% Male:% 18 and 19 years,Total population% Male:% 20 years,Total population% Male:% 21 years,Total population% Male:% 22 to 24 years,Total population% Male:% 25 to 29 years,Total population% Male:% 30 to 34 years,Total population% Male:% 35 to 39 years,Total population% Male:% 40 to 44 years,Total population% Male:% 45 to 49 years,Total population% Male:% 50 to 54 years,Total population% Male:% 55 to 59 years,Total population% Male:% 60 and 61 years,Total population% Male:% 62 to 64 years,Total population% Male:% 65 and 66 years,Total population% Male:% 67 to 69 years,Total population% Male:% 70 to 74 years,Total population% Male:% 75 to 79 years,Total population% Male:% 80 to 84 years,Total population% Male:% 85 years and over,Total population% Female:,Total population% Female:% Under 5 years,Total population% Female:% 5 to 9 years,Total population% Female:% 10 to 14 years,Total population% Female:% 15 to 17 years,Total population% Female:% 18 and 19 years,Total population% Female:% 20 years,Total population% Female:% 21 years,Total population% Female:% 22 to 24 years,Total population% Female:% 25 to 29 years,Total population% Female:% 30 to 34 years,Total population% Female:% 35 to 39 years,Total population% Female:% 40 to 44 years,Total population% Female:% 45 to 49 years,Total population% Female:% 50 to 54 years,Total population% Female:% 55 to 59 years,Total population% Female:% 60 and 61 years,Total population% Female:% 62 to 64 years,Total population% Female:% 65 and 66 years,Total population% Female:% 67 to 69 years,Total population% Female:% 70 to 74 years,Total population% Female:% 75 to 79 years,Total population% Female:% 80 to 84 years,Total population% Female:% 85 years and over,White alone population,White alone population% Male:,White alone population% Male:% Under 5 years,White alone population% Male:% 5 to 9 years,White alone population% Male:% 10 to 14 years,White alone population% Male:% 15 to 17 years,White alone population% Male:% 18 and 19 years,White alone population% Male:% 20 to 24 years,White alone population% Male:% 25 to 29 years,White alone population% Male:% 30 to 34 years,White alone population% Male:% 35 to 44 years,White alone population% Male:% 45 to 54 years,White alone population% Male:% 55 to 64 years,White alone population% Male:% 65 to 74 years,White alone population% Male:% 75 to 84 years,White alone population% Male:% 85 years and over,White alone population% Female:,White alone population% Female:% Under 5 years,White alone population% Female:% 5 to 9 years,White alone population% Female:% 10 to 14 years,White alone population% Female:% 15 to 17 years,White alone population% Female:% 18 and 19 years,White alone population% Female:% 20 to 24 years,White alone population% Female:% 25 to 29 years,White alone population% Female:% 30 to 34 years,White alone population% Female:% 35 to 44 years,White alone population% Female:% 45 to 54 years,White alone population% Female:% 55 to 64 years,White alone population% Female:% 65 to 74 years,White alone population% Female:% 75 to 84 years,White alone population% Female:% 85 years and over,Black or African American alone population,Black or African American alone population% Male:,Black or African American alone population% Male:% Under 5 years,Black or African American alone population% Male:% 5 to 9 years,Black or African American alone population% Male:% 10 to 14 years,Black or African American alone population% Male:% 15 to 17 years,Black or African American alone population% Male:% 18 and 19 years,Black or African American alone population% Male:% 20 to 24 years,Black or African American alone population% Male:% 25 to 29 years,Black or African American alone population% Male:% 30 to 34 years,Black or African American alone population% Male:% 35 to 44 years,Black or African American alone population% Male:% 45 to 54 years,Black or African American alone population% Male:% 55 to 64 years,Black or African American alone population% Male:% 65 to 74 years,Black or African American alone population% Male:% 75 to 84 years,Black or African American alone population% Male:% 85 years and over,Black or African American alone population% Female:,Black or African American alone population% Female:% Under 5 years,Black or African American alone population% Female:% 5 to 9 years,Black or African American alone population% Female:% 10 to 14 years,Black or African American alone population% Female:% 15 to 17 years,Black or African American alone population% Female:% 18 and 19 years,Black or African American alone population% Female:% 20 to 24 years,Black or African American alone population% Female:% 25 to 29 years,Black or African American alone population% Female:% 30 to 34 years,Black or African American alone population% Female:% 35 to 44 years,Black or African American alone population% Female:% 45 to 54 years,Black or African American alone population% Female:% 55 to 64 years,Black or African American alone population% Female:% 65 to 74 years,Black or African American alone population% Female:% 75 to 84 years,Black or African American alone population% Female:% 85 years and over,American Indian and Alaska Native alone population,American Indian and Alaska Native alone population% Male:,American Indian and Alaska Native alone population% Male:% Under 5 years,American Indian and Alaska Native alone population% Male:% 5 to 9 years,American Indian and Alaska Native alone population% Male:% 10 to 14 years,American Indian and Alaska Native alone population% Male:% 15 to 17 years,American Indian and Alaska Native alone population% Male:% 18 and 19 years,American Indian and Alaska Native alone population% Male:% 20 to 24 years,American Indian and Alaska Native alone population% Male:% 25 to 29 years,American Indian and Alaska Native alone population% Male:% 30 to 34 years,American Indian and Alaska Native alone population% Male:% 35 to 44 years,American Indian and Alaska Native alone population% Male:% 45 to 54 years,American Indian and Alaska Native alone population% Male:% 55 to 64 years,American Indian and Alaska Native alone population% Male:% 65 to 74 years,American Indian and Alaska Native alone population% Male:% 75 to 84 years,American Indian and Alaska Native alone population% Male:% 85 years and over,American Indian and Alaska Native alone population% Female:,American Indian and Alaska Native alone population% Female:% Under 5 years,American Indian and Alaska Native alone population% Female:% 5 to 9 years,American Indian and Alaska Native alone population% Female:% 10 to 14 years,American Indian and Alaska Native alone population% Female:% 15 to 17 years,American Indian and Alaska Native alone population% Female:% 18 and 19 years,American Indian and Alaska Native alone population% Female:% 20 to 24 years,American Indian and Alaska Native alone population% Female:% 25 to 29 years,American Indian and Alaska Native alone population% Female:% 30 to 34 years,American Indian and Alaska Native alone population% Female:% 35 to 44 years,American Indian and Alaska Native alone population% Female:% 45 to 54 years,American Indian and Alaska Native alone population% Female:% 55 to 64 years,American Indian and Alaska Native alone population% Female:% 65 to 74 years,American Indian and Alaska Native alone population% Female:% 75 to 84 years,American Indian and Alaska Native alone population% Female:% 85 years and over,Asian alone population,Asian alone population% Male:,Asian alone population% Male:% Under 5 years,Asian alone population% Male:% 5 to 9 years,Asian alone population% Male:% 10 to 14 years,Asian alone population% Male:% 15 to 17 years,Asian alone population% Male:% 18 and 19 years,Asian alone population% Male:% 20 to 24 years,Asian alone population% Male:% 25 to 29 years,Asian alone population% Male:% 30 to 34 years,Asian alone population% Male:% 35 to 44 years,Asian alone population% Male:% 45 to 54 years,Asian alone population% Male:% 55 to 64 years,Asian alone population% Male:% 65 to 74 years,Asian alone population% Male:% 75 to 84 years,Asian alone population% Male:% 85 years and over,Asian alone population% Female:,Asian alone population% Female:% Under 5 years,Asian alone population% Female:% 5 to 9 years,Asian alone population% Female:% 10 to 14 years,Asian alone population% Female:% 15 to 17 years,Asian alone population% Female:% 18 and 19 years,Asian alone population% Female:% 20 to 24 years,Asian alone population% Female:% 25 to 29 years,Asian alone population% Female:% 30 to 34 years,Asian alone population% Female:% 35 to 44 years,Asian alone population% Female:% 45 to 54 years,Asian alone population% Female:% 55 to 64 years,Asian alone population% Female:% 65 to 74 years,Asian alone population% Female:% 75 to 84 years,Asian alone population% Female:% 85 years and over,White alone population,White alone population% Male:,White alone population% Male:% Under 18 years,White alone population% Male:% 18 to 64 years,White alone population% Male:% 65 years and over,White alone population% Female:,White alone population% Female:% Under 18 years,White alone population% Female:% 18 to 64 years,White alone population% Female:% 65 years and over,Black or African American alone population,Black or African American alone population% Male:,Black or African American alone population% Male:% Under 18 years,Black or African American alone population% Male:% 18 to 64 years,Black or African American alone population% Male:% 65 years and over,Black or African American alone population% Female:,Black or African American alone population% Female:% Under 18 years,Black or African American alone population% Female:% 18 to 64 years,Black or African American alone population% Female:% 65 years and over,American Indian and Alaska Native alone population,American Indian and Alaska Native alone population% Male:,American Indian and Alaska Native alone population% Male:% Under 18 years,American Indian and Alaska Native alone population% Male:% 18 to 64 years,American Indian and Alaska Native alone population% Male:% 65 years and over,American Indian and Alaska Native alone population% Female:,American Indian and Alaska Native alone population% Female:% Under 18 years,American Indian and Alaska Native alone population% Female:% 18 to 64 years,American Indian and Alaska Native alone population% Female:% 65 years and over,Asian alone population,Asian alone population% Male:,Asian alone population% Male:% Under 18 years,Asian alone population% Male:% 18 to 64 years,Asian alone population% Male:% 65 years and over,Asian alone population% Female:,Asian alone population% Female:% Under 18 years,Asian alone population% Female:% 18 to 64 years,Asian alone population% Female:% 65 years and over,Geographic Identifier,Area Name
0,ACSSF,20100.0,dc,0,13,2,604453,285729,16786,14826,10965,8919,11677,5053,5052,16750,33249,26904,20354,20148,19562,18120,15441,6215,8040,3964,6171,6316,4182,3858,3177,318724,16075,12442,13004,8250,13842,7079,6671,20238,37501,28668,22791,18111,18789,18906,17491,7759,9348,5165,7424,8470,7498,5702,7500,242905.0,120535.0,5587.0,4013.0,1954.0,1432.0,5770.0,11964.0,18798.0,15769.0,19899.0,13646.0,10878.0,6687.0,3102.0,1036.0,122370.0,4753.0,3457.0,2487.0,1078.0,6294.0,17458.0,21465.0,15109.0,16035.0,10814.0,11147.0,6703.0,3195.0,2375.0,309221.0,140583.0,9672.0,9743.0,8010.0,6591.0,5322.0,11585.0,9733.0,8388.0,16749.0,21871.0,17187.0,8973.0,4734.0,2025.0,168638.0,9146.0,7441.0,9980.0,6474.0,6315.0,13395.0,11783.0,10637.0,20049.0,24932.0,21275.0,13343.0,9149.0,4719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21552.0,9016.0,244.0,109.0,242.0,195.0,264.0,674.0,2579.0,1337.0,1596.0,763.0,560.0,289.0,48.0,116.0,12536.0,206.0,292.0,316.0,212.0,691.0,2059.0,2371.0,1841.0,2363.0,595.0,686.0,589.0,85.0,230.0,242905,120535,12986,96724,10825,122370,11775,98322,12273,309221,140583,34016,90835,15732,168638,33041,108386,27211,,,,,,,,,,21552.0,9016.0,790.0,7773.0,453.0,12536.0,1026.0,10606.0,904.0,04001US11,District of Columbia -- Urban
1,ACSSF,20100.0,dc,0,13,3,604453,285729,16786,14826,10965,8919,11677,5053,5052,16750,33249,26904,20354,20148,19562,18120,15441,6215,8040,3964,6171,6316,4182,3858,3177,318724,16075,12442,13004,8250,13842,7079,6671,20238,37501,28668,22791,18111,18789,18906,17491,7759,9348,5165,7424,8470,7498,5702,7500,242905.0,120535.0,5587.0,4013.0,1954.0,1432.0,5770.0,11964.0,18798.0,15769.0,19899.0,13646.0,10878.0,6687.0,3102.0,1036.0,122370.0,4753.0,3457.0,2487.0,1078.0,6294.0,17458.0,21465.0,15109.0,16035.0,10814.0,11147.0,6703.0,3195.0,2375.0,309221.0,140583.0,9672.0,9743.0,8010.0,6591.0,5322.0,11585.0,9733.0,8388.0,16749.0,21871.0,17187.0,8973.0,4734.0,2025.0,168638.0,9146.0,7441.0,9980.0,6474.0,6315.0,13395.0,11783.0,10637.0,20049.0,24932.0,21275.0,13343.0,9149.0,4719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21552.0,9016.0,244.0,109.0,242.0,195.0,264.0,674.0,2579.0,1337.0,1596.0,763.0,560.0,289.0,48.0,116.0,12536.0,206.0,292.0,316.0,212.0,691.0,2059.0,2371.0,1841.0,2363.0,595.0,686.0,589.0,85.0,230.0,242905,120535,12986,96724,10825,122370,11775,98322,12273,309221,140583,34016,90835,15732,168638,33041,108386,27211,,,,,,,,,,21552.0,9016.0,790.0,7773.0,453.0,12536.0,1026.0,10606.0,904.0,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20100.0,dc,0,13,4,604453,285729,16786,14826,10965,8919,11677,5053,5052,16750,33249,26904,20354,20148,19562,18120,15441,6215,8040,3964,6171,6316,4182,3858,3177,318724,16075,12442,13004,8250,13842,7079,6671,20238,37501,28668,22791,18111,18789,18906,17491,7759,9348,5165,7424,8470,7498,5702,7500,242905.0,120535.0,5587.0,4013.0,1954.0,1432.0,5770.0,11964.0,18798.0,15769.0,19899.0,13646.0,10878.0,6687.0,3102.0,1036.0,122370.0,4753.0,3457.0,2487.0,1078.0,6294.0,17458.0,21465.0,15109.0,16035.0,10814.0,11147.0,6703.0,3195.0,2375.0,309221.0,140583.0,9672.0,9743.0,8010.0,6591.0,5322.0,11585.0,9733.0,8388.0,16749.0,21871.0,17187.0,8973.0,4734.0,2025.0,168638.0,9146.0,7441.0,9980.0,6474.0,6315.0,13395.0,11783.0,10637.0,20049.0,24932.0,21275.0,13343.0,9149.0,4719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21552.0,9016.0,244.0,109.0,242.0,195.0,264.0,674.0,2579.0,1337.0,1596.0,763.0,560.0,289.0,48.0,116.0,12536.0,206.0,292.0,316.0,212.0,691.0,2059.0,2371.0,1841.0,2363.0,595.0,686.0,589.0,85.0,230.0,242905,120535,12986,96724,10825,122370,11775,98322,12273,309221,140583,34016,90835,15732,168638,33041,108386,27211,,,,,,,,,,21552.0,9016.0,790.0,7773.0,453.0,12536.0,1026.0,10606.0,904.0,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20100.0,dc,0,13,5,604453,285729,16786,14826,10965,8919,11677,5053,5052,16750,33249,26904,20354,20148,19562,18120,15441,6215,8040,3964,6171,6316,4182,3858,3177,318724,16075,12442,13004,8250,13842,7079,6671,20238,37501,28668,22791,18111,18789,18906,17491,7759,9348,5165,7424,8470,7498,5702,7500,242905.0,120535.0,5587.0,4013.0,1954.0,1432.0,5770.0,11964.0,18798.0,15769.0,19899.0,13646.0,10878.0,6687.0,3102.0,1036.0,122370.0,4753.0,3457.0,2487.0,1078.0,6294.0,17458.0,21465.0,15109.0,16035.0,10814.0,11147.0,6703.0,3195.0,2375.0,309221.0,140583.0,9672.0,9743.0,8010.0,6591.0,5322.0,11585.0,9733.0,8388.0,16749.0,21871.0,17187.0,8973.0,4734.0,2025.0,168638.0,9146.0,7441.0,9980.0,6474.0,6315.0,13395.0,11783.0,10637.0,20049.0,24932.0,21275.0,13343.0,9149.0,4719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21552.0,9016.0,244.0,109.0,242.0,195.0,264.0,674.0,2579.0,1337.0,1596.0,763.0,560.0,289.0,48.0,116.0,12536.0,206.0,292.0,316.0,212.0,691.0,2059.0,2371.0,1841.0,2363.0,595.0,686.0,589.0,85.0,230.0,242905,120535,12986,96724,10825,122370,11775,98322,12273,309221,140583,34016,90835,15732,168638,33041,108386,27211,,,,,,,,,,21552.0,9016.0,790.0,7773.0,453.0,12536.0,1026.0,10606.0,904.0,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20100.0,dc,0,13,6,604453,285729,16786,14826,10965,8919,11677,5053,5052,16750,33249,26904,20354,20148,19562,18120,15441,6215,8040,3964,6171,6316,4182,3858,3177,318724,16075,12442,13004,8250,13842,7079,6671,20238,37501,28668,22791,18111,18789,18906,17491,7759,9348,5165,7424,8470,7498,5702,7500,242905.0,120535.0,5587.0,4013.0,1954.0,1432.0,5770.0,11964.0,18798.0,15769.0,19899.0,13646.0,10878.0,6687.0,3102.0,1036.0,122370.0,4753.0,3457.0,2487.0,1078.0,6294.0,17458.0,21465.0,15109.0,16035.0,10814.0,11147.0,6703.0,3195.0,2375.0,309221.0,140583.0,9672.0,9743.0,8010.0,6591.0,5322.0,11585.0,9733.0,8388.0,16749.0,21871.0,17187.0,8973.0,4734.0,2025.0,168638.0,9146.0,7441.0,9980.0,6474.0,6315.0,13395.0,11783.0,10637.0,20049.0,24932.0,21275.0,13343.0,9149.0,4719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21552.0,9016.0,244.0,109.0,242.0,195.0,264.0,674.0,2579.0,1337.0,1596.0,763.0,560.0,289.0,48.0,116.0,12536.0,206.0,292.0,316.0,212.0,691.0,2059.0,2371.0,1841.0,2363.0,595.0,686.0,589.0,85.0,230.0,242905,120535,12986,96724,10825,122370,11775,98322,12273,309221,140583,34016,90835,15732,168638,33041,108386,27211,,,,,,,,,,21552.0,9016.0,790.0,7773.0,453.0,12536.0,1026.0,10606.0,904.0,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20100.0,dc,0,13,7,604453,285729,16786,14826,10965,8919,11677,5053,5052,16750,33249,26904,20354,20148,19562,18120,15441,6215,8040,3964,6171,6316,4182,3858,3177,318724,16075,12442,13004,8250,13842,7079,6671,20238,37501,28668,22791,18111,18789,18906,17491,7759,9348,5165,7424,8470,7498,5702,7500,242905.0,120535.0,5587.0,4013.0,1954.0,1432.0,5770.0,11964.0,18798.0,15769.0,19899.0,13646.0,10878.0,6687.0,3102.0,1036.0,122370.0,4753.0,3457.0,2487.0,1078.0,6294.0,17458.0,21465.0,15109.0,16035.0,10814.0,11147.0,6703.0,3195.0,2375.0,309221.0,140583.0,9672.0,9743.0,8010.0,6591.0,5322.0,11585.0,9733.0,8388.0,16749.0,21871.0,17187.0,8973.0,4734.0,2025.0,168638.0,9146.0,7441.0,9980.0,6474.0,6315.0,13395.0,11783.0,10637.0,20049.0,24932.0,21275.0,13343.0,9149.0,4719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21552.0,9016.0,244.0,109.0,242.0,195.0,264.0,674.0,2579.0,1337.0,1596.0,763.0,560.0,289.0,48.0,116.0,12536.0,206.0,292.0,316.0,212.0,691.0,2059.0,2371.0,1841.0,2363.0,595.0,686.0,589.0,85.0,230.0,242905,120535,12986,96724,10825,122370,11775,98322,12273,309221,140583,34016,90835,15732,168638,33041,108386,27211,,,,,,,,,,21552.0,9016.0,790.0,7773.0,453.0,12536.0,1026.0,10606.0,904.0,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20100.0,dc,0,13,8,604453,285729,16786,14826,10965,8919,11677,5053,5052,16750,33249,26904,20354,20148,19562,18120,15441,6215,8040,3964,6171,6316,4182,3858,3177,318724,16075,12442,13004,8250,13842,7079,6671,20238,37501,28668,22791,18111,18789,18906,17491,7759,9348,5165,7424,8470,7498,5702,7500,242905.0,120535.0,5587.0,4013.0,1954.0,1432.0,5770.0,11964.0,18798.0,15769.0,19899.0,13646.0,10878.0,6687.0,3102.0,1036.0,122370.0,4753.0,3457.0,2487.0,1078.0,6294.0,17458.0,21465.0,15109.0,16035.0,10814.0,11147.0,6703.0,3195.0,2375.0,309221.0,140583.0,9672.0,9743.0,8010.0,6591.0,5322.0,11585.0,9733.0,8388.0,16749.0,21871.0,17187.0,8973.0,4734.0,2025.0,168638.0,9146.0,7441.0,9980.0,6474.0,6315.0,13395.0,11783.0,10637.0,20049.0,24932.0,21275.0,13343.0,9149.0,4719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21552.0,9016.0,244.0,109.0,242.0,195.0,264.0,674.0,2579.0,1337.0,1596.0,763.0,560.0,289.0,48.0,116.0,12536.0,206.0,292.0,316.0,212.0,691.0,2059.0,2371.0,1841.0,2363.0,595.0,686.0,589.0,85.0,230.0,242905,120535,12986,96724,10825,122370,11775,98322,12273,309221,140583,34016,90835,15732,168638,33041,108386,27211,,,,,,,,,,21552.0,9016.0,790.0,7773.0,453.0,12536.0,1026.0,10606.0,904.0,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20100.0,dc,0,13,9,604453,285729,16786,14826,10965,8919,11677,5053,5052,16750,33249,26904,20354,20148,19562,18120,15441,6215,8040,3964,6171,6316,4182,3858,3177,318724,16075,12442,13004,8250,13842,7079,6671,20238,37501,28668,22791,18111,18789,18906,17491,7759,9348,5165,7424,8470,7498,5702,7500,242905.0,120535.0,5587.0,4013.0,1954.0,1432.0,5770.0,11964.0,18798.0,15769.0,19899.0,13646.0,10878.0,6687.0,3102.0,1036.0,122370.0,4753.0,3457.0,2487.0,1078.0,6294.0,17458.0,21465.0,15109.0,16035.0,10814.0,11147.0,6703.0,3195.0,2375.0,309221.0,140583.0,9672.0,9743.0,8010.0,6591.0,5322.0,11585.0,9733.0,8388.0,16749.0,21871.0,17187.0,8973.0,4734.0,2025.0,168638.0,9146.0,7441.0,9980.0,6474.0,6315.0,13395.0,11783.0,10637.0,20049.0,24932.0,21275.0,13343.0,9149.0,4719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21552.0,9016.0,244.0,109.0,242.0,195.0,264.0,674.0,2579.0,1337.0,1596.0,763.0,560.0,289.0,48.0,116.0,12536.0,206.0,292.0,316.0,212.0,691.0,2059.0,2371.0,1841.0,2363.0,595.0,686.0,589.0,85.0,230.0,242905,120535,12986,96724,10825,122370,11775,98322,12273,309221,140583,34016,90835,15732,168638,33041,108386,27211,,,,,,,,,,21552.0,9016.0,790.0,7773.0,453.0,12536.0,1026.0,10606.0,904.0,50000US1198,"Delegate District (at Large) (111th Congress), District of Columbia"
8,ACSSF,20100.0,dc,0,13,10,109673,50040,2452,2606,1813,1145,3899,1179,533,2158,6251,3869,2398,2988,3655,2649,2584,1254,1650,903,1700,1209,1294,1352,499,59633,1784,1859,1701,812,4336,1621,1454,3929,6486,4957,4000,3234,2968,3276,3582,2220,1470,1466,1554,2313,1478,1293,1840,93725.0,43621.0,2016.0,1875.0,1491.0,869.0,3159.0,3411.0,5452.0,3502.0,4970.0,5221.0,5370.0,3384.0,2511.0,390.0,50104.0,1713.0,1546.0,1475.0,689.0,3500.0,5714.0,5266.0,4136.0,6130.0,5424.0,6197.0,4471.0,2338.0,1505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93725,43621,6251,31085,6285,50104,5423,36367,8314,5537,2661,648,1536,477,2876,0,1849,1027,,,,,,,,,,6737.0,1855.0,426.0,1287.0,142.0,4882.0,538.0,3879.0,465.0,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20100.0,dc,0,13,11,117253,55072,3388,3157,1379,1587,649,719,449,4522,5321,5382,4794,4314,4140,4115,2880,1867,1131,643,901,1569,607,547,1011,62181,3065,2665,3511,1738,962,798,1096,4109,6860,5502,5707,4812,4107,3157,3129,1818,1904,1243,1100,1851,702,1113,1232,39424.0,20523.0,1570.0,948.0,236.0,205.0,0.0,2410.0,2462.0,2802.0,4544.0,2594.0,1383.0,798.0,234.0,337.0,18901.0,786.0,883.0,415.0,53.0,267.0,2185.0,4143.0,2145.0,3716.0,1845.0,1524.0,572.0,251.0,116.0,64142.0,27941.0,1360.0,1858.0,907.0,1283.0,649.0,2524.0,1888.0,2018.0,3576.0,4934.0,3695.0,1825.0,866.0,558.0,36201.0,1484.0,1167.0,2954.0,1254.0,516.0,3245.0,2053.0,2819.0,5116.0,4928.0,4625.0,3471.0,1453.0,1116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39424,20523,2959,16195,1369,18901,2137,15825,939,64142,27941,5408,19284,3249,36201,6859,23302,6040,,,,,,,,,,,,,,,,,,,79500US1100102,"PUMA5 00102, District of Columbia"
