,FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,Total population in the United States,"Total population in the United States% U.S. citizen, born in the United States","Total population in the United States% U.S. citizen, born in Puerto Rico or U.S. Island Areas","Total population in the United States% U.S. citizen, born abroad of American parent(s)",Total population in the United States% U.S. citizen by naturalization,Total population in the United States% Not a U.S. citizen,Total population,Total population% Native:,Total population% Native:% Born in state of residence,Total population% Native:% Born in other state in the United States:,Total population% Native:% Born in other state in the United States:% Northeast,Total population% Native:% Born in other state in the United States:% Midwest,Total population% Native:% Born in other state in the United States:% South,Total population% Native:% Born in other state in the United States:% West,Total population% Native:% Born outside the United States:,Total population% Native:% Born outside the United States:% Puerto Rico,Total population% Native:% Born outside the United States:% U.S. Island Areas,Total population% Native:% Born outside the United States:% Born abroad of American parent(s),Total population% Foreign born:,Total population% Foreign born:% Naturalized U.S. citizen,Total population% Foreign born:% Not a U.S. citizen,Total population,Total population% Male:,Total population% Male:% Under 18 years:,Total population% Male:% Under 18 years:% Native,Total population% Male:% Under 18 years:% Foreign born:,Total population% Male:% Under 18 years:% Foreign born:% Naturalized U.S. citizen,Total population% Male:% Under 18 years:% Foreign born:% Not a U.S. citizen,Total population% Male:% 18 years and over:,Total population% Male:% 18 years and over:% Native,Total population% Male:% 18 years and over:% Foreign born:,Total population% Male:% 18 years and over:% Foreign born:% Naturalized U.S. citizen,Total population% Male:% 18 years and over:% Foreign born:% Not a U.S. citizen,Total population% Female:,Total population% Female:% Under 18 years:,Total population% Female:% Under 18 years:% Native,Total population% Female:% Under 18 years:% Foreign born:,Total population% Female:% Under 18 years:% Foreign born:% Naturalized U.S. citizen,Total population% Female:% Under 18 years:% Foreign born:% Not a U.S. citizen,Total population% Female:% 18 years and over:,Total population% Female:% 18 years and over:% Native,Total population% Female:% 18 years and over:% Foreign born:,Total population% Female:% 18 years and over:% Foreign born:% Naturalized U.S. citizen,Total population% Female:% 18 years and over:% Foreign born:% Not a U.S. citizen,White alone population,White alone population% Male:,White alone population% Male:% Under 18 years:,White alone population% Male:% Under 18 years:% Native,White alone population% Male:% Under 18 years:% Foreign born:,White alone population% Male:% Under 18 years:% Foreign born:% Naturalized U.S. citizen,White alone population% Male:% Under 18 years:% Foreign born:% Not a U.S. citizen,White alone population% Male:% 18 years and over:,White alone population% Male:% 18 years and over:% Native,White alone population% Male:% 18 years and over:% Foreign born:,White alone population% Male:% 18 years and over:% Foreign born:% Naturalized U.S. citizen,White alone population% Male:% 18 years and over:% Foreign born:% Not a U.S. citizen,White alone population% Female:,White alone population% Female:% Under 18 years:,White alone population% Female:% Under 18 years:% Native,White alone population% Female:% Under 18 years:% Foreign born:,White alone population% Female:% Under 18 years:% Foreign born:% Naturalized U.S. citizen,White alone population% Female:% Under 18 years:% Foreign born:% Not a U.S. citizen,White alone population% Female:% 18 years and over:,White alone population% Female:% 18 years and over:% Native,White alone population% Female:% 18 years and over:% Foreign born:,White alone population% Female:% 18 years and over:% Foreign born:% Naturalized U.S. citizen,White alone population% Female:% 18 years and over:% Foreign born:% Not a U.S. citizen,Black or African American alone population,Black or African American alone population% Male:,Black or African American alone population% Male:% Under 18 years:,Black or African American alone population% Male:% Under 18 years:% Native,Black or African American alone population% Male:% Under 18 years:% Foreign born:,Black or African American alone population% Male:% Under 18 years:% Foreign born:% Naturalized U.S. citizen,Black or African American alone population% Male:% Under 18 years:% Foreign born:% Not a U.S. citizen,Black or African American alone population% Male:% 18 years and over:,Black or African American alone population% Male:% 18 years and over:% Native,Black or African American alone population% Male:% 18 years and over:% Foreign born:,Black or African American alone population% Male:% 18 years and over:% Foreign born:% Naturalized U.S. citizen,Black or African American alone population% Male:% 18 years and over:% Foreign born:% Not a U.S. citizen,Black or African American alone population% Female:,Black or African American alone population% Female:% Under 18 years:,Black or African American alone population% Female:% Under 18 years:% Native,Black or African American alone population% Female:% Under 18 years:% Foreign born:,Black or African American alone population% Female:% Under 18 years:% Foreign born:% Naturalized U.S. citizen,Black or African American alone population% Female:% Under 18 years:% Foreign born:% Not a U.S. citizen,Black or African American alone population% Female:% 18 years and over:,Black or African American alone population% Female:% 18 years and over:% Native,Black or African American alone population% Female:% 18 years and over:% Foreign born:,Black or African American alone population% Female:% 18 years and over:% Foreign born:% Naturalized U.S. citizen,Black or African American alone population% Female:% 18 years and over:% Foreign born:% Not a U.S. citizen,American Indian and Alaska Native alone population,American Indian and Alaska Native alone population% Male:,American Indian and Alaska Native alone population% Male:% Under 18 years:,American Indian and Alaska Native alone population% Male:% Under 18 years:% Native,American Indian and Alaska Native alone population% Male:% Under 18 years:% Foreign born:,American Indian and Alaska Native alone population% Male:% Under 18 years:% Foreign born:% Naturalized U.S. citizen,American Indian and Alaska Native alone population% Male:% Under 18 years:% Foreign born:% Not a U.S. citizen,American Indian and Alaska Native alone population% Male:% 18 years and over:,American Indian and Alaska Native alone population% Male:% 18 years and over:% Native,American Indian and Alaska Native alone population% Male:% 18 years and over:% Foreign born:,American Indian and Alaska Native alone population% Male:% 18 years and over:% Foreign born:% Naturalized U.S. citizen,American Indian and Alaska Native alone population% Male:% 18 years and over:% Foreign born:% Not a U.S. citizen,American Indian and Alaska Native alone population% Female:,American Indian and Alaska Native alone population% Female:% Under 18 years:,American Indian and Alaska Native alone population% Female:% Under 18 years:% Native,American Indian and Alaska Native alone population% Female:% Under 18 years:% Foreign born:,American Indian and Alaska Native alone population% Female:% Under 18 years:% Foreign born:% Naturalized U.S. citizen,American Indian and Alaska Native alone population% Female:% Under 18 years:% Foreign born:% Not a U.S. citizen,American Indian and Alaska Native alone population% Female:% 18 years and over:,American Indian and Alaska Native alone population% Female:% 18 years and over:% Native,American Indian and Alaska Native alone population% Female:% 18 years and over:% Foreign born:,American Indian and Alaska Native alone population% Female:% 18 years and over:% Foreign born:% Naturalized U.S. citizen,American Indian and Alaska Native alone population% Female:% 18 years and over:% Foreign born:% Not a U.S. citizen,Asian alone population,Asian alone population% Male:,Asian alone population% Male:% Under 18 years:,Asian alone population% Male:% Under 18 years:% Native,Asian alone population% Male:% Under 18 years:% Foreign born:,Asian alone population% Male:% Under 18 years:% Foreign born:% Naturalized U.S. citizen,Asian alone population% Male:% Under 18 years:% Foreign born:% Not a U.S. citizen,Asian alone population% Male:% 18 years and over:,Asian alone population% Male:% 18 years and over:% Native,Asian alone population% Male:% 18 years and over:% Foreign born:,Asian alone population% Male:% 18 years and over:% Foreign born:% Naturalized U.S. citizen,Asian alone population% Male:% 18 years and over:% Foreign born:% Not a U.S. citizen,Asian alone population% Female:,Asian alone population% Female:% Under 18 years:,Asian alone population% Female:% Under 18 years:% Native,Asian alone population% Female:% Under 18 years:% Foreign born:,Asian alone population% Female:% Under 18 years:% Foreign born:% Naturalized U.S. citizen,Asian alone population% Female:% Under 18 years:% Foreign born:% Not a U.S. citizen,Asian alone population% Female:% 18 years and over:,Asian alone population% Female:% 18 years and over:% Native,Asian alone population% Female:% 18 years and over:% Foreign born:,Asian alone population% Female:% 18 years and over:% Foreign born:% Naturalized U.S. citizen,Asian alone population% Female:% 18 years and over:% Foreign born:% Not a U.S. citizen,Total population in the United States,"Total population in the United States% U.S. citizen, born in the United States","Total population in the United States% U.S. citizen, born in Puerto Rico, U.S. Island Areas, or born abroad of American parent(s)",Total population in the United States% U.S. citizen by naturalization,Total population in the United States% Not a U.S. citizen,Total population,Total population% Native:,Total population% Native:% Born in state of residence,Total population% Native:% Born in other state in the United States,Total population% Native:% Born outside the United States:,Total population% Native:% Born outside the United States:% Puerto Rico,Total population% Native:% Born outside the United States:% U.S. Island Areas or born abroad of American parent(s),Total population% Foreign born,Total population,Total population% Male:,Total population% Male:% Under 18 years:,Total population% Male:% Under 18 years:% Native,Total population% Male:% Under 18 years:% Foreign born,Total population% Male:% 18 years and over:,Total population% Male:% 18 years and over:% Native,Total population% Male:% 18 years and over:% Foreign born,Total population% Female:,Total population% Female:% Under 18 years:,Total population% Female:% Under 18 years:% Native,Total population% Female:% Under 18 years:% Foreign born,Total population% Female:% 18 years and over:,Total population% Female:% 18 years and over:% Native,Total population% Female:% 18 years and over:% Foreign born,White alone population,White alone population% Male:,White alone population% Male:% Under 18 years:,White alone population% Male:% Under 18 years:% Native,White alone population% Male:% Under 18 years:% Foreign born,White alone population% Male:% 18 years and over:,White alone population% Male:% 18 years and over:% Native,White alone population% Male:% 18 years and over:% Foreign born,White alone population% Female:,White alone population% Female:% Under 18 years:,White alone population% Female:% Under 18 years:% Native,White alone population% Female:% Under 18 years:% Foreign born,White alone population% Female:% 18 years and over:,White alone population% Female:% 18 years and over:% Native,White alone population% Female:% 18 years and over:% Foreign born,Black or African American alone population,Black or African American alone population% Male:,Black or African American alone population% Male:% Under 18 years:,Black or African American alone population% Male:% Under 18 years:% Native,Black or African American alone population% Male:% Under 18 years:% Foreign born,Black or African American alone population% Male:% 18 years and over:,Black or African American alone population% Male:% 18 years and over:% Native,Black or African American alone population% Male:% 18 years and over:% Foreign born,Black or African American alone population% Female:,Black or African American alone population% Female:% Under 18 years:,Black or African American alone population% Female:% Under 18 years:% Native,Black or African American alone population% Female:% Under 18 years:% Foreign born,Black or African American alone population% Female:% 18 years and over:,Black or African American alone population% Female:% 18 years and over:% Native,Black or African American alone population% Female:% 18 years and over:% Foreign born,American Indian and Alaska Native alone population,American Indian and Alaska Native alone population% Male:,American Indian and Alaska Native alone population% Male:% Under 18 years:,American Indian and Alaska Native alone population% Male:% Under 18 years:% Native,American Indian and Alaska Native alone population% Male:% Under 18 years:% Foreign born,American Indian and Alaska Native alone population% Male:% 18 years and over:,American Indian and Alaska Native alone population% Male:% 18 years and over:% Native,American Indian and Alaska Native alone population% Male:% 18 years and over:% Foreign born,American Indian and Alaska Native alone population% Female:,American Indian and Alaska Native alone population% Female:% Under 18 years:,American Indian and Alaska Native alone population% Female:% Under 18 years:% Native,American Indian and Alaska Native alone population% Female:% Under 18 years:% Foreign born,American Indian and Alaska Native alone population% Female:% 18 years and over:,American Indian and Alaska Native alone population% Female:% 18 years and over:% Native,American Indian and Alaska Native alone population% Female:% 18 years and over:% Foreign born,Asian alone population,Asian alone population% Male:,Asian alone population% Male:% Under 18 years:,Asian alone population% Male:% Under 18 years:% Native,Asian alone population% Male:% Under 18 years:% Foreign born,Asian alone population% Male:% 18 years and over:,Asian alone population% Male:% 18 years and over:% Native,Asian alone population% Male:% 18 years and over:% Foreign born,Asian alone population% Female:,Asian alone population% Female:% Under 18 years:,Asian alone population% Female:% Under 18 years:% Native,Asian alone population% Female:% Under 18 years:% Foreign born,Asian alone population% Female:% 18 years and over:,Asian alone population% Female:% 18 years and over:% Native,Asian alone population% Female:% 18 years and over:% Foreign born,Geographic Identifier,Area Name
0,ACSSF,20100.0,dc,0,23,2,604453,512092,1355,9272,32412,49322,604453,522719,225610,286482,85619,46658,121787,32418,10627,899,456,9272,81734,32412,49322,604453,285729,51496,49059,2437,763,1674,234233,194637,39596,15179,24417,318724,49771,48182,1589,505,1084,268953,230841,38112,15965,22147,242905.0,120535.0,12986.0,11987.0,999.0,182.0,817.0,107549.0,89330.0,18219.0,4835.0,13384.0,122370.0,11775.0,11366.0,409.0,99.0,310.0,110595.0,92491.0,18104.0,6209.0,11895.0,309221.0,140583.0,34016.0,33515.0,501.0,122.0,379.0,106567.0,95354.0,11213.0,5587.0,5626.0,168638.0,33041.0,32417.0,624.0,0.0,624.0,135597.0,127414.0,8183.0,4069.0,4114.0,,,,,,,,,,,,,,,,,,,,,,,,21552.0,9016.0,790.0,516.0,274.0,167.0,107.0,8226.0,3867.0,4359.0,2123.0,2236.0,12536.0,1026.0,549.0,477.0,406.0,71.0,11510.0,4027.0,7483.0,4029.0,3454.0,604453,512092,10627,32412,49322,604453,522719,225610,286482,10627,899,9728,81734,604453,285729,51496,49059,2437,234233,194637,39596,318724,49771,48182,1589,268953,230841,38112,242905.0,120535.0,12986.0,11987.0,999.0,107549.0,89330.0,18219.0,122370.0,11775.0,11366.0,409.0,110595.0,92491.0,18104.0,309221.0,140583.0,34016.0,33515.0,501.0,106567.0,95354.0,11213.0,168638.0,33041.0,32417.0,624.0,135597.0,127414.0,8183.0,,,,,,,,,,,,,,,,21552.0,9016.0,790.0,516.0,274.0,8226.0,3867.0,4359.0,12536.0,1026.0,549.0,477.0,11510.0,4027.0,7483.0,04001US11,District of Columbia -- Urban
1,ACSSF,20100.0,dc,0,23,3,604453,512092,1355,9272,32412,49322,604453,522719,225610,286482,85619,46658,121787,32418,10627,899,456,9272,81734,32412,49322,604453,285729,51496,49059,2437,763,1674,234233,194637,39596,15179,24417,318724,49771,48182,1589,505,1084,268953,230841,38112,15965,22147,242905.0,120535.0,12986.0,11987.0,999.0,182.0,817.0,107549.0,89330.0,18219.0,4835.0,13384.0,122370.0,11775.0,11366.0,409.0,99.0,310.0,110595.0,92491.0,18104.0,6209.0,11895.0,309221.0,140583.0,34016.0,33515.0,501.0,122.0,379.0,106567.0,95354.0,11213.0,5587.0,5626.0,168638.0,33041.0,32417.0,624.0,0.0,624.0,135597.0,127414.0,8183.0,4069.0,4114.0,,,,,,,,,,,,,,,,,,,,,,,,21552.0,9016.0,790.0,516.0,274.0,167.0,107.0,8226.0,3867.0,4359.0,2123.0,2236.0,12536.0,1026.0,549.0,477.0,406.0,71.0,11510.0,4027.0,7483.0,4029.0,3454.0,604453,512092,10627,32412,49322,604453,522719,225610,286482,10627,899,9728,81734,604453,285729,51496,49059,2437,234233,194637,39596,318724,49771,48182,1589,268953,230841,38112,242905.0,120535.0,12986.0,11987.0,999.0,107549.0,89330.0,18219.0,122370.0,11775.0,11366.0,409.0,110595.0,92491.0,18104.0,309221.0,140583.0,34016.0,33515.0,501.0,106567.0,95354.0,11213.0,168638.0,33041.0,32417.0,624.0,135597.0,127414.0,8183.0,,,,,,,,,,,,,,,,21552.0,9016.0,790.0,516.0,274.0,8226.0,3867.0,4359.0,12536.0,1026.0,549.0,477.0,11510.0,4027.0,7483.0,040A0US11,District of Columbia -- In metropolitan or micropolitan statistical area
2,ACSSF,20100.0,dc,0,23,4,604453,512092,1355,9272,32412,49322,604453,522719,225610,286482,85619,46658,121787,32418,10627,899,456,9272,81734,32412,49322,604453,285729,51496,49059,2437,763,1674,234233,194637,39596,15179,24417,318724,49771,48182,1589,505,1084,268953,230841,38112,15965,22147,242905.0,120535.0,12986.0,11987.0,999.0,182.0,817.0,107549.0,89330.0,18219.0,4835.0,13384.0,122370.0,11775.0,11366.0,409.0,99.0,310.0,110595.0,92491.0,18104.0,6209.0,11895.0,309221.0,140583.0,34016.0,33515.0,501.0,122.0,379.0,106567.0,95354.0,11213.0,5587.0,5626.0,168638.0,33041.0,32417.0,624.0,0.0,624.0,135597.0,127414.0,8183.0,4069.0,4114.0,,,,,,,,,,,,,,,,,,,,,,,,21552.0,9016.0,790.0,516.0,274.0,167.0,107.0,8226.0,3867.0,4359.0,2123.0,2236.0,12536.0,1026.0,549.0,477.0,406.0,71.0,11510.0,4027.0,7483.0,4029.0,3454.0,604453,512092,10627,32412,49322,604453,522719,225610,286482,10627,899,9728,81734,604453,285729,51496,49059,2437,234233,194637,39596,318724,49771,48182,1589,268953,230841,38112,242905.0,120535.0,12986.0,11987.0,999.0,107549.0,89330.0,18219.0,122370.0,11775.0,11366.0,409.0,110595.0,92491.0,18104.0,309221.0,140583.0,34016.0,33515.0,501.0,106567.0,95354.0,11213.0,168638.0,33041.0,32417.0,624.0,135597.0,127414.0,8183.0,,,,,,,,,,,,,,,,21552.0,9016.0,790.0,516.0,274.0,8226.0,3867.0,4359.0,12536.0,1026.0,549.0,477.0,11510.0,4027.0,7483.0,040C0US11,District of Columbia -- In metropolitan statistical area
3,ACSSF,20100.0,dc,0,23,5,604453,512092,1355,9272,32412,49322,604453,522719,225610,286482,85619,46658,121787,32418,10627,899,456,9272,81734,32412,49322,604453,285729,51496,49059,2437,763,1674,234233,194637,39596,15179,24417,318724,49771,48182,1589,505,1084,268953,230841,38112,15965,22147,242905.0,120535.0,12986.0,11987.0,999.0,182.0,817.0,107549.0,89330.0,18219.0,4835.0,13384.0,122370.0,11775.0,11366.0,409.0,99.0,310.0,110595.0,92491.0,18104.0,6209.0,11895.0,309221.0,140583.0,34016.0,33515.0,501.0,122.0,379.0,106567.0,95354.0,11213.0,5587.0,5626.0,168638.0,33041.0,32417.0,624.0,0.0,624.0,135597.0,127414.0,8183.0,4069.0,4114.0,,,,,,,,,,,,,,,,,,,,,,,,21552.0,9016.0,790.0,516.0,274.0,167.0,107.0,8226.0,3867.0,4359.0,2123.0,2236.0,12536.0,1026.0,549.0,477.0,406.0,71.0,11510.0,4027.0,7483.0,4029.0,3454.0,604453,512092,10627,32412,49322,604453,522719,225610,286482,10627,899,9728,81734,604453,285729,51496,49059,2437,234233,194637,39596,318724,49771,48182,1589,268953,230841,38112,242905.0,120535.0,12986.0,11987.0,999.0,107549.0,89330.0,18219.0,122370.0,11775.0,11366.0,409.0,110595.0,92491.0,18104.0,309221.0,140583.0,34016.0,33515.0,501.0,106567.0,95354.0,11213.0,168638.0,33041.0,32417.0,624.0,135597.0,127414.0,8183.0,,,,,,,,,,,,,,,,21552.0,9016.0,790.0,516.0,274.0,8226.0,3867.0,4359.0,12536.0,1026.0,549.0,477.0,11510.0,4027.0,7483.0,040C1US11,District of Columbia -- In metropolitan statistical area -- in principal city
4,ACSSF,20100.0,dc,0,23,6,604453,512092,1355,9272,32412,49322,604453,522719,225610,286482,85619,46658,121787,32418,10627,899,456,9272,81734,32412,49322,604453,285729,51496,49059,2437,763,1674,234233,194637,39596,15179,24417,318724,49771,48182,1589,505,1084,268953,230841,38112,15965,22147,242905.0,120535.0,12986.0,11987.0,999.0,182.0,817.0,107549.0,89330.0,18219.0,4835.0,13384.0,122370.0,11775.0,11366.0,409.0,99.0,310.0,110595.0,92491.0,18104.0,6209.0,11895.0,309221.0,140583.0,34016.0,33515.0,501.0,122.0,379.0,106567.0,95354.0,11213.0,5587.0,5626.0,168638.0,33041.0,32417.0,624.0,0.0,624.0,135597.0,127414.0,8183.0,4069.0,4114.0,,,,,,,,,,,,,,,,,,,,,,,,21552.0,9016.0,790.0,516.0,274.0,167.0,107.0,8226.0,3867.0,4359.0,2123.0,2236.0,12536.0,1026.0,549.0,477.0,406.0,71.0,11510.0,4027.0,7483.0,4029.0,3454.0,604453,512092,10627,32412,49322,604453,522719,225610,286482,10627,899,9728,81734,604453,285729,51496,49059,2437,234233,194637,39596,318724,49771,48182,1589,268953,230841,38112,242905.0,120535.0,12986.0,11987.0,999.0,107549.0,89330.0,18219.0,122370.0,11775.0,11366.0,409.0,110595.0,92491.0,18104.0,309221.0,140583.0,34016.0,33515.0,501.0,106567.0,95354.0,11213.0,168638.0,33041.0,32417.0,624.0,135597.0,127414.0,8183.0,,,,,,,,,,,,,,,,21552.0,9016.0,790.0,516.0,274.0,8226.0,3867.0,4359.0,12536.0,1026.0,549.0,477.0,11510.0,4027.0,7483.0,05000US11001,"District of Columbia, District of Columbia"
5,ACSSF,20100.0,dc,0,23,7,604453,512092,1355,9272,32412,49322,604453,522719,225610,286482,85619,46658,121787,32418,10627,899,456,9272,81734,32412,49322,604453,285729,51496,49059,2437,763,1674,234233,194637,39596,15179,24417,318724,49771,48182,1589,505,1084,268953,230841,38112,15965,22147,242905.0,120535.0,12986.0,11987.0,999.0,182.0,817.0,107549.0,89330.0,18219.0,4835.0,13384.0,122370.0,11775.0,11366.0,409.0,99.0,310.0,110595.0,92491.0,18104.0,6209.0,11895.0,309221.0,140583.0,34016.0,33515.0,501.0,122.0,379.0,106567.0,95354.0,11213.0,5587.0,5626.0,168638.0,33041.0,32417.0,624.0,0.0,624.0,135597.0,127414.0,8183.0,4069.0,4114.0,,,,,,,,,,,,,,,,,,,,,,,,21552.0,9016.0,790.0,516.0,274.0,167.0,107.0,8226.0,3867.0,4359.0,2123.0,2236.0,12536.0,1026.0,549.0,477.0,406.0,71.0,11510.0,4027.0,7483.0,4029.0,3454.0,604453,512092,10627,32412,49322,604453,522719,225610,286482,10627,899,9728,81734,604453,285729,51496,49059,2437,234233,194637,39596,318724,49771,48182,1589,268953,230841,38112,242905.0,120535.0,12986.0,11987.0,999.0,107549.0,89330.0,18219.0,122370.0,11775.0,11366.0,409.0,110595.0,92491.0,18104.0,309221.0,140583.0,34016.0,33515.0,501.0,106567.0,95354.0,11213.0,168638.0,33041.0,32417.0,624.0,135597.0,127414.0,8183.0,,,,,,,,,,,,,,,,21552.0,9016.0,790.0,516.0,274.0,8226.0,3867.0,4359.0,12536.0,1026.0,549.0,477.0,11510.0,4027.0,7483.0,16000US1150000,"Washington city, District of Columbia"
6,ACSSF,20100.0,dc,0,23,8,604453,512092,1355,9272,32412,49322,604453,522719,225610,286482,85619,46658,121787,32418,10627,899,456,9272,81734,32412,49322,604453,285729,51496,49059,2437,763,1674,234233,194637,39596,15179,24417,318724,49771,48182,1589,505,1084,268953,230841,38112,15965,22147,242905.0,120535.0,12986.0,11987.0,999.0,182.0,817.0,107549.0,89330.0,18219.0,4835.0,13384.0,122370.0,11775.0,11366.0,409.0,99.0,310.0,110595.0,92491.0,18104.0,6209.0,11895.0,309221.0,140583.0,34016.0,33515.0,501.0,122.0,379.0,106567.0,95354.0,11213.0,5587.0,5626.0,168638.0,33041.0,32417.0,624.0,0.0,624.0,135597.0,127414.0,8183.0,4069.0,4114.0,,,,,,,,,,,,,,,,,,,,,,,,21552.0,9016.0,790.0,516.0,274.0,167.0,107.0,8226.0,3867.0,4359.0,2123.0,2236.0,12536.0,1026.0,549.0,477.0,406.0,71.0,11510.0,4027.0,7483.0,4029.0,3454.0,604453,512092,10627,32412,49322,604453,522719,225610,286482,10627,899,9728,81734,604453,285729,51496,49059,2437,234233,194637,39596,318724,49771,48182,1589,268953,230841,38112,242905.0,120535.0,12986.0,11987.0,999.0,107549.0,89330.0,18219.0,122370.0,11775.0,11366.0,409.0,110595.0,92491.0,18104.0,309221.0,140583.0,34016.0,33515.0,501.0,106567.0,95354.0,11213.0,168638.0,33041.0,32417.0,624.0,135597.0,127414.0,8183.0,,,,,,,,,,,,,,,,21552.0,9016.0,790.0,516.0,274.0,8226.0,3867.0,4359.0,12536.0,1026.0,549.0,477.0,11510.0,4027.0,7483.0,31200US479001150000,"Washington city, DC; Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
7,ACSSF,20100.0,dc,0,23,9,604453,512092,1355,9272,32412,49322,604453,522719,225610,286482,85619,46658,121787,32418,10627,899,456,9272,81734,32412,49322,604453,285729,51496,49059,2437,763,1674,234233,194637,39596,15179,24417,318724,49771,48182,1589,505,1084,268953,230841,38112,15965,22147,242905.0,120535.0,12986.0,11987.0,999.0,182.0,817.0,107549.0,89330.0,18219.0,4835.0,13384.0,122370.0,11775.0,11366.0,409.0,99.0,310.0,110595.0,92491.0,18104.0,6209.0,11895.0,309221.0,140583.0,34016.0,33515.0,501.0,122.0,379.0,106567.0,95354.0,11213.0,5587.0,5626.0,168638.0,33041.0,32417.0,624.0,0.0,624.0,135597.0,127414.0,8183.0,4069.0,4114.0,,,,,,,,,,,,,,,,,,,,,,,,21552.0,9016.0,790.0,516.0,274.0,167.0,107.0,8226.0,3867.0,4359.0,2123.0,2236.0,12536.0,1026.0,549.0,477.0,406.0,71.0,11510.0,4027.0,7483.0,4029.0,3454.0,604453,512092,10627,32412,49322,604453,522719,225610,286482,10627,899,9728,81734,604453,285729,51496,49059,2437,234233,194637,39596,318724,49771,48182,1589,268953,230841,38112,242905.0,120535.0,12986.0,11987.0,999.0,107549.0,89330.0,18219.0,122370.0,11775.0,11366.0,409.0,110595.0,92491.0,18104.0,309221.0,140583.0,34016.0,33515.0,501.0,106567.0,95354.0,11213.0,168638.0,33041.0,32417.0,624.0,135597.0,127414.0,8183.0,,,,,,,,,,,,,,,,21552.0,9016.0,790.0,516.0,274.0,8226.0,3867.0,4359.0,12536.0,1026.0,549.0,477.0,11510.0,4027.0,7483.0,50000US1198,"Delegate District (at Large) (111th Congress), District of Columbia"
8,ACSSF,20100.0,dc,0,23,10,109673,87599,373,2311,8091,11299,109673,90283,17161,70438,32302,11324,20149,6663,2684,373,0,2311,19390,8091,11299,109673,50040,8016,7487,529,83,446,42024,35048,6976,2695,4281,59633,6156,5770,386,226,160,53477,41978,11499,5087,6412,93725.0,43621.0,6251.0,5829.0,422.0,83.0,339.0,37370.0,31962.0,5408.0,1752.0,3656.0,50104.0,5423.0,5334.0,89.0,0.0,89.0,44681.0,36948.0,7733.0,3293.0,4440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6737.0,1855.0,426.0,319.0,107.0,0.0,107.0,1429.0,524.0,905.0,513.0,392.0,4882.0,538.0,241.0,297.0,226.0,71.0,4344.0,1263.0,3081.0,1602.0,1479.0,109673,87599,2684,8091,11299,109673,90283,17161,70438,2684,373,2311,19390,109673,50040,8016,7487,529,42024,35048,6976,59633,6156,5770,386,53477,41978,11499,93725.0,43621.0,6251.0,5829.0,422.0,37370.0,31962.0,5408.0,50104.0,5423.0,5334.0,89.0,44681.0,36948.0,7733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6737.0,1855.0,426.0,319.0,107.0,1429.0,524.0,905.0,4882.0,538.0,241.0,297.0,4344.0,1263.0,3081.0,79500US1100101,"PUMA5 00101, District of Columbia"
9,ACSSF,20100.0,dc,0,23,11,117253,89371,170,2260,8593,16859,117253,91801,45898,43473,10963,6992,18728,6790,2430,170,0,2260,25452,8593,16859,117253,55072,9511,8859,652,127,525,45561,31231,14330,5001,9329,62181,10979,10774,205,0,205,51202,40937,10265,3465,6800,39424.0,20523.0,2959.0,2959.0,0.0,0.0,0.0,17564.0,11611.0,5953.0,1339.0,4614.0,18901.0,2137.0,2137.0,0.0,0.0,0.0,16764.0,12218.0,4546.0,808.0,3738.0,64142.0,27941.0,5408.0,4975.0,433.0,54.0,379.0,22533.0,17846.0,4687.0,1884.0,2803.0,36201.0,6859.0,6654.0,205.0,0.0,205.0,29342.0,26278.0,3064.0,1612.0,1452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117253,89371,2430,8593,16859,117253,91801,45898,43473,2430,170,2260,25452,117253,55072,9511,8859,652,45561,31231,14330,62181,10979,10774,205,51202,40937,10265,39424.0,20523.0,2959.0,2959.0,0.0,17564.0,11611.0,5953.0,18901.0,2137.0,2137.0,0.0,16764.0,12218.0,4546.0,64142.0,27941.0,5408.0,4975.0,433.0,22533.0,17846.0,4687.0,36201.0,6859.0,6654.0,205.0,29342.0,26278.0,3064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79500US1100102,"PUMA5 00102, District of Columbia"
