ACSSF,2011e1,dc,000,0042,0000001,292101,5154,6209,7034,15237,16389,36052,33687,56924,44106,33544,8593,2625,14969,11578,292101,3662,13787,20858,34525,45295,21828,63793,11308,16546,33659,20368,6472,292101,5154,6209,7034,15237,16389,36052,33687,56924,44106,71309,292101,17449,20858,34525,45295,21828,63793,27854,33659,26840
ACSSF,2011e1,dc,000,0042,0000002,292101,5154,6209,7034,15237,16389,36052,33687,56924,44106,33544,8593,2625,14969,11578,292101,3662,13787,20858,34525,45295,21828,63793,11308,16546,33659,20368,6472,292101,5154,6209,7034,15237,16389,36052,33687,56924,44106,71309,292101,17449,20858,34525,45295,21828,63793,27854,33659,26840
ACSSF,2011e1,dc,000,0042,0000003,292101,5154,6209,7034,15237,16389,36052,33687,56924,44106,33544,8593,2625,14969,11578,292101,3662,13787,20858,34525,45295,21828,63793,11308,16546,33659,20368,6472,292101,5154,6209,7034,15237,16389,36052,33687,56924,44106,71309,292101,17449,20858,34525,45295,21828,63793,27854,33659,26840
ACSSF,2011e1,dc,000,0042,0000004,292101,5154,6209,7034,15237,16389,36052,33687,56924,44106,33544,8593,2625,14969,11578,292101,3662,13787,20858,34525,45295,21828,63793,11308,16546,33659,20368,6472,292101,5154,6209,7034,15237,16389,36052,33687,56924,44106,71309,292101,17449,20858,34525,45295,21828,63793,27854,33659,26840
ACSSF,2011e1,dc,000,0042,0000005,292101,5154,6209,7034,15237,16389,36052,33687,56924,44106,33544,8593,2625,14969,11578,292101,3662,13787,20858,34525,45295,21828,63793,11308,16546,33659,20368,6472,292101,5154,6209,7034,15237,16389,36052,33687,56924,44106,71309,292101,17449,20858,34525,45295,21828,63793,27854,33659,26840
ACSSF,2011e1,dc,000,0042,0000006,292101,5154,6209,7034,15237,16389,36052,33687,56924,44106,33544,8593,2625,14969,11578,292101,3662,13787,20858,34525,45295,21828,63793,11308,16546,33659,20368,6472,292101,5154,6209,7034,15237,16389,36052,33687,56924,44106,71309,292101,17449,20858,34525,45295,21828,63793,27854,33659,26840
ACSSF,2011e1,dc,000,0042,0000007,292101,5154,6209,7034,15237,16389,36052,33687,56924,44106,33544,8593,2625,14969,11578,292101,3662,13787,20858,34525,45295,21828,63793,11308,16546,33659,20368,6472,292101,5154,6209,7034,15237,16389,36052,33687,56924,44106,71309,292101,17449,20858,34525,45295,21828,63793,27854,33659,26840
ACSSF,2011e1,dc,000,0042,0000008,292101,5154,6209,7034,15237,16389,36052,33687,56924,44106,33544,8593,2625,14969,11578,292101,3662,13787,20858,34525,45295,21828,63793,11308,16546,33659,20368,6472,292101,5154,6209,7034,15237,16389,36052,33687,56924,44106,71309,292101,17449,20858,34525,45295,21828,63793,27854,33659,26840
ACSSF,2011e1,dc,000,0042,0000009,292101,5154,6209,7034,15237,16389,36052,33687,56924,44106,33544,8593,2625,14969,11578,292101,3662,13787,20858,34525,45295,21828,63793,11308,16546,33659,20368,6472,292101,5154,6209,7034,15237,16389,36052,33687,56924,44106,71309,292101,17449,20858,34525,45295,21828,63793,27854,33659,26840
ACSSF,2011e1,dc,000,0042,0000010,53781,238,214,565,2212,2560,3756,8743,12453,11926,7247,1166,752,1120,829,53781,701,2879,3599,6242,9419,5831,12308,2081,2630,5300,1708,1083,53781,238,214,565,2212,2560,3756,8743,12453,11926,11114,53781,3580,3599,6242,9419,5831,12308,4711,5300,2791
ACSSF,2011e1,dc,000,0042,0000011,57506,1578,1549,1110,4327,3711,9331,6228,11809,5800,4836,1539,349,2657,2682,57506,175,1799,4054,6123,7508,4146,12556,2832,4461,6711,5708,1433,57506,1578,1549,1110,4327,3711,9331,6228,11809,5800,12063,57506,1974,4054,6123,7508,4146,12556,7293,6711,7141
ACSSF,2011e1,dc,000,0042,0000012,58937,829,1429,1618,2072,3719,7005,7409,11077,9371,7582,1012,457,2726,2631,58937,1114,3393,4278,7586,9212,3917,11956,2665,3764,6095,4266,691,58937,829,1429,1618,2072,3719,7005,7409,11077,9371,14408,58937,4507,4278,7586,9212,3917,11956,6429,6095,4957
ACSSF,2011e1,dc,000,0042,0000013,47916,2040,2421,2159,4215,3726,7284,4647,5315,2698,3534,1071,749,4150,3907,47916,733,1603,1937,4437,6634,1920,9570,1201,2945,8257,6061,2618,47916,2040,2421,2159,4215,3726,7284,4647,5315,2698,13411,47916,2336,1937,4437,6634,1920,9570,4146,8257,8679
ACSSF,2011e1,dc,000,0042,0000014,73961,469,596,1582,2411,2673,8676,6660,16270,14311,10345,3805,318,4316,1529,73961,939,4113,6990,10137,12522,6014,17403,2529,2746,7296,2625,647,73961,469,596,1582,2411,2673,8676,6660,16270,14311,20313,73961,5052,6990,10137,12522,6014,17403,5275,7296,3272
ACSSF,2011e1,dc,000,0042,0000015,292101,5154,6209,7034,15237,16389,36052,33687,56924,44106,33544,8593,2625,14969,11578,292101,3662,13787,20858,34525,45295,21828,63793,11308,16546,33659,20368,6472,292101,5154,6209,7034,15237,16389,36052,33687,56924,44106,71309,292101,17449,20858,34525,45295,21828,63793,27854,33659,26840
