ACSSF,2011e1,dc,000,0006,0000001,617996,559252,58744,8663,2580,1275,2529,28189,184,3629,1954,527,614,21072,209,8448,1527,929,741,2623,460,47,885,0,808,428,7060,2079,442,0,4539,617996,559252,217819,305776,1485,22302,0,1421,10449,76,10373,58744,28686,4069,471,208,0,22999,2311,1239,1072,617996,559252,58744,617996,559252,58744,8663,2580,1275,2529,28189,8448,7060,617996,559252,217819,305776,1485,22302,0,1421,10449,76,10373,58744
ACSSF,2011e1,dc,000,0006,0000002,617996,559252,58744,8663,2580,1275,2529,28189,184,3629,1954,527,614,21072,209,8448,1527,929,741,2623,460,47,885,0,808,428,7060,2079,442,0,4539,617996,559252,217819,305776,1485,22302,0,1421,10449,76,10373,58744,28686,4069,471,208,0,22999,2311,1239,1072,617996,559252,58744,617996,559252,58744,8663,2580,1275,2529,28189,8448,7060,617996,559252,217819,305776,1485,22302,0,1421,10449,76,10373,58744
ACSSF,2011e1,dc,000,0006,0000003,617996,559252,58744,8663,2580,1275,2529,28189,184,3629,1954,527,614,21072,209,8448,1527,929,741,2623,460,47,885,0,808,428,7060,2079,442,0,4539,617996,559252,217819,305776,1485,22302,0,1421,10449,76,10373,58744,28686,4069,471,208,0,22999,2311,1239,1072,617996,559252,58744,617996,559252,58744,8663,2580,1275,2529,28189,8448,7060,617996,559252,217819,305776,1485,22302,0,1421,10449,76,10373,58744
ACSSF,2011e1,dc,000,0006,0000004,617996,559252,58744,8663,2580,1275,2529,28189,184,3629,1954,527,614,21072,209,8448,1527,929,741,2623,460,47,885,0,808,428,7060,2079,442,0,4539,617996,559252,217819,305776,1485,22302,0,1421,10449,76,10373,58744,28686,4069,471,208,0,22999,2311,1239,1072,617996,559252,58744,617996,559252,58744,8663,2580,1275,2529,28189,8448,7060,617996,559252,217819,305776,1485,22302,0,1421,10449,76,10373,58744
ACSSF,2011e1,dc,000,0006,0000005,617996,559252,58744,8663,2580,1275,2529,28189,184,3629,1954,527,614,21072,209,8448,1527,929,741,2623,460,47,885,0,808,428,7060,2079,442,0,4539,617996,559252,217819,305776,1485,22302,0,1421,10449,76,10373,58744,28686,4069,471,208,0,22999,2311,1239,1072,617996,559252,58744,617996,559252,58744,8663,2580,1275,2529,28189,8448,7060,617996,559252,217819,305776,1485,22302,0,1421,10449,76,10373,58744
ACSSF,2011e1,dc,000,0006,0000006,617996,559252,58744,8663,2580,1275,2529,28189,184,3629,1954,527,614,21072,209,8448,1527,929,741,2623,460,47,885,0,808,428,7060,2079,442,0,4539,617996,559252,217819,305776,1485,22302,0,1421,10449,76,10373,58744,28686,4069,471,208,0,22999,2311,1239,1072,617996,559252,58744,617996,559252,58744,8663,2580,1275,2529,28189,8448,7060,617996,559252,217819,305776,1485,22302,0,1421,10449,76,10373,58744
ACSSF,2011e1,dc,000,0006,0000007,617996,559252,58744,8663,2580,1275,2529,28189,184,3629,1954,527,614,21072,209,8448,1527,929,741,2623,460,47,885,0,808,428,7060,2079,442,0,4539,617996,559252,217819,305776,1485,22302,0,1421,10449,76,10373,58744,28686,4069,471,208,0,22999,2311,1239,1072,617996,559252,58744,617996,559252,58744,8663,2580,1275,2529,28189,8448,7060,617996,559252,217819,305776,1485,22302,0,1421,10449,76,10373,58744
ACSSF,2011e1,dc,000,0006,0000008,617996,559252,58744,8663,2580,1275,2529,28189,184,3629,1954,527,614,21072,209,8448,1527,929,741,2623,460,47,885,0,808,428,7060,2079,442,0,4539,617996,559252,217819,305776,1485,22302,0,1421,10449,76,10373,58744,28686,4069,471,208,0,22999,2311,1239,1072,617996,559252,58744,617996,559252,58744,8663,2580,1275,2529,28189,8448,7060,617996,559252,217819,305776,1485,22302,0,1421,10449,76,10373,58744
ACSSF,2011e1,dc,000,0006,0000009,617996,559252,58744,8663,2580,1275,2529,28189,184,3629,1954,527,614,21072,209,8448,1527,929,741,2623,460,47,885,0,808,428,7060,2079,442,0,4539,617996,559252,217819,305776,1485,22302,0,1421,10449,76,10373,58744,28686,4069,471,208,0,22999,2311,1239,1072,617996,559252,58744,617996,559252,58744,8663,2580,1275,2529,28189,8448,7060,617996,559252,217819,305776,1485,22302,0,1421,10449,76,10373,58744
ACSSF,2011e1,dc,000,0006,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107960,100042,7918,107960,100042,7918,1836,578,119,112,1114,3081,1078,107960,100042,84938,5871,138,5357,0,479,3259,0,3259,7918
ACSSF,2011e1,dc,000,0006,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113679,87893,26635,54332,168,4181,0,718,1859,38,1821,25786,9817,1051,471,0,0,13438,1009,811,198,113679,87893,25786,113679,87893,25786,2881,448,303,1146,16277,1479,3252,113679,87893,26635,54332,168,4181,0,718,1859,38,1821,25786
ACSSF,2011e1,dc,000,0006,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123563,115617,39392,70563,327,3104,0,101,2130,20,2110,7946,1771,1918,0,8,0,4012,237,30,207,123563,115617,7946,123563,115617,7946,1100,440,545,514,3402,832,1113,123563,115617,39392,70563,327,3104,0,101,2130,20,2110,7946
ACSSF,2011e1,dc,000,0006,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146978,145522,2225,141779,186,313,0,0,1019,0,1019,1456,318,372,0,0,0,371,395,91,304,146978,145522,1456,,,,,,,,,,,146978,145522,2225,141779,186,313,0,0,1019,0,1019,1456
