ACSSF,2011e1,dc,000,0008,0000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617996,8155,1764,841,856,550,1599,9322,1502,3992,1063,17163,105,749,13263,5139,1091,1539,4987,588,2679,1168,2949,274,1249,1282,813,900,1465,1043,27011,502895
ACSSF,2011e1,dc,000,0008,0000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617996,8155,1764,841,856,550,1599,9322,1502,3992,1063,17163,105,749,13263,5139,1091,1539,4987,588,2679,1168,2949,274,1249,1282,813,900,1465,1043,27011,502895
ACSSF,2011e1,dc,000,0008,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617996,8155,1764,841,856,550,1599,9322,1502,3992,1063,17163,105,749,13263,5139,1091,1539,4987,588,2679,1168,2949,274,1249,1282,813,900,1465,1043,27011,502895
ACSSF,2011e1,dc,000,0008,0000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617996,8155,1764,841,856,550,1599,9322,1502,3992,1063,17163,105,749,13263,5139,1091,1539,4987,588,2679,1168,2949,274,1249,1282,813,900,1465,1043,27011,502895
ACSSF,2011e1,dc,000,0008,0000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617996,8155,1764,841,856,550,1599,9322,1502,3992,1063,17163,105,749,13263,5139,1091,1539,4987,588,2679,1168,2949,274,1249,1282,813,900,1465,1043,27011,502895
ACSSF,2011e1,dc,000,0008,0000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617996,8155,1764,841,856,550,1599,9322,1502,3992,1063,17163,105,749,13263,5139,1091,1539,4987,588,2679,1168,2949,274,1249,1282,813,900,1465,1043,27011,502895
ACSSF,2011e1,dc,000,0008,0000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617996,8155,1764,841,856,550,1599,9322,1502,3992,1063,17163,105,749,13263,5139,1091,1539,4987,588,2679,1168,2949,274,1249,1282,813,900,1465,1043,27011,502895
ACSSF,2011e1,dc,000,0008,0000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617996,8155,1764,841,856,550,1599,9322,1502,3992,1063,17163,105,749,13263,5139,1091,1539,4987,588,2679,1168,2949,274,1249,1282,813,900,1465,1043,27011,502895
ACSSF,2011e1,dc,000,0008,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617996,8155,1764,841,856,550,1599,9322,1502,3992,1063,17163,105,749,13263,5139,1091,1539,4987,588,2679,1168,2949,274,1249,1282,813,900,1465,1043,27011,502895
ACSSF,2011e1,dc,000,0008,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107960,618,1053,472,241,230,486,3550,546,1866,418,7234,72,281,4774,2052,519,212,1935,412,1178,642,883,48,0,587,422,371,512,411,6588,69347
ACSSF,2011e1,dc,000,0008,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113679,1947,324,121,48,31,293,1034,647,570,305,2402,33,78,1858,648,145,273,495,0,244,101,590,40,424,179,58,0,151,99,5738,94803
ACSSF,2011e1,dc,000,0008,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123563,3126,90,89,46,173,311,2345,88,636,93,3331,0,283,2690,1188,163,411,955,0,238,276,841,158,107,214,0,93,172,178,4916,100352
ACSSF,2011e1,dc,000,0008,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,dc,000,0008,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125816,1026,297,159,481,116,509,2279,221,819,247,4049,0,107,3673,1208,264,598,1602,176,1019,149,572,28,406,302,261,436,609,198,6623,97382
ACSSF,2011e1,dc,000,0008,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617996,8155,1764,841,856,550,1599,9322,1502,3992,1063,17163,105,749,13263,5139,1091,1539,4987,588,2679,1168,2949,274,1249,1282,813,900,1465,1043,27011,502895
