ACSSF,2011e1,dc,000,0161,0000001,268670,110625,41724,22582,1827,3722,3561,10032,0,37186,27839,1659,1250,2157,4281,0,15360,13233,362,489,207,1069,0,9419,9023,246,56,94,0,0,6936,6643,197,48,0,48,0,158045,79798,7790,10611,16219,10083,34753,342,44671,6454,6657,11758,5699,14103,0,16903,5506,1831,5488,1252,2826,0,9075,2337,740,3508,1682,808,0,7598,3784,801,2506,223,284,0,268670,110625,14661,6671,1155,1697,1478,3660,0,66346,49497,2555,3267,3692,7335,0,29618,23152,581,601,849,4435,0,158045,69840,10376,8659,13493,9706,27394,212,68689,13649,10337,21775,6542,16337,49,19516,1846,1644,4211,2691,9043,81,268670,110625,14661,2141,649,733,267,572,402,1777,1422,6698,66346,3020,2415,1619,2045,2641,4229,6371,10644,33362,29618,200,234,232,959,1071,3497,5200,4765,13460,158045,69840,5066,2607,1590,4426,7449,10690,8906,7509,21597,68689,2619,2133,2755,3484,5478,12210,10593,10166,19251,19516,1025,919,1181,1014,1870,3048,3404,2490,4565
ACSSF,2011e1,dc,000,0161,0000002,268670,110625,41724,22582,1827,3722,3561,10032,0,37186,27839,1659,1250,2157,4281,0,15360,13233,362,489,207,1069,0,9419,9023,246,56,94,0,0,6936,6643,197,48,0,48,0,158045,79798,7790,10611,16219,10083,34753,342,44671,6454,6657,11758,5699,14103,0,16903,5506,1831,5488,1252,2826,0,9075,2337,740,3508,1682,808,0,7598,3784,801,2506,223,284,0,268670,110625,14661,6671,1155,1697,1478,3660,0,66346,49497,2555,3267,3692,7335,0,29618,23152,581,601,849,4435,0,158045,69840,10376,8659,13493,9706,27394,212,68689,13649,10337,21775,6542,16337,49,19516,1846,1644,4211,2691,9043,81,268670,110625,14661,2141,649,733,267,572,402,1777,1422,6698,66346,3020,2415,1619,2045,2641,4229,6371,10644,33362,29618,200,234,232,959,1071,3497,5200,4765,13460,158045,69840,5066,2607,1590,4426,7449,10690,8906,7509,21597,68689,2619,2133,2755,3484,5478,12210,10593,10166,19251,19516,1025,919,1181,1014,1870,3048,3404,2490,4565
ACSSF,2011e1,dc,000,0161,0000003,268670,110625,41724,22582,1827,3722,3561,10032,0,37186,27839,1659,1250,2157,4281,0,15360,13233,362,489,207,1069,0,9419,9023,246,56,94,0,0,6936,6643,197,48,0,48,0,158045,79798,7790,10611,16219,10083,34753,342,44671,6454,6657,11758,5699,14103,0,16903,5506,1831,5488,1252,2826,0,9075,2337,740,3508,1682,808,0,7598,3784,801,2506,223,284,0,268670,110625,14661,6671,1155,1697,1478,3660,0,66346,49497,2555,3267,3692,7335,0,29618,23152,581,601,849,4435,0,158045,69840,10376,8659,13493,9706,27394,212,68689,13649,10337,21775,6542,16337,49,19516,1846,1644,4211,2691,9043,81,268670,110625,14661,2141,649,733,267,572,402,1777,1422,6698,66346,3020,2415,1619,2045,2641,4229,6371,10644,33362,29618,200,234,232,959,1071,3497,5200,4765,13460,158045,69840,5066,2607,1590,4426,7449,10690,8906,7509,21597,68689,2619,2133,2755,3484,5478,12210,10593,10166,19251,19516,1025,919,1181,1014,1870,3048,3404,2490,4565
ACSSF,2011e1,dc,000,0161,0000004,268670,110625,41724,22582,1827,3722,3561,10032,0,37186,27839,1659,1250,2157,4281,0,15360,13233,362,489,207,1069,0,9419,9023,246,56,94,0,0,6936,6643,197,48,0,48,0,158045,79798,7790,10611,16219,10083,34753,342,44671,6454,6657,11758,5699,14103,0,16903,5506,1831,5488,1252,2826,0,9075,2337,740,3508,1682,808,0,7598,3784,801,2506,223,284,0,268670,110625,14661,6671,1155,1697,1478,3660,0,66346,49497,2555,3267,3692,7335,0,29618,23152,581,601,849,4435,0,158045,69840,10376,8659,13493,9706,27394,212,68689,13649,10337,21775,6542,16337,49,19516,1846,1644,4211,2691,9043,81,268670,110625,14661,2141,649,733,267,572,402,1777,1422,6698,66346,3020,2415,1619,2045,2641,4229,6371,10644,33362,29618,200,234,232,959,1071,3497,5200,4765,13460,158045,69840,5066,2607,1590,4426,7449,10690,8906,7509,21597,68689,2619,2133,2755,3484,5478,12210,10593,10166,19251,19516,1025,919,1181,1014,1870,3048,3404,2490,4565
ACSSF,2011e1,dc,000,0161,0000005,268670,110625,41724,22582,1827,3722,3561,10032,0,37186,27839,1659,1250,2157,4281,0,15360,13233,362,489,207,1069,0,9419,9023,246,56,94,0,0,6936,6643,197,48,0,48,0,158045,79798,7790,10611,16219,10083,34753,342,44671,6454,6657,11758,5699,14103,0,16903,5506,1831,5488,1252,2826,0,9075,2337,740,3508,1682,808,0,7598,3784,801,2506,223,284,0,268670,110625,14661,6671,1155,1697,1478,3660,0,66346,49497,2555,3267,3692,7335,0,29618,23152,581,601,849,4435,0,158045,69840,10376,8659,13493,9706,27394,212,68689,13649,10337,21775,6542,16337,49,19516,1846,1644,4211,2691,9043,81,268670,110625,14661,2141,649,733,267,572,402,1777,1422,6698,66346,3020,2415,1619,2045,2641,4229,6371,10644,33362,29618,200,234,232,959,1071,3497,5200,4765,13460,158045,69840,5066,2607,1590,4426,7449,10690,8906,7509,21597,68689,2619,2133,2755,3484,5478,12210,10593,10166,19251,19516,1025,919,1181,1014,1870,3048,3404,2490,4565
ACSSF,2011e1,dc,000,0161,0000006,268670,110625,41724,22582,1827,3722,3561,10032,0,37186,27839,1659,1250,2157,4281,0,15360,13233,362,489,207,1069,0,9419,9023,246,56,94,0,0,6936,6643,197,48,0,48,0,158045,79798,7790,10611,16219,10083,34753,342,44671,6454,6657,11758,5699,14103,0,16903,5506,1831,5488,1252,2826,0,9075,2337,740,3508,1682,808,0,7598,3784,801,2506,223,284,0,268670,110625,14661,6671,1155,1697,1478,3660,0,66346,49497,2555,3267,3692,7335,0,29618,23152,581,601,849,4435,0,158045,69840,10376,8659,13493,9706,27394,212,68689,13649,10337,21775,6542,16337,49,19516,1846,1644,4211,2691,9043,81,268670,110625,14661,2141,649,733,267,572,402,1777,1422,6698,66346,3020,2415,1619,2045,2641,4229,6371,10644,33362,29618,200,234,232,959,1071,3497,5200,4765,13460,158045,69840,5066,2607,1590,4426,7449,10690,8906,7509,21597,68689,2619,2133,2755,3484,5478,12210,10593,10166,19251,19516,1025,919,1181,1014,1870,3048,3404,2490,4565
ACSSF,2011e1,dc,000,0161,0000007,268670,110625,41724,22582,1827,3722,3561,10032,0,37186,27839,1659,1250,2157,4281,0,15360,13233,362,489,207,1069,0,9419,9023,246,56,94,0,0,6936,6643,197,48,0,48,0,158045,79798,7790,10611,16219,10083,34753,342,44671,6454,6657,11758,5699,14103,0,16903,5506,1831,5488,1252,2826,0,9075,2337,740,3508,1682,808,0,7598,3784,801,2506,223,284,0,268670,110625,14661,6671,1155,1697,1478,3660,0,66346,49497,2555,3267,3692,7335,0,29618,23152,581,601,849,4435,0,158045,69840,10376,8659,13493,9706,27394,212,68689,13649,10337,21775,6542,16337,49,19516,1846,1644,4211,2691,9043,81,268670,110625,14661,2141,649,733,267,572,402,1777,1422,6698,66346,3020,2415,1619,2045,2641,4229,6371,10644,33362,29618,200,234,232,959,1071,3497,5200,4765,13460,158045,69840,5066,2607,1590,4426,7449,10690,8906,7509,21597,68689,2619,2133,2755,3484,5478,12210,10593,10166,19251,19516,1025,919,1181,1014,1870,3048,3404,2490,4565
ACSSF,2011e1,dc,000,0161,0000008,268670,110625,41724,22582,1827,3722,3561,10032,0,37186,27839,1659,1250,2157,4281,0,15360,13233,362,489,207,1069,0,9419,9023,246,56,94,0,0,6936,6643,197,48,0,48,0,158045,79798,7790,10611,16219,10083,34753,342,44671,6454,6657,11758,5699,14103,0,16903,5506,1831,5488,1252,2826,0,9075,2337,740,3508,1682,808,0,7598,3784,801,2506,223,284,0,268670,110625,14661,6671,1155,1697,1478,3660,0,66346,49497,2555,3267,3692,7335,0,29618,23152,581,601,849,4435,0,158045,69840,10376,8659,13493,9706,27394,212,68689,13649,10337,21775,6542,16337,49,19516,1846,1644,4211,2691,9043,81,268670,110625,14661,2141,649,733,267,572,402,1777,1422,6698,66346,3020,2415,1619,2045,2641,4229,6371,10644,33362,29618,200,234,232,959,1071,3497,5200,4765,13460,158045,69840,5066,2607,1590,4426,7449,10690,8906,7509,21597,68689,2619,2133,2755,3484,5478,12210,10593,10166,19251,19516,1025,919,1181,1014,1870,3048,3404,2490,4565
ACSSF,2011e1,dc,000,0161,0000009,268670,110625,41724,22582,1827,3722,3561,10032,0,37186,27839,1659,1250,2157,4281,0,15360,13233,362,489,207,1069,0,9419,9023,246,56,94,0,0,6936,6643,197,48,0,48,0,158045,79798,7790,10611,16219,10083,34753,342,44671,6454,6657,11758,5699,14103,0,16903,5506,1831,5488,1252,2826,0,9075,2337,740,3508,1682,808,0,7598,3784,801,2506,223,284,0,268670,110625,14661,6671,1155,1697,1478,3660,0,66346,49497,2555,3267,3692,7335,0,29618,23152,581,601,849,4435,0,158045,69840,10376,8659,13493,9706,27394,212,68689,13649,10337,21775,6542,16337,49,19516,1846,1644,4211,2691,9043,81,268670,110625,14661,2141,649,733,267,572,402,1777,1422,6698,66346,3020,2415,1619,2045,2641,4229,6371,10644,33362,29618,200,234,232,959,1071,3497,5200,4765,13460,158045,69840,5066,2607,1590,4426,7449,10690,8906,7509,21597,68689,2619,2133,2755,3484,5478,12210,10593,10166,19251,19516,1025,919,1181,1014,1870,3048,3404,2490,4565
ACSSF,2011e1,dc,000,0161,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47804,25369,1019,630,64,63,82,180,0,16784,11974,69,745,1476,2520,0,7566,5054,0,66,325,2121,0,22435,13067,1518,579,1120,2390,7460,0,6758,928,398,850,710,3872,0,2610,137,0,481,84,1908,0,47804,25369,1019,0,0,169,0,0,91,229,146,384,16784,151,485,632,818,451,1124,1964,2529,8630,7566,49,0,26,444,143,1110,1465,1025,3304,22435,13067,244,156,352,308,1320,1634,3604,1504,3945,6758,150,238,25,314,684,1020,1457,692,2178,2610,0,161,250,0,440,272,836,120,531
