ACSSF,2011e1,dc,000,0065,0000001,428261,7120,98,0,243,709,807,1034,1569,3482,2943,3911,6802,7956,11246,6770,64742,11155,13822,47181,11907,99622,74134,34099,16909,224764,8058,11828,5366,9943,58229,10315,3003,9117,26580,10721,20727,21351,10055,12947,6524,224764,106671,54147,30419,930,6724,1016,15058,39815,18253,960,6263,1200,13139,12709,6143,750,1302,801,3713,118093,63994,31586,3143,6204,1891,21170,39986,15784,2334,4734,3084,14050,14113,4557,1000,1353,2729,4474,254308,9355,13042,6537,11075,66994,10623,3692,10285,28421,11537,24697,24272,11811,14462,7505,428261,7120,2891,5051,6854,6802,7956,11246,6770,64742,11155,13822,47181,11907,99622,74134,34099,16909,224764,106742,9117,26580,10721,71604,156191,78057,4783,13717,5626,54008,46913,17143,2966,10298,4512,11994,,,,,,,12205,6474,994,1718,257,2762,,,,,,,3416,1876,180,165,0,1195,5474,2879,194,682,193,1526,147113,72534,4642,13043,5342,51552,13731,7734,433,1051,336,4177
ACSSF,2011e1,dc,000,0065,0000002,428261,7120,98,0,243,709,807,1034,1569,3482,2943,3911,6802,7956,11246,6770,64742,11155,13822,47181,11907,99622,74134,34099,16909,224764,8058,11828,5366,9943,58229,10315,3003,9117,26580,10721,20727,21351,10055,12947,6524,224764,106671,54147,30419,930,6724,1016,15058,39815,18253,960,6263,1200,13139,12709,6143,750,1302,801,3713,118093,63994,31586,3143,6204,1891,21170,39986,15784,2334,4734,3084,14050,14113,4557,1000,1353,2729,4474,254308,9355,13042,6537,11075,66994,10623,3692,10285,28421,11537,24697,24272,11811,14462,7505,428261,7120,2891,5051,6854,6802,7956,11246,6770,64742,11155,13822,47181,11907,99622,74134,34099,16909,224764,106742,9117,26580,10721,71604,156191,78057,4783,13717,5626,54008,46913,17143,2966,10298,4512,11994,,,,,,,12205,6474,994,1718,257,2762,,,,,,,3416,1876,180,165,0,1195,5474,2879,194,682,193,1526,147113,72534,4642,13043,5342,51552,13731,7734,433,1051,336,4177
ACSSF,2011e1,dc,000,0065,0000003,428261,7120,98,0,243,709,807,1034,1569,3482,2943,3911,6802,7956,11246,6770,64742,11155,13822,47181,11907,99622,74134,34099,16909,224764,8058,11828,5366,9943,58229,10315,3003,9117,26580,10721,20727,21351,10055,12947,6524,224764,106671,54147,30419,930,6724,1016,15058,39815,18253,960,6263,1200,13139,12709,6143,750,1302,801,3713,118093,63994,31586,3143,6204,1891,21170,39986,15784,2334,4734,3084,14050,14113,4557,1000,1353,2729,4474,254308,9355,13042,6537,11075,66994,10623,3692,10285,28421,11537,24697,24272,11811,14462,7505,428261,7120,2891,5051,6854,6802,7956,11246,6770,64742,11155,13822,47181,11907,99622,74134,34099,16909,224764,106742,9117,26580,10721,71604,156191,78057,4783,13717,5626,54008,46913,17143,2966,10298,4512,11994,,,,,,,12205,6474,994,1718,257,2762,,,,,,,3416,1876,180,165,0,1195,5474,2879,194,682,193,1526,147113,72534,4642,13043,5342,51552,13731,7734,433,1051,336,4177
ACSSF,2011e1,dc,000,0065,0000004,428261,7120,98,0,243,709,807,1034,1569,3482,2943,3911,6802,7956,11246,6770,64742,11155,13822,47181,11907,99622,74134,34099,16909,224764,8058,11828,5366,9943,58229,10315,3003,9117,26580,10721,20727,21351,10055,12947,6524,224764,106671,54147,30419,930,6724,1016,15058,39815,18253,960,6263,1200,13139,12709,6143,750,1302,801,3713,118093,63994,31586,3143,6204,1891,21170,39986,15784,2334,4734,3084,14050,14113,4557,1000,1353,2729,4474,254308,9355,13042,6537,11075,66994,10623,3692,10285,28421,11537,24697,24272,11811,14462,7505,428261,7120,2891,5051,6854,6802,7956,11246,6770,64742,11155,13822,47181,11907,99622,74134,34099,16909,224764,106742,9117,26580,10721,71604,156191,78057,4783,13717,5626,54008,46913,17143,2966,10298,4512,11994,,,,,,,12205,6474,994,1718,257,2762,,,,,,,3416,1876,180,165,0,1195,5474,2879,194,682,193,1526,147113,72534,4642,13043,5342,51552,13731,7734,433,1051,336,4177
ACSSF,2011e1,dc,000,0065,0000005,428261,7120,98,0,243,709,807,1034,1569,3482,2943,3911,6802,7956,11246,6770,64742,11155,13822,47181,11907,99622,74134,34099,16909,224764,8058,11828,5366,9943,58229,10315,3003,9117,26580,10721,20727,21351,10055,12947,6524,224764,106671,54147,30419,930,6724,1016,15058,39815,18253,960,6263,1200,13139,12709,6143,750,1302,801,3713,118093,63994,31586,3143,6204,1891,21170,39986,15784,2334,4734,3084,14050,14113,4557,1000,1353,2729,4474,254308,9355,13042,6537,11075,66994,10623,3692,10285,28421,11537,24697,24272,11811,14462,7505,428261,7120,2891,5051,6854,6802,7956,11246,6770,64742,11155,13822,47181,11907,99622,74134,34099,16909,224764,106742,9117,26580,10721,71604,156191,78057,4783,13717,5626,54008,46913,17143,2966,10298,4512,11994,,,,,,,12205,6474,994,1718,257,2762,,,,,,,3416,1876,180,165,0,1195,5474,2879,194,682,193,1526,147113,72534,4642,13043,5342,51552,13731,7734,433,1051,336,4177
ACSSF,2011e1,dc,000,0065,0000006,428261,7120,98,0,243,709,807,1034,1569,3482,2943,3911,6802,7956,11246,6770,64742,11155,13822,47181,11907,99622,74134,34099,16909,224764,8058,11828,5366,9943,58229,10315,3003,9117,26580,10721,20727,21351,10055,12947,6524,224764,106671,54147,30419,930,6724,1016,15058,39815,18253,960,6263,1200,13139,12709,6143,750,1302,801,3713,118093,63994,31586,3143,6204,1891,21170,39986,15784,2334,4734,3084,14050,14113,4557,1000,1353,2729,4474,254308,9355,13042,6537,11075,66994,10623,3692,10285,28421,11537,24697,24272,11811,14462,7505,428261,7120,2891,5051,6854,6802,7956,11246,6770,64742,11155,13822,47181,11907,99622,74134,34099,16909,224764,106742,9117,26580,10721,71604,156191,78057,4783,13717,5626,54008,46913,17143,2966,10298,4512,11994,,,,,,,12205,6474,994,1718,257,2762,,,,,,,3416,1876,180,165,0,1195,5474,2879,194,682,193,1526,147113,72534,4642,13043,5342,51552,13731,7734,433,1051,336,4177
ACSSF,2011e1,dc,000,0065,0000007,428261,7120,98,0,243,709,807,1034,1569,3482,2943,3911,6802,7956,11246,6770,64742,11155,13822,47181,11907,99622,74134,34099,16909,224764,8058,11828,5366,9943,58229,10315,3003,9117,26580,10721,20727,21351,10055,12947,6524,224764,106671,54147,30419,930,6724,1016,15058,39815,18253,960,6263,1200,13139,12709,6143,750,1302,801,3713,118093,63994,31586,3143,6204,1891,21170,39986,15784,2334,4734,3084,14050,14113,4557,1000,1353,2729,4474,254308,9355,13042,6537,11075,66994,10623,3692,10285,28421,11537,24697,24272,11811,14462,7505,428261,7120,2891,5051,6854,6802,7956,11246,6770,64742,11155,13822,47181,11907,99622,74134,34099,16909,224764,106742,9117,26580,10721,71604,156191,78057,4783,13717,5626,54008,46913,17143,2966,10298,4512,11994,,,,,,,12205,6474,994,1718,257,2762,,,,,,,3416,1876,180,165,0,1195,5474,2879,194,682,193,1526,147113,72534,4642,13043,5342,51552,13731,7734,433,1051,336,4177
ACSSF,2011e1,dc,000,0065,0000008,428261,7120,98,0,243,709,807,1034,1569,3482,2943,3911,6802,7956,11246,6770,64742,11155,13822,47181,11907,99622,74134,34099,16909,224764,8058,11828,5366,9943,58229,10315,3003,9117,26580,10721,20727,21351,10055,12947,6524,224764,106671,54147,30419,930,6724,1016,15058,39815,18253,960,6263,1200,13139,12709,6143,750,1302,801,3713,118093,63994,31586,3143,6204,1891,21170,39986,15784,2334,4734,3084,14050,14113,4557,1000,1353,2729,4474,254308,9355,13042,6537,11075,66994,10623,3692,10285,28421,11537,24697,24272,11811,14462,7505,428261,7120,2891,5051,6854,6802,7956,11246,6770,64742,11155,13822,47181,11907,99622,74134,34099,16909,224764,106742,9117,26580,10721,71604,156191,78057,4783,13717,5626,54008,46913,17143,2966,10298,4512,11994,,,,,,,12205,6474,994,1718,257,2762,,,,,,,3416,1876,180,165,0,1195,5474,2879,194,682,193,1526,147113,72534,4642,13043,5342,51552,13731,7734,433,1051,336,4177
ACSSF,2011e1,dc,000,0065,0000009,428261,7120,98,0,243,709,807,1034,1569,3482,2943,3911,6802,7956,11246,6770,64742,11155,13822,47181,11907,99622,74134,34099,16909,224764,8058,11828,5366,9943,58229,10315,3003,9117,26580,10721,20727,21351,10055,12947,6524,224764,106671,54147,30419,930,6724,1016,15058,39815,18253,960,6263,1200,13139,12709,6143,750,1302,801,3713,118093,63994,31586,3143,6204,1891,21170,39986,15784,2334,4734,3084,14050,14113,4557,1000,1353,2729,4474,254308,9355,13042,6537,11075,66994,10623,3692,10285,28421,11537,24697,24272,11811,14462,7505,428261,7120,2891,5051,6854,6802,7956,11246,6770,64742,11155,13822,47181,11907,99622,74134,34099,16909,224764,106742,9117,26580,10721,71604,156191,78057,4783,13717,5626,54008,46913,17143,2966,10298,4512,11994,,,,,,,12205,6474,994,1718,257,2762,,,,,,,3416,1876,180,165,0,1195,5474,2879,194,682,193,1526,147113,72534,4642,13043,5342,51552,13731,7734,433,1051,336,4177
ACSSF,2011e1,dc,000,0065,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,64292,1472,3666,1506,2447,19237,3509,1118,2109,5080,2438,7591,7030,2550,3381,1158,64292,27433,9171,6426,160,505,132,1948,12373,5927,394,1641,248,4163,5889,2903,416,727,115,1728,36859,15786,7840,222,1344,372,6008,14939,7645,559,815,630,5290,6134,2214,358,48,941,2573,71124,1776,3986,1506,2727,21548,3566,1118,2450,5355,2720,8589,7955,2953,3564,1311,73309,442,0,157,163,524,308,292,196,1596,34,976,2870,1459,23632,22043,12177,6440,64292,32955,2109,5080,2438,21710,56722,28928,1817,4188,2432,19357,2645,1213,115,480,6,831,,,,,,,2713,1739,177,196,0,601,,,,,,,,,,,,,1304,551,0,159,0,594,53803,26994,1817,3883,2432,18677,3778,2341,0,362,0,1075
