ACSSF,2011e1,dc,000,0079,0000001,114045,22223,3014,1352,270,178,904,1662,19209,2938,1701,592,227,882,1237,16271,12383,2821,3297,6265,3888,2773,570,231,0,56,175,339,2203,250,196,45,0,151,54,1953,1303,343,43,917,650,4333,932,482,129,87,266,450,3401,544,464,204,0,260,80,2857,1581,209,250,1122,1276,84716,52731,18818,7493,2808,8517,33913,31985,7396,3287,824,92,2371,4109,24589,12474,1319,1507,9648,12115,114045,17608,2165,1280,885,0,0,15443,2022,717,783,522,0,13421,4144,6094,2844,339,96437,55082,36630,15810,2462,180,41355,9106,5624,3331,151,0,32249,19110,11723,1416,0,584583,109363,68003,8481,59522,8604,50918,41360,475220,304317,165095,139222,29860,109362,170903,114045,22223,3014,19209,2938,16271,2773,570,2203,250,1953,4333,932,3401,544,2857,84716,52731,31985,7396,24589,114045,17608,2165,1280,885,15443,2022,717,1305,13421,4144,9277,96437,55082,36630,18452,41355,9106,5624,3482,32249,19110,13139
ACSSF,2011e1,dc,000,0079,0000002,114045,22223,3014,1352,270,178,904,1662,19209,2938,1701,592,227,882,1237,16271,12383,2821,3297,6265,3888,2773,570,231,0,56,175,339,2203,250,196,45,0,151,54,1953,1303,343,43,917,650,4333,932,482,129,87,266,450,3401,544,464,204,0,260,80,2857,1581,209,250,1122,1276,84716,52731,18818,7493,2808,8517,33913,31985,7396,3287,824,92,2371,4109,24589,12474,1319,1507,9648,12115,114045,17608,2165,1280,885,0,0,15443,2022,717,783,522,0,13421,4144,6094,2844,339,96437,55082,36630,15810,2462,180,41355,9106,5624,3331,151,0,32249,19110,11723,1416,0,584583,109363,68003,8481,59522,8604,50918,41360,475220,304317,165095,139222,29860,109362,170903,114045,22223,3014,19209,2938,16271,2773,570,2203,250,1953,4333,932,3401,544,2857,84716,52731,31985,7396,24589,114045,17608,2165,1280,885,15443,2022,717,1305,13421,4144,9277,96437,55082,36630,18452,41355,9106,5624,3482,32249,19110,13139
ACSSF,2011e1,dc,000,0079,0000003,114045,22223,3014,1352,270,178,904,1662,19209,2938,1701,592,227,882,1237,16271,12383,2821,3297,6265,3888,2773,570,231,0,56,175,339,2203,250,196,45,0,151,54,1953,1303,343,43,917,650,4333,932,482,129,87,266,450,3401,544,464,204,0,260,80,2857,1581,209,250,1122,1276,84716,52731,18818,7493,2808,8517,33913,31985,7396,3287,824,92,2371,4109,24589,12474,1319,1507,9648,12115,114045,17608,2165,1280,885,0,0,15443,2022,717,783,522,0,13421,4144,6094,2844,339,96437,55082,36630,15810,2462,180,41355,9106,5624,3331,151,0,32249,19110,11723,1416,0,584583,109363,68003,8481,59522,8604,50918,41360,475220,304317,165095,139222,29860,109362,170903,114045,22223,3014,19209,2938,16271,2773,570,2203,250,1953,4333,932,3401,544,2857,84716,52731,31985,7396,24589,114045,17608,2165,1280,885,15443,2022,717,1305,13421,4144,9277,96437,55082,36630,18452,41355,9106,5624,3482,32249,19110,13139
ACSSF,2011e1,dc,000,0079,0000004,114045,22223,3014,1352,270,178,904,1662,19209,2938,1701,592,227,882,1237,16271,12383,2821,3297,6265,3888,2773,570,231,0,56,175,339,2203,250,196,45,0,151,54,1953,1303,343,43,917,650,4333,932,482,129,87,266,450,3401,544,464,204,0,260,80,2857,1581,209,250,1122,1276,84716,52731,18818,7493,2808,8517,33913,31985,7396,3287,824,92,2371,4109,24589,12474,1319,1507,9648,12115,114045,17608,2165,1280,885,0,0,15443,2022,717,783,522,0,13421,4144,6094,2844,339,96437,55082,36630,15810,2462,180,41355,9106,5624,3331,151,0,32249,19110,11723,1416,0,584583,109363,68003,8481,59522,8604,50918,41360,475220,304317,165095,139222,29860,109362,170903,114045,22223,3014,19209,2938,16271,2773,570,2203,250,1953,4333,932,3401,544,2857,84716,52731,31985,7396,24589,114045,17608,2165,1280,885,15443,2022,717,1305,13421,4144,9277,96437,55082,36630,18452,41355,9106,5624,3482,32249,19110,13139
ACSSF,2011e1,dc,000,0079,0000005,114045,22223,3014,1352,270,178,904,1662,19209,2938,1701,592,227,882,1237,16271,12383,2821,3297,6265,3888,2773,570,231,0,56,175,339,2203,250,196,45,0,151,54,1953,1303,343,43,917,650,4333,932,482,129,87,266,450,3401,544,464,204,0,260,80,2857,1581,209,250,1122,1276,84716,52731,18818,7493,2808,8517,33913,31985,7396,3287,824,92,2371,4109,24589,12474,1319,1507,9648,12115,114045,17608,2165,1280,885,0,0,15443,2022,717,783,522,0,13421,4144,6094,2844,339,96437,55082,36630,15810,2462,180,41355,9106,5624,3331,151,0,32249,19110,11723,1416,0,584583,109363,68003,8481,59522,8604,50918,41360,475220,304317,165095,139222,29860,109362,170903,114045,22223,3014,19209,2938,16271,2773,570,2203,250,1953,4333,932,3401,544,2857,84716,52731,31985,7396,24589,114045,17608,2165,1280,885,15443,2022,717,1305,13421,4144,9277,96437,55082,36630,18452,41355,9106,5624,3482,32249,19110,13139
ACSSF,2011e1,dc,000,0079,0000006,114045,22223,3014,1352,270,178,904,1662,19209,2938,1701,592,227,882,1237,16271,12383,2821,3297,6265,3888,2773,570,231,0,56,175,339,2203,250,196,45,0,151,54,1953,1303,343,43,917,650,4333,932,482,129,87,266,450,3401,544,464,204,0,260,80,2857,1581,209,250,1122,1276,84716,52731,18818,7493,2808,8517,33913,31985,7396,3287,824,92,2371,4109,24589,12474,1319,1507,9648,12115,114045,17608,2165,1280,885,0,0,15443,2022,717,783,522,0,13421,4144,6094,2844,339,96437,55082,36630,15810,2462,180,41355,9106,5624,3331,151,0,32249,19110,11723,1416,0,584583,109363,68003,8481,59522,8604,50918,41360,475220,304317,165095,139222,29860,109362,170903,114045,22223,3014,19209,2938,16271,2773,570,2203,250,1953,4333,932,3401,544,2857,84716,52731,31985,7396,24589,114045,17608,2165,1280,885,15443,2022,717,1305,13421,4144,9277,96437,55082,36630,18452,41355,9106,5624,3482,32249,19110,13139
ACSSF,2011e1,dc,000,0079,0000007,114045,22223,3014,1352,270,178,904,1662,19209,2938,1701,592,227,882,1237,16271,12383,2821,3297,6265,3888,2773,570,231,0,56,175,339,2203,250,196,45,0,151,54,1953,1303,343,43,917,650,4333,932,482,129,87,266,450,3401,544,464,204,0,260,80,2857,1581,209,250,1122,1276,84716,52731,18818,7493,2808,8517,33913,31985,7396,3287,824,92,2371,4109,24589,12474,1319,1507,9648,12115,114045,17608,2165,1280,885,0,0,15443,2022,717,783,522,0,13421,4144,6094,2844,339,96437,55082,36630,15810,2462,180,41355,9106,5624,3331,151,0,32249,19110,11723,1416,0,584583,109363,68003,8481,59522,8604,50918,41360,475220,304317,165095,139222,29860,109362,170903,114045,22223,3014,19209,2938,16271,2773,570,2203,250,1953,4333,932,3401,544,2857,84716,52731,31985,7396,24589,114045,17608,2165,1280,885,15443,2022,717,1305,13421,4144,9277,96437,55082,36630,18452,41355,9106,5624,3482,32249,19110,13139
ACSSF,2011e1,dc,000,0079,0000008,114045,22223,3014,1352,270,178,904,1662,19209,2938,1701,592,227,882,1237,16271,12383,2821,3297,6265,3888,2773,570,231,0,56,175,339,2203,250,196,45,0,151,54,1953,1303,343,43,917,650,4333,932,482,129,87,266,450,3401,544,464,204,0,260,80,2857,1581,209,250,1122,1276,84716,52731,18818,7493,2808,8517,33913,31985,7396,3287,824,92,2371,4109,24589,12474,1319,1507,9648,12115,114045,17608,2165,1280,885,0,0,15443,2022,717,783,522,0,13421,4144,6094,2844,339,96437,55082,36630,15810,2462,180,41355,9106,5624,3331,151,0,32249,19110,11723,1416,0,584583,109363,68003,8481,59522,8604,50918,41360,475220,304317,165095,139222,29860,109362,170903,114045,22223,3014,19209,2938,16271,2773,570,2203,250,1953,4333,932,3401,544,2857,84716,52731,31985,7396,24589,114045,17608,2165,1280,885,15443,2022,717,1305,13421,4144,9277,96437,55082,36630,18452,41355,9106,5624,3482,32249,19110,13139
ACSSF,2011e1,dc,000,0079,0000009,114045,22223,3014,1352,270,178,904,1662,19209,2938,1701,592,227,882,1237,16271,12383,2821,3297,6265,3888,2773,570,231,0,56,175,339,2203,250,196,45,0,151,54,1953,1303,343,43,917,650,4333,932,482,129,87,266,450,3401,544,464,204,0,260,80,2857,1581,209,250,1122,1276,84716,52731,18818,7493,2808,8517,33913,31985,7396,3287,824,92,2371,4109,24589,12474,1319,1507,9648,12115,114045,17608,2165,1280,885,0,0,15443,2022,717,783,522,0,13421,4144,6094,2844,339,96437,55082,36630,15810,2462,180,41355,9106,5624,3331,151,0,32249,19110,11723,1416,0,584583,109363,68003,8481,59522,8604,50918,41360,475220,304317,165095,139222,29860,109362,170903,114045,22223,3014,19209,2938,16271,2773,570,2203,250,1953,4333,932,3401,544,2857,84716,52731,31985,7396,24589,114045,17608,2165,1280,885,15443,2022,717,1305,13421,4144,9277,96437,55082,36630,18452,41355,9106,5624,3482,32249,19110,13139
ACSSF,2011e1,dc,000,0079,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97986,9449,798,475,323,26,297,8651,88537,59478,54314,5164,876,4288,29059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
