ACSSF,2011e1,dc,000,0109,0000001,222685,111639,5231,1173,81,1092,322,770,4058,12706,8955,958,7997,7859,138,3751,71622,66137,760,65377,62572,2805,5485,11326,9965,0,9965,9252,713,1361,4212,2882,2786,96,1330,6542,1418,1372,46,5124,111046,7147,1233,0,1233,1233,0,5914,14837,9260,61,9199,8807,392,5577,65122,57869,111,57758,55651,2107,7253,11776,9125,0,9125,8878,247,2651,3925,1813,1688,125,2112,8239,1023,872,151,7216,523073,244103,15801,2826,81,2745,1129,1616,12975,27637,17962,1023,16939,13717,3222,9675,104235,92905,793,92112,82567,9545,11330,37578,30518,52,30466,26828,3638,7060,31038,21131,0,21131,18291,2840,9907,16440,6791,6527,264,9649,11374,1019,1019,0,10355,278970,18902,4568,6,4562,3390,1172,14334,32472,19228,61,19167,16637,2530,13244,111857,96205,217,95988,86920,9068,15652,37791,29061,0,29061,25761,3300,8730,36024,23295,0,23295,21088,2207,12729,21320,6379,5925,454,14941,20604,828,808,20,19776
ACSSF,2011e1,dc,000,0109,0000002,222685,111639,5231,1173,81,1092,322,770,4058,12706,8955,958,7997,7859,138,3751,71622,66137,760,65377,62572,2805,5485,11326,9965,0,9965,9252,713,1361,4212,2882,2786,96,1330,6542,1418,1372,46,5124,111046,7147,1233,0,1233,1233,0,5914,14837,9260,61,9199,8807,392,5577,65122,57869,111,57758,55651,2107,7253,11776,9125,0,9125,8878,247,2651,3925,1813,1688,125,2112,8239,1023,872,151,7216,523073,244103,15801,2826,81,2745,1129,1616,12975,27637,17962,1023,16939,13717,3222,9675,104235,92905,793,92112,82567,9545,11330,37578,30518,52,30466,26828,3638,7060,31038,21131,0,21131,18291,2840,9907,16440,6791,6527,264,9649,11374,1019,1019,0,10355,278970,18902,4568,6,4562,3390,1172,14334,32472,19228,61,19167,16637,2530,13244,111857,96205,217,95988,86920,9068,15652,37791,29061,0,29061,25761,3300,8730,36024,23295,0,23295,21088,2207,12729,21320,6379,5925,454,14941,20604,828,808,20,19776
ACSSF,2011e1,dc,000,0109,0000003,222685,111639,5231,1173,81,1092,322,770,4058,12706,8955,958,7997,7859,138,3751,71622,66137,760,65377,62572,2805,5485,11326,9965,0,9965,9252,713,1361,4212,2882,2786,96,1330,6542,1418,1372,46,5124,111046,7147,1233,0,1233,1233,0,5914,14837,9260,61,9199,8807,392,5577,65122,57869,111,57758,55651,2107,7253,11776,9125,0,9125,8878,247,2651,3925,1813,1688,125,2112,8239,1023,872,151,7216,523073,244103,15801,2826,81,2745,1129,1616,12975,27637,17962,1023,16939,13717,3222,9675,104235,92905,793,92112,82567,9545,11330,37578,30518,52,30466,26828,3638,7060,31038,21131,0,21131,18291,2840,9907,16440,6791,6527,264,9649,11374,1019,1019,0,10355,278970,18902,4568,6,4562,3390,1172,14334,32472,19228,61,19167,16637,2530,13244,111857,96205,217,95988,86920,9068,15652,37791,29061,0,29061,25761,3300,8730,36024,23295,0,23295,21088,2207,12729,21320,6379,5925,454,14941,20604,828,808,20,19776
ACSSF,2011e1,dc,000,0109,0000004,222685,111639,5231,1173,81,1092,322,770,4058,12706,8955,958,7997,7859,138,3751,71622,66137,760,65377,62572,2805,5485,11326,9965,0,9965,9252,713,1361,4212,2882,2786,96,1330,6542,1418,1372,46,5124,111046,7147,1233,0,1233,1233,0,5914,14837,9260,61,9199,8807,392,5577,65122,57869,111,57758,55651,2107,7253,11776,9125,0,9125,8878,247,2651,3925,1813,1688,125,2112,8239,1023,872,151,7216,523073,244103,15801,2826,81,2745,1129,1616,12975,27637,17962,1023,16939,13717,3222,9675,104235,92905,793,92112,82567,9545,11330,37578,30518,52,30466,26828,3638,7060,31038,21131,0,21131,18291,2840,9907,16440,6791,6527,264,9649,11374,1019,1019,0,10355,278970,18902,4568,6,4562,3390,1172,14334,32472,19228,61,19167,16637,2530,13244,111857,96205,217,95988,86920,9068,15652,37791,29061,0,29061,25761,3300,8730,36024,23295,0,23295,21088,2207,12729,21320,6379,5925,454,14941,20604,828,808,20,19776
ACSSF,2011e1,dc,000,0109,0000005,222685,111639,5231,1173,81,1092,322,770,4058,12706,8955,958,7997,7859,138,3751,71622,66137,760,65377,62572,2805,5485,11326,9965,0,9965,9252,713,1361,4212,2882,2786,96,1330,6542,1418,1372,46,5124,111046,7147,1233,0,1233,1233,0,5914,14837,9260,61,9199,8807,392,5577,65122,57869,111,57758,55651,2107,7253,11776,9125,0,9125,8878,247,2651,3925,1813,1688,125,2112,8239,1023,872,151,7216,523073,244103,15801,2826,81,2745,1129,1616,12975,27637,17962,1023,16939,13717,3222,9675,104235,92905,793,92112,82567,9545,11330,37578,30518,52,30466,26828,3638,7060,31038,21131,0,21131,18291,2840,9907,16440,6791,6527,264,9649,11374,1019,1019,0,10355,278970,18902,4568,6,4562,3390,1172,14334,32472,19228,61,19167,16637,2530,13244,111857,96205,217,95988,86920,9068,15652,37791,29061,0,29061,25761,3300,8730,36024,23295,0,23295,21088,2207,12729,21320,6379,5925,454,14941,20604,828,808,20,19776
ACSSF,2011e1,dc,000,0109,0000006,222685,111639,5231,1173,81,1092,322,770,4058,12706,8955,958,7997,7859,138,3751,71622,66137,760,65377,62572,2805,5485,11326,9965,0,9965,9252,713,1361,4212,2882,2786,96,1330,6542,1418,1372,46,5124,111046,7147,1233,0,1233,1233,0,5914,14837,9260,61,9199,8807,392,5577,65122,57869,111,57758,55651,2107,7253,11776,9125,0,9125,8878,247,2651,3925,1813,1688,125,2112,8239,1023,872,151,7216,523073,244103,15801,2826,81,2745,1129,1616,12975,27637,17962,1023,16939,13717,3222,9675,104235,92905,793,92112,82567,9545,11330,37578,30518,52,30466,26828,3638,7060,31038,21131,0,21131,18291,2840,9907,16440,6791,6527,264,9649,11374,1019,1019,0,10355,278970,18902,4568,6,4562,3390,1172,14334,32472,19228,61,19167,16637,2530,13244,111857,96205,217,95988,86920,9068,15652,37791,29061,0,29061,25761,3300,8730,36024,23295,0,23295,21088,2207,12729,21320,6379,5925,454,14941,20604,828,808,20,19776
ACSSF,2011e1,dc,000,0109,0000007,222685,111639,5231,1173,81,1092,322,770,4058,12706,8955,958,7997,7859,138,3751,71622,66137,760,65377,62572,2805,5485,11326,9965,0,9965,9252,713,1361,4212,2882,2786,96,1330,6542,1418,1372,46,5124,111046,7147,1233,0,1233,1233,0,5914,14837,9260,61,9199,8807,392,5577,65122,57869,111,57758,55651,2107,7253,11776,9125,0,9125,8878,247,2651,3925,1813,1688,125,2112,8239,1023,872,151,7216,523073,244103,15801,2826,81,2745,1129,1616,12975,27637,17962,1023,16939,13717,3222,9675,104235,92905,793,92112,82567,9545,11330,37578,30518,52,30466,26828,3638,7060,31038,21131,0,21131,18291,2840,9907,16440,6791,6527,264,9649,11374,1019,1019,0,10355,278970,18902,4568,6,4562,3390,1172,14334,32472,19228,61,19167,16637,2530,13244,111857,96205,217,95988,86920,9068,15652,37791,29061,0,29061,25761,3300,8730,36024,23295,0,23295,21088,2207,12729,21320,6379,5925,454,14941,20604,828,808,20,19776
ACSSF,2011e1,dc,000,0109,0000008,222685,111639,5231,1173,81,1092,322,770,4058,12706,8955,958,7997,7859,138,3751,71622,66137,760,65377,62572,2805,5485,11326,9965,0,9965,9252,713,1361,4212,2882,2786,96,1330,6542,1418,1372,46,5124,111046,7147,1233,0,1233,1233,0,5914,14837,9260,61,9199,8807,392,5577,65122,57869,111,57758,55651,2107,7253,11776,9125,0,9125,8878,247,2651,3925,1813,1688,125,2112,8239,1023,872,151,7216,523073,244103,15801,2826,81,2745,1129,1616,12975,27637,17962,1023,16939,13717,3222,9675,104235,92905,793,92112,82567,9545,11330,37578,30518,52,30466,26828,3638,7060,31038,21131,0,21131,18291,2840,9907,16440,6791,6527,264,9649,11374,1019,1019,0,10355,278970,18902,4568,6,4562,3390,1172,14334,32472,19228,61,19167,16637,2530,13244,111857,96205,217,95988,86920,9068,15652,37791,29061,0,29061,25761,3300,8730,36024,23295,0,23295,21088,2207,12729,21320,6379,5925,454,14941,20604,828,808,20,19776
ACSSF,2011e1,dc,000,0109,0000009,222685,111639,5231,1173,81,1092,322,770,4058,12706,8955,958,7997,7859,138,3751,71622,66137,760,65377,62572,2805,5485,11326,9965,0,9965,9252,713,1361,4212,2882,2786,96,1330,6542,1418,1372,46,5124,111046,7147,1233,0,1233,1233,0,5914,14837,9260,61,9199,8807,392,5577,65122,57869,111,57758,55651,2107,7253,11776,9125,0,9125,8878,247,2651,3925,1813,1688,125,2112,8239,1023,872,151,7216,523073,244103,15801,2826,81,2745,1129,1616,12975,27637,17962,1023,16939,13717,3222,9675,104235,92905,793,92112,82567,9545,11330,37578,30518,52,30466,26828,3638,7060,31038,21131,0,21131,18291,2840,9907,16440,6791,6527,264,9649,11374,1019,1019,0,10355,278970,18902,4568,6,4562,3390,1172,14334,32472,19228,61,19167,16637,2530,13244,111857,96205,217,95988,86920,9068,15652,37791,29061,0,29061,25761,3300,8730,36024,23295,0,23295,21088,2207,12729,21320,6379,5925,454,14941,20604,828,808,20,19776
ACSSF,2011e1,dc,000,0109,0000010,78274,33607,2711,0,0,0,0,0,2711,4484,2840,0,2840,2729,111,1644,16100,14275,81,14194,13460,734,1825,4326,3911,0,3911,3911,0,415,2219,1695,1599,96,524,3767,811,811,0,2956,44667,4202,713,0,713,713,0,3489,4508,2176,0,2176,2051,125,2332,21703,17646,0,17646,17311,335,4057,6314,5206,0,5206,5126,80,1108,2375,1248,1123,125,1127,5565,531,442,89,5034,92823,39441,3276,0,0,0,0,0,3276,5153,3071,0,3071,2960,111,2082,12795,10932,81,10851,9906,945,1863,6068,5879,0,5879,5801,78,189,5409,4750,0,4750,4750,0,659,4154,2499,2403,96,1655,2586,381,381,0,2205,53382,4926,748,0,748,713,35,4178,6159,3040,0,3040,2847,193,3119,19576,16174,0,16174,15916,258,3402,6428,5188,0,5188,5017,171,1240,7153,5963,0,5963,5819,144,1190,4691,1766,1552,214,2925,4449,172,172,0,4277
