ACSSF,2011e1,dc,000,0178,0000001,110625,87297,34783,52514,23328,5968,17360,110625,40751,69874,30238,1351,28887,298908,17673,281235,298908,9762,289146,298908,83608,215300,268670,13278,255392,298908,14055,284853,298908,2963,295945,608165,71927,536238,608165,68844,539321,608165,66519,541646,608165,49891,558274,608165,56002,552163,608165,42878,565287,608165,59068,549097,608165,59749,548416,608165,59136,549029
ACSSF,2011e1,dc,000,0178,0000002,110625,87297,34783,52514,23328,5968,17360,110625,40751,69874,30238,1351,28887,298908,17673,281235,298908,9762,289146,298908,83608,215300,268670,13278,255392,298908,14055,284853,298908,2963,295945,608165,71927,536238,608165,68844,539321,608165,66519,541646,608165,49891,558274,608165,56002,552163,608165,42878,565287,608165,59068,549097,608165,59749,548416,608165,59136,549029
ACSSF,2011e1,dc,000,0178,0000003,110625,87297,34783,52514,23328,5968,17360,110625,40751,69874,30238,1351,28887,298908,17673,281235,298908,9762,289146,298908,83608,215300,268670,13278,255392,298908,14055,284853,298908,2963,295945,608165,71927,536238,608165,68844,539321,608165,66519,541646,608165,49891,558274,608165,56002,552163,608165,42878,565287,608165,59068,549097,608165,59749,548416,608165,59136,549029
ACSSF,2011e1,dc,000,0178,0000004,110625,87297,34783,52514,23328,5968,17360,110625,40751,69874,30238,1351,28887,298908,17673,281235,298908,9762,289146,298908,83608,215300,268670,13278,255392,298908,14055,284853,298908,2963,295945,608165,71927,536238,608165,68844,539321,608165,66519,541646,608165,49891,558274,608165,56002,552163,608165,42878,565287,608165,59068,549097,608165,59749,548416,608165,59136,549029
ACSSF,2011e1,dc,000,0178,0000005,110625,87297,34783,52514,23328,5968,17360,110625,40751,69874,30238,1351,28887,298908,17673,281235,298908,9762,289146,298908,83608,215300,268670,13278,255392,298908,14055,284853,298908,2963,295945,608165,71927,536238,608165,68844,539321,608165,66519,541646,608165,49891,558274,608165,56002,552163,608165,42878,565287,608165,59068,549097,608165,59749,548416,608165,59136,549029
ACSSF,2011e1,dc,000,0178,0000006,110625,87297,34783,52514,23328,5968,17360,110625,40751,69874,30238,1351,28887,298908,17673,281235,298908,9762,289146,298908,83608,215300,268670,13278,255392,298908,14055,284853,298908,2963,295945,608165,71927,536238,608165,68844,539321,608165,66519,541646,608165,49891,558274,608165,56002,552163,608165,42878,565287,608165,59068,549097,608165,59749,548416,608165,59136,549029
ACSSF,2011e1,dc,000,0178,0000007,110625,87297,34783,52514,23328,5968,17360,110625,40751,69874,30238,1351,28887,298908,17673,281235,298908,9762,289146,298908,83608,215300,268670,13278,255392,298908,14055,284853,298908,2963,295945,608165,71927,536238,608165,68844,539321,608165,66519,541646,608165,49891,558274,608165,56002,552163,608165,42878,565287,608165,59068,549097,608165,59749,548416,608165,59136,549029
ACSSF,2011e1,dc,000,0178,0000008,110625,87297,34783,52514,23328,5968,17360,110625,40751,69874,30238,1351,28887,298908,17673,281235,298908,9762,289146,298908,83608,215300,268670,13278,255392,298908,14055,284853,298908,2963,295945,608165,71927,536238,608165,68844,539321,608165,66519,541646,608165,49891,558274,608165,56002,552163,608165,42878,565287,608165,59068,549097,608165,59749,548416,608165,59136,549029
ACSSF,2011e1,dc,000,0178,0000009,110625,87297,34783,52514,23328,5968,17360,110625,40751,69874,30238,1351,28887,298908,17673,281235,298908,9762,289146,298908,83608,215300,268670,13278,255392,298908,14055,284853,298908,2963,295945,608165,71927,536238,608165,68844,539321,608165,66519,541646,608165,49891,558274,608165,56002,552163,608165,42878,565287,608165,59068,549097,608165,59749,548416,608165,59136,549029
ACSSF,2011e1,dc,000,0178,0000010,25369,19362,9085,10277,6007,1563,4444,25369,10648,14721,4345,187,4158,52149,1798,50351,52149,2075,50074,52149,6596,45553,47804,1626,46178,52149,2277,49872,52149,334,51815,107011,16228,90783,107011,15742,91269,107011,15326,91685,107011,10407,96604,107011,12508,94503,107011,9548,97463,107011,14658,92353,107011,14176,92835,107011,14786,92225
ACSSF,2011e1,dc,000,0178,0000011,20578,16745,7265,9480,3833,1103,2730,20578,8368,12210,4794,0,4794,50058,2277,47781,50058,1108,48950,50058,11951,38107,45264,3334,41930,50058,1705,48353,50058,236,49822,112797,16065,96732,112797,15343,97454,112797,15034,97763,112797,12258,100539,112797,12968,99829,112797,9992,102805,112797,13357,99440,112797,13245,99552,112797,12689,100108
ACSSF,2011e1,dc,000,0178,0000012,25741,20019,8123,11896,5722,1532,4190,25741,9655,16086,7260,448,6812,58634,3202,55432,58634,562,58072,58634,14499,44135,51374,1820,49554,58634,1930,56704,58634,529,58105,118397,15092,103305,118397,14169,104228,118397,14099,104298,118397,9551,108846,118397,11651,106746,118397,8316,110081,118397,11903,106494,118397,11991,106406,118397,11727,106670
ACSSF,2011e1,dc,000,0178,0000013,17734,13322,5059,8263,4412,1243,3169,17734,6302,11432,8461,485,7976,67622,5266,62356,67622,1900,65722,67622,35541,32081,59161,2456,56705,67622,4725,62897,67622,1370,66252,144948,11863,133085,144948,11178,133770,144948,10120,134828,144948,7735,137213,144948,8236,136712,144948,6224,138724,144948,8233,136715,144948,9342,135606,144948,9195,135753
ACSSF,2011e1,dc,000,0178,0000014,21203,17849,5251,12598,3354,527,2827,21203,5778,15425,5378,231,5147,70445,5130,65315,70445,4117,66328,70445,15021,55424,65067,4042,61025,70445,3418,67027,70445,494,69951,125012,12679,112333,125012,12412,112600,125012,11940,113072,125012,9940,115072,125012,10639,114373,125012,8798,116214,125012,10917,114095,125012,10995,114017,125012,10739,114273
ACSSF,2011e1,dc,000,0178,0000015,110625,87297,34783,52514,23328,5968,17360,110625,40751,69874,30238,1351,28887,298908,17673,281235,298908,9762,289146,298908,83608,215300,268670,13278,255392,298908,14055,284853,298908,2963,295945,608165,71927,536238,608165,68844,539321,608165,66519,541646,608165,49891,558274,608165,56002,552163,608165,42878,565287,608165,59068,549097,608165,59749,548416,608165,59136,549029
