ACSSF,2011e1,dc,000,0043,0000001,805581,426372,345873,80499,56503,14011,9985,306244,93065,1254,189708,22217,0,11302,37409,9554,14700,416667,229659,186610,43049,28274,8616,6159,148011,44047,473,90267,13224,0,7594,19283,4917,7203,388914,196713,159263,37450,28229,5395,3826,158233,49018,781,99441,8993,0,3708,18126,4637,7497,790881,4344,15376,27041,52109,75102,36538,124165,34111,57397,148317,153478,62903,409464,2165,9019,14598,25213,42287,18596,62964,18985,29805,72735,79459,33638,381417,2179,6357,12443,26896,32815,17942,61201,15126,27592,75582,74019,29265,805581,7373,51573,393132,189557,77889,53254,32803,345873,1431,15222,159147,92728,35309,25484,16552,80499,581,2990,39242,20716,8959,5552,2459,306244,3804,24504,155510,64153,28759,18615,10899,37409,1001,6184,21933,4163,1408,1688,1032,20856,350,1488,10811,4951,1730,470,1056,14700,206,1185,6489,2846,1724,1445,805,805581,426372,345873,80499,56503,14011,9985,306244,37409,20856,14700,416667,229659,186610,43049,28274,8616,6159,148011,19283,12511,7203,388914,196713,159263,37450,28229,5395,3826,158233,18126,8345,7497,790881,19720,27041,52109,75102,36538,124165,91508,148317,216381,409464,11184,14598,25213,42287,18596,62964,48790,72735,113097,381417,8536,12443,26896,32815,17942,61201,42718,75582,103284
ACSSF,2011e1,dc,000,0043,0000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,dc,000,0043,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,dc,000,0043,0000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,dc,000,0043,0000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,dc,000,0043,0000006,805581,426372,345873,80499,56503,14011,9985,306244,93065,1254,189708,22217,0,11302,37409,9554,14700,416667,229659,186610,43049,28274,8616,6159,148011,44047,473,90267,13224,0,7594,19283,4917,7203,388914,196713,159263,37450,28229,5395,3826,158233,49018,781,99441,8993,0,3708,18126,4637,7497,790881,4344,15376,27041,52109,75102,36538,124165,34111,57397,148317,153478,62903,409464,2165,9019,14598,25213,42287,18596,62964,18985,29805,72735,79459,33638,381417,2179,6357,12443,26896,32815,17942,61201,15126,27592,75582,74019,29265,805581,7373,51573,393132,189557,77889,53254,32803,345873,1431,15222,159147,92728,35309,25484,16552,80499,581,2990,39242,20716,8959,5552,2459,306244,3804,24504,155510,64153,28759,18615,10899,37409,1001,6184,21933,4163,1408,1688,1032,20856,350,1488,10811,4951,1730,470,1056,14700,206,1185,6489,2846,1724,1445,805,805581,426372,345873,80499,56503,14011,9985,306244,37409,20856,14700,416667,229659,186610,43049,28274,8616,6159,148011,19283,12511,7203,388914,196713,159263,37450,28229,5395,3826,158233,18126,8345,7497,790881,19720,27041,52109,75102,36538,124165,91508,148317,216381,409464,11184,14598,25213,42287,18596,62964,48790,72735,113097,381417,8536,12443,26896,32815,17942,61201,42718,75582,103284
ACSSF,2011e1,dc,000,0043,0000007,805581,426372,345873,80499,56503,14011,9985,306244,93065,1254,189708,22217,0,11302,37409,9554,14700,416667,229659,186610,43049,28274,8616,6159,148011,44047,473,90267,13224,0,7594,19283,4917,7203,388914,196713,159263,37450,28229,5395,3826,158233,49018,781,99441,8993,0,3708,18126,4637,7497,790881,4344,15376,27041,52109,75102,36538,124165,34111,57397,148317,153478,62903,409464,2165,9019,14598,25213,42287,18596,62964,18985,29805,72735,79459,33638,381417,2179,6357,12443,26896,32815,17942,61201,15126,27592,75582,74019,29265,805581,7373,51573,393132,189557,77889,53254,32803,345873,1431,15222,159147,92728,35309,25484,16552,80499,581,2990,39242,20716,8959,5552,2459,306244,3804,24504,155510,64153,28759,18615,10899,37409,1001,6184,21933,4163,1408,1688,1032,20856,350,1488,10811,4951,1730,470,1056,14700,206,1185,6489,2846,1724,1445,805,805581,426372,345873,80499,56503,14011,9985,306244,37409,20856,14700,416667,229659,186610,43049,28274,8616,6159,148011,19283,12511,7203,388914,196713,159263,37450,28229,5395,3826,158233,18126,8345,7497,790881,19720,27041,52109,75102,36538,124165,91508,148317,216381,409464,11184,14598,25213,42287,18596,62964,48790,72735,113097,381417,8536,12443,26896,32815,17942,61201,42718,75582,103284
ACSSF,2011e1,dc,000,0043,0000008,805581,426372,345873,80499,56503,14011,9985,306244,93065,1254,189708,22217,0,11302,37409,9554,14700,416667,229659,186610,43049,28274,8616,6159,148011,44047,473,90267,13224,0,7594,19283,4917,7203,388914,196713,159263,37450,28229,5395,3826,158233,49018,781,99441,8993,0,3708,18126,4637,7497,790881,4344,15376,27041,52109,75102,36538,124165,34111,57397,148317,153478,62903,409464,2165,9019,14598,25213,42287,18596,62964,18985,29805,72735,79459,33638,381417,2179,6357,12443,26896,32815,17942,61201,15126,27592,75582,74019,29265,805581,7373,51573,393132,189557,77889,53254,32803,345873,1431,15222,159147,92728,35309,25484,16552,80499,581,2990,39242,20716,8959,5552,2459,306244,3804,24504,155510,64153,28759,18615,10899,37409,1001,6184,21933,4163,1408,1688,1032,20856,350,1488,10811,4951,1730,470,1056,14700,206,1185,6489,2846,1724,1445,805,805581,426372,345873,80499,56503,14011,9985,306244,37409,20856,14700,416667,229659,186610,43049,28274,8616,6159,148011,19283,12511,7203,388914,196713,159263,37450,28229,5395,3826,158233,18126,8345,7497,790881,19720,27041,52109,75102,36538,124165,91508,148317,216381,409464,11184,14598,25213,42287,18596,62964,48790,72735,113097,381417,8536,12443,26896,32815,17942,61201,42718,75582,103284
ACSSF,2011e1,dc,000,0043,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,dc,000,0043,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
