ACSSF,2011e1,dc,000,0048,0000001,790881,11174,11553,25183,41402,68223,79268,98344,115255,117392,123538,28897,9896,28735,32021,345873,7969,8147,15821,20941,34593,35519,42975,40883,39142,47787,15051,4683,13865,18497,80499,1164,976,3105,7447,8453,12995,12242,10986,9891,6646,2069,858,1613,2054,306244,1598,1862,5884,11467,22889,26581,39211,53741,56216,54420,10361,3440,9567,9007,37409,99,202,176,770,777,2471,2098,6844,8116,10260,620,514,2946,1516,20856,344,366,197,777,1511,1702,1818,2801,4027,4425,796,401,744,947,790881,11174,11553,25183,41402,68223,79268,98344,115255,117392,223087,345873,7969,8147,15821,20941,34593,35519,42975,40883,39142,99883,80499,1164,976,3105,7447,8453,12995,12242,10986,9891,13240,306244,1598,1862,5884,11467,22889,26581,39211,53741,56216,86795,58265,443,568,373,1547,2288,4173,3916,9645,12143,23169
ACSSF,2011e1,dc,000,0048,0000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,dc,000,0048,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,dc,000,0048,0000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,dc,000,0048,0000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,dc,000,0048,0000006,790881,11174,11553,25183,41402,68223,79268,98344,115255,117392,123538,28897,9896,28735,32021,345873,7969,8147,15821,20941,34593,35519,42975,40883,39142,47787,15051,4683,13865,18497,80499,1164,976,3105,7447,8453,12995,12242,10986,9891,6646,2069,858,1613,2054,306244,1598,1862,5884,11467,22889,26581,39211,53741,56216,54420,10361,3440,9567,9007,37409,99,202,176,770,777,2471,2098,6844,8116,10260,620,514,2946,1516,20856,344,366,197,777,1511,1702,1818,2801,4027,4425,796,401,744,947,790881,11174,11553,25183,41402,68223,79268,98344,115255,117392,223087,345873,7969,8147,15821,20941,34593,35519,42975,40883,39142,99883,80499,1164,976,3105,7447,8453,12995,12242,10986,9891,13240,306244,1598,1862,5884,11467,22889,26581,39211,53741,56216,86795,58265,443,568,373,1547,2288,4173,3916,9645,12143,23169
ACSSF,2011e1,dc,000,0048,0000007,790881,11174,11553,25183,41402,68223,79268,98344,115255,117392,123538,28897,9896,28735,32021,345873,7969,8147,15821,20941,34593,35519,42975,40883,39142,47787,15051,4683,13865,18497,80499,1164,976,3105,7447,8453,12995,12242,10986,9891,6646,2069,858,1613,2054,306244,1598,1862,5884,11467,22889,26581,39211,53741,56216,54420,10361,3440,9567,9007,37409,99,202,176,770,777,2471,2098,6844,8116,10260,620,514,2946,1516,20856,344,366,197,777,1511,1702,1818,2801,4027,4425,796,401,744,947,790881,11174,11553,25183,41402,68223,79268,98344,115255,117392,223087,345873,7969,8147,15821,20941,34593,35519,42975,40883,39142,99883,80499,1164,976,3105,7447,8453,12995,12242,10986,9891,13240,306244,1598,1862,5884,11467,22889,26581,39211,53741,56216,86795,58265,443,568,373,1547,2288,4173,3916,9645,12143,23169
ACSSF,2011e1,dc,000,0048,0000008,790881,11174,11553,25183,41402,68223,79268,98344,115255,117392,123538,28897,9896,28735,32021,345873,7969,8147,15821,20941,34593,35519,42975,40883,39142,47787,15051,4683,13865,18497,80499,1164,976,3105,7447,8453,12995,12242,10986,9891,6646,2069,858,1613,2054,306244,1598,1862,5884,11467,22889,26581,39211,53741,56216,54420,10361,3440,9567,9007,37409,99,202,176,770,777,2471,2098,6844,8116,10260,620,514,2946,1516,20856,344,366,197,777,1511,1702,1818,2801,4027,4425,796,401,744,947,790881,11174,11553,25183,41402,68223,79268,98344,115255,117392,223087,345873,7969,8147,15821,20941,34593,35519,42975,40883,39142,99883,80499,1164,976,3105,7447,8453,12995,12242,10986,9891,13240,306244,1598,1862,5884,11467,22889,26581,39211,53741,56216,86795,58265,443,568,373,1547,2288,4173,3916,9645,12143,23169
ACSSF,2011e1,dc,000,0048,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,dc,000,0048,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,dc,000,0048,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,dc,000,0048,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,dc,000,0048,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,dc,000,0048,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,dc,000,0048,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
