ACSSF,2011e1,dc,000,0058,0000001,523073,301047,143538,100428,85507,14921,43110,157509,107251,94594,12657,50258,132073,67050,52445,49369,3076,14605,65023,45706,42352,3354,19317,12519,5417,3816,2917,899,1601,7102,4853,4463,390,2249,27913,6051,1156,1018,138,4895,21862,4665,4154,511,17197,49521,22047,15307,13216,2091,6740,27474,17089,15250,1839,10385,30.7,30.1,,,,,,,,,,,,,,,,,,,529068,247251,146686,100565,5581,94984,281817,160356,121461,4113,117348,529068,247251,146686,100565,501,100064,281817,160356,121461,1439,120022,529068,247251,146686,100565,3042,97523,281817,160356,121461,1911,119550,12.3,12.1,12.4,7.9,16.4,12.4,12.4,10.1,18.3,529068,247251,146686,100565,83555,15322,1688,281817,160356,121461,103936,15719,1806
ACSSF,2011e1,dc,000,0058,0000002,523073,301047,143538,100428,85507,14921,43110,157509,107251,94594,12657,50258,132073,67050,52445,49369,3076,14605,65023,45706,42352,3354,19317,12519,5417,3816,2917,899,1601,7102,4853,4463,390,2249,27913,6051,1156,1018,138,4895,21862,4665,4154,511,17197,49521,22047,15307,13216,2091,6740,27474,17089,15250,1839,10385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,dc,000,0058,0000003,523073,301047,143538,100428,85507,14921,43110,157509,107251,94594,12657,50258,132073,67050,52445,49369,3076,14605,65023,45706,42352,3354,19317,12519,5417,3816,2917,899,1601,7102,4853,4463,390,2249,27913,6051,1156,1018,138,4895,21862,4665,4154,511,17197,49521,22047,15307,13216,2091,6740,27474,17089,15250,1839,10385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,dc,000,0058,0000004,523073,301047,143538,100428,85507,14921,43110,157509,107251,94594,12657,50258,132073,67050,52445,49369,3076,14605,65023,45706,42352,3354,19317,12519,5417,3816,2917,899,1601,7102,4853,4463,390,2249,27913,6051,1156,1018,138,4895,21862,4665,4154,511,17197,49521,22047,15307,13216,2091,6740,27474,17089,15250,1839,10385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,dc,000,0058,0000005,523073,301047,143538,100428,85507,14921,43110,157509,107251,94594,12657,50258,132073,67050,52445,49369,3076,14605,65023,45706,42352,3354,19317,12519,5417,3816,2917,899,1601,7102,4853,4463,390,2249,27913,6051,1156,1018,138,4895,21862,4665,4154,511,17197,49521,22047,15307,13216,2091,6740,27474,17089,15250,1839,10385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,dc,000,0058,0000006,523073,301047,143538,100428,85507,14921,43110,157509,107251,94594,12657,50258,132073,67050,52445,49369,3076,14605,65023,45706,42352,3354,19317,12519,5417,3816,2917,899,1601,7102,4853,4463,390,2249,27913,6051,1156,1018,138,4895,21862,4665,4154,511,17197,49521,22047,15307,13216,2091,6740,27474,17089,15250,1839,10385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,dc,000,0058,0000007,523073,301047,143538,100428,85507,14921,43110,157509,107251,94594,12657,50258,132073,67050,52445,49369,3076,14605,65023,45706,42352,3354,19317,12519,5417,3816,2917,899,1601,7102,4853,4463,390,2249,27913,6051,1156,1018,138,4895,21862,4665,4154,511,17197,49521,22047,15307,13216,2091,6740,27474,17089,15250,1839,10385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,dc,000,0058,0000008,523073,301047,143538,100428,85507,14921,43110,157509,107251,94594,12657,50258,132073,67050,52445,49369,3076,14605,65023,45706,42352,3354,19317,12519,5417,3816,2917,899,1601,7102,4853,4463,390,2249,27913,6051,1156,1018,138,4895,21862,4665,4154,511,17197,49521,22047,15307,13216,2091,6740,27474,17089,15250,1839,10385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,dc,000,0058,0000009,523073,301047,143538,100428,85507,14921,43110,157509,107251,94594,12657,50258,132073,67050,52445,49369,3076,14605,65023,45706,42352,3354,19317,12519,5417,3816,2917,899,1601,7102,4853,4463,390,2249,27913,6051,1156,1018,138,4895,21862,4665,4154,511,17197,49521,22047,15307,13216,2091,6740,27474,17089,15250,1839,10385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,dc,000,0058,0000010,92823,43625,17578,10488,9478,1010,7090,26047,16081,15577,504,9966,38692,19467,15374,15154,220,4093,19225,12934,12671,263,6291,574,35,35,35,0,0,539,539,539,0,0,3878,425,169,169,0,256,3453,436,347,89,3017,6054,1936,1446,1446,0,490,4118,3061,2902,159,1057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
