ACSSF,2011e1,dc,000,0012,0000001,617996,288,110,40,16002,5065,854,77,35,795,211,912,621,525,1294,549,106,300,1977,0,1125,730,4293,556,161,1078,0,300,321,0,1970,200,1343,3253,4967,29912,197,9476,624,10176,2171,40182,0,1992,756,2033,0,605,40177,225,23718,412,2420,210,0,94,0,923,3323,0,11136,1015,683,10196,946,4922,7961,500,83,557,275,46,16706,175,3394,568,111,448,1289,144,64,386,113,213,0,0,8547,1861,3315,1382,393,1879,2415,7090,0,279,0,0,446,127,883,2769,1806,67,977,0,308,370586,62322,617996,556854,442462,114392,61142,11662,49480,617996,16002,5065,4293,1970,1343,3253,29912,9476,10176,2171,40182,1992,2033,40177,23718,2420,3323,11136,1015,10196,4922,7961,557,16706,3315,1382,1879,2415,7090,388219,62322,617996,556854,442462,114392,61142
ACSSF,2011e1,dc,000,0012,0000002,617996,288,110,40,16002,5065,854,77,35,795,211,912,621,525,1294,549,106,300,1977,0,1125,730,4293,556,161,1078,0,300,321,0,1970,200,1343,3253,4967,29912,197,9476,624,10176,2171,40182,0,1992,756,2033,0,605,40177,225,23718,412,2420,210,0,94,0,923,3323,0,11136,1015,683,10196,946,4922,7961,500,83,557,275,46,16706,175,3394,568,111,448,1289,144,64,386,113,213,0,0,8547,1861,3315,1382,393,1879,2415,7090,0,279,0,0,446,127,883,2769,1806,67,977,0,308,370586,62322,617996,556854,442462,114392,61142,11662,49480,617996,16002,5065,4293,1970,1343,3253,29912,9476,10176,2171,40182,1992,2033,40177,23718,2420,3323,11136,1015,10196,4922,7961,557,16706,3315,1382,1879,2415,7090,388219,62322,617996,556854,442462,114392,61142
ACSSF,2011e1,dc,000,0012,0000003,617996,288,110,40,16002,5065,854,77,35,795,211,912,621,525,1294,549,106,300,1977,0,1125,730,4293,556,161,1078,0,300,321,0,1970,200,1343,3253,4967,29912,197,9476,624,10176,2171,40182,0,1992,756,2033,0,605,40177,225,23718,412,2420,210,0,94,0,923,3323,0,11136,1015,683,10196,946,4922,7961,500,83,557,275,46,16706,175,3394,568,111,448,1289,144,64,386,113,213,0,0,8547,1861,3315,1382,393,1879,2415,7090,0,279,0,0,446,127,883,2769,1806,67,977,0,308,370586,62322,617996,556854,442462,114392,61142,11662,49480,617996,16002,5065,4293,1970,1343,3253,29912,9476,10176,2171,40182,1992,2033,40177,23718,2420,3323,11136,1015,10196,4922,7961,557,16706,3315,1382,1879,2415,7090,388219,62322,617996,556854,442462,114392,61142
ACSSF,2011e1,dc,000,0012,0000004,617996,288,110,40,16002,5065,854,77,35,795,211,912,621,525,1294,549,106,300,1977,0,1125,730,4293,556,161,1078,0,300,321,0,1970,200,1343,3253,4967,29912,197,9476,624,10176,2171,40182,0,1992,756,2033,0,605,40177,225,23718,412,2420,210,0,94,0,923,3323,0,11136,1015,683,10196,946,4922,7961,500,83,557,275,46,16706,175,3394,568,111,448,1289,144,64,386,113,213,0,0,8547,1861,3315,1382,393,1879,2415,7090,0,279,0,0,446,127,883,2769,1806,67,977,0,308,370586,62322,617996,556854,442462,114392,61142,11662,49480,617996,16002,5065,4293,1970,1343,3253,29912,9476,10176,2171,40182,1992,2033,40177,23718,2420,3323,11136,1015,10196,4922,7961,557,16706,3315,1382,1879,2415,7090,388219,62322,617996,556854,442462,114392,61142
ACSSF,2011e1,dc,000,0012,0000005,617996,288,110,40,16002,5065,854,77,35,795,211,912,621,525,1294,549,106,300,1977,0,1125,730,4293,556,161,1078,0,300,321,0,1970,200,1343,3253,4967,29912,197,9476,624,10176,2171,40182,0,1992,756,2033,0,605,40177,225,23718,412,2420,210,0,94,0,923,3323,0,11136,1015,683,10196,946,4922,7961,500,83,557,275,46,16706,175,3394,568,111,448,1289,144,64,386,113,213,0,0,8547,1861,3315,1382,393,1879,2415,7090,0,279,0,0,446,127,883,2769,1806,67,977,0,308,370586,62322,617996,556854,442462,114392,61142,11662,49480,617996,16002,5065,4293,1970,1343,3253,29912,9476,10176,2171,40182,1992,2033,40177,23718,2420,3323,11136,1015,10196,4922,7961,557,16706,3315,1382,1879,2415,7090,388219,62322,617996,556854,442462,114392,61142
ACSSF,2011e1,dc,000,0012,0000006,617996,288,110,40,16002,5065,854,77,35,795,211,912,621,525,1294,549,106,300,1977,0,1125,730,4293,556,161,1078,0,300,321,0,1970,200,1343,3253,4967,29912,197,9476,624,10176,2171,40182,0,1992,756,2033,0,605,40177,225,23718,412,2420,210,0,94,0,923,3323,0,11136,1015,683,10196,946,4922,7961,500,83,557,275,46,16706,175,3394,568,111,448,1289,144,64,386,113,213,0,0,8547,1861,3315,1382,393,1879,2415,7090,0,279,0,0,446,127,883,2769,1806,67,977,0,308,370586,62322,617996,556854,442462,114392,61142,11662,49480,617996,16002,5065,4293,1970,1343,3253,29912,9476,10176,2171,40182,1992,2033,40177,23718,2420,3323,11136,1015,10196,4922,7961,557,16706,3315,1382,1879,2415,7090,388219,62322,617996,556854,442462,114392,61142
ACSSF,2011e1,dc,000,0012,0000007,617996,288,110,40,16002,5065,854,77,35,795,211,912,621,525,1294,549,106,300,1977,0,1125,730,4293,556,161,1078,0,300,321,0,1970,200,1343,3253,4967,29912,197,9476,624,10176,2171,40182,0,1992,756,2033,0,605,40177,225,23718,412,2420,210,0,94,0,923,3323,0,11136,1015,683,10196,946,4922,7961,500,83,557,275,46,16706,175,3394,568,111,448,1289,144,64,386,113,213,0,0,8547,1861,3315,1382,393,1879,2415,7090,0,279,0,0,446,127,883,2769,1806,67,977,0,308,370586,62322,617996,556854,442462,114392,61142,11662,49480,617996,16002,5065,4293,1970,1343,3253,29912,9476,10176,2171,40182,1992,2033,40177,23718,2420,3323,11136,1015,10196,4922,7961,557,16706,3315,1382,1879,2415,7090,388219,62322,617996,556854,442462,114392,61142
ACSSF,2011e1,dc,000,0012,0000008,617996,288,110,40,16002,5065,854,77,35,795,211,912,621,525,1294,549,106,300,1977,0,1125,730,4293,556,161,1078,0,300,321,0,1970,200,1343,3253,4967,29912,197,9476,624,10176,2171,40182,0,1992,756,2033,0,605,40177,225,23718,412,2420,210,0,94,0,923,3323,0,11136,1015,683,10196,946,4922,7961,500,83,557,275,46,16706,175,3394,568,111,448,1289,144,64,386,113,213,0,0,8547,1861,3315,1382,393,1879,2415,7090,0,279,0,0,446,127,883,2769,1806,67,977,0,308,370586,62322,617996,556854,442462,114392,61142,11662,49480,617996,16002,5065,4293,1970,1343,3253,29912,9476,10176,2171,40182,1992,2033,40177,23718,2420,3323,11136,1015,10196,4922,7961,557,16706,3315,1382,1879,2415,7090,388219,62322,617996,556854,442462,114392,61142
ACSSF,2011e1,dc,000,0012,0000009,617996,288,110,40,16002,5065,854,77,35,795,211,912,621,525,1294,549,106,300,1977,0,1125,730,4293,556,161,1078,0,300,321,0,1970,200,1343,3253,4967,29912,197,9476,624,10176,2171,40182,0,1992,756,2033,0,605,40177,225,23718,412,2420,210,0,94,0,923,3323,0,11136,1015,683,10196,946,4922,7961,500,83,557,275,46,16706,175,3394,568,111,448,1289,144,64,386,113,213,0,0,8547,1861,3315,1382,393,1879,2415,7090,0,279,0,0,446,127,883,2769,1806,67,977,0,308,370586,62322,617996,556854,442462,114392,61142,11662,49480,617996,16002,5065,4293,1970,1343,3253,29912,9476,10176,2171,40182,1992,2033,40177,23718,2420,3323,11136,1015,10196,4922,7961,557,16706,3315,1382,1879,2415,7090,388219,62322,617996,556854,442462,114392,61142
ACSSF,2011e1,dc,000,0012,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107960,92907,54657,38250,15053,1371,13682,107960,3239,2407,1872,629,538,1084,11987,2747,4072,667,15399,683,909,14457,9012,1113,506,4201,625,5170,1631,2781,86,816,1476,614,1048,854,901,36457,15564,107960,92907,54657,38250,15053
