ACSSF,2016e1,dc,000,0045,0000001,120782,120168,26466,17080,7798,21219,16220,15968,15417,614,102167,49505,14998,7135,3014,13373,10985,52662,6612,951,538,486,2331,2306,46050,7023,5722,3024,16105,14176,120168,119704,53742,8030,57932,464,120168,7921,7859,3695,4164,62,112247,111845,53742,4335,53768,402,120168,48109,48004,6562,2894,38548,105,72059,71700,47180,5136,19384,359,120168,102167,97035,3076,2056,12971,2802,2228,681170,641401,417394,122732,49558,73174,71239,156938,149328,4149,3461,18971,10938,4781,623,1178,11893,18101,4625,3316,4180,445,5535,224007,158509,72510,53849,18661,85999,69473,16526,65498,8571,37857,14102,120,4848,39769,79097,75657,39761,20053,8806,11247,11810,3052,409,3657,780,35896,33707,12605,11348,1257,21102,19874,1228,2189,3440,521233,123322,142443,36557,54568,80136,84207,205848,31462,32053,20165,39202,23141,59825,239728,60638,86264,13979,14934,42572,21341,75657,31222,24126,2413,432,14423,3041,120168,7921,112247,681170,641401,417394,122732,49558,73174,71239,156938,18971,10938,4781,13694,18101,3316,4180,10605,224007,158509,72510,53849,18661,85999,69473,16526,65498,37857,14102,13539,39769
ACSSF,2016e1,dc,000,0045,0000002,120782,120168,26466,17080,7798,21219,16220,15968,15417,614,102167,49505,14998,7135,3014,13373,10985,52662,6612,951,538,486,2331,2306,46050,7023,5722,3024,16105,14176,120168,119704,53742,8030,57932,464,120168,7921,7859,3695,4164,62,112247,111845,53742,4335,53768,402,120168,48109,48004,6562,2894,38548,105,72059,71700,47180,5136,19384,359,120168,102167,97035,3076,2056,12971,2802,2228,681170,641401,417394,122732,49558,73174,71239,156938,149328,4149,3461,18971,10938,4781,623,1178,11893,18101,4625,3316,4180,445,5535,224007,158509,72510,53849,18661,85999,69473,16526,65498,8571,37857,14102,120,4848,39769,79097,75657,39761,20053,8806,11247,11810,3052,409,3657,780,35896,33707,12605,11348,1257,21102,19874,1228,2189,3440,521233,123322,142443,36557,54568,80136,84207,205848,31462,32053,20165,39202,23141,59825,239728,60638,86264,13979,14934,42572,21341,75657,31222,24126,2413,432,14423,3041,120168,7921,112247,681170,641401,417394,122732,49558,73174,71239,156938,18971,10938,4781,13694,18101,3316,4180,10605,224007,158509,72510,53849,18661,85999,69473,16526,65498,37857,14102,13539,39769
ACSSF,2016e1,dc,000,0045,0000003,120782,120168,26466,17080,7798,21219,16220,15968,15417,614,102167,49505,14998,7135,3014,13373,10985,52662,6612,951,538,486,2331,2306,46050,7023,5722,3024,16105,14176,120168,119704,53742,8030,57932,464,120168,7921,7859,3695,4164,62,112247,111845,53742,4335,53768,402,120168,48109,48004,6562,2894,38548,105,72059,71700,47180,5136,19384,359,120168,102167,97035,3076,2056,12971,2802,2228,681170,641401,417394,122732,49558,73174,71239,156938,149328,4149,3461,18971,10938,4781,623,1178,11893,18101,4625,3316,4180,445,5535,224007,158509,72510,53849,18661,85999,69473,16526,65498,8571,37857,14102,120,4848,39769,79097,75657,39761,20053,8806,11247,11810,3052,409,3657,780,35896,33707,12605,11348,1257,21102,19874,1228,2189,3440,521233,123322,142443,36557,54568,80136,84207,205848,31462,32053,20165,39202,23141,59825,239728,60638,86264,13979,14934,42572,21341,75657,31222,24126,2413,432,14423,3041,120168,7921,112247,681170,641401,417394,122732,49558,73174,71239,156938,18971,10938,4781,13694,18101,3316,4180,10605,224007,158509,72510,53849,18661,85999,69473,16526,65498,37857,14102,13539,39769
ACSSF,2016e1,dc,000,0045,0000004,120782,120168,26466,17080,7798,21219,16220,15968,15417,614,102167,49505,14998,7135,3014,13373,10985,52662,6612,951,538,486,2331,2306,46050,7023,5722,3024,16105,14176,120168,119704,53742,8030,57932,464,120168,7921,7859,3695,4164,62,112247,111845,53742,4335,53768,402,120168,48109,48004,6562,2894,38548,105,72059,71700,47180,5136,19384,359,120168,102167,97035,3076,2056,12971,2802,2228,681170,641401,417394,122732,49558,73174,71239,156938,149328,4149,3461,18971,10938,4781,623,1178,11893,18101,4625,3316,4180,445,5535,224007,158509,72510,53849,18661,85999,69473,16526,65498,8571,37857,14102,120,4848,39769,79097,75657,39761,20053,8806,11247,11810,3052,409,3657,780,35896,33707,12605,11348,1257,21102,19874,1228,2189,3440,521233,123322,142443,36557,54568,80136,84207,205848,31462,32053,20165,39202,23141,59825,239728,60638,86264,13979,14934,42572,21341,75657,31222,24126,2413,432,14423,3041,120168,7921,112247,681170,641401,417394,122732,49558,73174,71239,156938,18971,10938,4781,13694,18101,3316,4180,10605,224007,158509,72510,53849,18661,85999,69473,16526,65498,37857,14102,13539,39769
ACSSF,2016e1,dc,000,0045,0000005,120782,120168,26466,17080,7798,21219,16220,15968,15417,614,102167,49505,14998,7135,3014,13373,10985,52662,6612,951,538,486,2331,2306,46050,7023,5722,3024,16105,14176,120168,119704,53742,8030,57932,464,120168,7921,7859,3695,4164,62,112247,111845,53742,4335,53768,402,120168,48109,48004,6562,2894,38548,105,72059,71700,47180,5136,19384,359,120168,102167,97035,3076,2056,12971,2802,2228,681170,641401,417394,122732,49558,73174,71239,156938,149328,4149,3461,18971,10938,4781,623,1178,11893,18101,4625,3316,4180,445,5535,224007,158509,72510,53849,18661,85999,69473,16526,65498,8571,37857,14102,120,4848,39769,79097,75657,39761,20053,8806,11247,11810,3052,409,3657,780,35896,33707,12605,11348,1257,21102,19874,1228,2189,3440,521233,123322,142443,36557,54568,80136,84207,205848,31462,32053,20165,39202,23141,59825,239728,60638,86264,13979,14934,42572,21341,75657,31222,24126,2413,432,14423,3041,120168,7921,112247,681170,641401,417394,122732,49558,73174,71239,156938,18971,10938,4781,13694,18101,3316,4180,10605,224007,158509,72510,53849,18661,85999,69473,16526,65498,37857,14102,13539,39769
ACSSF,2016e1,dc,000,0045,0000006,120782,120168,26466,17080,7798,21219,16220,15968,15417,614,102167,49505,14998,7135,3014,13373,10985,52662,6612,951,538,486,2331,2306,46050,7023,5722,3024,16105,14176,120168,119704,53742,8030,57932,464,120168,7921,7859,3695,4164,62,112247,111845,53742,4335,53768,402,120168,48109,48004,6562,2894,38548,105,72059,71700,47180,5136,19384,359,120168,102167,97035,3076,2056,12971,2802,2228,681170,641401,417394,122732,49558,73174,71239,156938,149328,4149,3461,18971,10938,4781,623,1178,11893,18101,4625,3316,4180,445,5535,224007,158509,72510,53849,18661,85999,69473,16526,65498,8571,37857,14102,120,4848,39769,79097,75657,39761,20053,8806,11247,11810,3052,409,3657,780,35896,33707,12605,11348,1257,21102,19874,1228,2189,3440,521233,123322,142443,36557,54568,80136,84207,205848,31462,32053,20165,39202,23141,59825,239728,60638,86264,13979,14934,42572,21341,75657,31222,24126,2413,432,14423,3041,120168,7921,112247,681170,641401,417394,122732,49558,73174,71239,156938,18971,10938,4781,13694,18101,3316,4180,10605,224007,158509,72510,53849,18661,85999,69473,16526,65498,37857,14102,13539,39769
ACSSF,2016e1,dc,000,0045,0000007,120782,120168,26466,17080,7798,21219,16220,15968,15417,614,102167,49505,14998,7135,3014,13373,10985,52662,6612,951,538,486,2331,2306,46050,7023,5722,3024,16105,14176,120168,119704,53742,8030,57932,464,120168,7921,7859,3695,4164,62,112247,111845,53742,4335,53768,402,120168,48109,48004,6562,2894,38548,105,72059,71700,47180,5136,19384,359,120168,102167,97035,3076,2056,12971,2802,2228,681170,641401,417394,122732,49558,73174,71239,156938,149328,4149,3461,18971,10938,4781,623,1178,11893,18101,4625,3316,4180,445,5535,224007,158509,72510,53849,18661,85999,69473,16526,65498,8571,37857,14102,120,4848,39769,79097,75657,39761,20053,8806,11247,11810,3052,409,3657,780,35896,33707,12605,11348,1257,21102,19874,1228,2189,3440,521233,123322,142443,36557,54568,80136,84207,205848,31462,32053,20165,39202,23141,59825,239728,60638,86264,13979,14934,42572,21341,75657,31222,24126,2413,432,14423,3041,120168,7921,112247,681170,641401,417394,122732,49558,73174,71239,156938,18971,10938,4781,13694,18101,3316,4180,10605,224007,158509,72510,53849,18661,85999,69473,16526,65498,37857,14102,13539,39769
ACSSF,2016e1,dc,000,0045,0000008,120782,120168,26466,17080,7798,21219,16220,15968,15417,614,102167,49505,14998,7135,3014,13373,10985,52662,6612,951,538,486,2331,2306,46050,7023,5722,3024,16105,14176,120168,119704,53742,8030,57932,464,120168,7921,7859,3695,4164,62,112247,111845,53742,4335,53768,402,120168,48109,48004,6562,2894,38548,105,72059,71700,47180,5136,19384,359,120168,102167,97035,3076,2056,12971,2802,2228,681170,641401,417394,122732,49558,73174,71239,156938,149328,4149,3461,18971,10938,4781,623,1178,11893,18101,4625,3316,4180,445,5535,224007,158509,72510,53849,18661,85999,69473,16526,65498,8571,37857,14102,120,4848,39769,79097,75657,39761,20053,8806,11247,11810,3052,409,3657,780,35896,33707,12605,11348,1257,21102,19874,1228,2189,3440,521233,123322,142443,36557,54568,80136,84207,205848,31462,32053,20165,39202,23141,59825,239728,60638,86264,13979,14934,42572,21341,75657,31222,24126,2413,432,14423,3041,120168,7921,112247,681170,641401,417394,122732,49558,73174,71239,156938,18971,10938,4781,13694,18101,3316,4180,10605,224007,158509,72510,53849,18661,85999,69473,16526,65498,37857,14102,13539,39769
ACSSF,2016e1,dc,000,0045,0000009,120782,120168,26466,17080,7798,21219,16220,15968,15417,614,102167,49505,14998,7135,3014,13373,10985,52662,6612,951,538,486,2331,2306,46050,7023,5722,3024,16105,14176,120168,119704,53742,8030,57932,464,120168,7921,7859,3695,4164,62,112247,111845,53742,4335,53768,402,120168,48109,48004,6562,2894,38548,105,72059,71700,47180,5136,19384,359,120168,102167,97035,3076,2056,12971,2802,2228,681170,641401,417394,122732,49558,73174,71239,156938,149328,4149,3461,18971,10938,4781,623,1178,11893,18101,4625,3316,4180,445,5535,224007,158509,72510,53849,18661,85999,69473,16526,65498,8571,37857,14102,120,4848,39769,79097,75657,39761,20053,8806,11247,11810,3052,409,3657,780,35896,33707,12605,11348,1257,21102,19874,1228,2189,3440,521233,123322,142443,36557,54568,80136,84207,205848,31462,32053,20165,39202,23141,59825,239728,60638,86264,13979,14934,42572,21341,75657,31222,24126,2413,432,14423,3041,120168,7921,112247,681170,641401,417394,122732,49558,73174,71239,156938,18971,10938,4781,13694,18101,3316,4180,10605,224007,158509,72510,53849,18661,85999,69473,16526,65498,37857,14102,13539,39769
ACSSF,2016e1,dc,000,0045,0000010,17526,17432,3676,2155,319,3343,2714,2970,2255,94,17155,14877,3326,2113,319,5021,4098,2278,694,0,42,0,355,297,1584,350,0,0,546,688,17432,17432,15154,694,1584,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108073,98954,63090,20739,11619,9120,18795,19859,18356,1183,320,107,348,314,168,0,186,2574,1049,163,372,0,990,35864,25074,9247,7025,2222,15827,12483,3344,10790,967,6621,2323,0,879,9119,18671,18119,10673,5392,3643,1749,4290,280,168,382,161,7446,6307,1515,1275,240,4792,4271,521,1139,552,81522,19508,37298,5356,2704,2854,13802,27178,5420,5729,3165,1811,152,10901,36225,8542,22573,1069,893,1186,1962,18119,5546,8996,1122,0,1516,939,17432,463,16969,108073,98954,63090,20739,11619,9120,18795,19859,107,348,314,354,2574,163,372,2039,35864,25074,9247,7025,2222,15827,12483,3344,10790,6621,2323,1846,9119
