ACSSF,2015m1,dc,000,0102,0000001,1476,1207,2746,4005,3648,791,1913,1098,1039,1243,2900,1822,377,615,816,743,1589,1568,628,389,590,656,556,551,2736,1052,3082,3359,3572,1039,1365,1073,928,1453,2634,1719,412,752,1317,1176,1232,1245,629,280,414,621,624,900,3054,1643,5079,2282,836,200,836,624,710,2100,4192,3066,200,3066,2686,1361,2856,5175,2346,2032,131,2050,1826,780,1597,5250,4892,621,4825,4497,2105,2751,1235,5010,4950,4836,2606,849,5088,742,700,1050,958,924,153,200,254,256,129,699,566,200,148,198,322,288,349,181,200,219,147,122,118,849,224,1163,987,851,149,313,200,166,204,739,524,200,175,230,342,370,627,452,167,98,64,116,370,1211,1235,2296,2022,650,1936,1964,1951,2400,1774,2754,1607,399,2646,3646,3827,2577,158,1719,2257,1793,1746,732,1838,1824,1356,1732,1370,1262,956,964,1273,1604,1466,998,1082,1468,1476,1207,2746,3648,3949,2736,1052,3082,3572,3326,3054
ACSSF,2015m1,dc,000,0102,0000002,1476,1207,2746,4005,3648,791,1913,1098,1039,1243,2900,1822,377,615,816,743,1589,1568,628,389,590,656,556,551,2736,1052,3082,3359,3572,1039,1365,1073,928,1453,2634,1719,412,752,1317,1176,1232,1245,629,280,414,621,624,900,3054,1643,5079,2282,836,200,836,624,710,2100,4192,3066,200,3066,2686,1361,2856,5175,2346,2032,131,2050,1826,780,1597,5250,4892,621,4825,4497,2105,2751,1235,5010,4950,4836,2606,849,5088,742,700,1050,958,924,153,200,254,256,129,699,566,200,148,198,322,288,349,181,200,219,147,122,118,849,224,1163,987,851,149,313,200,166,204,739,524,200,175,230,342,370,627,452,167,98,64,116,370,1211,1235,2296,2022,650,1936,1964,1951,2400,1774,2754,1607,399,2646,3646,3827,2577,158,1719,2257,1793,1746,732,1838,1824,1356,1732,1370,1262,956,964,1273,1604,1466,998,1082,1468,1476,1207,2746,3648,3949,2736,1052,3082,3572,3326,3054
ACSSF,2015m1,dc,000,0102,0000003,1476,1207,2746,4005,3648,791,1913,1098,1039,1243,2900,1822,377,615,816,743,1589,1568,628,389,590,656,556,551,2736,1052,3082,3359,3572,1039,1365,1073,928,1453,2634,1719,412,752,1317,1176,1232,1245,629,280,414,621,624,900,3054,1643,5079,2282,836,200,836,624,710,2100,4192,3066,200,3066,2686,1361,2856,5175,2346,2032,131,2050,1826,780,1597,5250,4892,621,4825,4497,2105,2751,1235,5010,4950,4836,2606,849,5088,742,700,1050,958,924,153,200,254,256,129,699,566,200,148,198,322,288,349,181,200,219,147,122,118,849,224,1163,987,851,149,313,200,166,204,739,524,200,175,230,342,370,627,452,167,98,64,116,370,1211,1235,2296,2022,650,1936,1964,1951,2400,1774,2754,1607,399,2646,3646,3827,2577,158,1719,2257,1793,1746,732,1838,1824,1356,1732,1370,1262,956,964,1273,1604,1466,998,1082,1468,1476,1207,2746,3648,3949,2736,1052,3082,3572,3326,3054
ACSSF,2015m1,dc,000,0102,0000004,1476,1207,2746,4005,3648,791,1913,1098,1039,1243,2900,1822,377,615,816,743,1589,1568,628,389,590,656,556,551,2736,1052,3082,3359,3572,1039,1365,1073,928,1453,2634,1719,412,752,1317,1176,1232,1245,629,280,414,621,624,900,3054,1643,5079,2282,836,200,836,624,710,2100,4192,3066,200,3066,2686,1361,2856,5175,2346,2032,131,2050,1826,780,1597,5250,4892,621,4825,4497,2105,2751,1235,5010,4950,4836,2606,849,5088,742,700,1050,958,924,153,200,254,256,129,699,566,200,148,198,322,288,349,181,200,219,147,122,118,849,224,1163,987,851,149,313,200,166,204,739,524,200,175,230,342,370,627,452,167,98,64,116,370,1211,1235,2296,2022,650,1936,1964,1951,2400,1774,2754,1607,399,2646,3646,3827,2577,158,1719,2257,1793,1746,732,1838,1824,1356,1732,1370,1262,956,964,1273,1604,1466,998,1082,1468,1476,1207,2746,3648,3949,2736,1052,3082,3572,3326,3054
ACSSF,2015m1,dc,000,0102,0000005,1476,1207,2746,4005,3648,791,1913,1098,1039,1243,2900,1822,377,615,816,743,1589,1568,628,389,590,656,556,551,2736,1052,3082,3359,3572,1039,1365,1073,928,1453,2634,1719,412,752,1317,1176,1232,1245,629,280,414,621,624,900,3054,1643,5079,2282,836,200,836,624,710,2100,4192,3066,200,3066,2686,1361,2856,5175,2346,2032,131,2050,1826,780,1597,5250,4892,621,4825,4497,2105,2751,1235,5010,4950,4836,2606,849,5088,742,700,1050,958,924,153,200,254,256,129,699,566,200,148,198,322,288,349,181,200,219,147,122,118,849,224,1163,987,851,149,313,200,166,204,739,524,200,175,230,342,370,627,452,167,98,64,116,370,1211,1235,2296,2022,650,1936,1964,1951,2400,1774,2754,1607,399,2646,3646,3827,2577,158,1719,2257,1793,1746,732,1838,1824,1356,1732,1370,1262,956,964,1273,1604,1466,998,1082,1468,1476,1207,2746,3648,3949,2736,1052,3082,3572,3326,3054
ACSSF,2015m1,dc,000,0102,0000006,1476,1207,2746,4005,3648,791,1913,1098,1039,1243,2900,1822,377,615,816,743,1589,1568,628,389,590,656,556,551,2736,1052,3082,3359,3572,1039,1365,1073,928,1453,2634,1719,412,752,1317,1176,1232,1245,629,280,414,621,624,900,3054,1643,5079,2282,836,200,836,624,710,2100,4192,3066,200,3066,2686,1361,2856,5175,2346,2032,131,2050,1826,780,1597,5250,4892,621,4825,4497,2105,2751,1235,5010,4950,4836,2606,849,5088,742,700,1050,958,924,153,200,254,256,129,699,566,200,148,198,322,288,349,181,200,219,147,122,118,849,224,1163,987,851,149,313,200,166,204,739,524,200,175,230,342,370,627,452,167,98,64,116,370,1211,1235,2296,2022,650,1936,1964,1951,2400,1774,2754,1607,399,2646,3646,3827,2577,158,1719,2257,1793,1746,732,1838,1824,1356,1732,1370,1262,956,964,1273,1604,1466,998,1082,1468,1476,1207,2746,3648,3949,2736,1052,3082,3572,3326,3054
ACSSF,2015m1,dc,000,0102,0000007,1476,1207,2746,4005,3648,791,1913,1098,1039,1243,2900,1822,377,615,816,743,1589,1568,628,389,590,656,556,551,2736,1052,3082,3359,3572,1039,1365,1073,928,1453,2634,1719,412,752,1317,1176,1232,1245,629,280,414,621,624,900,3054,1643,5079,2282,836,200,836,624,710,2100,4192,3066,200,3066,2686,1361,2856,5175,2346,2032,131,2050,1826,780,1597,5250,4892,621,4825,4497,2105,2751,1235,5010,4950,4836,2606,849,5088,742,700,1050,958,924,153,200,254,256,129,699,566,200,148,198,322,288,349,181,200,219,147,122,118,849,224,1163,987,851,149,313,200,166,204,739,524,200,175,230,342,370,627,452,167,98,64,116,370,1211,1235,2296,2022,650,1936,1964,1951,2400,1774,2754,1607,399,2646,3646,3827,2577,158,1719,2257,1793,1746,732,1838,1824,1356,1732,1370,1262,956,964,1273,1604,1466,998,1082,1468,1476,1207,2746,3648,3949,2736,1052,3082,3572,3326,3054
ACSSF,2015m1,dc,000,0102,0000008,1476,1207,2746,4005,3648,791,1913,1098,1039,1243,2900,1822,377,615,816,743,1589,1568,628,389,590,656,556,551,2736,1052,3082,3359,3572,1039,1365,1073,928,1453,2634,1719,412,752,1317,1176,1232,1245,629,280,414,621,624,900,3054,1643,5079,2282,836,200,836,624,710,2100,4192,3066,200,3066,2686,1361,2856,5175,2346,2032,131,2050,1826,780,1597,5250,4892,621,4825,4497,2105,2751,1235,5010,4950,4836,2606,849,5088,742,700,1050,958,924,153,200,254,256,129,699,566,200,148,198,322,288,349,181,200,219,147,122,118,849,224,1163,987,851,149,313,200,166,204,739,524,200,175,230,342,370,627,452,167,98,64,116,370,1211,1235,2296,2022,650,1936,1964,1951,2400,1774,2754,1607,399,2646,3646,3827,2577,158,1719,2257,1793,1746,732,1838,1824,1356,1732,1370,1262,956,964,1273,1604,1466,998,1082,1468,1476,1207,2746,3648,3949,2736,1052,3082,3572,3326,3054
ACSSF,2015m1,dc,000,0102,0000009,1476,1207,2746,4005,3648,791,1913,1098,1039,1243,2900,1822,377,615,816,743,1589,1568,628,389,590,656,556,551,2736,1052,3082,3359,3572,1039,1365,1073,928,1453,2634,1719,412,752,1317,1176,1232,1245,629,280,414,621,624,900,3054,1643,5079,2282,836,200,836,624,710,2100,4192,3066,200,3066,2686,1361,2856,5175,2346,2032,131,2050,1826,780,1597,5250,4892,621,4825,4497,2105,2751,1235,5010,4950,4836,2606,849,5088,742,700,1050,958,924,153,200,254,256,129,699,566,200,148,198,322,288,349,181,200,219,147,122,118,849,224,1163,987,851,149,313,200,166,204,739,524,200,175,230,342,370,627,452,167,98,64,116,370,1211,1235,2296,2022,650,1936,1964,1951,2400,1774,2754,1607,399,2646,3646,3827,2577,158,1719,2257,1793,1746,732,1838,1824,1356,1732,1370,1262,956,964,1273,1604,1466,998,1082,1468,1476,1207,2746,3648,3949,2736,1052,3082,3572,3326,3054
ACSSF,2015m1,dc,000,0102,0000010,4343,3532,3038,2203,1949,318,482,498,506,460,1433,439,200,494,220,224,1016,1139,453,262,544,281,340,413,1131,2836,3023,2664,2440,671,622,277,245,808,1292,765,286,316,676,382,650,719,348,201,254,395,354,487,1340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4304,3958,3982,3845,1012,212,2582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4304,1497,1088,145,1070,867,2517,2306,832,2175,941,3068,2996,2572,1628,492,1687,1781,1486,988,630,1372,1311,1111,673,794,1038,836,683,526,637,1212,801,412,628,1073,4343,3532,3038,1949,2527,1131,2836,3023,2440,1785,1340
