ACSSF,2016e1,dc,000,0095,0000001,281241,40789,13562,27227,240452,69361,171091,281241,40789,17961,2067,15821,999,14822,73,22828,1435,6159,551,5608,15234,240452,42098,26570,15247,3258,11989,281,198354,41132,14301,4427,9874,142921,281241,40789,22221,18568,240452,25852,214600,125684,1392,124292,125034,35529,89505,980,381,599,11775,231,11544,,,,11190,2525,8665,6578,731,5847,113641,816,112825,26909,4393,22516,122732,25482,3502,562,1399,1118,582,536,423,364,59,21980,1550,356,920,120,154,20430,6576,9683,3313,858,97250,67702,4954,12558,46186,44835,1351,4004,3746,258,29548,7685,372,4125,2758,430,21863,2778,12157,5407,1521,75506,16508,90577,281241,40789,18694,22095,240452,37480,202972,281241,40789,240452
ACSSF,2016e1,dc,000,0095,0000002,281241,40789,13562,27227,240452,69361,171091,281241,40789,17961,2067,15821,999,14822,73,22828,1435,6159,551,5608,15234,240452,42098,26570,15247,3258,11989,281,198354,41132,14301,4427,9874,142921,281241,40789,22221,18568,240452,25852,214600,125684,1392,124292,125034,35529,89505,980,381,599,11775,231,11544,,,,11190,2525,8665,6578,731,5847,113641,816,112825,26909,4393,22516,122732,25482,3502,562,1399,1118,582,536,423,364,59,21980,1550,356,920,120,154,20430,6576,9683,3313,858,97250,67702,4954,12558,46186,44835,1351,4004,3746,258,29548,7685,372,4125,2758,430,21863,2778,12157,5407,1521,75506,16508,90577,281241,40789,18694,22095,240452,37480,202972,281241,40789,240452
ACSSF,2016e1,dc,000,0095,0000003,281241,40789,13562,27227,240452,69361,171091,281241,40789,17961,2067,15821,999,14822,73,22828,1435,6159,551,5608,15234,240452,42098,26570,15247,3258,11989,281,198354,41132,14301,4427,9874,142921,281241,40789,22221,18568,240452,25852,214600,125684,1392,124292,125034,35529,89505,980,381,599,11775,231,11544,,,,11190,2525,8665,6578,731,5847,113641,816,112825,26909,4393,22516,122732,25482,3502,562,1399,1118,582,536,423,364,59,21980,1550,356,920,120,154,20430,6576,9683,3313,858,97250,67702,4954,12558,46186,44835,1351,4004,3746,258,29548,7685,372,4125,2758,430,21863,2778,12157,5407,1521,75506,16508,90577,281241,40789,18694,22095,240452,37480,202972,281241,40789,240452
ACSSF,2016e1,dc,000,0095,0000004,281241,40789,13562,27227,240452,69361,171091,281241,40789,17961,2067,15821,999,14822,73,22828,1435,6159,551,5608,15234,240452,42098,26570,15247,3258,11989,281,198354,41132,14301,4427,9874,142921,281241,40789,22221,18568,240452,25852,214600,125684,1392,124292,125034,35529,89505,980,381,599,11775,231,11544,,,,11190,2525,8665,6578,731,5847,113641,816,112825,26909,4393,22516,122732,25482,3502,562,1399,1118,582,536,423,364,59,21980,1550,356,920,120,154,20430,6576,9683,3313,858,97250,67702,4954,12558,46186,44835,1351,4004,3746,258,29548,7685,372,4125,2758,430,21863,2778,12157,5407,1521,75506,16508,90577,281241,40789,18694,22095,240452,37480,202972,281241,40789,240452
ACSSF,2016e1,dc,000,0095,0000005,281241,40789,13562,27227,240452,69361,171091,281241,40789,17961,2067,15821,999,14822,73,22828,1435,6159,551,5608,15234,240452,42098,26570,15247,3258,11989,281,198354,41132,14301,4427,9874,142921,281241,40789,22221,18568,240452,25852,214600,125684,1392,124292,125034,35529,89505,980,381,599,11775,231,11544,,,,11190,2525,8665,6578,731,5847,113641,816,112825,26909,4393,22516,122732,25482,3502,562,1399,1118,582,536,423,364,59,21980,1550,356,920,120,154,20430,6576,9683,3313,858,97250,67702,4954,12558,46186,44835,1351,4004,3746,258,29548,7685,372,4125,2758,430,21863,2778,12157,5407,1521,75506,16508,90577,281241,40789,18694,22095,240452,37480,202972,281241,40789,240452
ACSSF,2016e1,dc,000,0095,0000006,281241,40789,13562,27227,240452,69361,171091,281241,40789,17961,2067,15821,999,14822,73,22828,1435,6159,551,5608,15234,240452,42098,26570,15247,3258,11989,281,198354,41132,14301,4427,9874,142921,281241,40789,22221,18568,240452,25852,214600,125684,1392,124292,125034,35529,89505,980,381,599,11775,231,11544,,,,11190,2525,8665,6578,731,5847,113641,816,112825,26909,4393,22516,122732,25482,3502,562,1399,1118,582,536,423,364,59,21980,1550,356,920,120,154,20430,6576,9683,3313,858,97250,67702,4954,12558,46186,44835,1351,4004,3746,258,29548,7685,372,4125,2758,430,21863,2778,12157,5407,1521,75506,16508,90577,281241,40789,18694,22095,240452,37480,202972,281241,40789,240452
ACSSF,2016e1,dc,000,0095,0000007,281241,40789,13562,27227,240452,69361,171091,281241,40789,17961,2067,15821,999,14822,73,22828,1435,6159,551,5608,15234,240452,42098,26570,15247,3258,11989,281,198354,41132,14301,4427,9874,142921,281241,40789,22221,18568,240452,25852,214600,125684,1392,124292,125034,35529,89505,980,381,599,11775,231,11544,,,,11190,2525,8665,6578,731,5847,113641,816,112825,26909,4393,22516,122732,25482,3502,562,1399,1118,582,536,423,364,59,21980,1550,356,920,120,154,20430,6576,9683,3313,858,97250,67702,4954,12558,46186,44835,1351,4004,3746,258,29548,7685,372,4125,2758,430,21863,2778,12157,5407,1521,75506,16508,90577,281241,40789,18694,22095,240452,37480,202972,281241,40789,240452
ACSSF,2016e1,dc,000,0095,0000008,281241,40789,13562,27227,240452,69361,171091,281241,40789,17961,2067,15821,999,14822,73,22828,1435,6159,551,5608,15234,240452,42098,26570,15247,3258,11989,281,198354,41132,14301,4427,9874,142921,281241,40789,22221,18568,240452,25852,214600,125684,1392,124292,125034,35529,89505,980,381,599,11775,231,11544,,,,11190,2525,8665,6578,731,5847,113641,816,112825,26909,4393,22516,122732,25482,3502,562,1399,1118,582,536,423,364,59,21980,1550,356,920,120,154,20430,6576,9683,3313,858,97250,67702,4954,12558,46186,44835,1351,4004,3746,258,29548,7685,372,4125,2758,430,21863,2778,12157,5407,1521,75506,16508,90577,281241,40789,18694,22095,240452,37480,202972,281241,40789,240452
ACSSF,2016e1,dc,000,0095,0000009,281241,40789,13562,27227,240452,69361,171091,281241,40789,17961,2067,15821,999,14822,73,22828,1435,6159,551,5608,15234,240452,42098,26570,15247,3258,11989,281,198354,41132,14301,4427,9874,142921,281241,40789,22221,18568,240452,25852,214600,125684,1392,124292,125034,35529,89505,980,381,599,11775,231,11544,,,,11190,2525,8665,6578,731,5847,113641,816,112825,26909,4393,22516,122732,25482,3502,562,1399,1118,582,536,423,364,59,21980,1550,356,920,120,154,20430,6576,9683,3313,858,97250,67702,4954,12558,46186,44835,1351,4004,3746,258,29548,7685,372,4125,2758,430,21863,2778,12157,5407,1521,75506,16508,90577,281241,40789,18694,22095,240452,37480,202972,281241,40789,240452
ACSSF,2016e1,dc,000,0095,0000010,45813,551,137,414,45262,15835,29427,,,,,,,,,,,,,,,,,,,,,,,,,,,,45813,551,461,90,45262,3598,41664,38687,42,38645,2718,509,2209,,,,2504,0,2504,,,,,,,,,,35060,42,35018,4267,0,4267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120671,33336,122556,45813,551,90,461,45262,4747,40515,45813,551,45262
ACSSF,2016e1,dc,000,0095,0000011,48260,5726,2273,3453,42534,12393,30141,48260,5726,2883,866,2017,200,1817,0,2843,477,1173,99,1074,1193,42534,10228,6465,3716,1358,2358,47,32306,6896,4198,1577,2621,21212,48260,5726,2999,2727,42534,4081,38453,14602,356,14246,24394,3725,20669,,,,1660,0,1660,,,,6430,1370,5060,1032,229,803,13031,0,13031,9049,2221,6828,25808,4533,1343,205,620,209,0,209,309,309,0,3190,299,71,155,73,0,2891,1141,1409,266,75,21275,13361,664,2545,8824,8666,158,1328,1246,82,7914,2935,102,1442,1276,115,4979,507,2116,1740,616,69089,18468,78918,48260,5726,2472,3254,42534,7352,35182,48260,5726,42534
ACSSF,2016e1,dc,000,0095,0000012,47330,4939,1744,3195,42391,13784,28607,47330,4939,1575,158,1417,43,1374,0,3364,282,761,99,662,2321,42391,8804,5918,2852,448,2404,34,33587,7745,3028,583,2445,22814,47330,4939,3173,1766,42391,4438,37953,20100,489,19611,23964,4160,19804,,,,1285,0,1285,,,,,,,1256,166,1090,18311,386,17925,3040,499,2541,22161,2618,440,60,250,75,36,39,55,55,0,2178,142,142,0,0,0,2036,902,761,288,85,19543,13663,1150,1945,9743,9551,192,825,825,0,5880,1031,84,657,189,101,4849,388,3007,1218,236,85571,11954,99899,47330,4939,2471,2468,42391,7307,35084,47330,4939,42391
ACSSF,2016e1,dc,000,0095,0000013,62235,24322,7000,17322,37913,13773,24140,62235,24322,12183,979,11131,756,10375,73,12139,556,3553,353,3200,8030,37913,8467,2484,5811,864,4947,172,29446,4358,4819,1359,3460,20269,62235,24322,12535,11787,37913,5347,32566,2680,62,2618,57231,23150,34081,,,,,,,,,,1383,902,481,808,185,623,2299,62,2237,2544,945,1599,33691,16219,1535,271,529,676,482,194,59,0,59,14684,1109,143,765,47,154,13575,3778,6876,2223,698,17472,6842,994,1367,3780,3360,420,701,664,37,10630,2223,84,1280,768,91,8407,1068,4928,1742,669,32281,17092,46733,62235,24322,11328,12994,37913,10229,27684,62235,24322,37913
ACSSF,2016e1,dc,000,0095,0000014,77603,5251,2408,2843,72352,13576,58776,77603,5251,1320,64,1256,0,1256,0,3931,120,672,0,672,3139,72352,5155,3735,1392,172,1220,28,67197,11598,1496,645,851,54103,77603,5251,3053,2198,72352,8388,63964,49615,443,49172,16727,3985,12742,,,,6216,231,5985,,,,,,,2296,151,2145,44940,326,44614,8009,728,7281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98564,12111,102323,77603,5251,2333,2918,72352,7845,64507,77603,5251,72352
ACSSF,2016e1,dc,000,0095,0000015,281241,40789,13562,27227,240452,69361,171091,281241,40789,17961,2067,15821,999,14822,73,22828,1435,6159,551,5608,15234,240452,42098,26570,15247,3258,11989,281,198354,41132,14301,4427,9874,142921,281241,40789,22221,18568,240452,25852,214600,125684,1392,124292,125034,35529,89505,980,381,599,11775,231,11544,,,,11190,2525,8665,6578,731,5847,113641,816,112825,26909,4393,22516,122732,25482,3502,562,1399,1118,582,536,423,364,59,21980,1550,356,920,120,154,20430,6576,9683,3313,858,97250,67702,4954,12558,46186,44835,1351,4004,3746,258,29548,7685,372,4125,2758,430,21863,2778,12157,5407,1521,75506,16508,90577,281241,40789,18694,22095,240452,37480,202972,281241,40789,240452
