ACSSF,2015m1,dc,000,0094,0000001,3030,2879,1366,2570,3971,2144,3782,3030,2879,2213,1046,1965,770,1897,161,2123,651,1165,374,1079,1772,3971,2671,2401,2079,1269,1652,204,4629,2548,1828,933,1576,4792,3030,2879,2100,2311,3971,2523,4415,2881,589,2879,3156,2597,3646,,,,1140,160,1177,,,,1544,655,1616,1105,295,1054,2376,345,2312,1715,1082,1899,3853,2249,1221,370,612,599,563,304,686,693,122,2000,842,288,753,292,200,1945,1083,1495,887,367,3506,3404,834,1307,2719,2732,495,1191,1094,353,2972,1752,419,1254,1004,359,2340,1100,1640,1444,406,2493,1884,3806,3030,2879,1963,2379,3971,2585,4010,3030,2879,3971
ACSSF,2015m1,dc,000,0094,0000002,3030,2879,1366,2570,3971,2144,3782,3030,2879,2213,1046,1965,770,1897,161,2123,651,1165,374,1079,1772,3971,2671,2401,2079,1269,1652,204,4629,2548,1828,933,1576,4792,3030,2879,2100,2311,3971,2523,4415,2881,589,2879,3156,2597,3646,,,,1140,160,1177,,,,1544,655,1616,1105,295,1054,2376,345,2312,1715,1082,1899,3853,2249,1221,370,612,599,563,304,686,693,122,2000,842,288,753,292,200,1945,1083,1495,887,367,3506,3404,834,1307,2719,2732,495,1191,1094,353,2972,1752,419,1254,1004,359,2340,1100,1640,1444,406,2493,1884,3806,3030,2879,1963,2379,3971,2585,4010,3030,2879,3971
ACSSF,2015m1,dc,000,0094,0000003,3030,2879,1366,2570,3971,2144,3782,3030,2879,2213,1046,1965,770,1897,161,2123,651,1165,374,1079,1772,3971,2671,2401,2079,1269,1652,204,4629,2548,1828,933,1576,4792,3030,2879,2100,2311,3971,2523,4415,2881,589,2879,3156,2597,3646,,,,1140,160,1177,,,,1544,655,1616,1105,295,1054,2376,345,2312,1715,1082,1899,3853,2249,1221,370,612,599,563,304,686,693,122,2000,842,288,753,292,200,1945,1083,1495,887,367,3506,3404,834,1307,2719,2732,495,1191,1094,353,2972,1752,419,1254,1004,359,2340,1100,1640,1444,406,2493,1884,3806,3030,2879,1963,2379,3971,2585,4010,3030,2879,3971
ACSSF,2015m1,dc,000,0094,0000004,3030,2879,1366,2570,3971,2144,3782,3030,2879,2213,1046,1965,770,1897,161,2123,651,1165,374,1079,1772,3971,2671,2401,2079,1269,1652,204,4629,2548,1828,933,1576,4792,3030,2879,2100,2311,3971,2523,4415,2881,589,2879,3156,2597,3646,,,,1140,160,1177,,,,1544,655,1616,1105,295,1054,2376,345,2312,1715,1082,1899,3853,2249,1221,370,612,599,563,304,686,693,122,2000,842,288,753,292,200,1945,1083,1495,887,367,3506,3404,834,1307,2719,2732,495,1191,1094,353,2972,1752,419,1254,1004,359,2340,1100,1640,1444,406,2493,1884,3806,3030,2879,1963,2379,3971,2585,4010,3030,2879,3971
ACSSF,2015m1,dc,000,0094,0000005,3030,2879,1366,2570,3971,2144,3782,3030,2879,2213,1046,1965,770,1897,161,2123,651,1165,374,1079,1772,3971,2671,2401,2079,1269,1652,204,4629,2548,1828,933,1576,4792,3030,2879,2100,2311,3971,2523,4415,2881,589,2879,3156,2597,3646,,,,1140,160,1177,,,,1544,655,1616,1105,295,1054,2376,345,2312,1715,1082,1899,3853,2249,1221,370,612,599,563,304,686,693,122,2000,842,288,753,292,200,1945,1083,1495,887,367,3506,3404,834,1307,2719,2732,495,1191,1094,353,2972,1752,419,1254,1004,359,2340,1100,1640,1444,406,2493,1884,3806,3030,2879,1963,2379,3971,2585,4010,3030,2879,3971
ACSSF,2015m1,dc,000,0094,0000006,3030,2879,1366,2570,3971,2144,3782,3030,2879,2213,1046,1965,770,1897,161,2123,651,1165,374,1079,1772,3971,2671,2401,2079,1269,1652,204,4629,2548,1828,933,1576,4792,3030,2879,2100,2311,3971,2523,4415,2881,589,2879,3156,2597,3646,,,,1140,160,1177,,,,1544,655,1616,1105,295,1054,2376,345,2312,1715,1082,1899,3853,2249,1221,370,612,599,563,304,686,693,122,2000,842,288,753,292,200,1945,1083,1495,887,367,3506,3404,834,1307,2719,2732,495,1191,1094,353,2972,1752,419,1254,1004,359,2340,1100,1640,1444,406,2493,1884,3806,3030,2879,1963,2379,3971,2585,4010,3030,2879,3971
ACSSF,2015m1,dc,000,0094,0000007,3030,2879,1366,2570,3971,2144,3782,3030,2879,2213,1046,1965,770,1897,161,2123,651,1165,374,1079,1772,3971,2671,2401,2079,1269,1652,204,4629,2548,1828,933,1576,4792,3030,2879,2100,2311,3971,2523,4415,2881,589,2879,3156,2597,3646,,,,1140,160,1177,,,,1544,655,1616,1105,295,1054,2376,345,2312,1715,1082,1899,3853,2249,1221,370,612,599,563,304,686,693,122,2000,842,288,753,292,200,1945,1083,1495,887,367,3506,3404,834,1307,2719,2732,495,1191,1094,353,2972,1752,419,1254,1004,359,2340,1100,1640,1444,406,2493,1884,3806,3030,2879,1963,2379,3971,2585,4010,3030,2879,3971
ACSSF,2015m1,dc,000,0094,0000008,3030,2879,1366,2570,3971,2144,3782,3030,2879,2213,1046,1965,770,1897,161,2123,651,1165,374,1079,1772,3971,2671,2401,2079,1269,1652,204,4629,2548,1828,933,1576,4792,3030,2879,2100,2311,3971,2523,4415,2881,589,2879,3156,2597,3646,,,,1140,160,1177,,,,1544,655,1616,1105,295,1054,2376,345,2312,1715,1082,1899,3853,2249,1221,370,612,599,563,304,686,693,122,2000,842,288,753,292,200,1945,1083,1495,887,367,3506,3404,834,1307,2719,2732,495,1191,1094,353,2972,1752,419,1254,1004,359,2340,1100,1640,1444,406,2493,1884,3806,3030,2879,1963,2379,3971,2585,4010,3030,2879,3971
ACSSF,2015m1,dc,000,0094,0000009,3030,2879,1366,2570,3971,2144,3782,3030,2879,2213,1046,1965,770,1897,161,2123,651,1165,374,1079,1772,3971,2671,2401,2079,1269,1652,204,4629,2548,1828,933,1576,4792,3030,2879,2100,2311,3971,2523,4415,2881,589,2879,3156,2597,3646,,,,1140,160,1177,,,,1544,655,1616,1105,295,1054,2376,345,2312,1715,1082,1899,3853,2249,1221,370,612,599,563,304,686,693,122,2000,842,288,753,292,200,1945,1083,1495,887,367,3506,3404,834,1307,2719,2732,495,1191,1094,353,2972,1752,419,1254,1004,359,2340,1100,1640,1444,406,2493,1884,3806,3030,2879,1963,2379,3971,2585,4010,3030,2879,3971
ACSSF,2015m1,dc,000,0094,0000010,1905,421,203,359,1909,1210,1923,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905,421,200,421,1909,1079,2053,1724,118,1759,1267,388,1245,,,,751,200,751,,,,,,,,,,1434,118,1474,1416,113,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8617,105398,8353,1905,421,154,385,1909,947,2005,1905,421,1909
ACSSF,2015m1,dc,000,0094,0000011,2224,1264,889,1317,1898,1271,1915,2224,1264,795,456,754,310,689,200,919,385,680,211,593,850,1898,1530,1189,1093,745,769,53,1958,878,911,519,680,1733,2224,1264,890,1118,1898,1079,1953,1377,199,1332,1765,1149,1545,,,,,,,,,,1350,621,1330,511,124,518,1199,160,1173,1452,782,1409,2068,1082,577,125,111,425,414,160,441,441,200,981,378,38,374,200,200,895,446,770,261,200,1904,1489,257,533,1198,1172,204,710,571,347,1377,920,197,734,463,163,994,515,691,571,316,7326,14531,6192,2224,1264,901,1069,1898,1076,2166,2224,1264,1898
ACSSF,2015m1,dc,000,0094,0000012,2052,1162,655,926,2040,1207,1955,2052,1162,828,200,813,254,833,200,832,204,316,127,296,698,2040,1215,1035,728,364,644,100,1905,851,711,379,608,1622,2052,1162,739,906,2040,816,1923,1194,73,1183,1739,1170,1514,,,,385,200,385,,,,,,,473,135,468,1102,73,1089,720,296,696,1715,892,292,172,49,103,103,200,195,177,98,837,275,89,183,175,200,855,481,505,415,257,1542,1216,360,460,915,909,263,466,454,79,992,563,133,363,366,200,833,134,616,629,181,9441,4706,8333,2052,1162,844,975,2040,1120,1748,2052,1162,2040
ACSSF,2015m1,dc,000,0094,0000013,2409,1960,871,2008,2382,1253,2054,2409,1960,1899,855,1583,372,1634,84,1367,402,758,290,736,1218,2382,1223,795,1228,755,1103,172,2215,1061,1005,658,881,1986,2409,1960,1551,1658,2382,991,2413,547,101,532,2312,1930,2413,,,,,,,,,,,,,324,174,277,547,101,520,569,340,450,2396,2005,924,299,588,387,293,261,432,443,74,1748,455,220,386,217,200,1725,989,1242,842,217,1651,1311,501,501,901,879,100,436,433,70,1507,1004,343,729,585,288,1424,641,1097,776,119,3132,2651,2732,2409,1960,1463,1655,2382,1575,2303,2409,1960,2382
ACSSF,2015m1,dc,000,0094,0000014,3026,1022,693,725,2879,1276,2992,3026,1022,529,88,498,200,498,114,946,201,442,101,425,820,2879,1049,961,666,191,575,200,2773,1444,676,262,612,2624,3026,1022,931,549,2879,1221,2878,2413,536,2465,1805,923,1677,,,,1034,160,1038,,,,,,,702,180,686,2280,233,2286,1426,465,1506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4433,9443,5583,3026,1022,669,766,2879,1386,2879,3026,1022,2879
