ACSSF,2016e1,dc,000,0091,0000001,56043,28529,19260,0,19260,77,0,250,52,290,114,772,716,743,1001,1875,2119,1394,1065,533,124,526,1279,1813,4517,9269,4057,5212,398,445,610,707,509,0,792,0,340,0,151,0,79,239,102,245,96,237,146,116,27514,13036,0,13036,0,0,134,35,428,269,497,228,879,115,1240,1368,1067,666,349,447,571,952,1266,2525,14478,6293,8185,1184,580,338,893,939,385,822,224,581,261,439,324,0,36,245,187,374,61,191,121,50364,56181,75343,10811,43880,64908,13611,69477,81404,96462,12079,59528,77111,16188,32448,35156,48315,10076,31919,46448,12261,16099,17183,50343,12560,15774,16131,.,63246,69858,81101,11008,57234,76213,12455,.,.,.,.,.,.,.,29637,30128,31389,12144,28800,35841,12887,60102,62121,83500,6199,51313,73849,11059,71042,82532,97481,12073,61026,79508,16336,31799,36064,40658,12191,30248,41633,13529
ACSSF,2016e1,dc,000,0091,0000002,56043,28529,19260,0,19260,77,0,250,52,290,114,772,716,743,1001,1875,2119,1394,1065,533,124,526,1279,1813,4517,9269,4057,5212,398,445,610,707,509,0,792,0,340,0,151,0,79,239,102,245,96,237,146,116,27514,13036,0,13036,0,0,134,35,428,269,497,228,879,115,1240,1368,1067,666,349,447,571,952,1266,2525,14478,6293,8185,1184,580,338,893,939,385,822,224,581,261,439,324,0,36,245,187,374,61,191,121,50364,56181,75343,10811,43880,64908,13611,69477,81404,96462,12079,59528,77111,16188,32448,35156,48315,10076,31919,46448,12261,16099,17183,50343,12560,15774,16131,.,63246,69858,81101,11008,57234,76213,12455,.,.,.,.,.,.,.,29637,30128,31389,12144,28800,35841,12887,60102,62121,83500,6199,51313,73849,11059,71042,82532,97481,12073,61026,79508,16336,31799,36064,40658,12191,30248,41633,13529
ACSSF,2016e1,dc,000,0091,0000003,56043,28529,19260,0,19260,77,0,250,52,290,114,772,716,743,1001,1875,2119,1394,1065,533,124,526,1279,1813,4517,9269,4057,5212,398,445,610,707,509,0,792,0,340,0,151,0,79,239,102,245,96,237,146,116,27514,13036,0,13036,0,0,134,35,428,269,497,228,879,115,1240,1368,1067,666,349,447,571,952,1266,2525,14478,6293,8185,1184,580,338,893,939,385,822,224,581,261,439,324,0,36,245,187,374,61,191,121,50364,56181,75343,10811,43880,64908,13611,69477,81404,96462,12079,59528,77111,16188,32448,35156,48315,10076,31919,46448,12261,16099,17183,50343,12560,15774,16131,.,63246,69858,81101,11008,57234,76213,12455,.,.,.,.,.,.,.,29637,30128,31389,12144,28800,35841,12887,60102,62121,83500,6199,51313,73849,11059,71042,82532,97481,12073,61026,79508,16336,31799,36064,40658,12191,30248,41633,13529
ACSSF,2016e1,dc,000,0091,0000004,56043,28529,19260,0,19260,77,0,250,52,290,114,772,716,743,1001,1875,2119,1394,1065,533,124,526,1279,1813,4517,9269,4057,5212,398,445,610,707,509,0,792,0,340,0,151,0,79,239,102,245,96,237,146,116,27514,13036,0,13036,0,0,134,35,428,269,497,228,879,115,1240,1368,1067,666,349,447,571,952,1266,2525,14478,6293,8185,1184,580,338,893,939,385,822,224,581,261,439,324,0,36,245,187,374,61,191,121,50364,56181,75343,10811,43880,64908,13611,69477,81404,96462,12079,59528,77111,16188,32448,35156,48315,10076,31919,46448,12261,16099,17183,50343,12560,15774,16131,.,63246,69858,81101,11008,57234,76213,12455,.,.,.,.,.,.,.,29637,30128,31389,12144,28800,35841,12887,60102,62121,83500,6199,51313,73849,11059,71042,82532,97481,12073,61026,79508,16336,31799,36064,40658,12191,30248,41633,13529
ACSSF,2016e1,dc,000,0091,0000005,56043,28529,19260,0,19260,77,0,250,52,290,114,772,716,743,1001,1875,2119,1394,1065,533,124,526,1279,1813,4517,9269,4057,5212,398,445,610,707,509,0,792,0,340,0,151,0,79,239,102,245,96,237,146,116,27514,13036,0,13036,0,0,134,35,428,269,497,228,879,115,1240,1368,1067,666,349,447,571,952,1266,2525,14478,6293,8185,1184,580,338,893,939,385,822,224,581,261,439,324,0,36,245,187,374,61,191,121,50364,56181,75343,10811,43880,64908,13611,69477,81404,96462,12079,59528,77111,16188,32448,35156,48315,10076,31919,46448,12261,16099,17183,50343,12560,15774,16131,.,63246,69858,81101,11008,57234,76213,12455,.,.,.,.,.,.,.,29637,30128,31389,12144,28800,35841,12887,60102,62121,83500,6199,51313,73849,11059,71042,82532,97481,12073,61026,79508,16336,31799,36064,40658,12191,30248,41633,13529
ACSSF,2016e1,dc,000,0091,0000006,56043,28529,19260,0,19260,77,0,250,52,290,114,772,716,743,1001,1875,2119,1394,1065,533,124,526,1279,1813,4517,9269,4057,5212,398,445,610,707,509,0,792,0,340,0,151,0,79,239,102,245,96,237,146,116,27514,13036,0,13036,0,0,134,35,428,269,497,228,879,115,1240,1368,1067,666,349,447,571,952,1266,2525,14478,6293,8185,1184,580,338,893,939,385,822,224,581,261,439,324,0,36,245,187,374,61,191,121,50364,56181,75343,10811,43880,64908,13611,69477,81404,96462,12079,59528,77111,16188,32448,35156,48315,10076,31919,46448,12261,16099,17183,50343,12560,15774,16131,.,63246,69858,81101,11008,57234,76213,12455,.,.,.,.,.,.,.,29637,30128,31389,12144,28800,35841,12887,60102,62121,83500,6199,51313,73849,11059,71042,82532,97481,12073,61026,79508,16336,31799,36064,40658,12191,30248,41633,13529
ACSSF,2016e1,dc,000,0091,0000007,56043,28529,19260,0,19260,77,0,250,52,290,114,772,716,743,1001,1875,2119,1394,1065,533,124,526,1279,1813,4517,9269,4057,5212,398,445,610,707,509,0,792,0,340,0,151,0,79,239,102,245,96,237,146,116,27514,13036,0,13036,0,0,134,35,428,269,497,228,879,115,1240,1368,1067,666,349,447,571,952,1266,2525,14478,6293,8185,1184,580,338,893,939,385,822,224,581,261,439,324,0,36,245,187,374,61,191,121,50364,56181,75343,10811,43880,64908,13611,69477,81404,96462,12079,59528,77111,16188,32448,35156,48315,10076,31919,46448,12261,16099,17183,50343,12560,15774,16131,.,63246,69858,81101,11008,57234,76213,12455,.,.,.,.,.,.,.,29637,30128,31389,12144,28800,35841,12887,60102,62121,83500,6199,51313,73849,11059,71042,82532,97481,12073,61026,79508,16336,31799,36064,40658,12191,30248,41633,13529
ACSSF,2016e1,dc,000,0091,0000008,56043,28529,19260,0,19260,77,0,250,52,290,114,772,716,743,1001,1875,2119,1394,1065,533,124,526,1279,1813,4517,9269,4057,5212,398,445,610,707,509,0,792,0,340,0,151,0,79,239,102,245,96,237,146,116,27514,13036,0,13036,0,0,134,35,428,269,497,228,879,115,1240,1368,1067,666,349,447,571,952,1266,2525,14478,6293,8185,1184,580,338,893,939,385,822,224,581,261,439,324,0,36,245,187,374,61,191,121,50364,56181,75343,10811,43880,64908,13611,69477,81404,96462,12079,59528,77111,16188,32448,35156,48315,10076,31919,46448,12261,16099,17183,50343,12560,15774,16131,.,63246,69858,81101,11008,57234,76213,12455,.,.,.,.,.,.,.,29637,30128,31389,12144,28800,35841,12887,60102,62121,83500,6199,51313,73849,11059,71042,82532,97481,12073,61026,79508,16336,31799,36064,40658,12191,30248,41633,13529
ACSSF,2016e1,dc,000,0091,0000009,56043,28529,19260,0,19260,77,0,250,52,290,114,772,716,743,1001,1875,2119,1394,1065,533,124,526,1279,1813,4517,9269,4057,5212,398,445,610,707,509,0,792,0,340,0,151,0,79,239,102,245,96,237,146,116,27514,13036,0,13036,0,0,134,35,428,269,497,228,879,115,1240,1368,1067,666,349,447,571,952,1266,2525,14478,6293,8185,1184,580,338,893,939,385,822,224,581,261,439,324,0,36,245,187,374,61,191,121,50364,56181,75343,10811,43880,64908,13611,69477,81404,96462,12079,59528,77111,16188,32448,35156,48315,10076,31919,46448,12261,16099,17183,50343,12560,15774,16131,.,63246,69858,81101,11008,57234,76213,12455,.,.,.,.,.,.,.,29637,30128,31389,12144,28800,35841,12887,60102,62121,83500,6199,51313,73849,11059,71042,82532,97481,12073,61026,79508,16336,31799,36064,40658,12191,30248,41633,13529
ACSSF,2016e1,dc,000,0091,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62219,76388,110512,9672,51110,91261,11682,67054,82484,126235,9152,53259,93767,11658,29737,19353,94634,15271,30590,66078,7724,14395,.,.,.,.,.,.,42201,49834,62054,7361,40607,72160,15722,.,.,.,.,.,.,.,,,,,,,,,,,,,,,70272,87318,137418,8567,54521,97985,11695,61946,66289,76318,9785,47450,75470,11418
