ACSSF,2016e1,dc,000,0116,0000001,364797,528,528,0,9659,4429,2026,16955,13119,11573,1546,12562,24139,15072,9067,83348,65274,488,17586,67446,36341,31105,37492,10365,27127,34800,58294,223826,144,144,0,2034,2991,722,2587,2881,2276,605,9146,13040,9810,3230,62629,57990,488,4151,47679,29143,18536,9687,5904,3783,23962,46324,57472,0,0,0,172,101,75,1168,539,539,0,219,1138,58,1080,11020,516,0,10504,12251,2417,9834,21804,3058,18746,5414,3571,57309,43,43,0,399,622,851,11318,3046,2726,320,2778,8388,5132,3256,7965,5971,0,1994,6425,4120,2305,4589,936,3653,3827,7058,11072,341,341,0,6698,236,0,71,781,663,118,0,743,72,671,1074,658,0,416,329,251,78,244,244,0,299,256,15118,0,0,0,356,479,378,1811,5872,5369,503,419,830,0,830,660,139,0,521,762,410,352,1168,223,945,1298,1085
ACSSF,2016e1,dc,000,0116,0000002,364797,528,528,0,9659,4429,2026,16955,13119,11573,1546,12562,24139,15072,9067,83348,65274,488,17586,67446,36341,31105,37492,10365,27127,34800,58294,223826,144,144,0,2034,2991,722,2587,2881,2276,605,9146,13040,9810,3230,62629,57990,488,4151,47679,29143,18536,9687,5904,3783,23962,46324,57472,0,0,0,172,101,75,1168,539,539,0,219,1138,58,1080,11020,516,0,10504,12251,2417,9834,21804,3058,18746,5414,3571,57309,43,43,0,399,622,851,11318,3046,2726,320,2778,8388,5132,3256,7965,5971,0,1994,6425,4120,2305,4589,936,3653,3827,7058,11072,341,341,0,6698,236,0,71,781,663,118,0,743,72,671,1074,658,0,416,329,251,78,244,244,0,299,256,15118,0,0,0,356,479,378,1811,5872,5369,503,419,830,0,830,660,139,0,521,762,410,352,1168,223,945,1298,1085
ACSSF,2016e1,dc,000,0116,0000003,364797,528,528,0,9659,4429,2026,16955,13119,11573,1546,12562,24139,15072,9067,83348,65274,488,17586,67446,36341,31105,37492,10365,27127,34800,58294,223826,144,144,0,2034,2991,722,2587,2881,2276,605,9146,13040,9810,3230,62629,57990,488,4151,47679,29143,18536,9687,5904,3783,23962,46324,57472,0,0,0,172,101,75,1168,539,539,0,219,1138,58,1080,11020,516,0,10504,12251,2417,9834,21804,3058,18746,5414,3571,57309,43,43,0,399,622,851,11318,3046,2726,320,2778,8388,5132,3256,7965,5971,0,1994,6425,4120,2305,4589,936,3653,3827,7058,11072,341,341,0,6698,236,0,71,781,663,118,0,743,72,671,1074,658,0,416,329,251,78,244,244,0,299,256,15118,0,0,0,356,479,378,1811,5872,5369,503,419,830,0,830,660,139,0,521,762,410,352,1168,223,945,1298,1085
ACSSF,2016e1,dc,000,0116,0000004,364797,528,528,0,9659,4429,2026,16955,13119,11573,1546,12562,24139,15072,9067,83348,65274,488,17586,67446,36341,31105,37492,10365,27127,34800,58294,223826,144,144,0,2034,2991,722,2587,2881,2276,605,9146,13040,9810,3230,62629,57990,488,4151,47679,29143,18536,9687,5904,3783,23962,46324,57472,0,0,0,172,101,75,1168,539,539,0,219,1138,58,1080,11020,516,0,10504,12251,2417,9834,21804,3058,18746,5414,3571,57309,43,43,0,399,622,851,11318,3046,2726,320,2778,8388,5132,3256,7965,5971,0,1994,6425,4120,2305,4589,936,3653,3827,7058,11072,341,341,0,6698,236,0,71,781,663,118,0,743,72,671,1074,658,0,416,329,251,78,244,244,0,299,256,15118,0,0,0,356,479,378,1811,5872,5369,503,419,830,0,830,660,139,0,521,762,410,352,1168,223,945,1298,1085
ACSSF,2016e1,dc,000,0116,0000005,364797,528,528,0,9659,4429,2026,16955,13119,11573,1546,12562,24139,15072,9067,83348,65274,488,17586,67446,36341,31105,37492,10365,27127,34800,58294,223826,144,144,0,2034,2991,722,2587,2881,2276,605,9146,13040,9810,3230,62629,57990,488,4151,47679,29143,18536,9687,5904,3783,23962,46324,57472,0,0,0,172,101,75,1168,539,539,0,219,1138,58,1080,11020,516,0,10504,12251,2417,9834,21804,3058,18746,5414,3571,57309,43,43,0,399,622,851,11318,3046,2726,320,2778,8388,5132,3256,7965,5971,0,1994,6425,4120,2305,4589,936,3653,3827,7058,11072,341,341,0,6698,236,0,71,781,663,118,0,743,72,671,1074,658,0,416,329,251,78,244,244,0,299,256,15118,0,0,0,356,479,378,1811,5872,5369,503,419,830,0,830,660,139,0,521,762,410,352,1168,223,945,1298,1085
ACSSF,2016e1,dc,000,0116,0000006,364797,528,528,0,9659,4429,2026,16955,13119,11573,1546,12562,24139,15072,9067,83348,65274,488,17586,67446,36341,31105,37492,10365,27127,34800,58294,223826,144,144,0,2034,2991,722,2587,2881,2276,605,9146,13040,9810,3230,62629,57990,488,4151,47679,29143,18536,9687,5904,3783,23962,46324,57472,0,0,0,172,101,75,1168,539,539,0,219,1138,58,1080,11020,516,0,10504,12251,2417,9834,21804,3058,18746,5414,3571,57309,43,43,0,399,622,851,11318,3046,2726,320,2778,8388,5132,3256,7965,5971,0,1994,6425,4120,2305,4589,936,3653,3827,7058,11072,341,341,0,6698,236,0,71,781,663,118,0,743,72,671,1074,658,0,416,329,251,78,244,244,0,299,256,15118,0,0,0,356,479,378,1811,5872,5369,503,419,830,0,830,660,139,0,521,762,410,352,1168,223,945,1298,1085
ACSSF,2016e1,dc,000,0116,0000007,364797,528,528,0,9659,4429,2026,16955,13119,11573,1546,12562,24139,15072,9067,83348,65274,488,17586,67446,36341,31105,37492,10365,27127,34800,58294,223826,144,144,0,2034,2991,722,2587,2881,2276,605,9146,13040,9810,3230,62629,57990,488,4151,47679,29143,18536,9687,5904,3783,23962,46324,57472,0,0,0,172,101,75,1168,539,539,0,219,1138,58,1080,11020,516,0,10504,12251,2417,9834,21804,3058,18746,5414,3571,57309,43,43,0,399,622,851,11318,3046,2726,320,2778,8388,5132,3256,7965,5971,0,1994,6425,4120,2305,4589,936,3653,3827,7058,11072,341,341,0,6698,236,0,71,781,663,118,0,743,72,671,1074,658,0,416,329,251,78,244,244,0,299,256,15118,0,0,0,356,479,378,1811,5872,5369,503,419,830,0,830,660,139,0,521,762,410,352,1168,223,945,1298,1085
ACSSF,2016e1,dc,000,0116,0000008,364797,528,528,0,9659,4429,2026,16955,13119,11573,1546,12562,24139,15072,9067,83348,65274,488,17586,67446,36341,31105,37492,10365,27127,34800,58294,223826,144,144,0,2034,2991,722,2587,2881,2276,605,9146,13040,9810,3230,62629,57990,488,4151,47679,29143,18536,9687,5904,3783,23962,46324,57472,0,0,0,172,101,75,1168,539,539,0,219,1138,58,1080,11020,516,0,10504,12251,2417,9834,21804,3058,18746,5414,3571,57309,43,43,0,399,622,851,11318,3046,2726,320,2778,8388,5132,3256,7965,5971,0,1994,6425,4120,2305,4589,936,3653,3827,7058,11072,341,341,0,6698,236,0,71,781,663,118,0,743,72,671,1074,658,0,416,329,251,78,244,244,0,299,256,15118,0,0,0,356,479,378,1811,5872,5369,503,419,830,0,830,660,139,0,521,762,410,352,1168,223,945,1298,1085
ACSSF,2016e1,dc,000,0116,0000009,364797,528,528,0,9659,4429,2026,16955,13119,11573,1546,12562,24139,15072,9067,83348,65274,488,17586,67446,36341,31105,37492,10365,27127,34800,58294,223826,144,144,0,2034,2991,722,2587,2881,2276,605,9146,13040,9810,3230,62629,57990,488,4151,47679,29143,18536,9687,5904,3783,23962,46324,57472,0,0,0,172,101,75,1168,539,539,0,219,1138,58,1080,11020,516,0,10504,12251,2417,9834,21804,3058,18746,5414,3571,57309,43,43,0,399,622,851,11318,3046,2726,320,2778,8388,5132,3256,7965,5971,0,1994,6425,4120,2305,4589,936,3653,3827,7058,11072,341,341,0,6698,236,0,71,781,663,118,0,743,72,671,1074,658,0,416,329,251,78,244,244,0,299,256,15118,0,0,0,356,479,378,1811,5872,5369,503,419,830,0,830,660,139,0,521,762,410,352,1168,223,945,1298,1085
ACSSF,2016e1,dc,000,0116,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
