ACSSF,2015e1,dc,000,0095,0000001,564206,264851,15256,4752,228,4524,2942,1582,10504,13320,7219,695,6524,5612,912,6101,13855,10458,721,9737,8417,1320,3397,36112,32724,243,32481,30251,2230,3388,35515,32869,525,32344,31399,945,2646,48025,43273,557,42716,40871,1845,4752,38763,31615,197,31418,28280,3138,7148,18900,13713,51,13662,13027,635,5187,6166,3624,0,3624,3392,232,2542,8168,3962,0,3962,3856,106,4206,9688,4873,4313,560,4815,9231,2560,2461,99,6671,11852,1055,1055,0,10797,299355,17529,6886,49,6837,5888,949,10643,11668,6288,217,6071,5684,387,5380,19694,14566,121,14445,13351,1094,5128,41909,36818,64,36754,34476,2278,5091,38951,33798,222,33576,31266,2310,5153,48394,41427,236,41191,37990,3201,6967,38590,30479,38,30441,27735,2706,8111,18864,12202,0,12202,11270,932,6662,7817,4926,0,4926,4664,262,2891,10119,4231,0,4231,3961,270,5888,15368,5633,5391,242,9735,9805,2023,2023,0,7782,20647,1604,1604,0,19043
ACSSF,2015e1,dc,000,0095,0000002,564206,264851,15256,4752,228,4524,2942,1582,10504,13320,7219,695,6524,5612,912,6101,13855,10458,721,9737,8417,1320,3397,36112,32724,243,32481,30251,2230,3388,35515,32869,525,32344,31399,945,2646,48025,43273,557,42716,40871,1845,4752,38763,31615,197,31418,28280,3138,7148,18900,13713,51,13662,13027,635,5187,6166,3624,0,3624,3392,232,2542,8168,3962,0,3962,3856,106,4206,9688,4873,4313,560,4815,9231,2560,2461,99,6671,11852,1055,1055,0,10797,299355,17529,6886,49,6837,5888,949,10643,11668,6288,217,6071,5684,387,5380,19694,14566,121,14445,13351,1094,5128,41909,36818,64,36754,34476,2278,5091,38951,33798,222,33576,31266,2310,5153,48394,41427,236,41191,37990,3201,6967,38590,30479,38,30441,27735,2706,8111,18864,12202,0,12202,11270,932,6662,7817,4926,0,4926,4664,262,2891,10119,4231,0,4231,3961,270,5888,15368,5633,5391,242,9735,9805,2023,2023,0,7782,20647,1604,1604,0,19043
ACSSF,2015e1,dc,000,0095,0000003,564206,264851,15256,4752,228,4524,2942,1582,10504,13320,7219,695,6524,5612,912,6101,13855,10458,721,9737,8417,1320,3397,36112,32724,243,32481,30251,2230,3388,35515,32869,525,32344,31399,945,2646,48025,43273,557,42716,40871,1845,4752,38763,31615,197,31418,28280,3138,7148,18900,13713,51,13662,13027,635,5187,6166,3624,0,3624,3392,232,2542,8168,3962,0,3962,3856,106,4206,9688,4873,4313,560,4815,9231,2560,2461,99,6671,11852,1055,1055,0,10797,299355,17529,6886,49,6837,5888,949,10643,11668,6288,217,6071,5684,387,5380,19694,14566,121,14445,13351,1094,5128,41909,36818,64,36754,34476,2278,5091,38951,33798,222,33576,31266,2310,5153,48394,41427,236,41191,37990,3201,6967,38590,30479,38,30441,27735,2706,8111,18864,12202,0,12202,11270,932,6662,7817,4926,0,4926,4664,262,2891,10119,4231,0,4231,3961,270,5888,15368,5633,5391,242,9735,9805,2023,2023,0,7782,20647,1604,1604,0,19043
ACSSF,2015e1,dc,000,0095,0000004,564206,264851,15256,4752,228,4524,2942,1582,10504,13320,7219,695,6524,5612,912,6101,13855,10458,721,9737,8417,1320,3397,36112,32724,243,32481,30251,2230,3388,35515,32869,525,32344,31399,945,2646,48025,43273,557,42716,40871,1845,4752,38763,31615,197,31418,28280,3138,7148,18900,13713,51,13662,13027,635,5187,6166,3624,0,3624,3392,232,2542,8168,3962,0,3962,3856,106,4206,9688,4873,4313,560,4815,9231,2560,2461,99,6671,11852,1055,1055,0,10797,299355,17529,6886,49,6837,5888,949,10643,11668,6288,217,6071,5684,387,5380,19694,14566,121,14445,13351,1094,5128,41909,36818,64,36754,34476,2278,5091,38951,33798,222,33576,31266,2310,5153,48394,41427,236,41191,37990,3201,6967,38590,30479,38,30441,27735,2706,8111,18864,12202,0,12202,11270,932,6662,7817,4926,0,4926,4664,262,2891,10119,4231,0,4231,3961,270,5888,15368,5633,5391,242,9735,9805,2023,2023,0,7782,20647,1604,1604,0,19043
ACSSF,2015e1,dc,000,0095,0000005,564206,264851,15256,4752,228,4524,2942,1582,10504,13320,7219,695,6524,5612,912,6101,13855,10458,721,9737,8417,1320,3397,36112,32724,243,32481,30251,2230,3388,35515,32869,525,32344,31399,945,2646,48025,43273,557,42716,40871,1845,4752,38763,31615,197,31418,28280,3138,7148,18900,13713,51,13662,13027,635,5187,6166,3624,0,3624,3392,232,2542,8168,3962,0,3962,3856,106,4206,9688,4873,4313,560,4815,9231,2560,2461,99,6671,11852,1055,1055,0,10797,299355,17529,6886,49,6837,5888,949,10643,11668,6288,217,6071,5684,387,5380,19694,14566,121,14445,13351,1094,5128,41909,36818,64,36754,34476,2278,5091,38951,33798,222,33576,31266,2310,5153,48394,41427,236,41191,37990,3201,6967,38590,30479,38,30441,27735,2706,8111,18864,12202,0,12202,11270,932,6662,7817,4926,0,4926,4664,262,2891,10119,4231,0,4231,3961,270,5888,15368,5633,5391,242,9735,9805,2023,2023,0,7782,20647,1604,1604,0,19043
ACSSF,2015e1,dc,000,0095,0000006,564206,264851,15256,4752,228,4524,2942,1582,10504,13320,7219,695,6524,5612,912,6101,13855,10458,721,9737,8417,1320,3397,36112,32724,243,32481,30251,2230,3388,35515,32869,525,32344,31399,945,2646,48025,43273,557,42716,40871,1845,4752,38763,31615,197,31418,28280,3138,7148,18900,13713,51,13662,13027,635,5187,6166,3624,0,3624,3392,232,2542,8168,3962,0,3962,3856,106,4206,9688,4873,4313,560,4815,9231,2560,2461,99,6671,11852,1055,1055,0,10797,299355,17529,6886,49,6837,5888,949,10643,11668,6288,217,6071,5684,387,5380,19694,14566,121,14445,13351,1094,5128,41909,36818,64,36754,34476,2278,5091,38951,33798,222,33576,31266,2310,5153,48394,41427,236,41191,37990,3201,6967,38590,30479,38,30441,27735,2706,8111,18864,12202,0,12202,11270,932,6662,7817,4926,0,4926,4664,262,2891,10119,4231,0,4231,3961,270,5888,15368,5633,5391,242,9735,9805,2023,2023,0,7782,20647,1604,1604,0,19043
ACSSF,2015e1,dc,000,0095,0000007,564206,264851,15256,4752,228,4524,2942,1582,10504,13320,7219,695,6524,5612,912,6101,13855,10458,721,9737,8417,1320,3397,36112,32724,243,32481,30251,2230,3388,35515,32869,525,32344,31399,945,2646,48025,43273,557,42716,40871,1845,4752,38763,31615,197,31418,28280,3138,7148,18900,13713,51,13662,13027,635,5187,6166,3624,0,3624,3392,232,2542,8168,3962,0,3962,3856,106,4206,9688,4873,4313,560,4815,9231,2560,2461,99,6671,11852,1055,1055,0,10797,299355,17529,6886,49,6837,5888,949,10643,11668,6288,217,6071,5684,387,5380,19694,14566,121,14445,13351,1094,5128,41909,36818,64,36754,34476,2278,5091,38951,33798,222,33576,31266,2310,5153,48394,41427,236,41191,37990,3201,6967,38590,30479,38,30441,27735,2706,8111,18864,12202,0,12202,11270,932,6662,7817,4926,0,4926,4664,262,2891,10119,4231,0,4231,3961,270,5888,15368,5633,5391,242,9735,9805,2023,2023,0,7782,20647,1604,1604,0,19043
ACSSF,2015e1,dc,000,0095,0000008,564206,264851,15256,4752,228,4524,2942,1582,10504,13320,7219,695,6524,5612,912,6101,13855,10458,721,9737,8417,1320,3397,36112,32724,243,32481,30251,2230,3388,35515,32869,525,32344,31399,945,2646,48025,43273,557,42716,40871,1845,4752,38763,31615,197,31418,28280,3138,7148,18900,13713,51,13662,13027,635,5187,6166,3624,0,3624,3392,232,2542,8168,3962,0,3962,3856,106,4206,9688,4873,4313,560,4815,9231,2560,2461,99,6671,11852,1055,1055,0,10797,299355,17529,6886,49,6837,5888,949,10643,11668,6288,217,6071,5684,387,5380,19694,14566,121,14445,13351,1094,5128,41909,36818,64,36754,34476,2278,5091,38951,33798,222,33576,31266,2310,5153,48394,41427,236,41191,37990,3201,6967,38590,30479,38,30441,27735,2706,8111,18864,12202,0,12202,11270,932,6662,7817,4926,0,4926,4664,262,2891,10119,4231,0,4231,3961,270,5888,15368,5633,5391,242,9735,9805,2023,2023,0,7782,20647,1604,1604,0,19043
ACSSF,2015e1,dc,000,0095,0000009,564206,264851,15256,4752,228,4524,2942,1582,10504,13320,7219,695,6524,5612,912,6101,13855,10458,721,9737,8417,1320,3397,36112,32724,243,32481,30251,2230,3388,35515,32869,525,32344,31399,945,2646,48025,43273,557,42716,40871,1845,4752,38763,31615,197,31418,28280,3138,7148,18900,13713,51,13662,13027,635,5187,6166,3624,0,3624,3392,232,2542,8168,3962,0,3962,3856,106,4206,9688,4873,4313,560,4815,9231,2560,2461,99,6671,11852,1055,1055,0,10797,299355,17529,6886,49,6837,5888,949,10643,11668,6288,217,6071,5684,387,5380,19694,14566,121,14445,13351,1094,5128,41909,36818,64,36754,34476,2278,5091,38951,33798,222,33576,31266,2310,5153,48394,41427,236,41191,37990,3201,6967,38590,30479,38,30441,27735,2706,8111,18864,12202,0,12202,11270,932,6662,7817,4926,0,4926,4664,262,2891,10119,4231,0,4231,3961,270,5888,15368,5633,5391,242,9735,9805,2023,2023,0,7782,20647,1604,1604,0,19043
ACSSF,2015e1,dc,000,0095,0000010,93360,41931,3058,990,0,990,476,514,2068,4006,1679,104,1575,1529,46,2327,2044,1280,23,1257,1101,156,764,3175,2804,0,2804,2804,0,371,3187,3103,0,3103,3103,0,84,7943,7726,72,7654,7654,0,217,5909,5632,24,5608,5363,245,277,2490,2404,0,2404,2404,0,86,1322,1140,0,1140,1140,0,182,1748,1275,0,1275,1275,0,473,2533,1819,1819,0,714,1798,678,614,64,1120,2718,436,436,0,2282,51429,4416,2161,0,2161,2029,132,2255,2655,1241,0,1241,1241,0,1414,2876,2072,0,2072,2072,0,804,4872,4224,0,4224,4224,0,648,4409,4179,0,4179,4073,106,230,8132,7377,0,7377,7267,110,755,7605,6491,0,6491,5643,848,1114,2164,1554,0,1554,1454,100,610,1462,1007,0,1007,1007,0,455,1905,1172,0,1172,1172,0,733,3984,1988,1988,0,1996,2359,455,455,0,1904,4590,626,626,0,3964
