ACSSF,2015m1,dc,000,0007,0000001,8169,147,545,200,1383,1250,500,200,200,598,400,473,302,391,224,442,200,210,472,200,156,474,980,404,63,532,200,114,258,110,130,200,568,329,776,1451,200,3280,268,1558,256,1793,200,241,344,283,119,1377,2049,139,1471,75,402,200,103,72,200,732,470,120,1063,488,160,758,131,508,483,647,200,235,200,200,3014,64,1626,686,382,133,1337,68,540,200,269,382,179,200,1764,414,564,132,435,568,234,2918,220,200,200,113,144,46,1551,2363,416,200,615,53,169,6930,8169,1383,1250,980,130,568,329,1451,3280,1558,256,1793,241,283,2049,1471,402,470,1063,488,758,508,483,235,3014,564,132,568,234,2918,7010
ACSSF,2015m1,dc,000,0007,0000002,8169,147,545,200,1383,1250,500,200,200,598,400,473,302,391,224,442,200,210,472,200,156,474,980,404,63,532,200,114,258,110,130,200,568,329,776,1451,200,3280,268,1558,256,1793,200,241,344,283,119,1377,2049,139,1471,75,402,200,103,72,200,732,470,120,1063,488,160,758,131,508,483,647,200,235,200,200,3014,64,1626,686,382,133,1337,68,540,200,269,382,179,200,1764,414,564,132,435,568,234,2918,220,200,200,113,144,46,1551,2363,416,200,615,53,169,6930,8169,1383,1250,980,130,568,329,1451,3280,1558,256,1793,241,283,2049,1471,402,470,1063,488,758,508,483,235,3014,564,132,568,234,2918,7010
ACSSF,2015m1,dc,000,0007,0000003,8169,147,545,200,1383,1250,500,200,200,598,400,473,302,391,224,442,200,210,472,200,156,474,980,404,63,532,200,114,258,110,130,200,568,329,776,1451,200,3280,268,1558,256,1793,200,241,344,283,119,1377,2049,139,1471,75,402,200,103,72,200,732,470,120,1063,488,160,758,131,508,483,647,200,235,200,200,3014,64,1626,686,382,133,1337,68,540,200,269,382,179,200,1764,414,564,132,435,568,234,2918,220,200,200,113,144,46,1551,2363,416,200,615,53,169,6930,8169,1383,1250,980,130,568,329,1451,3280,1558,256,1793,241,283,2049,1471,402,470,1063,488,758,508,483,235,3014,564,132,568,234,2918,7010
ACSSF,2015m1,dc,000,0007,0000004,8169,147,545,200,1383,1250,500,200,200,598,400,473,302,391,224,442,200,210,472,200,156,474,980,404,63,532,200,114,258,110,130,200,568,329,776,1451,200,3280,268,1558,256,1793,200,241,344,283,119,1377,2049,139,1471,75,402,200,103,72,200,732,470,120,1063,488,160,758,131,508,483,647,200,235,200,200,3014,64,1626,686,382,133,1337,68,540,200,269,382,179,200,1764,414,564,132,435,568,234,2918,220,200,200,113,144,46,1551,2363,416,200,615,53,169,6930,8169,1383,1250,980,130,568,329,1451,3280,1558,256,1793,241,283,2049,1471,402,470,1063,488,758,508,483,235,3014,564,132,568,234,2918,7010
ACSSF,2015m1,dc,000,0007,0000005,8169,147,545,200,1383,1250,500,200,200,598,400,473,302,391,224,442,200,210,472,200,156,474,980,404,63,532,200,114,258,110,130,200,568,329,776,1451,200,3280,268,1558,256,1793,200,241,344,283,119,1377,2049,139,1471,75,402,200,103,72,200,732,470,120,1063,488,160,758,131,508,483,647,200,235,200,200,3014,64,1626,686,382,133,1337,68,540,200,269,382,179,200,1764,414,564,132,435,568,234,2918,220,200,200,113,144,46,1551,2363,416,200,615,53,169,6930,8169,1383,1250,980,130,568,329,1451,3280,1558,256,1793,241,283,2049,1471,402,470,1063,488,758,508,483,235,3014,564,132,568,234,2918,7010
ACSSF,2015m1,dc,000,0007,0000006,8169,147,545,200,1383,1250,500,200,200,598,400,473,302,391,224,442,200,210,472,200,156,474,980,404,63,532,200,114,258,110,130,200,568,329,776,1451,200,3280,268,1558,256,1793,200,241,344,283,119,1377,2049,139,1471,75,402,200,103,72,200,732,470,120,1063,488,160,758,131,508,483,647,200,235,200,200,3014,64,1626,686,382,133,1337,68,540,200,269,382,179,200,1764,414,564,132,435,568,234,2918,220,200,200,113,144,46,1551,2363,416,200,615,53,169,6930,8169,1383,1250,980,130,568,329,1451,3280,1558,256,1793,241,283,2049,1471,402,470,1063,488,758,508,483,235,3014,564,132,568,234,2918,7010
ACSSF,2015m1,dc,000,0007,0000007,8169,147,545,200,1383,1250,500,200,200,598,400,473,302,391,224,442,200,210,472,200,156,474,980,404,63,532,200,114,258,110,130,200,568,329,776,1451,200,3280,268,1558,256,1793,200,241,344,283,119,1377,2049,139,1471,75,402,200,103,72,200,732,470,120,1063,488,160,758,131,508,483,647,200,235,200,200,3014,64,1626,686,382,133,1337,68,540,200,269,382,179,200,1764,414,564,132,435,568,234,2918,220,200,200,113,144,46,1551,2363,416,200,615,53,169,6930,8169,1383,1250,980,130,568,329,1451,3280,1558,256,1793,241,283,2049,1471,402,470,1063,488,758,508,483,235,3014,564,132,568,234,2918,7010
ACSSF,2015m1,dc,000,0007,0000008,8169,147,545,200,1383,1250,500,200,200,598,400,473,302,391,224,442,200,210,472,200,156,474,980,404,63,532,200,114,258,110,130,200,568,329,776,1451,200,3280,268,1558,256,1793,200,241,344,283,119,1377,2049,139,1471,75,402,200,103,72,200,732,470,120,1063,488,160,758,131,508,483,647,200,235,200,200,3014,64,1626,686,382,133,1337,68,540,200,269,382,179,200,1764,414,564,132,435,568,234,2918,220,200,200,113,144,46,1551,2363,416,200,615,53,169,6930,8169,1383,1250,980,130,568,329,1451,3280,1558,256,1793,241,283,2049,1471,402,470,1063,488,758,508,483,235,3014,564,132,568,234,2918,7010
ACSSF,2015m1,dc,000,0007,0000009,8169,147,545,200,1383,1250,500,200,200,598,400,473,302,391,224,442,200,210,472,200,156,474,980,404,63,532,200,114,258,110,130,200,568,329,776,1451,200,3280,268,1558,256,1793,200,241,344,283,119,1377,2049,139,1471,75,402,200,103,72,200,732,470,120,1063,488,160,758,131,508,483,647,200,235,200,200,3014,64,1626,686,382,133,1337,68,540,200,269,382,179,200,1764,414,564,132,435,568,234,2918,220,200,200,113,144,46,1551,2363,416,200,615,53,169,6930,8169,1383,1250,980,130,568,329,1451,3280,1558,256,1793,241,283,2049,1471,402,470,1063,488,758,508,483,235,3014,564,132,568,234,2918,7010
ACSSF,2015m1,dc,000,0007,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5187,760,484,655,108,149,243,867,2433,1413,47,879,145,178,1092,753,374,227,620,458,596,134,304,219,593,473,117,260,86,452,3577
