ACSSF,2016m1,dc,000,0097,0000001,2651,2063,1079,402,65,396,393,192,930,1105,1271,426,1326,1267,309,1134,1708,1852,392,1849,1861,870,847,432,830,107,840,844,97,724,756,743,743,203,560,716,609,579,115,621,1452,1134,655,203,655,676,331,967,1066,1339,203,1339,1332,221,874,940,1558,288,1559,1679,624,1387,488,704,203,704,748,335,722,494,570,555,95,500,730,614,599,150,794,1139,878,1399,724,93,711,630,434,1312,1208,1805,492,1846,1873,704,1522,276,2165,383,2153,2262,1183,2205,421,1079,187,1098,1189,567,1163,381,1411,107,1422,1513,504,1401,409,1013,1041,241,1040,293,531,501,140,546,907,1426,1246,203,1246,1000,799,1300,1336,1762,102,1755,1798,629,1637,216,2291,211,2306,2537,1530,2278,62,1222,279,1256,1312,790,1223,41,1474,203,1474,1510,782,1473,289,1002,1020,195,1027,283,501,487,97,558
ACSSF,2016m1,dc,000,0097,0000002,2651,2063,1079,402,65,396,393,192,930,1105,1271,426,1326,1267,309,1134,1708,1852,392,1849,1861,870,847,432,830,107,840,844,97,724,756,743,743,203,560,716,609,579,115,621,1452,1134,655,203,655,676,331,967,1066,1339,203,1339,1332,221,874,940,1558,288,1559,1679,624,1387,488,704,203,704,748,335,722,494,570,555,95,500,730,614,599,150,794,1139,878,1399,724,93,711,630,434,1312,1208,1805,492,1846,1873,704,1522,276,2165,383,2153,2262,1183,2205,421,1079,187,1098,1189,567,1163,381,1411,107,1422,1513,504,1401,409,1013,1041,241,1040,293,531,501,140,546,907,1426,1246,203,1246,1000,799,1300,1336,1762,102,1755,1798,629,1637,216,2291,211,2306,2537,1530,2278,62,1222,279,1256,1312,790,1223,41,1474,203,1474,1510,782,1473,289,1002,1020,195,1027,283,501,487,97,558
ACSSF,2016m1,dc,000,0097,0000003,2651,2063,1079,402,65,396,393,192,930,1105,1271,426,1326,1267,309,1134,1708,1852,392,1849,1861,870,847,432,830,107,840,844,97,724,756,743,743,203,560,716,609,579,115,621,1452,1134,655,203,655,676,331,967,1066,1339,203,1339,1332,221,874,940,1558,288,1559,1679,624,1387,488,704,203,704,748,335,722,494,570,555,95,500,730,614,599,150,794,1139,878,1399,724,93,711,630,434,1312,1208,1805,492,1846,1873,704,1522,276,2165,383,2153,2262,1183,2205,421,1079,187,1098,1189,567,1163,381,1411,107,1422,1513,504,1401,409,1013,1041,241,1040,293,531,501,140,546,907,1426,1246,203,1246,1000,799,1300,1336,1762,102,1755,1798,629,1637,216,2291,211,2306,2537,1530,2278,62,1222,279,1256,1312,790,1223,41,1474,203,1474,1510,782,1473,289,1002,1020,195,1027,283,501,487,97,558
ACSSF,2016m1,dc,000,0097,0000004,2651,2063,1079,402,65,396,393,192,930,1105,1271,426,1326,1267,309,1134,1708,1852,392,1849,1861,870,847,432,830,107,840,844,97,724,756,743,743,203,560,716,609,579,115,621,1452,1134,655,203,655,676,331,967,1066,1339,203,1339,1332,221,874,940,1558,288,1559,1679,624,1387,488,704,203,704,748,335,722,494,570,555,95,500,730,614,599,150,794,1139,878,1399,724,93,711,630,434,1312,1208,1805,492,1846,1873,704,1522,276,2165,383,2153,2262,1183,2205,421,1079,187,1098,1189,567,1163,381,1411,107,1422,1513,504,1401,409,1013,1041,241,1040,293,531,501,140,546,907,1426,1246,203,1246,1000,799,1300,1336,1762,102,1755,1798,629,1637,216,2291,211,2306,2537,1530,2278,62,1222,279,1256,1312,790,1223,41,1474,203,1474,1510,782,1473,289,1002,1020,195,1027,283,501,487,97,558
ACSSF,2016m1,dc,000,0097,0000005,2651,2063,1079,402,65,396,393,192,930,1105,1271,426,1326,1267,309,1134,1708,1852,392,1849,1861,870,847,432,830,107,840,844,97,724,756,743,743,203,560,716,609,579,115,621,1452,1134,655,203,655,676,331,967,1066,1339,203,1339,1332,221,874,940,1558,288,1559,1679,624,1387,488,704,203,704,748,335,722,494,570,555,95,500,730,614,599,150,794,1139,878,1399,724,93,711,630,434,1312,1208,1805,492,1846,1873,704,1522,276,2165,383,2153,2262,1183,2205,421,1079,187,1098,1189,567,1163,381,1411,107,1422,1513,504,1401,409,1013,1041,241,1040,293,531,501,140,546,907,1426,1246,203,1246,1000,799,1300,1336,1762,102,1755,1798,629,1637,216,2291,211,2306,2537,1530,2278,62,1222,279,1256,1312,790,1223,41,1474,203,1474,1510,782,1473,289,1002,1020,195,1027,283,501,487,97,558
ACSSF,2016m1,dc,000,0097,0000006,2651,2063,1079,402,65,396,393,192,930,1105,1271,426,1326,1267,309,1134,1708,1852,392,1849,1861,870,847,432,830,107,840,844,97,724,756,743,743,203,560,716,609,579,115,621,1452,1134,655,203,655,676,331,967,1066,1339,203,1339,1332,221,874,940,1558,288,1559,1679,624,1387,488,704,203,704,748,335,722,494,570,555,95,500,730,614,599,150,794,1139,878,1399,724,93,711,630,434,1312,1208,1805,492,1846,1873,704,1522,276,2165,383,2153,2262,1183,2205,421,1079,187,1098,1189,567,1163,381,1411,107,1422,1513,504,1401,409,1013,1041,241,1040,293,531,501,140,546,907,1426,1246,203,1246,1000,799,1300,1336,1762,102,1755,1798,629,1637,216,2291,211,2306,2537,1530,2278,62,1222,279,1256,1312,790,1223,41,1474,203,1474,1510,782,1473,289,1002,1020,195,1027,283,501,487,97,558
ACSSF,2016m1,dc,000,0097,0000007,2651,2063,1079,402,65,396,393,192,930,1105,1271,426,1326,1267,309,1134,1708,1852,392,1849,1861,870,847,432,830,107,840,844,97,724,756,743,743,203,560,716,609,579,115,621,1452,1134,655,203,655,676,331,967,1066,1339,203,1339,1332,221,874,940,1558,288,1559,1679,624,1387,488,704,203,704,748,335,722,494,570,555,95,500,730,614,599,150,794,1139,878,1399,724,93,711,630,434,1312,1208,1805,492,1846,1873,704,1522,276,2165,383,2153,2262,1183,2205,421,1079,187,1098,1189,567,1163,381,1411,107,1422,1513,504,1401,409,1013,1041,241,1040,293,531,501,140,546,907,1426,1246,203,1246,1000,799,1300,1336,1762,102,1755,1798,629,1637,216,2291,211,2306,2537,1530,2278,62,1222,279,1256,1312,790,1223,41,1474,203,1474,1510,782,1473,289,1002,1020,195,1027,283,501,487,97,558
ACSSF,2016m1,dc,000,0097,0000008,2651,2063,1079,402,65,396,393,192,930,1105,1271,426,1326,1267,309,1134,1708,1852,392,1849,1861,870,847,432,830,107,840,844,97,724,756,743,743,203,560,716,609,579,115,621,1452,1134,655,203,655,676,331,967,1066,1339,203,1339,1332,221,874,940,1558,288,1559,1679,624,1387,488,704,203,704,748,335,722,494,570,555,95,500,730,614,599,150,794,1139,878,1399,724,93,711,630,434,1312,1208,1805,492,1846,1873,704,1522,276,2165,383,2153,2262,1183,2205,421,1079,187,1098,1189,567,1163,381,1411,107,1422,1513,504,1401,409,1013,1041,241,1040,293,531,501,140,546,907,1426,1246,203,1246,1000,799,1300,1336,1762,102,1755,1798,629,1637,216,2291,211,2306,2537,1530,2278,62,1222,279,1256,1312,790,1223,41,1474,203,1474,1510,782,1473,289,1002,1020,195,1027,283,501,487,97,558
ACSSF,2016m1,dc,000,0097,0000009,2651,2063,1079,402,65,396,393,192,930,1105,1271,426,1326,1267,309,1134,1708,1852,392,1849,1861,870,847,432,830,107,840,844,97,724,756,743,743,203,560,716,609,579,115,621,1452,1134,655,203,655,676,331,967,1066,1339,203,1339,1332,221,874,940,1558,288,1559,1679,624,1387,488,704,203,704,748,335,722,494,570,555,95,500,730,614,599,150,794,1139,878,1399,724,93,711,630,434,1312,1208,1805,492,1846,1873,704,1522,276,2165,383,2153,2262,1183,2205,421,1079,187,1098,1189,567,1163,381,1411,107,1422,1513,504,1401,409,1013,1041,241,1040,293,531,501,140,546,907,1426,1246,203,1246,1000,799,1300,1336,1762,102,1755,1798,629,1637,216,2291,211,2306,2537,1530,2278,62,1222,279,1256,1312,790,1223,41,1474,203,1474,1510,782,1473,289,1002,1020,195,1027,283,501,487,97,558
ACSSF,2016m1,dc,000,0097,0000010,4158,2279,943,321,203,321,291,171,757,1537,994,203,994,988,191,1065,1926,1939,76,1935,1983,717,486,705,675,203,675,674,36,265,475,457,457,203,319,800,490,490,203,640,3086,723,450,203,450,543,190,599,1423,1421,203,1421,1425,96,506,1844,1801,203,1801,1780,530,751,775,630,203,630,652,288,553,529,512,512,203,429,991,454,421,101,864,4845,2549,887,316,203,316,288,171,728,1645,1139,203,1139,1143,210,1099,1997,1985,76,1988,2036,669,442,934,916,203,916,936,172,298,719,691,203,691,680,97,354,705,694,694,203,524,533,285,285,203,573,3615,870,580,203,580,674,236,709,1697,1365,21,1366,1372,96,1124,2049,1917,203,1917,1839,608,769,950,986,203,986,986,203,387,1016,796,203,796,782,386,548,691,595,580,101,676,841,291,291,203,804
