ACSSF,2015e1,dc,000,0048,0000001,125178,71857,30118,11560,6064,12494,41739,53321,10834,5424,1200,544,3680,5410,42487,27577,4965,7039,15573,14910,281787,63894,63433,30254,33179,5574,27605,461,288,173,217893,61745,41603,20142,5260,14882,156148,73661,82487,281787,78297,36121,21154,14967,2645,12322,42176,203490,89057,50703,38354,8189,30165,114433,281787,57544,28849,28695,26784,1911,224243,89498,134745,98394,36351,281787,19971,1850,7907,1010,9204,261816,156609,73949,53327,43804,9523,20622,20041,581,82660,65020,45694,19326,17640,16736,904,281787,125178,71857,44347,27510,0,53321,10834,4752,6082,0,42487,20795,21584,108,156609,37773,118568,268,8793,1183,302,881,6269,1341,26031,3683,2054,943,686,19010,8185,10825,3338,1775,1563,281787,47244,234543,281787,125178,58996,29000,22041,8156,4157,2828,156609,118347,29613,5326,1790,724,627,182,281787,10288,271499,281787,63894,63433,30254,33179,5574,27605,461,217893,61745,41603,20142,5260,14882,156148,73661,82487,156609,73949,53327,43804,9523,20622,82660,65020,45694,19326,17640,8793,1183,7610,26031,3683,22348,281787,125178,58996,29000,22041,15141,156609,118347,29613,5326,1790,1533
ACSSF,2015e1,dc,000,0048,0000002,125178,71857,30118,11560,6064,12494,41739,53321,10834,5424,1200,544,3680,5410,42487,27577,4965,7039,15573,14910,281787,63894,63433,30254,33179,5574,27605,461,288,173,217893,61745,41603,20142,5260,14882,156148,73661,82487,281787,78297,36121,21154,14967,2645,12322,42176,203490,89057,50703,38354,8189,30165,114433,281787,57544,28849,28695,26784,1911,224243,89498,134745,98394,36351,281787,19971,1850,7907,1010,9204,261816,156609,73949,53327,43804,9523,20622,20041,581,82660,65020,45694,19326,17640,16736,904,281787,125178,71857,44347,27510,0,53321,10834,4752,6082,0,42487,20795,21584,108,156609,37773,118568,268,8793,1183,302,881,6269,1341,26031,3683,2054,943,686,19010,8185,10825,3338,1775,1563,281787,47244,234543,281787,125178,58996,29000,22041,8156,4157,2828,156609,118347,29613,5326,1790,724,627,182,,,,281787,63894,63433,30254,33179,5574,27605,461,217893,61745,41603,20142,5260,14882,156148,73661,82487,156609,73949,53327,43804,9523,20622,82660,65020,45694,19326,17640,8793,1183,7610,26031,3683,22348,281787,125178,58996,29000,22041,15141,156609,118347,29613,5326,1790,1533
ACSSF,2015e1,dc,000,0048,0000003,125178,71857,30118,11560,6064,12494,41739,53321,10834,5424,1200,544,3680,5410,42487,27577,4965,7039,15573,14910,281787,63894,63433,30254,33179,5574,27605,461,288,173,217893,61745,41603,20142,5260,14882,156148,73661,82487,281787,78297,36121,21154,14967,2645,12322,42176,203490,89057,50703,38354,8189,30165,114433,281787,57544,28849,28695,26784,1911,224243,89498,134745,98394,36351,281787,19971,1850,7907,1010,9204,261816,156609,73949,53327,43804,9523,20622,20041,581,82660,65020,45694,19326,17640,16736,904,281787,125178,71857,44347,27510,0,53321,10834,4752,6082,0,42487,20795,21584,108,156609,37773,118568,268,8793,1183,302,881,6269,1341,26031,3683,2054,943,686,19010,8185,10825,3338,1775,1563,281787,47244,234543,281787,125178,58996,29000,22041,8156,4157,2828,156609,118347,29613,5326,1790,724,627,182,,,,281787,63894,63433,30254,33179,5574,27605,461,217893,61745,41603,20142,5260,14882,156148,73661,82487,156609,73949,53327,43804,9523,20622,82660,65020,45694,19326,17640,8793,1183,7610,26031,3683,22348,281787,125178,58996,29000,22041,15141,156609,118347,29613,5326,1790,1533
ACSSF,2015e1,dc,000,0048,0000004,125178,71857,30118,11560,6064,12494,41739,53321,10834,5424,1200,544,3680,5410,42487,27577,4965,7039,15573,14910,281787,63894,63433,30254,33179,5574,27605,461,288,173,217893,61745,41603,20142,5260,14882,156148,73661,82487,281787,78297,36121,21154,14967,2645,12322,42176,203490,89057,50703,38354,8189,30165,114433,281787,57544,28849,28695,26784,1911,224243,89498,134745,98394,36351,281787,19971,1850,7907,1010,9204,261816,156609,73949,53327,43804,9523,20622,20041,581,82660,65020,45694,19326,17640,16736,904,281787,125178,71857,44347,27510,0,53321,10834,4752,6082,0,42487,20795,21584,108,156609,37773,118568,268,8793,1183,302,881,6269,1341,26031,3683,2054,943,686,19010,8185,10825,3338,1775,1563,281787,47244,234543,281787,125178,58996,29000,22041,8156,4157,2828,156609,118347,29613,5326,1790,724,627,182,,,,281787,63894,63433,30254,33179,5574,27605,461,217893,61745,41603,20142,5260,14882,156148,73661,82487,156609,73949,53327,43804,9523,20622,82660,65020,45694,19326,17640,8793,1183,7610,26031,3683,22348,281787,125178,58996,29000,22041,15141,156609,118347,29613,5326,1790,1533
ACSSF,2015e1,dc,000,0048,0000005,125178,71857,30118,11560,6064,12494,41739,53321,10834,5424,1200,544,3680,5410,42487,27577,4965,7039,15573,14910,281787,63894,63433,30254,33179,5574,27605,461,288,173,217893,61745,41603,20142,5260,14882,156148,73661,82487,281787,78297,36121,21154,14967,2645,12322,42176,203490,89057,50703,38354,8189,30165,114433,281787,57544,28849,28695,26784,1911,224243,89498,134745,98394,36351,281787,19971,1850,7907,1010,9204,261816,156609,73949,53327,43804,9523,20622,20041,581,82660,65020,45694,19326,17640,16736,904,281787,125178,71857,44347,27510,0,53321,10834,4752,6082,0,42487,20795,21584,108,156609,37773,118568,268,8793,1183,302,881,6269,1341,26031,3683,2054,943,686,19010,8185,10825,3338,1775,1563,281787,47244,234543,281787,125178,58996,29000,22041,8156,4157,2828,156609,118347,29613,5326,1790,724,627,182,,,,281787,63894,63433,30254,33179,5574,27605,461,217893,61745,41603,20142,5260,14882,156148,73661,82487,156609,73949,53327,43804,9523,20622,82660,65020,45694,19326,17640,8793,1183,7610,26031,3683,22348,281787,125178,58996,29000,22041,15141,156609,118347,29613,5326,1790,1533
ACSSF,2015e1,dc,000,0048,0000006,125178,71857,30118,11560,6064,12494,41739,53321,10834,5424,1200,544,3680,5410,42487,27577,4965,7039,15573,14910,281787,63894,63433,30254,33179,5574,27605,461,288,173,217893,61745,41603,20142,5260,14882,156148,73661,82487,281787,78297,36121,21154,14967,2645,12322,42176,203490,89057,50703,38354,8189,30165,114433,281787,57544,28849,28695,26784,1911,224243,89498,134745,98394,36351,281787,19971,1850,7907,1010,9204,261816,156609,73949,53327,43804,9523,20622,20041,581,82660,65020,45694,19326,17640,16736,904,281787,125178,71857,44347,27510,0,53321,10834,4752,6082,0,42487,20795,21584,108,156609,37773,118568,268,8793,1183,302,881,6269,1341,26031,3683,2054,943,686,19010,8185,10825,3338,1775,1563,281787,47244,234543,281787,125178,58996,29000,22041,8156,4157,2828,156609,118347,29613,5326,1790,724,627,182,,,,281787,63894,63433,30254,33179,5574,27605,461,217893,61745,41603,20142,5260,14882,156148,73661,82487,156609,73949,53327,43804,9523,20622,82660,65020,45694,19326,17640,8793,1183,7610,26031,3683,22348,281787,125178,58996,29000,22041,15141,156609,118347,29613,5326,1790,1533
ACSSF,2015e1,dc,000,0048,0000007,125178,71857,30118,11560,6064,12494,41739,53321,10834,5424,1200,544,3680,5410,42487,27577,4965,7039,15573,14910,281787,63894,63433,30254,33179,5574,27605,461,288,173,217893,61745,41603,20142,5260,14882,156148,73661,82487,281787,78297,36121,21154,14967,2645,12322,42176,203490,89057,50703,38354,8189,30165,114433,281787,57544,28849,28695,26784,1911,224243,89498,134745,98394,36351,281787,19971,1850,7907,1010,9204,261816,156609,73949,53327,43804,9523,20622,20041,581,82660,65020,45694,19326,17640,16736,904,281787,125178,71857,44347,27510,0,53321,10834,4752,6082,0,42487,20795,21584,108,156609,37773,118568,268,8793,1183,302,881,6269,1341,26031,3683,2054,943,686,19010,8185,10825,3338,1775,1563,281787,47244,234543,281787,125178,58996,29000,22041,8156,4157,2828,156609,118347,29613,5326,1790,724,627,182,,,,281787,63894,63433,30254,33179,5574,27605,461,217893,61745,41603,20142,5260,14882,156148,73661,82487,156609,73949,53327,43804,9523,20622,82660,65020,45694,19326,17640,8793,1183,7610,26031,3683,22348,281787,125178,58996,29000,22041,15141,156609,118347,29613,5326,1790,1533
ACSSF,2015e1,dc,000,0048,0000008,125178,71857,30118,11560,6064,12494,41739,53321,10834,5424,1200,544,3680,5410,42487,27577,4965,7039,15573,14910,281787,63894,63433,30254,33179,5574,27605,461,288,173,217893,61745,41603,20142,5260,14882,156148,73661,82487,281787,78297,36121,21154,14967,2645,12322,42176,203490,89057,50703,38354,8189,30165,114433,281787,57544,28849,28695,26784,1911,224243,89498,134745,98394,36351,281787,19971,1850,7907,1010,9204,261816,156609,73949,53327,43804,9523,20622,20041,581,82660,65020,45694,19326,17640,16736,904,281787,125178,71857,44347,27510,0,53321,10834,4752,6082,0,42487,20795,21584,108,156609,37773,118568,268,8793,1183,302,881,6269,1341,26031,3683,2054,943,686,19010,8185,10825,3338,1775,1563,281787,47244,234543,281787,125178,58996,29000,22041,8156,4157,2828,156609,118347,29613,5326,1790,724,627,182,,,,281787,63894,63433,30254,33179,5574,27605,461,217893,61745,41603,20142,5260,14882,156148,73661,82487,156609,73949,53327,43804,9523,20622,82660,65020,45694,19326,17640,8793,1183,7610,26031,3683,22348,281787,125178,58996,29000,22041,15141,156609,118347,29613,5326,1790,1533
ACSSF,2015e1,dc,000,0048,0000009,125178,71857,30118,11560,6064,12494,41739,53321,10834,5424,1200,544,3680,5410,42487,27577,4965,7039,15573,14910,281787,63894,63433,30254,33179,5574,27605,461,288,173,217893,61745,41603,20142,5260,14882,156148,73661,82487,281787,78297,36121,21154,14967,2645,12322,42176,203490,89057,50703,38354,8189,30165,114433,281787,57544,28849,28695,26784,1911,224243,89498,134745,98394,36351,281787,19971,1850,7907,1010,9204,261816,156609,73949,53327,43804,9523,20622,20041,581,82660,65020,45694,19326,17640,16736,904,281787,125178,71857,44347,27510,0,53321,10834,4752,6082,0,42487,20795,21584,108,156609,37773,118568,268,8793,1183,302,881,6269,1341,26031,3683,2054,943,686,19010,8185,10825,3338,1775,1563,281787,47244,234543,281787,125178,58996,29000,22041,8156,4157,2828,156609,118347,29613,5326,1790,724,627,182,,,,281787,63894,63433,30254,33179,5574,27605,461,217893,61745,41603,20142,5260,14882,156148,73661,82487,156609,73949,53327,43804,9523,20622,82660,65020,45694,19326,17640,8793,1183,7610,26031,3683,22348,281787,125178,58996,29000,22041,15141,156609,118347,29613,5326,1790,1533
ACSSF,2015e1,dc,000,0048,0000010,22019,18970,8333,2362,1127,4844,10637,3049,986,800,190,0,610,186,2063,1242,209,0,1033,821,48445,10424,10375,8333,2042,800,1242,49,49,0,38021,11644,10637,1007,186,821,26377,10052,16325,48445,16931,8206,7253,953,163,790,8725,31514,13813,11717,2096,823,1273,17701,48445,12965,6168,6797,6369,428,35480,14330,21150,15650,5500,48445,3122,195,960,186,1781,45323,26426,10101,7820,6550,1270,2281,2083,198,16325,12678,7780,4898,3647,3481,166,48445,22019,18970,13496,5474,0,3049,986,351,635,0,2063,1701,362,0,26426,4989,21437,0,,,,,,,,,,,,,,,,,,48445,6949,41496,48445,22019,11108,5055,4413,844,462,137,26426,20498,4391,791,104,292,350,0,,,,48445,10424,10375,8333,2042,800,1242,49,38021,11644,10637,1007,186,821,26377,10052,16325,26426,10101,7820,6550,1270,2281,16325,12678,7780,4898,3647,,,,,,,48445,22019,11108,5055,4413,1443,26426,20498,4391,791,104,642
