ACSSF,2016m1,dc,000,0161,0000001,3152,3982,4513,1666,4112,2544,5188,647,1103,76,3099,3152,4345,289,4317,4732,2110,4263,2088,1532,220,110,1351,3520,3152,3982,196,4354,3050,3099,3152,2839,44,2079,2023,2320,203,1872,1502,2931,243,2336,2022,2411,76,2073,1232,2894,203,2880,1037,3892,110,3806,1456,0,612,3939,203,4419,3162,3935,1047,3897,44,6211,5445,3862,958,2233,190,2236,1614,2044,1039,3992,3419,80,2922,1938,2319,4981,5033,171,5370,3584,3591,5122,5153,50,4936,1993,1193,1350,4645,5049,5508,168,5959,3842,2296,2362,2343,203,2179,1233,827,4772,5095,117,5110,3861,3531,0,7289,202,9325,9617,10308,5149,6671,7920,7289,3892,3760,50,4260,2442,1206,2899,6789,193,8748,7493,6008,,,,,,,1440,1501,203,1493,504,288,,,,,,,4299,4699,203,5436,2606,2468,2351,2342,203,2294,444,332,2058,2181,50,2440,1331,919,737,2765,203,4074,3307,2756,3152,3982,4513,1666,4418,2874,3099,3152,4345,289,4263,1532,1051,1351,3520
ACSSF,2016m1,dc,000,0161,0000002,3152,3982,4513,1666,4112,2544,5188,647,1103,76,3099,3152,4345,289,4317,4732,2110,4263,2088,1532,220,110,1351,3520,3152,3982,196,4354,3050,3099,3152,2839,44,2079,2023,2320,203,1872,1502,2931,243,2336,2022,2411,76,2073,1232,2894,203,2880,1037,3892,110,3806,1456,0,612,3939,203,4419,3162,3935,1047,3897,44,6211,5445,3862,958,2233,190,2236,1614,2044,1039,3992,3419,80,2922,1938,2319,4981,5033,171,5370,3584,3591,5122,5153,50,4936,1993,1193,1350,4645,5049,5508,168,5959,3842,2296,2362,2343,203,2179,1233,827,4772,5095,117,5110,3861,3531,0,7289,202,9325,9617,10308,5149,6671,7920,7289,3892,3760,50,4260,2442,1206,2899,6789,193,8748,7493,6008,,,,,,,1440,1501,203,1493,504,288,,,,,,,4299,4699,203,5436,2606,2468,2351,2342,203,2294,444,332,2058,2181,50,2440,1331,919,737,2765,203,4074,3307,2756,3152,3982,4513,1666,4418,2874,3099,3152,4345,289,4263,1532,1051,1351,3520
ACSSF,2016m1,dc,000,0161,0000003,3152,3982,4513,1666,4112,2544,5188,647,1103,76,3099,3152,4345,289,4317,4732,2110,4263,2088,1532,220,110,1351,3520,3152,3982,196,4354,3050,3099,3152,2839,44,2079,2023,2320,203,1872,1502,2931,243,2336,2022,2411,76,2073,1232,2894,203,2880,1037,3892,110,3806,1456,0,612,3939,203,4419,3162,3935,1047,3897,44,6211,5445,3862,958,2233,190,2236,1614,2044,1039,3992,3419,80,2922,1938,2319,4981,5033,171,5370,3584,3591,5122,5153,50,4936,1993,1193,1350,4645,5049,5508,168,5959,3842,2296,2362,2343,203,2179,1233,827,4772,5095,117,5110,3861,3531,0,7289,202,9325,9617,10308,5149,6671,7920,7289,3892,3760,50,4260,2442,1206,2899,6789,193,8748,7493,6008,,,,,,,1440,1501,203,1493,504,288,,,,,,,4299,4699,203,5436,2606,2468,2351,2342,203,2294,444,332,2058,2181,50,2440,1331,919,737,2765,203,4074,3307,2756,3152,3982,4513,1666,4418,2874,3099,3152,4345,289,4263,1532,1051,1351,3520
ACSSF,2016m1,dc,000,0161,0000004,3152,3982,4513,1666,4112,2544,5188,647,1103,76,3099,3152,4345,289,4317,4732,2110,4263,2088,1532,220,110,1351,3520,3152,3982,196,4354,3050,3099,3152,2839,44,2079,2023,2320,203,1872,1502,2931,243,2336,2022,2411,76,2073,1232,2894,203,2880,1037,3892,110,3806,1456,0,612,3939,203,4419,3162,3935,1047,3897,44,6211,5445,3862,958,2233,190,2236,1614,2044,1039,3992,3419,80,2922,1938,2319,4981,5033,171,5370,3584,3591,5122,5153,50,4936,1993,1193,1350,4645,5049,5508,168,5959,3842,2296,2362,2343,203,2179,1233,827,4772,5095,117,5110,3861,3531,0,7289,202,9325,9617,10308,5149,6671,7920,7289,3892,3760,50,4260,2442,1206,2899,6789,193,8748,7493,6008,,,,,,,1440,1501,203,1493,504,288,,,,,,,4299,4699,203,5436,2606,2468,2351,2342,203,2294,444,332,2058,2181,50,2440,1331,919,737,2765,203,4074,3307,2756,3152,3982,4513,1666,4418,2874,3099,3152,4345,289,4263,1532,1051,1351,3520
ACSSF,2016m1,dc,000,0161,0000005,3152,3982,4513,1666,4112,2544,5188,647,1103,76,3099,3152,4345,289,4317,4732,2110,4263,2088,1532,220,110,1351,3520,3152,3982,196,4354,3050,3099,3152,2839,44,2079,2023,2320,203,1872,1502,2931,243,2336,2022,2411,76,2073,1232,2894,203,2880,1037,3892,110,3806,1456,0,612,3939,203,4419,3162,3935,1047,3897,44,6211,5445,3862,958,2233,190,2236,1614,2044,1039,3992,3419,80,2922,1938,2319,4981,5033,171,5370,3584,3591,5122,5153,50,4936,1993,1193,1350,4645,5049,5508,168,5959,3842,2296,2362,2343,203,2179,1233,827,4772,5095,117,5110,3861,3531,0,7289,202,9325,9617,10308,5149,6671,7920,7289,3892,3760,50,4260,2442,1206,2899,6789,193,8748,7493,6008,,,,,,,1440,1501,203,1493,504,288,,,,,,,4299,4699,203,5436,2606,2468,2351,2342,203,2294,444,332,2058,2181,50,2440,1331,919,737,2765,203,4074,3307,2756,3152,3982,4513,1666,4418,2874,3099,3152,4345,289,4263,1532,1051,1351,3520
ACSSF,2016m1,dc,000,0161,0000006,3152,3982,4513,1666,4112,2544,5188,647,1103,76,3099,3152,4345,289,4317,4732,2110,4263,2088,1532,220,110,1351,3520,3152,3982,196,4354,3050,3099,3152,2839,44,2079,2023,2320,203,1872,1502,2931,243,2336,2022,2411,76,2073,1232,2894,203,2880,1037,3892,110,3806,1456,0,612,3939,203,4419,3162,3935,1047,3897,44,6211,5445,3862,958,2233,190,2236,1614,2044,1039,3992,3419,80,2922,1938,2319,4981,5033,171,5370,3584,3591,5122,5153,50,4936,1993,1193,1350,4645,5049,5508,168,5959,3842,2296,2362,2343,203,2179,1233,827,4772,5095,117,5110,3861,3531,0,7289,202,9325,9617,10308,5149,6671,7920,7289,3892,3760,50,4260,2442,1206,2899,6789,193,8748,7493,6008,,,,,,,1440,1501,203,1493,504,288,,,,,,,4299,4699,203,5436,2606,2468,2351,2342,203,2294,444,332,2058,2181,50,2440,1331,919,737,2765,203,4074,3307,2756,3152,3982,4513,1666,4418,2874,3099,3152,4345,289,4263,1532,1051,1351,3520
ACSSF,2016m1,dc,000,0161,0000007,3152,3982,4513,1666,4112,2544,5188,647,1103,76,3099,3152,4345,289,4317,4732,2110,4263,2088,1532,220,110,1351,3520,3152,3982,196,4354,3050,3099,3152,2839,44,2079,2023,2320,203,1872,1502,2931,243,2336,2022,2411,76,2073,1232,2894,203,2880,1037,3892,110,3806,1456,0,612,3939,203,4419,3162,3935,1047,3897,44,6211,5445,3862,958,2233,190,2236,1614,2044,1039,3992,3419,80,2922,1938,2319,4981,5033,171,5370,3584,3591,5122,5153,50,4936,1993,1193,1350,4645,5049,5508,168,5959,3842,2296,2362,2343,203,2179,1233,827,4772,5095,117,5110,3861,3531,0,7289,202,9325,9617,10308,5149,6671,7920,7289,3892,3760,50,4260,2442,1206,2899,6789,193,8748,7493,6008,,,,,,,1440,1501,203,1493,504,288,,,,,,,4299,4699,203,5436,2606,2468,2351,2342,203,2294,444,332,2058,2181,50,2440,1331,919,737,2765,203,4074,3307,2756,3152,3982,4513,1666,4418,2874,3099,3152,4345,289,4263,1532,1051,1351,3520
ACSSF,2016m1,dc,000,0161,0000008,3152,3982,4513,1666,4112,2544,5188,647,1103,76,3099,3152,4345,289,4317,4732,2110,4263,2088,1532,220,110,1351,3520,3152,3982,196,4354,3050,3099,3152,2839,44,2079,2023,2320,203,1872,1502,2931,243,2336,2022,2411,76,2073,1232,2894,203,2880,1037,3892,110,3806,1456,0,612,3939,203,4419,3162,3935,1047,3897,44,6211,5445,3862,958,2233,190,2236,1614,2044,1039,3992,3419,80,2922,1938,2319,4981,5033,171,5370,3584,3591,5122,5153,50,4936,1993,1193,1350,4645,5049,5508,168,5959,3842,2296,2362,2343,203,2179,1233,827,4772,5095,117,5110,3861,3531,0,7289,202,9325,9617,10308,5149,6671,7920,7289,3892,3760,50,4260,2442,1206,2899,6789,193,8748,7493,6008,,,,,,,1440,1501,203,1493,504,288,,,,,,,4299,4699,203,5436,2606,2468,2351,2342,203,2294,444,332,2058,2181,50,2440,1331,919,737,2765,203,4074,3307,2756,3152,3982,4513,1666,4418,2874,3099,3152,4345,289,4263,1532,1051,1351,3520
ACSSF,2016m1,dc,000,0161,0000009,3152,3982,4513,1666,4112,2544,5188,647,1103,76,3099,3152,4345,289,4317,4732,2110,4263,2088,1532,220,110,1351,3520,3152,3982,196,4354,3050,3099,3152,2839,44,2079,2023,2320,203,1872,1502,2931,243,2336,2022,2411,76,2073,1232,2894,203,2880,1037,3892,110,3806,1456,0,612,3939,203,4419,3162,3935,1047,3897,44,6211,5445,3862,958,2233,190,2236,1614,2044,1039,3992,3419,80,2922,1938,2319,4981,5033,171,5370,3584,3591,5122,5153,50,4936,1993,1193,1350,4645,5049,5508,168,5959,3842,2296,2362,2343,203,2179,1233,827,4772,5095,117,5110,3861,3531,0,7289,202,9325,9617,10308,5149,6671,7920,7289,3892,3760,50,4260,2442,1206,2899,6789,193,8748,7493,6008,,,,,,,1440,1501,203,1493,504,288,,,,,,,4299,4699,203,5436,2606,2468,2351,2342,203,2294,444,332,2058,2181,50,2440,1331,919,737,2765,203,4074,3307,2756,3152,3982,4513,1666,4418,2874,3099,3152,4345,289,4263,1532,1051,1351,3520
ACSSF,2016m1,dc,000,0161,0000010,2121,2068,2096,812,2211,189,2242,267,442,203,891,2121,2068,203,2068,2028,707,2140,688,540,105,203,372,1093,2121,2068,203,2072,605,891,2121,851,203,602,463,1108,203,1019,348,1003,203,766,491,834,203,631,530,1077,203,1042,150,1667,203,1659,509,5548,2299,2299,203,2199,734,203,4119,4103,203,4078,991,329,1552,1513,203,1499,377,950,3496,1173,1080,203,703,821,442,1409,1383,203,1242,460,635,3314,3286,203,3269,598,601,4411,3794,3805,3786,203,3670,977,349,1096,1096,203,1066,263,203,2681,2567,203,2527,377,885,5548,5339,203,5175,5179,5022,2259,1534,1702,983,4647,4419,203,4257,1577,890,2377,2382,203,2350,400,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4233,4083,203,3996,460,775,,,,,,,2121,2068,2096,812,2248,447,891,2121,2068,203,2140,540,179,372,1093
