ACSSF,2015e1,dc,000,0014,0000001,110141,49043,24976,24608,368,15909,4857,4489,368,4210,4210,0,24067,23587,480,21691,2376,1932,444,61098,26426,23859,2567,15240,7841,5585,2256,3345,3159,186,34672,33992,680,30428,4244,3605,639,110141,27369,2430,1424,1006,0,24939,22716,2223,20252,5651,1587,3827,237,14601,12592,2009,62520,43321,28138,7865,7318,19199,16811,2388,95117,53472,41645,8975,8024,7845,6393,3194,2234,1617,3363,672228,577111,95117,,,,95117,45632,277,560,1028,2095,3254,6149,4814,5967,5384,3853,3499,3370,1742,1722,885,724,188,121,49485,418,520,167,1661,3520,5461,7478,6039,5039,3641,3213,2881,3290,1898,1257,1117,710,1175,95117,45632,837,3123,9403,10781,9237,6869,3464,1918,49485,938,1828,8981,13517,8680,6094,5188,4259,110141,49043,48195,848,37600,11443,10631,812,61098,57851,3247,45668,15430,12349,3081,110141,47621,38319,9302,62520,44949,17571
ACSSF,2015e1,dc,000,0014,0000002,110141,49043,24976,24608,368,15909,4857,4489,368,4210,4210,0,24067,23587,480,21691,2376,1932,444,61098,26426,23859,2567,15240,7841,5585,2256,3345,3159,186,34672,33992,680,30428,4244,3605,639,110141,27369,2430,1424,1006,0,24939,22716,2223,20252,5651,1587,3827,237,14601,12592,2009,62520,43321,28138,7865,7318,19199,16811,2388,95117,53472,41645,8975,8024,7845,6393,3194,2234,1617,3363,672228,577111,95117,,,,95117,45632,277,560,1028,2095,3254,6149,4814,5967,5384,3853,3499,3370,1742,1722,885,724,188,121,49485,418,520,167,1661,3520,5461,7478,6039,5039,3641,3213,2881,3290,1898,1257,1117,710,1175,95117,45632,837,3123,9403,10781,9237,6869,3464,1918,49485,938,1828,8981,13517,8680,6094,5188,4259,110141,49043,48195,848,37600,11443,10631,812,61098,57851,3247,45668,15430,12349,3081,110141,47621,38319,9302,62520,44949,17571
ACSSF,2015e1,dc,000,0014,0000003,110141,49043,24976,24608,368,15909,4857,4489,368,4210,4210,0,24067,23587,480,21691,2376,1932,444,61098,26426,23859,2567,15240,7841,5585,2256,3345,3159,186,34672,33992,680,30428,4244,3605,639,110141,27369,2430,1424,1006,0,24939,22716,2223,20252,5651,1587,3827,237,14601,12592,2009,62520,43321,28138,7865,7318,19199,16811,2388,95117,53472,41645,8975,8024,7845,6393,3194,2234,1617,3363,672228,577111,95117,,,,95117,45632,277,560,1028,2095,3254,6149,4814,5967,5384,3853,3499,3370,1742,1722,885,724,188,121,49485,418,520,167,1661,3520,5461,7478,6039,5039,3641,3213,2881,3290,1898,1257,1117,710,1175,95117,45632,837,3123,9403,10781,9237,6869,3464,1918,49485,938,1828,8981,13517,8680,6094,5188,4259,110141,49043,48195,848,37600,11443,10631,812,61098,57851,3247,45668,15430,12349,3081,110141,47621,38319,9302,62520,44949,17571
ACSSF,2015e1,dc,000,0014,0000004,110141,49043,24976,24608,368,15909,4857,4489,368,4210,4210,0,24067,23587,480,21691,2376,1932,444,61098,26426,23859,2567,15240,7841,5585,2256,3345,3159,186,34672,33992,680,30428,4244,3605,639,110141,27369,2430,1424,1006,0,24939,22716,2223,20252,5651,1587,3827,237,14601,12592,2009,62520,43321,28138,7865,7318,19199,16811,2388,95117,53472,41645,8975,8024,7845,6393,3194,2234,1617,3363,672228,577111,95117,,,,95117,45632,277,560,1028,2095,3254,6149,4814,5967,5384,3853,3499,3370,1742,1722,885,724,188,121,49485,418,520,167,1661,3520,5461,7478,6039,5039,3641,3213,2881,3290,1898,1257,1117,710,1175,95117,45632,837,3123,9403,10781,9237,6869,3464,1918,49485,938,1828,8981,13517,8680,6094,5188,4259,110141,49043,48195,848,37600,11443,10631,812,61098,57851,3247,45668,15430,12349,3081,110141,47621,38319,9302,62520,44949,17571
ACSSF,2015e1,dc,000,0014,0000005,110141,49043,24976,24608,368,15909,4857,4489,368,4210,4210,0,24067,23587,480,21691,2376,1932,444,61098,26426,23859,2567,15240,7841,5585,2256,3345,3159,186,34672,33992,680,30428,4244,3605,639,110141,27369,2430,1424,1006,0,24939,22716,2223,20252,5651,1587,3827,237,14601,12592,2009,62520,43321,28138,7865,7318,19199,16811,2388,95117,53472,41645,8975,8024,7845,6393,3194,2234,1617,3363,672228,577111,95117,,,,95117,45632,277,560,1028,2095,3254,6149,4814,5967,5384,3853,3499,3370,1742,1722,885,724,188,121,49485,418,520,167,1661,3520,5461,7478,6039,5039,3641,3213,2881,3290,1898,1257,1117,710,1175,95117,45632,837,3123,9403,10781,9237,6869,3464,1918,49485,938,1828,8981,13517,8680,6094,5188,4259,110141,49043,48195,848,37600,11443,10631,812,61098,57851,3247,45668,15430,12349,3081,110141,47621,38319,9302,62520,44949,17571
ACSSF,2015e1,dc,000,0014,0000006,110141,49043,24976,24608,368,15909,4857,4489,368,4210,4210,0,24067,23587,480,21691,2376,1932,444,61098,26426,23859,2567,15240,7841,5585,2256,3345,3159,186,34672,33992,680,30428,4244,3605,639,110141,27369,2430,1424,1006,0,24939,22716,2223,20252,5651,1587,3827,237,14601,12592,2009,62520,43321,28138,7865,7318,19199,16811,2388,95117,53472,41645,8975,8024,7845,6393,3194,2234,1617,3363,672228,577111,95117,,,,95117,45632,277,560,1028,2095,3254,6149,4814,5967,5384,3853,3499,3370,1742,1722,885,724,188,121,49485,418,520,167,1661,3520,5461,7478,6039,5039,3641,3213,2881,3290,1898,1257,1117,710,1175,95117,45632,837,3123,9403,10781,9237,6869,3464,1918,49485,938,1828,8981,13517,8680,6094,5188,4259,110141,49043,48195,848,37600,11443,10631,812,61098,57851,3247,45668,15430,12349,3081,110141,47621,38319,9302,62520,44949,17571
ACSSF,2015e1,dc,000,0014,0000007,110141,49043,24976,24608,368,15909,4857,4489,368,4210,4210,0,24067,23587,480,21691,2376,1932,444,61098,26426,23859,2567,15240,7841,5585,2256,3345,3159,186,34672,33992,680,30428,4244,3605,639,110141,27369,2430,1424,1006,0,24939,22716,2223,20252,5651,1587,3827,237,14601,12592,2009,62520,43321,28138,7865,7318,19199,16811,2388,95117,53472,41645,8975,8024,7845,6393,3194,2234,1617,3363,672228,577111,95117,,,,95117,45632,277,560,1028,2095,3254,6149,4814,5967,5384,3853,3499,3370,1742,1722,885,724,188,121,49485,418,520,167,1661,3520,5461,7478,6039,5039,3641,3213,2881,3290,1898,1257,1117,710,1175,95117,45632,837,3123,9403,10781,9237,6869,3464,1918,49485,938,1828,8981,13517,8680,6094,5188,4259,110141,49043,48195,848,37600,11443,10631,812,61098,57851,3247,45668,15430,12349,3081,110141,47621,38319,9302,62520,44949,17571
ACSSF,2015e1,dc,000,0014,0000008,110141,49043,24976,24608,368,15909,4857,4489,368,4210,4210,0,24067,23587,480,21691,2376,1932,444,61098,26426,23859,2567,15240,7841,5585,2256,3345,3159,186,34672,33992,680,30428,4244,3605,639,110141,27369,2430,1424,1006,0,24939,22716,2223,20252,5651,1587,3827,237,14601,12592,2009,62520,43321,28138,7865,7318,19199,16811,2388,95117,53472,41645,8975,8024,7845,6393,3194,2234,1617,3363,672228,577111,95117,,,,95117,45632,277,560,1028,2095,3254,6149,4814,5967,5384,3853,3499,3370,1742,1722,885,724,188,121,49485,418,520,167,1661,3520,5461,7478,6039,5039,3641,3213,2881,3290,1898,1257,1117,710,1175,95117,45632,837,3123,9403,10781,9237,6869,3464,1918,49485,938,1828,8981,13517,8680,6094,5188,4259,110141,49043,48195,848,37600,11443,10631,812,61098,57851,3247,45668,15430,12349,3081,110141,47621,38319,9302,62520,44949,17571
ACSSF,2015e1,dc,000,0014,0000009,110141,49043,24976,24608,368,15909,4857,4489,368,4210,4210,0,24067,23587,480,21691,2376,1932,444,61098,26426,23859,2567,15240,7841,5585,2256,3345,3159,186,34672,33992,680,30428,4244,3605,639,110141,27369,2430,1424,1006,0,24939,22716,2223,20252,5651,1587,3827,237,14601,12592,2009,62520,43321,28138,7865,7318,19199,16811,2388,95117,53472,41645,8975,8024,7845,6393,3194,2234,1617,3363,672228,577111,95117,,,,95117,45632,277,560,1028,2095,3254,6149,4814,5967,5384,3853,3499,3370,1742,1722,885,724,188,121,49485,418,520,167,1661,3520,5461,7478,6039,5039,3641,3213,2881,3290,1898,1257,1117,710,1175,95117,45632,837,3123,9403,10781,9237,6869,3464,1918,49485,938,1828,8981,13517,8680,6094,5188,4259,110141,49043,48195,848,37600,11443,10631,812,61098,57851,3247,45668,15430,12349,3081,110141,47621,38319,9302,62520,44949,17571
ACSSF,2015e1,dc,000,0014,0000010,18108,5999,5518,5478,40,3551,563,523,40,1404,1404,0,481,481,0,240,241,241,0,12109,9939,8609,1330,6019,2338,1210,1128,1582,1505,77,2170,2105,65,1717,453,429,24,,,,,,,,,,,,,,,,,,,,,,,,,,21262,11759,9503,1242,1665,1050,1899,572,767,376,1932,110376,89114,21262,,,,21262,9339,0,354,456,285,937,653,372,1284,1433,391,985,448,660,470,104,406,93,8,11923,0,440,0,859,1116,743,625,1371,1656,906,702,510,661,962,213,553,105,501,21262,9339,354,741,1590,1656,1824,1433,1130,611,11923,440,859,1859,1996,2562,1212,1623,1372,18108,5999,5959,40,3791,2208,2168,40,12109,10714,1395,7736,4373,3144,1229,18108,844,617,227,17264,10910,6354
