ACSSF,2015e1,dc,000,0114,0000001,68171,130651,.,101067,45224,95342,58108,31716,52121,50778,112039,80908,79110,100054,49000,80621,87481,76706,40597,55813,61128,51532,35150,52341,30231,65341,90752,72921,.,.,.,37094,111115,56880,31138,59329,52390,111842,89709,85373,121161,61644,85925,100389,.,42443,65019,70264,52384,35674,53190,32833,77377,91520,62375,.,.,.,71035,62586,61198,36927,42097,39937,162683,75747,63798,82184,46068,71836,79453,75952,35668,52499,56950,50006,32050,52210,26994,61076,89589,267893,136570,66,0,66,6163,1994,993,5644,4306,3956,350,7256,11770,5466,6304,36651,30457,38,6156,15333,7560,7773,10886,2705,8181,9460,26048,131323,129,98,31,1479,1464,582,3748,2132,1862,270,5044,7509,4681,2828,28734,23943,146,4645,29609,13787,15822,9527,3564,5963,15766,25600
ACSSF,2015e1,dc,000,0114,0000002,68171,130651,.,101067,45224,95342,58108,31716,52121,50778,112039,80908,79110,100054,49000,80621,87481,76706,40597,55813,61128,51532,35150,52341,30231,65341,90752,72921,.,.,.,37094,111115,56880,31138,59329,52390,111842,89709,85373,121161,61644,85925,100389,.,42443,65019,70264,52384,35674,53190,32833,77377,91520,62375,.,.,.,71035,62586,61198,36927,42097,39937,162683,75747,63798,82184,46068,71836,79453,75952,35668,52499,56950,50006,32050,52210,26994,61076,89589,267893,136570,66,0,66,6163,1994,993,5644,4306,3956,350,7256,11770,5466,6304,36651,30457,38,6156,15333,7560,7773,10886,2705,8181,9460,26048,131323,129,98,31,1479,1464,582,3748,2132,1862,270,5044,7509,4681,2828,28734,23943,146,4645,29609,13787,15822,9527,3564,5963,15766,25600
ACSSF,2015e1,dc,000,0114,0000003,68171,130651,.,101067,45224,95342,58108,31716,52121,50778,112039,80908,79110,100054,49000,80621,87481,76706,40597,55813,61128,51532,35150,52341,30231,65341,90752,72921,.,.,.,37094,111115,56880,31138,59329,52390,111842,89709,85373,121161,61644,85925,100389,.,42443,65019,70264,52384,35674,53190,32833,77377,91520,62375,.,.,.,71035,62586,61198,36927,42097,39937,162683,75747,63798,82184,46068,71836,79453,75952,35668,52499,56950,50006,32050,52210,26994,61076,89589,267893,136570,66,0,66,6163,1994,993,5644,4306,3956,350,7256,11770,5466,6304,36651,30457,38,6156,15333,7560,7773,10886,2705,8181,9460,26048,131323,129,98,31,1479,1464,582,3748,2132,1862,270,5044,7509,4681,2828,28734,23943,146,4645,29609,13787,15822,9527,3564,5963,15766,25600
ACSSF,2015e1,dc,000,0114,0000004,68171,130651,.,101067,45224,95342,58108,31716,52121,50778,112039,80908,79110,100054,49000,80621,87481,76706,40597,55813,61128,51532,35150,52341,30231,65341,90752,72921,.,.,.,37094,111115,56880,31138,59329,52390,111842,89709,85373,121161,61644,85925,100389,.,42443,65019,70264,52384,35674,53190,32833,77377,91520,62375,.,.,.,71035,62586,61198,36927,42097,39937,162683,75747,63798,82184,46068,71836,79453,75952,35668,52499,56950,50006,32050,52210,26994,61076,89589,267893,136570,66,0,66,6163,1994,993,5644,4306,3956,350,7256,11770,5466,6304,36651,30457,38,6156,15333,7560,7773,10886,2705,8181,9460,26048,131323,129,98,31,1479,1464,582,3748,2132,1862,270,5044,7509,4681,2828,28734,23943,146,4645,29609,13787,15822,9527,3564,5963,15766,25600
ACSSF,2015e1,dc,000,0114,0000005,68171,130651,.,101067,45224,95342,58108,31716,52121,50778,112039,80908,79110,100054,49000,80621,87481,76706,40597,55813,61128,51532,35150,52341,30231,65341,90752,72921,.,.,.,37094,111115,56880,31138,59329,52390,111842,89709,85373,121161,61644,85925,100389,.,42443,65019,70264,52384,35674,53190,32833,77377,91520,62375,.,.,.,71035,62586,61198,36927,42097,39937,162683,75747,63798,82184,46068,71836,79453,75952,35668,52499,56950,50006,32050,52210,26994,61076,89589,267893,136570,66,0,66,6163,1994,993,5644,4306,3956,350,7256,11770,5466,6304,36651,30457,38,6156,15333,7560,7773,10886,2705,8181,9460,26048,131323,129,98,31,1479,1464,582,3748,2132,1862,270,5044,7509,4681,2828,28734,23943,146,4645,29609,13787,15822,9527,3564,5963,15766,25600
ACSSF,2015e1,dc,000,0114,0000006,68171,130651,.,101067,45224,95342,58108,31716,52121,50778,112039,80908,79110,100054,49000,80621,87481,76706,40597,55813,61128,51532,35150,52341,30231,65341,90752,72921,.,.,.,37094,111115,56880,31138,59329,52390,111842,89709,85373,121161,61644,85925,100389,.,42443,65019,70264,52384,35674,53190,32833,77377,91520,62375,.,.,.,71035,62586,61198,36927,42097,39937,162683,75747,63798,82184,46068,71836,79453,75952,35668,52499,56950,50006,32050,52210,26994,61076,89589,267893,136570,66,0,66,6163,1994,993,5644,4306,3956,350,7256,11770,5466,6304,36651,30457,38,6156,15333,7560,7773,10886,2705,8181,9460,26048,131323,129,98,31,1479,1464,582,3748,2132,1862,270,5044,7509,4681,2828,28734,23943,146,4645,29609,13787,15822,9527,3564,5963,15766,25600
ACSSF,2015e1,dc,000,0114,0000007,68171,130651,.,101067,45224,95342,58108,31716,52121,50778,112039,80908,79110,100054,49000,80621,87481,76706,40597,55813,61128,51532,35150,52341,30231,65341,90752,72921,.,.,.,37094,111115,56880,31138,59329,52390,111842,89709,85373,121161,61644,85925,100389,.,42443,65019,70264,52384,35674,53190,32833,77377,91520,62375,.,.,.,71035,62586,61198,36927,42097,39937,162683,75747,63798,82184,46068,71836,79453,75952,35668,52499,56950,50006,32050,52210,26994,61076,89589,267893,136570,66,0,66,6163,1994,993,5644,4306,3956,350,7256,11770,5466,6304,36651,30457,38,6156,15333,7560,7773,10886,2705,8181,9460,26048,131323,129,98,31,1479,1464,582,3748,2132,1862,270,5044,7509,4681,2828,28734,23943,146,4645,29609,13787,15822,9527,3564,5963,15766,25600
ACSSF,2015e1,dc,000,0114,0000008,68171,130651,.,101067,45224,95342,58108,31716,52121,50778,112039,80908,79110,100054,49000,80621,87481,76706,40597,55813,61128,51532,35150,52341,30231,65341,90752,72921,.,.,.,37094,111115,56880,31138,59329,52390,111842,89709,85373,121161,61644,85925,100389,.,42443,65019,70264,52384,35674,53190,32833,77377,91520,62375,.,.,.,71035,62586,61198,36927,42097,39937,162683,75747,63798,82184,46068,71836,79453,75952,35668,52499,56950,50006,32050,52210,26994,61076,89589,267893,136570,66,0,66,6163,1994,993,5644,4306,3956,350,7256,11770,5466,6304,36651,30457,38,6156,15333,7560,7773,10886,2705,8181,9460,26048,131323,129,98,31,1479,1464,582,3748,2132,1862,270,5044,7509,4681,2828,28734,23943,146,4645,29609,13787,15822,9527,3564,5963,15766,25600
ACSSF,2015e1,dc,000,0114,0000009,68171,130651,.,101067,45224,95342,58108,31716,52121,50778,112039,80908,79110,100054,49000,80621,87481,76706,40597,55813,61128,51532,35150,52341,30231,65341,90752,72921,.,.,.,37094,111115,56880,31138,59329,52390,111842,89709,85373,121161,61644,85925,100389,.,42443,65019,70264,52384,35674,53190,32833,77377,91520,62375,.,.,.,71035,62586,61198,36927,42097,39937,162683,75747,63798,82184,46068,71836,79453,75952,35668,52499,56950,50006,32050,52210,26994,61076,89589,267893,136570,66,0,66,6163,1994,993,5644,4306,3956,350,7256,11770,5466,6304,36651,30457,38,6156,15333,7560,7773,10886,2705,8181,9460,26048,131323,129,98,31,1479,1464,582,3748,2132,1862,270,5044,7509,4681,2828,28734,23943,146,4645,29609,13787,15822,9527,3564,5963,15766,25600
ACSSF,2015e1,dc,000,0114,0000010,100214,.,.,.,56792,163913,176293,55458,250001,.,.,130797,126291,150067,101660,114191,114498,.,62404,72463,68474,82010,66120,71110,51389,68469,122768,113713,.,.,.,56422,163750,.,41825,.,.,.,152420,152376,152454,129493,126203,127096,.,62168,81995,86731,81476,70482,75024,51583,77066,115637,84986,.,.,.,.,.,.,56213,.,.,.,81047,80756,82304,19495,97087,96980,.,.,68722,65270,106632,65179,65699,27395,67589,132007,44831,22794,0,0,0,630,149,128,301,130,78,52,1713,2706,1783,923,7474,7004,0,470,3241,1924,1317,915,406,509,2033,3374,22037,98,98,0,127,127,43,400,40,0,40,1252,1341,1001,340,5731,5611,83,37,4528,2985,1543,1108,585,523,3014,4228
