ACSSF,2016m1,dc,000,0087,0000001,2651,2063,2935,87,2932,100,88,324,73,479,76,150,456,487,479,687,644,394,962,475,762,1351,1095,2174,2659,2605,1871,2215,1140,737,722,540,703,105,487,276,685,143,387,354,328,460,337,378,450,455,523,398,1452,2438,203,2438,203,61,276,223,527,294,581,233,715,259,465,627,615,746,914,893,1101,1172,1355,2126,2451,1751,2525,936,1118,822,660,816,284,743,468,572,327,534,968,611,439,602,481,475,524,457,712,2249,1436,2700,203,2700,62,178,257,166,434,222,431,487,442,404,1328,1097,1015,1396,769,1144,1212,889,1305,1452,2906,2731,2583,1163,899,694,648,703,360,829,649,808,208,664,421,295,209,81,332,348,338,327,529,1333,3053,203,3053,203,66,196,203,559,344,731,534,1087,623,1587,798,843,1422,644,893,947,943,1342,1561,3269,2936,3016,1044,1033,826,673,752,540,834,655,677,496,723,1090,674,483,292,303,213,428,224,351
ACSSF,2016m1,dc,000,0087,0000002,2651,2063,2935,87,2932,100,88,324,73,479,76,150,456,487,479,687,644,394,962,475,762,1351,1095,2174,2659,2605,1871,2215,1140,737,722,540,703,105,487,276,685,143,387,354,328,460,337,378,450,455,523,398,1452,2438,203,2438,203,61,276,223,527,294,581,233,715,259,465,627,615,746,914,893,1101,1172,1355,2126,2451,1751,2525,936,1118,822,660,816,284,743,468,572,327,534,968,611,439,602,481,475,524,457,712,2249,1436,2700,203,2700,62,178,257,166,434,222,431,487,442,404,1328,1097,1015,1396,769,1144,1212,889,1305,1452,2906,2731,2583,1163,899,694,648,703,360,829,649,808,208,664,421,295,209,81,332,348,338,327,529,1333,3053,203,3053,203,66,196,203,559,344,731,534,1087,623,1587,798,843,1422,644,893,947,943,1342,1561,3269,2936,3016,1044,1033,826,673,752,540,834,655,677,496,723,1090,674,483,292,303,213,428,224,351
ACSSF,2016m1,dc,000,0087,0000003,2651,2063,2935,87,2932,100,88,324,73,479,76,150,456,487,479,687,644,394,962,475,762,1351,1095,2174,2659,2605,1871,2215,1140,737,722,540,703,105,487,276,685,143,387,354,328,460,337,378,450,455,523,398,1452,2438,203,2438,203,61,276,223,527,294,581,233,715,259,465,627,615,746,914,893,1101,1172,1355,2126,2451,1751,2525,936,1118,822,660,816,284,743,468,572,327,534,968,611,439,602,481,475,524,457,712,2249,1436,2700,203,2700,62,178,257,166,434,222,431,487,442,404,1328,1097,1015,1396,769,1144,1212,889,1305,1452,2906,2731,2583,1163,899,694,648,703,360,829,649,808,208,664,421,295,209,81,332,348,338,327,529,1333,3053,203,3053,203,66,196,203,559,344,731,534,1087,623,1587,798,843,1422,644,893,947,943,1342,1561,3269,2936,3016,1044,1033,826,673,752,540,834,655,677,496,723,1090,674,483,292,303,213,428,224,351
ACSSF,2016m1,dc,000,0087,0000004,2651,2063,2935,87,2932,100,88,324,73,479,76,150,456,487,479,687,644,394,962,475,762,1351,1095,2174,2659,2605,1871,2215,1140,737,722,540,703,105,487,276,685,143,387,354,328,460,337,378,450,455,523,398,1452,2438,203,2438,203,61,276,223,527,294,581,233,715,259,465,627,615,746,914,893,1101,1172,1355,2126,2451,1751,2525,936,1118,822,660,816,284,743,468,572,327,534,968,611,439,602,481,475,524,457,712,2249,1436,2700,203,2700,62,178,257,166,434,222,431,487,442,404,1328,1097,1015,1396,769,1144,1212,889,1305,1452,2906,2731,2583,1163,899,694,648,703,360,829,649,808,208,664,421,295,209,81,332,348,338,327,529,1333,3053,203,3053,203,66,196,203,559,344,731,534,1087,623,1587,798,843,1422,644,893,947,943,1342,1561,3269,2936,3016,1044,1033,826,673,752,540,834,655,677,496,723,1090,674,483,292,303,213,428,224,351
ACSSF,2016m1,dc,000,0087,0000005,2651,2063,2935,87,2932,100,88,324,73,479,76,150,456,487,479,687,644,394,962,475,762,1351,1095,2174,2659,2605,1871,2215,1140,737,722,540,703,105,487,276,685,143,387,354,328,460,337,378,450,455,523,398,1452,2438,203,2438,203,61,276,223,527,294,581,233,715,259,465,627,615,746,914,893,1101,1172,1355,2126,2451,1751,2525,936,1118,822,660,816,284,743,468,572,327,534,968,611,439,602,481,475,524,457,712,2249,1436,2700,203,2700,62,178,257,166,434,222,431,487,442,404,1328,1097,1015,1396,769,1144,1212,889,1305,1452,2906,2731,2583,1163,899,694,648,703,360,829,649,808,208,664,421,295,209,81,332,348,338,327,529,1333,3053,203,3053,203,66,196,203,559,344,731,534,1087,623,1587,798,843,1422,644,893,947,943,1342,1561,3269,2936,3016,1044,1033,826,673,752,540,834,655,677,496,723,1090,674,483,292,303,213,428,224,351
ACSSF,2016m1,dc,000,0087,0000006,2651,2063,2935,87,2932,100,88,324,73,479,76,150,456,487,479,687,644,394,962,475,762,1351,1095,2174,2659,2605,1871,2215,1140,737,722,540,703,105,487,276,685,143,387,354,328,460,337,378,450,455,523,398,1452,2438,203,2438,203,61,276,223,527,294,581,233,715,259,465,627,615,746,914,893,1101,1172,1355,2126,2451,1751,2525,936,1118,822,660,816,284,743,468,572,327,534,968,611,439,602,481,475,524,457,712,2249,1436,2700,203,2700,62,178,257,166,434,222,431,487,442,404,1328,1097,1015,1396,769,1144,1212,889,1305,1452,2906,2731,2583,1163,899,694,648,703,360,829,649,808,208,664,421,295,209,81,332,348,338,327,529,1333,3053,203,3053,203,66,196,203,559,344,731,534,1087,623,1587,798,843,1422,644,893,947,943,1342,1561,3269,2936,3016,1044,1033,826,673,752,540,834,655,677,496,723,1090,674,483,292,303,213,428,224,351
ACSSF,2016m1,dc,000,0087,0000007,2651,2063,2935,87,2932,100,88,324,73,479,76,150,456,487,479,687,644,394,962,475,762,1351,1095,2174,2659,2605,1871,2215,1140,737,722,540,703,105,487,276,685,143,387,354,328,460,337,378,450,455,523,398,1452,2438,203,2438,203,61,276,223,527,294,581,233,715,259,465,627,615,746,914,893,1101,1172,1355,2126,2451,1751,2525,936,1118,822,660,816,284,743,468,572,327,534,968,611,439,602,481,475,524,457,712,2249,1436,2700,203,2700,62,178,257,166,434,222,431,487,442,404,1328,1097,1015,1396,769,1144,1212,889,1305,1452,2906,2731,2583,1163,899,694,648,703,360,829,649,808,208,664,421,295,209,81,332,348,338,327,529,1333,3053,203,3053,203,66,196,203,559,344,731,534,1087,623,1587,798,843,1422,644,893,947,943,1342,1561,3269,2936,3016,1044,1033,826,673,752,540,834,655,677,496,723,1090,674,483,292,303,213,428,224,351
ACSSF,2016m1,dc,000,0087,0000008,2651,2063,2935,87,2932,100,88,324,73,479,76,150,456,487,479,687,644,394,962,475,762,1351,1095,2174,2659,2605,1871,2215,1140,737,722,540,703,105,487,276,685,143,387,354,328,460,337,378,450,455,523,398,1452,2438,203,2438,203,61,276,223,527,294,581,233,715,259,465,627,615,746,914,893,1101,1172,1355,2126,2451,1751,2525,936,1118,822,660,816,284,743,468,572,327,534,968,611,439,602,481,475,524,457,712,2249,1436,2700,203,2700,62,178,257,166,434,222,431,487,442,404,1328,1097,1015,1396,769,1144,1212,889,1305,1452,2906,2731,2583,1163,899,694,648,703,360,829,649,808,208,664,421,295,209,81,332,348,338,327,529,1333,3053,203,3053,203,66,196,203,559,344,731,534,1087,623,1587,798,843,1422,644,893,947,943,1342,1561,3269,2936,3016,1044,1033,826,673,752,540,834,655,677,496,723,1090,674,483,292,303,213,428,224,351
ACSSF,2016m1,dc,000,0087,0000009,2651,2063,2935,87,2932,100,88,324,73,479,76,150,456,487,479,687,644,394,962,475,762,1351,1095,2174,2659,2605,1871,2215,1140,737,722,540,703,105,487,276,685,143,387,354,328,460,337,378,450,455,523,398,1452,2438,203,2438,203,61,276,223,527,294,581,233,715,259,465,627,615,746,914,893,1101,1172,1355,2126,2451,1751,2525,936,1118,822,660,816,284,743,468,572,327,534,968,611,439,602,481,475,524,457,712,2249,1436,2700,203,2700,62,178,257,166,434,222,431,487,442,404,1328,1097,1015,1396,769,1144,1212,889,1305,1452,2906,2731,2583,1163,899,694,648,703,360,829,649,808,208,664,421,295,209,81,332,348,338,327,529,1333,3053,203,3053,203,66,196,203,559,344,731,534,1087,623,1587,798,843,1422,644,893,947,943,1342,1561,3269,2936,3016,1044,1033,826,673,752,540,834,655,677,496,723,1090,674,483,292,303,213,428,224,351
ACSSF,2016m1,dc,000,0087,0000010,4158,2279,1907,87,1912,203,203,203,203,172,203,134,192,79,84,461,240,182,256,249,169,829,748,940,1323,1928,1167,1824,949,398,712,258,569,105,195,97,528,203,300,254,272,333,292,114,281,291,236,303,3086,2060,203,2060,203,203,203,203,400,203,347,189,419,203,271,338,149,465,252,505,412,720,587,1387,2481,1392,2227,665,721,630,409,758,175,439,375,435,130,187,578,302,338,526,292,362,202,263,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2016m1,dc,000,0087,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4163,2569,1531,203,1531,62,203,219,126,157,114,89,431,115,149,213,329,508,735,291,652,573,373,533,794,2187,1637,1054,633,418,293,102,282,203,221,70,220,203,92,274,216,190,81,203,89,188,79,194,2676,1764,203,1764,203,203,69,203,203,76,159,377,196,280,613,319,476,542,347,313,599,626,562,780,2247,1719,1363,528,530,341,145,402,216,538,406,297,297,176,199,115,168,143,116,68,146,113,101
ACSSF,2016m1,dc,000,0087,0000012,3154,2196,2025,203,2025,100,203,203,203,159,76,65,102,370,132,185,456,204,100,35,408,635,395,841,1267,1275,724,844,261,163,121,253,164,203,191,121,103,203,175,52,88,203,111,316,156,130,313,108,2125,1605,203,1605,203,61,183,203,155,121,207,55,36,203,319,165,238,303,262,415,530,437,685,723,1303,777,973,375,271,175,276,212,203,143,118,286,141,135,136,154,79,114,178,278,81,180,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2016m1,dc,000,0087,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5946,3489,2089,203,2089,203,62,129,203,363,104,319,200,298,374,791,855,814,798,672,698,674,501,505,677,3197,2658,2013,716,540,579,361,562,351,323,473,750,65,531,164,77,203,203,203,284,115,203,484,3945,2724,203,2724,203,203,167,203,538,233,685,282,639,392,1202,766,509,1043,395,574,502,558,673,768,3112,2849,2144,814,636,461,425,562,486,695,223,566,241,499,267,594,404,172,139,138,140,220,178
ACSSF,2016m1,dc,000,0087,0000014,4740,2965,2774,203,2774,203,88,242,73,273,203,203,49,205,460,288,411,209,792,420,527,719,813,1327,2232,1885,1078,1495,626,549,240,403,365,203,304,217,481,143,110,243,191,285,46,119,217,378,294,314,3081,2233,203,2233,203,203,257,210,190,277,407,203,417,253,227,459,470,352,852,688,700,855,956,1367,2025,1179,1775,627,759,602,457,239,232,497,226,321,254,416,754,497,221,290,266,145,429,304,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2016m1,dc,000,0087,0000015,2651,2063,2935,87,2932,100,88,324,73,479,76,150,456,487,479,687,644,394,962,475,762,1351,1095,2174,2659,2605,1871,2215,1140,737,722,540,703,105,487,276,685,143,387,354,328,460,337,378,450,455,523,398,1452,2438,203,2438,203,61,276,223,527,294,581,233,715,259,465,627,615,746,914,893,1101,1172,1355,2126,2451,1751,2525,936,1118,822,660,816,284,743,468,572,327,534,968,611,439,602,481,475,524,457,712,2249,1436,2700,203,2700,62,178,257,166,434,222,431,487,442,404,1328,1097,1015,1396,769,1144,1212,889,1305,1452,2906,2731,2583,1163,899,694,648,703,360,829,649,808,208,664,421,295,209,81,332,348,338,327,529,1333,3053,203,3053,203,66,196,203,559,344,731,534,1087,623,1587,798,843,1422,644,893,947,943,1342,1561,3269,2936,3016,1044,1033,826,673,752,540,834,655,677,496,723,1090,674,483,292,303,213,428,224,351
