ACSSF,2016m1,dc,000,0035,0000001,5640,1318,1442,1613,2404,2314,3542,3433,3525,3763,3437,1631,1080,1835,2277,5857,977,905,1241,1496,1665,2172,2159,2330,1671,1441,910,553,1019,1204,2671,206,254,230,611,409,773,1020,993,730,681,361,48,314,726,5419,957,1008,998,1671,1225,2202,1793,3252,2135,1971,952,632,1306,1114,3476,191,144,142,280,876,985,1034,1500,1420,1823,1081,586,793,917,2263,420,223,242,233,425,556,850,1147,896,912,409,257,474,699,271793,55007,68973,59877,115784,86529,137466,110648,137793,118393,89704,51148,33342,98623,64238,5640,1318,1442,1613,2404,2314,3542,3433,3525,3763,4646,5857,977,905,1241,1496,1665,2172,2159,2330,1671,2169,2671,206,254,230,611,409,773,1020,993,730,1127,5419,957,1008,998,1671,1225,2202,1793,3252,2135,2522,3791,448,266,283,367,953,1110,1414,1925,1768,2778
ACSSF,2016m1,dc,000,0035,0000002,5640,1318,1442,1613,2404,2314,3542,3433,3525,3763,3437,1631,1080,1835,2277,5857,977,905,1241,1496,1665,2172,2159,2330,1671,1441,910,553,1019,1204,2671,206,254,230,611,409,773,1020,993,730,681,361,48,314,726,5419,957,1008,998,1671,1225,2202,1793,3252,2135,1971,952,632,1306,1114,3476,191,144,142,280,876,985,1034,1500,1420,1823,1081,586,793,917,2263,420,223,242,233,425,556,850,1147,896,912,409,257,474,699,271793,55007,68973,59877,115784,86529,137466,110648,137793,118393,89704,51148,33342,98623,64238,5640,1318,1442,1613,2404,2314,3542,3433,3525,3763,4646,5857,977,905,1241,1496,1665,2172,2159,2330,1671,2169,2671,206,254,230,611,409,773,1020,993,730,1127,5419,957,1008,998,1671,1225,2202,1793,3252,2135,2522,3791,448,266,283,367,953,1110,1414,1925,1768,2778
ACSSF,2016m1,dc,000,0035,0000003,5640,1318,1442,1613,2404,2314,3542,3433,3525,3763,3437,1631,1080,1835,2277,5857,977,905,1241,1496,1665,2172,2159,2330,1671,1441,910,553,1019,1204,2671,206,254,230,611,409,773,1020,993,730,681,361,48,314,726,5419,957,1008,998,1671,1225,2202,1793,3252,2135,1971,952,632,1306,1114,3476,191,144,142,280,876,985,1034,1500,1420,1823,1081,586,793,917,2263,420,223,242,233,425,556,850,1147,896,912,409,257,474,699,271793,55007,68973,59877,115784,86529,137466,110648,137793,118393,89704,51148,33342,98623,64238,5640,1318,1442,1613,2404,2314,3542,3433,3525,3763,4646,5857,977,905,1241,1496,1665,2172,2159,2330,1671,2169,2671,206,254,230,611,409,773,1020,993,730,1127,5419,957,1008,998,1671,1225,2202,1793,3252,2135,2522,3791,448,266,283,367,953,1110,1414,1925,1768,2778
ACSSF,2016m1,dc,000,0035,0000004,5640,1318,1442,1613,2404,2314,3542,3433,3525,3763,3437,1631,1080,1835,2277,5857,977,905,1241,1496,1665,2172,2159,2330,1671,1441,910,553,1019,1204,2671,206,254,230,611,409,773,1020,993,730,681,361,48,314,726,5419,957,1008,998,1671,1225,2202,1793,3252,2135,1971,952,632,1306,1114,3476,191,144,142,280,876,985,1034,1500,1420,1823,1081,586,793,917,2263,420,223,242,233,425,556,850,1147,896,912,409,257,474,699,271793,55007,68973,59877,115784,86529,137466,110648,137793,118393,89704,51148,33342,98623,64238,5640,1318,1442,1613,2404,2314,3542,3433,3525,3763,4646,5857,977,905,1241,1496,1665,2172,2159,2330,1671,2169,2671,206,254,230,611,409,773,1020,993,730,1127,5419,957,1008,998,1671,1225,2202,1793,3252,2135,2522,3791,448,266,283,367,953,1110,1414,1925,1768,2778
ACSSF,2016m1,dc,000,0035,0000005,5640,1318,1442,1613,2404,2314,3542,3433,3525,3763,3437,1631,1080,1835,2277,5857,977,905,1241,1496,1665,2172,2159,2330,1671,1441,910,553,1019,1204,2671,206,254,230,611,409,773,1020,993,730,681,361,48,314,726,5419,957,1008,998,1671,1225,2202,1793,3252,2135,1971,952,632,1306,1114,3476,191,144,142,280,876,985,1034,1500,1420,1823,1081,586,793,917,2263,420,223,242,233,425,556,850,1147,896,912,409,257,474,699,271793,55007,68973,59877,115784,86529,137466,110648,137793,118393,89704,51148,33342,98623,64238,5640,1318,1442,1613,2404,2314,3542,3433,3525,3763,4646,5857,977,905,1241,1496,1665,2172,2159,2330,1671,2169,2671,206,254,230,611,409,773,1020,993,730,1127,5419,957,1008,998,1671,1225,2202,1793,3252,2135,2522,3791,448,266,283,367,953,1110,1414,1925,1768,2778
ACSSF,2016m1,dc,000,0035,0000006,5640,1318,1442,1613,2404,2314,3542,3433,3525,3763,3437,1631,1080,1835,2277,5857,977,905,1241,1496,1665,2172,2159,2330,1671,1441,910,553,1019,1204,2671,206,254,230,611,409,773,1020,993,730,681,361,48,314,726,5419,957,1008,998,1671,1225,2202,1793,3252,2135,1971,952,632,1306,1114,3476,191,144,142,280,876,985,1034,1500,1420,1823,1081,586,793,917,2263,420,223,242,233,425,556,850,1147,896,912,409,257,474,699,271793,55007,68973,59877,115784,86529,137466,110648,137793,118393,89704,51148,33342,98623,64238,5640,1318,1442,1613,2404,2314,3542,3433,3525,3763,4646,5857,977,905,1241,1496,1665,2172,2159,2330,1671,2169,2671,206,254,230,611,409,773,1020,993,730,1127,5419,957,1008,998,1671,1225,2202,1793,3252,2135,2522,3791,448,266,283,367,953,1110,1414,1925,1768,2778
ACSSF,2016m1,dc,000,0035,0000007,5640,1318,1442,1613,2404,2314,3542,3433,3525,3763,3437,1631,1080,1835,2277,5857,977,905,1241,1496,1665,2172,2159,2330,1671,1441,910,553,1019,1204,2671,206,254,230,611,409,773,1020,993,730,681,361,48,314,726,5419,957,1008,998,1671,1225,2202,1793,3252,2135,1971,952,632,1306,1114,3476,191,144,142,280,876,985,1034,1500,1420,1823,1081,586,793,917,2263,420,223,242,233,425,556,850,1147,896,912,409,257,474,699,271793,55007,68973,59877,115784,86529,137466,110648,137793,118393,89704,51148,33342,98623,64238,5640,1318,1442,1613,2404,2314,3542,3433,3525,3763,4646,5857,977,905,1241,1496,1665,2172,2159,2330,1671,2169,2671,206,254,230,611,409,773,1020,993,730,1127,5419,957,1008,998,1671,1225,2202,1793,3252,2135,2522,3791,448,266,283,367,953,1110,1414,1925,1768,2778
ACSSF,2016m1,dc,000,0035,0000008,5640,1318,1442,1613,2404,2314,3542,3433,3525,3763,3437,1631,1080,1835,2277,5857,977,905,1241,1496,1665,2172,2159,2330,1671,1441,910,553,1019,1204,2671,206,254,230,611,409,773,1020,993,730,681,361,48,314,726,5419,957,1008,998,1671,1225,2202,1793,3252,2135,1971,952,632,1306,1114,3476,191,144,142,280,876,985,1034,1500,1420,1823,1081,586,793,917,2263,420,223,242,233,425,556,850,1147,896,912,409,257,474,699,271793,55007,68973,59877,115784,86529,137466,110648,137793,118393,89704,51148,33342,98623,64238,5640,1318,1442,1613,2404,2314,3542,3433,3525,3763,4646,5857,977,905,1241,1496,1665,2172,2159,2330,1671,2169,2671,206,254,230,611,409,773,1020,993,730,1127,5419,957,1008,998,1671,1225,2202,1793,3252,2135,2522,3791,448,266,283,367,953,1110,1414,1925,1768,2778
ACSSF,2016m1,dc,000,0035,0000009,5640,1318,1442,1613,2404,2314,3542,3433,3525,3763,3437,1631,1080,1835,2277,5857,977,905,1241,1496,1665,2172,2159,2330,1671,1441,910,553,1019,1204,2671,206,254,230,611,409,773,1020,993,730,681,361,48,314,726,5419,957,1008,998,1671,1225,2202,1793,3252,2135,1971,952,632,1306,1114,3476,191,144,142,280,876,985,1034,1500,1420,1823,1081,586,793,917,2263,420,223,242,233,425,556,850,1147,896,912,409,257,474,699,271793,55007,68973,59877,115784,86529,137466,110648,137793,118393,89704,51148,33342,98623,64238,5640,1318,1442,1613,2404,2314,3542,3433,3525,3763,4646,5857,977,905,1241,1496,1665,2172,2159,2330,1671,2169,2671,206,254,230,611,409,773,1020,993,730,1127,5419,957,1008,998,1671,1225,2202,1793,3252,2135,2522,3791,448,266,283,367,953,1110,1414,1925,1768,2778
ACSSF,2016m1,dc,000,0035,0000010,4098,503,226,425,741,703,1572,1808,1847,1671,1388,819,170,771,945,2834,261,226,249,734,396,1068,1093,1416,832,783,316,86,310,692,1188,203,203,203,203,203,151,653,473,545,379,230,203,235,179,1974,203,203,378,79,520,842,785,1053,1259,615,316,203,232,224,2198,130,203,203,77,139,645,617,343,416,871,626,149,538,476,871,404,203,203,203,203,323,178,488,161,259,219,203,242,134,,,,,,,,,,,,,,,,4098,503,226,425,741,703,1572,1808,1847,1671,2235,2834,261,226,249,734,396,1068,1093,1416,832,1098,1188,203,203,203,203,203,151,653,473,545,535,1974,203,203,378,79,520,842,785,1053,1259,862,2554,412,203,203,77,139,766,634,628,438,1641
ACSSF,2016m1,dc,000,0035,0000011,4651,574,528,826,1453,868,1730,1949,2112,1471,1371,932,630,981,1096,3014,528,364,566,1066,515,1244,1012,1092,545,658,527,140,475,532,1047,203,163,151,98,292,320,361,335,185,253,296,203,174,405,3163,236,391,499,844,563,1227,1096,1503,1038,1101,608,565,629,703,914,203,203,72,203,131,289,388,594,312,157,97,102,302,241,1311,203,203,242,74,211,189,564,501,521,395,213,197,218,155,201249,15355,24733,27295,87740,49664,79031,70524,78501,45139,41699,29509,20743,38248,38070,4651,574,528,826,1453,868,1730,1949,2112,1471,2339,3014,528,364,566,1066,515,1244,1012,1092,545,1183,1047,203,163,151,98,292,320,361,335,185,615,3163,236,391,499,844,563,1227,1096,1503,1038,1526,1706,203,203,253,74,261,352,717,836,631,791
ACSSF,2016m1,dc,000,0035,0000012,3626,529,712,485,797,731,1677,1319,1997,1085,1233,507,305,609,581,2422,289,675,397,502,676,1244,681,1183,572,729,328,142,343,357,888,126,106,203,171,218,270,537,510,287,116,203,48,64,203,2546,371,342,252,621,354,1104,882,1372,807,838,234,280,407,350,1193,165,94,44,91,94,396,370,582,373,446,278,203,212,294,798,67,80,203,114,156,158,487,327,292,319,88,203,164,125,117188,13035,22514,23983,36290,25546,53818,45558,65514,30047,41733,12882,13046,42191,25495,3626,529,712,485,797,731,1677,1319,1997,1085,1553,2422,289,675,397,502,676,1244,681,1183,572,855,888,126,106,203,171,218,270,537,510,287,139,2546,371,342,252,621,354,1104,882,1372,807,1046,1370,177,122,44,154,182,406,611,668,475,755
ACSSF,2016m1,dc,000,0035,0000013,4519,1036,1005,614,1173,1414,1695,1228,1385,985,670,1027,524,1089,1237,2812,689,463,411,739,1067,1333,861,890,690,545,400,465,362,730,1558,161,115,170,589,78,620,467,533,323,203,203,203,85,573,3146,829,819,543,881,795,947,811,1022,516,381,573,232,971,485,1152,101,203,203,203,327,327,313,263,99,203,729,203,203,208,647,203,222,203,183,263,195,93,294,106,203,203,132,193,262,178743,46074,51522,30097,53909,57838,62403,59913,51073,34222,26488,35496,15324,73897,38129,4519,1036,1005,614,1173,1414,1695,1228,1385,985,2203,2812,689,463,411,739,1067,1333,861,890,690,1004,1558,161,115,170,589,78,620,467,533,323,582,3146,829,819,543,881,795,947,811,1022,516,1408,1290,101,222,203,183,418,378,326,417,144,833
ACSSF,2016m1,dc,000,0035,0000014,5281,227,400,890,1216,1573,1721,1567,2641,2405,2387,765,671,1052,1000,2719,186,66,827,574,822,1012,802,1036,931,616,551,102,503,283,889,203,203,203,203,223,269,178,527,263,413,70,203,203,203,3198,203,369,247,933,550,888,1018,1741,1196,1118,187,192,399,560,2893,75,109,114,250,772,494,641,1375,1415,1477,485,566,736,604,1594,102,97,203,203,101,415,579,659,643,717,270,112,261,526,150611,6222,22963,25692,48706,47542,47576,49633,73186,67192,57428,17997,14728,22666,26646,5281,227,400,890,1216,1573,1721,1567,2641,2405,2580,2719,186,66,827,574,822,1012,802,1036,931,967,889,203,203,203,203,223,269,178,527,263,420,3198,203,369,247,933,550,888,1018,1741,1196,1247,3244,127,154,114,250,780,651,840,1547,1660,2100
ACSSF,2016m1,dc,000,0035,0000015,5640,1318,1442,1613,2404,2314,3542,3433,3525,3763,3437,1631,1080,1835,2277,5857,977,905,1241,1496,1665,2172,2159,2330,1671,1441,910,553,1019,1204,2671,206,254,230,611,409,773,1020,993,730,681,361,48,314,726,5419,957,1008,998,1671,1225,2202,1793,3252,2135,1971,952,632,1306,1114,3476,191,144,142,280,876,985,1034,1500,1420,1823,1081,586,793,917,2263,420,223,242,233,425,556,850,1147,896,912,409,257,474,699,271793,55007,68973,59877,115784,86529,137466,110648,137793,118393,89704,51148,33342,98623,64238,5640,1318,1442,1613,2404,2314,3542,3433,3525,3763,4646,5857,977,905,1241,1496,1665,2172,2159,2330,1671,2169,2671,206,254,230,611,409,773,1020,993,730,1127,5419,957,1008,998,1671,1225,2202,1793,3252,2135,2522,3791,448,266,283,367,953,1110,1414,1925,1768,2778
