ACSSF,2015m1,dc,000,0014,0000001,1926,1453,1672,1773,315,1766,1535,1502,315,1006,1006,200,1828,1854,593,1803,1201,1069,592,1856,3248,3190,1055,2633,1819,1674,1080,1402,1339,225,3147,3126,370,2945,1487,1488,374,1926,4051,1987,1563,852,200,3787,3502,1415,3453,2153,1160,1722,381,2697,2357,1155,3338,3147,2699,2078,1718,2732,2586,1161,5695,5240,3967,1907,1685,1795,1333,1079,803,608,953,0,5695,5695,,,,5695,3610,181,394,507,900,1004,1488,1205,1323,1161,861,783,1015,646,682,667,412,160,165,3460,593,467,144,569,906,1108,1669,1297,1026,840,639,801,820,475,458,636,505,502,5695,3610,445,973,1765,1794,1508,1283,856,773,3460,770,580,1620,2094,1352,1036,939,917,1926,1453,1583,655,2082,1823,1770,659,1856,2093,1134,2682,2255,2209,1168,1926,3655,3530,2083,3338,3604,2669
ACSSF,2015m1,dc,000,0014,0000002,1926,1453,1672,1773,315,1766,1535,1502,315,1006,1006,200,1828,1854,593,1803,1201,1069,592,1856,3248,3190,1055,2633,1819,1674,1080,1402,1339,225,3147,3126,370,2945,1487,1488,374,1926,4051,1987,1563,852,200,3787,3502,1415,3453,2153,1160,1722,381,2697,2357,1155,3338,3147,2699,2078,1718,2732,2586,1161,5695,5240,3967,1907,1685,1795,1333,1079,803,608,953,0,5695,5695,,,,5695,3610,181,394,507,900,1004,1488,1205,1323,1161,861,783,1015,646,682,667,412,160,165,3460,593,467,144,569,906,1108,1669,1297,1026,840,639,801,820,475,458,636,505,502,5695,3610,445,973,1765,1794,1508,1283,856,773,3460,770,580,1620,2094,1352,1036,939,917,1926,1453,1583,655,2082,1823,1770,659,1856,2093,1134,2682,2255,2209,1168,1926,3655,3530,2083,3338,3604,2669
ACSSF,2015m1,dc,000,0014,0000003,1926,1453,1672,1773,315,1766,1535,1502,315,1006,1006,200,1828,1854,593,1803,1201,1069,592,1856,3248,3190,1055,2633,1819,1674,1080,1402,1339,225,3147,3126,370,2945,1487,1488,374,1926,4051,1987,1563,852,200,3787,3502,1415,3453,2153,1160,1722,381,2697,2357,1155,3338,3147,2699,2078,1718,2732,2586,1161,5695,5240,3967,1907,1685,1795,1333,1079,803,608,953,0,5695,5695,,,,5695,3610,181,394,507,900,1004,1488,1205,1323,1161,861,783,1015,646,682,667,412,160,165,3460,593,467,144,569,906,1108,1669,1297,1026,840,639,801,820,475,458,636,505,502,5695,3610,445,973,1765,1794,1508,1283,856,773,3460,770,580,1620,2094,1352,1036,939,917,1926,1453,1583,655,2082,1823,1770,659,1856,2093,1134,2682,2255,2209,1168,1926,3655,3530,2083,3338,3604,2669
ACSSF,2015m1,dc,000,0014,0000004,1926,1453,1672,1773,315,1766,1535,1502,315,1006,1006,200,1828,1854,593,1803,1201,1069,592,1856,3248,3190,1055,2633,1819,1674,1080,1402,1339,225,3147,3126,370,2945,1487,1488,374,1926,4051,1987,1563,852,200,3787,3502,1415,3453,2153,1160,1722,381,2697,2357,1155,3338,3147,2699,2078,1718,2732,2586,1161,5695,5240,3967,1907,1685,1795,1333,1079,803,608,953,0,5695,5695,,,,5695,3610,181,394,507,900,1004,1488,1205,1323,1161,861,783,1015,646,682,667,412,160,165,3460,593,467,144,569,906,1108,1669,1297,1026,840,639,801,820,475,458,636,505,502,5695,3610,445,973,1765,1794,1508,1283,856,773,3460,770,580,1620,2094,1352,1036,939,917,1926,1453,1583,655,2082,1823,1770,659,1856,2093,1134,2682,2255,2209,1168,1926,3655,3530,2083,3338,3604,2669
ACSSF,2015m1,dc,000,0014,0000005,1926,1453,1672,1773,315,1766,1535,1502,315,1006,1006,200,1828,1854,593,1803,1201,1069,592,1856,3248,3190,1055,2633,1819,1674,1080,1402,1339,225,3147,3126,370,2945,1487,1488,374,1926,4051,1987,1563,852,200,3787,3502,1415,3453,2153,1160,1722,381,2697,2357,1155,3338,3147,2699,2078,1718,2732,2586,1161,5695,5240,3967,1907,1685,1795,1333,1079,803,608,953,0,5695,5695,,,,5695,3610,181,394,507,900,1004,1488,1205,1323,1161,861,783,1015,646,682,667,412,160,165,3460,593,467,144,569,906,1108,1669,1297,1026,840,639,801,820,475,458,636,505,502,5695,3610,445,973,1765,1794,1508,1283,856,773,3460,770,580,1620,2094,1352,1036,939,917,1926,1453,1583,655,2082,1823,1770,659,1856,2093,1134,2682,2255,2209,1168,1926,3655,3530,2083,3338,3604,2669
ACSSF,2015m1,dc,000,0014,0000006,1926,1453,1672,1773,315,1766,1535,1502,315,1006,1006,200,1828,1854,593,1803,1201,1069,592,1856,3248,3190,1055,2633,1819,1674,1080,1402,1339,225,3147,3126,370,2945,1487,1488,374,1926,4051,1987,1563,852,200,3787,3502,1415,3453,2153,1160,1722,381,2697,2357,1155,3338,3147,2699,2078,1718,2732,2586,1161,5695,5240,3967,1907,1685,1795,1333,1079,803,608,953,0,5695,5695,,,,5695,3610,181,394,507,900,1004,1488,1205,1323,1161,861,783,1015,646,682,667,412,160,165,3460,593,467,144,569,906,1108,1669,1297,1026,840,639,801,820,475,458,636,505,502,5695,3610,445,973,1765,1794,1508,1283,856,773,3460,770,580,1620,2094,1352,1036,939,917,1926,1453,1583,655,2082,1823,1770,659,1856,2093,1134,2682,2255,2209,1168,1926,3655,3530,2083,3338,3604,2669
ACSSF,2015m1,dc,000,0014,0000007,1926,1453,1672,1773,315,1766,1535,1502,315,1006,1006,200,1828,1854,593,1803,1201,1069,592,1856,3248,3190,1055,2633,1819,1674,1080,1402,1339,225,3147,3126,370,2945,1487,1488,374,1926,4051,1987,1563,852,200,3787,3502,1415,3453,2153,1160,1722,381,2697,2357,1155,3338,3147,2699,2078,1718,2732,2586,1161,5695,5240,3967,1907,1685,1795,1333,1079,803,608,953,0,5695,5695,,,,5695,3610,181,394,507,900,1004,1488,1205,1323,1161,861,783,1015,646,682,667,412,160,165,3460,593,467,144,569,906,1108,1669,1297,1026,840,639,801,820,475,458,636,505,502,5695,3610,445,973,1765,1794,1508,1283,856,773,3460,770,580,1620,2094,1352,1036,939,917,1926,1453,1583,655,2082,1823,1770,659,1856,2093,1134,2682,2255,2209,1168,1926,3655,3530,2083,3338,3604,2669
ACSSF,2015m1,dc,000,0014,0000008,1926,1453,1672,1773,315,1766,1535,1502,315,1006,1006,200,1828,1854,593,1803,1201,1069,592,1856,3248,3190,1055,2633,1819,1674,1080,1402,1339,225,3147,3126,370,2945,1487,1488,374,1926,4051,1987,1563,852,200,3787,3502,1415,3453,2153,1160,1722,381,2697,2357,1155,3338,3147,2699,2078,1718,2732,2586,1161,5695,5240,3967,1907,1685,1795,1333,1079,803,608,953,0,5695,5695,,,,5695,3610,181,394,507,900,1004,1488,1205,1323,1161,861,783,1015,646,682,667,412,160,165,3460,593,467,144,569,906,1108,1669,1297,1026,840,639,801,820,475,458,636,505,502,5695,3610,445,973,1765,1794,1508,1283,856,773,3460,770,580,1620,2094,1352,1036,939,917,1926,1453,1583,655,2082,1823,1770,659,1856,2093,1134,2682,2255,2209,1168,1926,3655,3530,2083,3338,3604,2669
ACSSF,2015m1,dc,000,0014,0000009,1926,1453,1672,1773,315,1766,1535,1502,315,1006,1006,200,1828,1854,593,1803,1201,1069,592,1856,3248,3190,1055,2633,1819,1674,1080,1402,1339,225,3147,3126,370,2945,1487,1488,374,1926,4051,1987,1563,852,200,3787,3502,1415,3453,2153,1160,1722,381,2697,2357,1155,3338,3147,2699,2078,1718,2732,2586,1161,5695,5240,3967,1907,1685,1795,1333,1079,803,608,953,0,5695,5695,,,,5695,3610,181,394,507,900,1004,1488,1205,1323,1161,861,783,1015,646,682,667,412,160,165,3460,593,467,144,569,906,1108,1669,1297,1026,840,639,801,820,475,458,636,505,502,5695,3610,445,973,1765,1794,1508,1283,856,773,3460,770,580,1620,2094,1352,1036,939,917,1926,1453,1583,655,2082,1823,1770,659,1856,2093,1134,2682,2255,2209,1168,1926,3655,3530,2083,3338,3604,2669
ACSSF,2015m1,dc,000,0014,0000010,2547,1439,1404,1403,69,1176,487,483,69,634,634,200,424,424,200,308,291,291,200,1950,2017,1864,802,1347,1079,730,793,1104,1086,132,956,953,79,792,463,461,42,,,,,,,,,,,,,,,,,,,,,,,,,,2969,2317,1685,655,700,468,702,398,453,255,598,5566,4740,2969,,,,2969,1724,200,356,394,227,671,486,233,613,633,281,482,394,445,350,122,279,109,20,1852,200,455,200,397,503,578,364,719,682,504,385,359,360,357,178,490,126,367,2969,1724,356,365,846,676,710,673,515,306,1852,455,397,861,844,810,485,486,644,2547,1439,1439,69,1187,854,852,69,1950,1852,805,1382,1641,1396,804,2547,802,777,253,2541,1908,1801
