ACSSF,2016m1,dc,000,0077,0000001,1151,511,1710,203,203,203,1710,1236,203,203,203,1236,1368,78,78,203,1360,1148,203,203,203,1148,2026,248,189,248,2034,841,3244,641,416,393,548,349,384,3160,2822,432,203,229,310,77,77,2665,1818,445,203,450,266,203,109,1786,1689,482,227,196,261,203,203,1602,2896,646,449,243,525,134,209,2862,781,5068,1834,807,859,1292,1178,1107,1226,4489,3912,1971,962,617,1157,1455,541,980,3297,3245,1665,874,717,1066,1182,610,913,2675,3779,1340,570,467,785,1291,759,765,3023,7027,2672,1219,1275,1687,2226,1120,1541,7678,594,582,1379,1379,713,1084,203,1445,2168,3689,4276,1600,990,3092,3037,1992,2821,642,3289,4716,6099,5644,3170,686,1843,1831,1544,1822,101,1789,1879,1980,1930,436,1051,2497,3619,4661,874,4898,2233,1151,7412,2002,6650,6204,2120,5284,5219,1625,4717,5416,1475,4618,9288,2734,9602
ACSSF,2016m1,dc,000,0077,0000002,1151,511,1710,203,203,203,1710,1236,203,203,203,1236,1368,78,78,203,1360,1148,203,203,203,1148,2026,248,189,248,2034,841,3244,641,416,393,548,349,384,3160,2822,432,203,229,310,77,77,2665,1818,445,203,450,266,203,109,1786,1689,482,227,196,261,203,203,1602,2896,646,449,243,525,134,209,2862,781,5068,1834,807,859,1292,1178,1107,1226,4489,3912,1971,962,617,1157,1455,541,980,3297,3245,1665,874,717,1066,1182,610,913,2675,3779,1340,570,467,785,1291,759,765,3023,7027,2672,1219,1275,1687,2226,1120,1541,7678,594,582,1379,1379,713,1084,203,1445,2168,3689,4276,1600,990,3092,3037,1992,2821,642,3289,4716,6099,5644,3170,686,1843,1831,1544,1822,101,1789,1879,1980,1930,436,1051,2497,3619,4661,874,4898,2233,1151,7412,2002,6650,6204,2120,5284,5219,1625,4717,5416,1475,4618,9288,2734,9602
ACSSF,2016m1,dc,000,0077,0000003,1151,511,1710,203,203,203,1710,1236,203,203,203,1236,1368,78,78,203,1360,1148,203,203,203,1148,2026,248,189,248,2034,841,3244,641,416,393,548,349,384,3160,2822,432,203,229,310,77,77,2665,1818,445,203,450,266,203,109,1786,1689,482,227,196,261,203,203,1602,2896,646,449,243,525,134,209,2862,781,5068,1834,807,859,1292,1178,1107,1226,4489,3912,1971,962,617,1157,1455,541,980,3297,3245,1665,874,717,1066,1182,610,913,2675,3779,1340,570,467,785,1291,759,765,3023,7027,2672,1219,1275,1687,2226,1120,1541,7678,594,582,1379,1379,713,1084,203,1445,2168,3689,4276,1600,990,3092,3037,1992,2821,642,3289,4716,6099,5644,3170,686,1843,1831,1544,1822,101,1789,1879,1980,1930,436,1051,2497,3619,4661,874,4898,2233,1151,7412,2002,6650,6204,2120,5284,5219,1625,4717,5416,1475,4618,9288,2734,9602
ACSSF,2016m1,dc,000,0077,0000004,1151,511,1710,203,203,203,1710,1236,203,203,203,1236,1368,78,78,203,1360,1148,203,203,203,1148,2026,248,189,248,2034,841,3244,641,416,393,548,349,384,3160,2822,432,203,229,310,77,77,2665,1818,445,203,450,266,203,109,1786,1689,482,227,196,261,203,203,1602,2896,646,449,243,525,134,209,2862,781,5068,1834,807,859,1292,1178,1107,1226,4489,3912,1971,962,617,1157,1455,541,980,3297,3245,1665,874,717,1066,1182,610,913,2675,3779,1340,570,467,785,1291,759,765,3023,7027,2672,1219,1275,1687,2226,1120,1541,7678,594,582,1379,1379,713,1084,203,1445,2168,3689,4276,1600,990,3092,3037,1992,2821,642,3289,4716,6099,5644,3170,686,1843,1831,1544,1822,101,1789,1879,1980,1930,436,1051,2497,3619,4661,874,4898,2233,1151,7412,2002,6650,6204,2120,5284,5219,1625,4717,5416,1475,4618,9288,2734,9602
ACSSF,2016m1,dc,000,0077,0000005,1151,511,1710,203,203,203,1710,1236,203,203,203,1236,1368,78,78,203,1360,1148,203,203,203,1148,2026,248,189,248,2034,841,3244,641,416,393,548,349,384,3160,2822,432,203,229,310,77,77,2665,1818,445,203,450,266,203,109,1786,1689,482,227,196,261,203,203,1602,2896,646,449,243,525,134,209,2862,781,5068,1834,807,859,1292,1178,1107,1226,4489,3912,1971,962,617,1157,1455,541,980,3297,3245,1665,874,717,1066,1182,610,913,2675,3779,1340,570,467,785,1291,759,765,3023,7027,2672,1219,1275,1687,2226,1120,1541,7678,594,582,1379,1379,713,1084,203,1445,2168,3689,4276,1600,990,3092,3037,1992,2821,642,3289,4716,6099,5644,3170,686,1843,1831,1544,1822,101,1789,1879,1980,1930,436,1051,2497,3619,4661,874,4898,2233,1151,7412,2002,6650,6204,2120,5284,5219,1625,4717,5416,1475,4618,9288,2734,9602
ACSSF,2016m1,dc,000,0077,0000006,1151,511,1710,203,203,203,1710,1236,203,203,203,1236,1368,78,78,203,1360,1148,203,203,203,1148,2026,248,189,248,2034,841,3244,641,416,393,548,349,384,3160,2822,432,203,229,310,77,77,2665,1818,445,203,450,266,203,109,1786,1689,482,227,196,261,203,203,1602,2896,646,449,243,525,134,209,2862,781,5068,1834,807,859,1292,1178,1107,1226,4489,3912,1971,962,617,1157,1455,541,980,3297,3245,1665,874,717,1066,1182,610,913,2675,3779,1340,570,467,785,1291,759,765,3023,7027,2672,1219,1275,1687,2226,1120,1541,7678,594,582,1379,1379,713,1084,203,1445,2168,3689,4276,1600,990,3092,3037,1992,2821,642,3289,4716,6099,5644,3170,686,1843,1831,1544,1822,101,1789,1879,1980,1930,436,1051,2497,3619,4661,874,4898,2233,1151,7412,2002,6650,6204,2120,5284,5219,1625,4717,5416,1475,4618,9288,2734,9602
ACSSF,2016m1,dc,000,0077,0000007,1151,511,1710,203,203,203,1710,1236,203,203,203,1236,1368,78,78,203,1360,1148,203,203,203,1148,2026,248,189,248,2034,841,3244,641,416,393,548,349,384,3160,2822,432,203,229,310,77,77,2665,1818,445,203,450,266,203,109,1786,1689,482,227,196,261,203,203,1602,2896,646,449,243,525,134,209,2862,781,5068,1834,807,859,1292,1178,1107,1226,4489,3912,1971,962,617,1157,1455,541,980,3297,3245,1665,874,717,1066,1182,610,913,2675,3779,1340,570,467,785,1291,759,765,3023,7027,2672,1219,1275,1687,2226,1120,1541,7678,594,582,1379,1379,713,1084,203,1445,2168,3689,4276,1600,990,3092,3037,1992,2821,642,3289,4716,6099,5644,3170,686,1843,1831,1544,1822,101,1789,1879,1980,1930,436,1051,2497,3619,4661,874,4898,2233,1151,7412,2002,6650,6204,2120,5284,5219,1625,4717,5416,1475,4618,9288,2734,9602
ACSSF,2016m1,dc,000,0077,0000008,1151,511,1710,203,203,203,1710,1236,203,203,203,1236,1368,78,78,203,1360,1148,203,203,203,1148,2026,248,189,248,2034,841,3244,641,416,393,548,349,384,3160,2822,432,203,229,310,77,77,2665,1818,445,203,450,266,203,109,1786,1689,482,227,196,261,203,203,1602,2896,646,449,243,525,134,209,2862,781,5068,1834,807,859,1292,1178,1107,1226,4489,3912,1971,962,617,1157,1455,541,980,3297,3245,1665,874,717,1066,1182,610,913,2675,3779,1340,570,467,785,1291,759,765,3023,7027,2672,1219,1275,1687,2226,1120,1541,7678,594,582,1379,1379,713,1084,203,1445,2168,3689,4276,1600,990,3092,3037,1992,2821,642,3289,4716,6099,5644,3170,686,1843,1831,1544,1822,101,1789,1879,1980,1930,436,1051,2497,3619,4661,874,4898,2233,1151,7412,2002,6650,6204,2120,5284,5219,1625,4717,5416,1475,4618,9288,2734,9602
ACSSF,2016m1,dc,000,0077,0000009,1151,511,1710,203,203,203,1710,1236,203,203,203,1236,1368,78,78,203,1360,1148,203,203,203,1148,2026,248,189,248,2034,841,3244,641,416,393,548,349,384,3160,2822,432,203,229,310,77,77,2665,1818,445,203,450,266,203,109,1786,1689,482,227,196,261,203,203,1602,2896,646,449,243,525,134,209,2862,781,5068,1834,807,859,1292,1178,1107,1226,4489,3912,1971,962,617,1157,1455,541,980,3297,3245,1665,874,717,1066,1182,610,913,2675,3779,1340,570,467,785,1291,759,765,3023,7027,2672,1219,1275,1687,2226,1120,1541,7678,594,582,1379,1379,713,1084,203,1445,2168,3689,4276,1600,990,3092,3037,1992,2821,642,3289,4716,6099,5644,3170,686,1843,1831,1544,1822,101,1789,1879,1980,1930,436,1051,2497,3619,4661,874,4898,2233,1151,7412,2002,6650,6204,2120,5284,5219,1625,4717,5416,1475,4618,9288,2734,9602
ACSSF,2016m1,dc,000,0077,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5935,2294,235,235,235,203,203,2271,2304,2218,967,291,4446,782,782,699,224,203,4484,4446,4298,988,712,1528,925,925,810,882,203,1515,1515,1330,1483,203,8370,46162,73630,74026,8030,10735,8412,5560,1830,92,1817,1471,356,1415,1122,202,1074,1662,140,1660,4688,1025,4794
