ACSSF,2016e1,dc,000,0019,0000001,672022,34398,77236,21939,58291,78945,75717,56365,42546,39193,38412,35336,34547,27246,18921,32930,538547,28934,68768,10477,30680,54322,57651,46298,36365,34147,33793,32135,31872,25035,17683,30387,64166,3867,5757,1841,9881,11678,10946,4950,2909,2721,2246,1809,1405,1393,778,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58154,1196,2215,8935,15315,11310,5829,3933,2622,1839,1483,968,1027,689,371,422,11155,401,496,686,2415,1635,1291,1184,650,486,890,424,243,129,89,136,672022,34398,77236,80230,154662,98911,77605,69883,46167,32930,538547,28934,68768,41157,111973,82663,67940,64007,42718,30387,64166,3867,5757,11722,22624,7859,4967,3214,2171,1985,0,0,0,0,0,0,0,0,0,0,58154,1196,2215,24250,17139,6555,3322,1995,1060,422,11155,401,496,3101,2926,1834,1376,667,218,136
ACSSF,2016e1,dc,000,0019,0000002,672022,34398,77236,21939,58291,78945,75717,56365,42546,39193,38412,35336,34547,27246,18921,32930,538547,28934,68768,10477,30680,54322,57651,46298,36365,34147,33793,32135,31872,25035,17683,30387,64166,3867,5757,1841,9881,11678,10946,4950,2909,2721,2246,1809,1405,1393,778,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58154,1196,2215,8935,15315,11310,5829,3933,2622,1839,1483,968,1027,689,371,422,11155,401,496,686,2415,1635,1291,1184,650,486,890,424,243,129,89,136,672022,34398,77236,80230,154662,98911,77605,69883,46167,32930,538547,28934,68768,41157,111973,82663,67940,64007,42718,30387,64166,3867,5757,11722,22624,7859,4967,3214,2171,1985,0,0,0,0,0,0,0,0,0,0,58154,1196,2215,24250,17139,6555,3322,1995,1060,422,11155,401,496,3101,2926,1834,1376,667,218,136
ACSSF,2016e1,dc,000,0019,0000003,672022,34398,77236,21939,58291,78945,75717,56365,42546,39193,38412,35336,34547,27246,18921,32930,538547,28934,68768,10477,30680,54322,57651,46298,36365,34147,33793,32135,31872,25035,17683,30387,64166,3867,5757,1841,9881,11678,10946,4950,2909,2721,2246,1809,1405,1393,778,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58154,1196,2215,8935,15315,11310,5829,3933,2622,1839,1483,968,1027,689,371,422,11155,401,496,686,2415,1635,1291,1184,650,486,890,424,243,129,89,136,672022,34398,77236,80230,154662,98911,77605,69883,46167,32930,538547,28934,68768,41157,111973,82663,67940,64007,42718,30387,64166,3867,5757,11722,22624,7859,4967,3214,2171,1985,0,0,0,0,0,0,0,0,0,0,58154,1196,2215,24250,17139,6555,3322,1995,1060,422,11155,401,496,3101,2926,1834,1376,667,218,136
ACSSF,2016e1,dc,000,0019,0000004,672022,34398,77236,21939,58291,78945,75717,56365,42546,39193,38412,35336,34547,27246,18921,32930,538547,28934,68768,10477,30680,54322,57651,46298,36365,34147,33793,32135,31872,25035,17683,30387,64166,3867,5757,1841,9881,11678,10946,4950,2909,2721,2246,1809,1405,1393,778,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58154,1196,2215,8935,15315,11310,5829,3933,2622,1839,1483,968,1027,689,371,422,11155,401,496,686,2415,1635,1291,1184,650,486,890,424,243,129,89,136,672022,34398,77236,80230,154662,98911,77605,69883,46167,32930,538547,28934,68768,41157,111973,82663,67940,64007,42718,30387,64166,3867,5757,11722,22624,7859,4967,3214,2171,1985,0,0,0,0,0,0,0,0,0,0,58154,1196,2215,24250,17139,6555,3322,1995,1060,422,11155,401,496,3101,2926,1834,1376,667,218,136
ACSSF,2016e1,dc,000,0019,0000005,672022,34398,77236,21939,58291,78945,75717,56365,42546,39193,38412,35336,34547,27246,18921,32930,538547,28934,68768,10477,30680,54322,57651,46298,36365,34147,33793,32135,31872,25035,17683,30387,64166,3867,5757,1841,9881,11678,10946,4950,2909,2721,2246,1809,1405,1393,778,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58154,1196,2215,8935,15315,11310,5829,3933,2622,1839,1483,968,1027,689,371,422,11155,401,496,686,2415,1635,1291,1184,650,486,890,424,243,129,89,136,672022,34398,77236,80230,154662,98911,77605,69883,46167,32930,538547,28934,68768,41157,111973,82663,67940,64007,42718,30387,64166,3867,5757,11722,22624,7859,4967,3214,2171,1985,0,0,0,0,0,0,0,0,0,0,58154,1196,2215,24250,17139,6555,3322,1995,1060,422,11155,401,496,3101,2926,1834,1376,667,218,136
ACSSF,2016e1,dc,000,0019,0000006,672022,34398,77236,21939,58291,78945,75717,56365,42546,39193,38412,35336,34547,27246,18921,32930,538547,28934,68768,10477,30680,54322,57651,46298,36365,34147,33793,32135,31872,25035,17683,30387,64166,3867,5757,1841,9881,11678,10946,4950,2909,2721,2246,1809,1405,1393,778,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58154,1196,2215,8935,15315,11310,5829,3933,2622,1839,1483,968,1027,689,371,422,11155,401,496,686,2415,1635,1291,1184,650,486,890,424,243,129,89,136,672022,34398,77236,80230,154662,98911,77605,69883,46167,32930,538547,28934,68768,41157,111973,82663,67940,64007,42718,30387,64166,3867,5757,11722,22624,7859,4967,3214,2171,1985,0,0,0,0,0,0,0,0,0,0,58154,1196,2215,24250,17139,6555,3322,1995,1060,422,11155,401,496,3101,2926,1834,1376,667,218,136
ACSSF,2016e1,dc,000,0019,0000007,672022,34398,77236,21939,58291,78945,75717,56365,42546,39193,38412,35336,34547,27246,18921,32930,538547,28934,68768,10477,30680,54322,57651,46298,36365,34147,33793,32135,31872,25035,17683,30387,64166,3867,5757,1841,9881,11678,10946,4950,2909,2721,2246,1809,1405,1393,778,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58154,1196,2215,8935,15315,11310,5829,3933,2622,1839,1483,968,1027,689,371,422,11155,401,496,686,2415,1635,1291,1184,650,486,890,424,243,129,89,136,672022,34398,77236,80230,154662,98911,77605,69883,46167,32930,538547,28934,68768,41157,111973,82663,67940,64007,42718,30387,64166,3867,5757,11722,22624,7859,4967,3214,2171,1985,0,0,0,0,0,0,0,0,0,0,58154,1196,2215,24250,17139,6555,3322,1995,1060,422,11155,401,496,3101,2926,1834,1376,667,218,136
ACSSF,2016e1,dc,000,0019,0000008,672022,34398,77236,21939,58291,78945,75717,56365,42546,39193,38412,35336,34547,27246,18921,32930,538547,28934,68768,10477,30680,54322,57651,46298,36365,34147,33793,32135,31872,25035,17683,30387,64166,3867,5757,1841,9881,11678,10946,4950,2909,2721,2246,1809,1405,1393,778,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58154,1196,2215,8935,15315,11310,5829,3933,2622,1839,1483,968,1027,689,371,422,11155,401,496,686,2415,1635,1291,1184,650,486,890,424,243,129,89,136,672022,34398,77236,80230,154662,98911,77605,69883,46167,32930,538547,28934,68768,41157,111973,82663,67940,64007,42718,30387,64166,3867,5757,11722,22624,7859,4967,3214,2171,1985,0,0,0,0,0,0,0,0,0,0,58154,1196,2215,24250,17139,6555,3322,1995,1060,422,11155,401,496,3101,2926,1834,1376,667,218,136
ACSSF,2016e1,dc,000,0019,0000009,672022,34398,77236,21939,58291,78945,75717,56365,42546,39193,38412,35336,34547,27246,18921,32930,538547,28934,68768,10477,30680,54322,57651,46298,36365,34147,33793,32135,31872,25035,17683,30387,64166,3867,5757,1841,9881,11678,10946,4950,2909,2721,2246,1809,1405,1393,778,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58154,1196,2215,8935,15315,11310,5829,3933,2622,1839,1483,968,1027,689,371,422,11155,401,496,686,2415,1635,1291,1184,650,486,890,424,243,129,89,136,672022,34398,77236,80230,154662,98911,77605,69883,46167,32930,538547,28934,68768,41157,111973,82663,67940,64007,42718,30387,64166,3867,5757,11722,22624,7859,4967,3214,2171,1985,0,0,0,0,0,0,0,0,0,0,58154,1196,2215,24250,17139,6555,3322,1995,1060,422,11155,401,496,3101,2926,1834,1376,667,218,136
ACSSF,2016e1,dc,000,0019,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106907,4665,11695,16383,19037,13813,12601,10042,11319,7352,81145,3897,9676,6257,12945,11316,10591,9249,10853,6361,10695,416,1439,2687,3123,827,935,285,329,654,0,0,0,0,0,0,0,0,0,0,13156,175,552,6786,2690,1293,810,376,137,337,1911,177,28,653,279,377,265,132,0,0
