ACSSF,2016e1,dc,000,0044,0000001,831531,425269,353042,72227,45019,16782,6735,1550,2141,303582,84487,1370,191975,25640,110,3272,1035,19106,49562,7944,21761,809770,15691,13593,28014,35332,59319,78185,104310,112674,115503,133978,33967,10159,30486,38559,809770,4261,16612,29984,52221,73253,42884,121232,35181,63709,144007,158456,67970,831531,821800,97720,267500,288690,167890,352317,4866,96900,151719,98832,72167,2141,20897,28791,20338,302875,61605,111064,88251,41955,74202,25599,29288,14425,4890,20239,3509,9351,5504,1875,831531,425269,353042,72227,45019,16782,10426,303582,49562,31357,21761
ACSSF,2016e1,dc,000,0044,0000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2016e1,dc,000,0044,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2016e1,dc,000,0044,0000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2016e1,dc,000,0044,0000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2016e1,dc,000,0044,0000006,831531,425269,353042,72227,45019,16782,6735,1550,2141,303582,84487,1370,191975,25640,110,3272,1035,19106,49562,7944,21761,809770,15691,13593,28014,35332,59319,78185,104310,112674,115503,133978,33967,10159,30486,38559,809770,4261,16612,29984,52221,73253,42884,121232,35181,63709,144007,158456,67970,831531,821800,97720,267500,288690,167890,352317,4866,96900,151719,98832,72167,2141,20897,28791,20338,302875,61605,111064,88251,41955,74202,25599,29288,14425,4890,20239,3509,9351,5504,1875,831531,425269,353042,72227,45019,16782,10426,303582,49562,31357,21761
ACSSF,2016e1,dc,000,0044,0000007,831531,425269,353042,72227,45019,16782,6735,1550,2141,303582,84487,1370,191975,25640,110,3272,1035,19106,49562,7944,21761,809770,15691,13593,28014,35332,59319,78185,104310,112674,115503,133978,33967,10159,30486,38559,809770,4261,16612,29984,52221,73253,42884,121232,35181,63709,144007,158456,67970,831531,821800,97720,267500,288690,167890,352317,4866,96900,151719,98832,72167,2141,20897,28791,20338,302875,61605,111064,88251,41955,74202,25599,29288,14425,4890,20239,3509,9351,5504,1875,831531,425269,353042,72227,45019,16782,10426,303582,49562,31357,21761
ACSSF,2016e1,dc,000,0044,0000008,831531,425269,353042,72227,45019,16782,6735,1550,2141,303582,84487,1370,191975,25640,110,3272,1035,19106,49562,7944,21761,809770,15691,13593,28014,35332,59319,78185,104310,112674,115503,133978,33967,10159,30486,38559,809770,4261,16612,29984,52221,73253,42884,121232,35181,63709,144007,158456,67970,831531,821800,97720,267500,288690,167890,352317,4866,96900,151719,98832,72167,2141,20897,28791,20338,302875,61605,111064,88251,41955,74202,25599,29288,14425,4890,20239,3509,9351,5504,1875,831531,425269,353042,72227,45019,16782,10426,303582,49562,31357,21761
ACSSF,2016e1,dc,000,0044,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2016e1,dc,000,0044,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2016e1,dc,000,0044,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2016e1,dc,000,0044,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2016e1,dc,000,0044,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2016e1,dc,000,0044,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2016e1,dc,000,0044,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
