ACSSF,2016e1,dc,000,0097,0000001,246562,123389,5050,1182,31,1151,933,218,3868,11489,7757,972,6785,6482,303,3732,82260,79037,1235,77802,76031,1771,3223,11231,8894,90,8804,8675,129,2337,5177,3073,3073,0,2104,8182,2600,2530,70,5582,123173,6508,2579,0,2579,2201,378,3929,13977,11017,0,11017,10664,353,2960,77416,70166,332,69834,68458,1376,7250,10527,7634,0,7634,7142,492,2893,4395,2142,2067,75,2253,10350,2145,1988,157,8205,569932,266861,13552,2867,82,2785,1900,885,10685,26580,17324,1178,16146,13978,2168,9256,122072,108736,1076,107660,102515,5145,13336,39105,33062,213,32849,31447,1402,6043,33085,19893,90,19803,18468,1335,13192,20500,7837,7493,344,12663,11967,1526,1414,112,10441,303071,17931,5878,0,5878,4059,1819,12053,31711,20716,62,20654,18940,1714,10995,131501,114264,335,113929,106384,7545,17237,38500,30676,292,30384,28292,2092,7824,36798,22523,0,22523,20347,2176,14275,25667,8286,7982,304,17381,20963,1656,1578,78,19307
ACSSF,2016e1,dc,000,0097,0000002,246562,123389,5050,1182,31,1151,933,218,3868,11489,7757,972,6785,6482,303,3732,82260,79037,1235,77802,76031,1771,3223,11231,8894,90,8804,8675,129,2337,5177,3073,3073,0,2104,8182,2600,2530,70,5582,123173,6508,2579,0,2579,2201,378,3929,13977,11017,0,11017,10664,353,2960,77416,70166,332,69834,68458,1376,7250,10527,7634,0,7634,7142,492,2893,4395,2142,2067,75,2253,10350,2145,1988,157,8205,569932,266861,13552,2867,82,2785,1900,885,10685,26580,17324,1178,16146,13978,2168,9256,122072,108736,1076,107660,102515,5145,13336,39105,33062,213,32849,31447,1402,6043,33085,19893,90,19803,18468,1335,13192,20500,7837,7493,344,12663,11967,1526,1414,112,10441,303071,17931,5878,0,5878,4059,1819,12053,31711,20716,62,20654,18940,1714,10995,131501,114264,335,113929,106384,7545,17237,38500,30676,292,30384,28292,2092,7824,36798,22523,0,22523,20347,2176,14275,25667,8286,7982,304,17381,20963,1656,1578,78,19307
ACSSF,2016e1,dc,000,0097,0000003,246562,123389,5050,1182,31,1151,933,218,3868,11489,7757,972,6785,6482,303,3732,82260,79037,1235,77802,76031,1771,3223,11231,8894,90,8804,8675,129,2337,5177,3073,3073,0,2104,8182,2600,2530,70,5582,123173,6508,2579,0,2579,2201,378,3929,13977,11017,0,11017,10664,353,2960,77416,70166,332,69834,68458,1376,7250,10527,7634,0,7634,7142,492,2893,4395,2142,2067,75,2253,10350,2145,1988,157,8205,569932,266861,13552,2867,82,2785,1900,885,10685,26580,17324,1178,16146,13978,2168,9256,122072,108736,1076,107660,102515,5145,13336,39105,33062,213,32849,31447,1402,6043,33085,19893,90,19803,18468,1335,13192,20500,7837,7493,344,12663,11967,1526,1414,112,10441,303071,17931,5878,0,5878,4059,1819,12053,31711,20716,62,20654,18940,1714,10995,131501,114264,335,113929,106384,7545,17237,38500,30676,292,30384,28292,2092,7824,36798,22523,0,22523,20347,2176,14275,25667,8286,7982,304,17381,20963,1656,1578,78,19307
ACSSF,2016e1,dc,000,0097,0000004,246562,123389,5050,1182,31,1151,933,218,3868,11489,7757,972,6785,6482,303,3732,82260,79037,1235,77802,76031,1771,3223,11231,8894,90,8804,8675,129,2337,5177,3073,3073,0,2104,8182,2600,2530,70,5582,123173,6508,2579,0,2579,2201,378,3929,13977,11017,0,11017,10664,353,2960,77416,70166,332,69834,68458,1376,7250,10527,7634,0,7634,7142,492,2893,4395,2142,2067,75,2253,10350,2145,1988,157,8205,569932,266861,13552,2867,82,2785,1900,885,10685,26580,17324,1178,16146,13978,2168,9256,122072,108736,1076,107660,102515,5145,13336,39105,33062,213,32849,31447,1402,6043,33085,19893,90,19803,18468,1335,13192,20500,7837,7493,344,12663,11967,1526,1414,112,10441,303071,17931,5878,0,5878,4059,1819,12053,31711,20716,62,20654,18940,1714,10995,131501,114264,335,113929,106384,7545,17237,38500,30676,292,30384,28292,2092,7824,36798,22523,0,22523,20347,2176,14275,25667,8286,7982,304,17381,20963,1656,1578,78,19307
ACSSF,2016e1,dc,000,0097,0000005,246562,123389,5050,1182,31,1151,933,218,3868,11489,7757,972,6785,6482,303,3732,82260,79037,1235,77802,76031,1771,3223,11231,8894,90,8804,8675,129,2337,5177,3073,3073,0,2104,8182,2600,2530,70,5582,123173,6508,2579,0,2579,2201,378,3929,13977,11017,0,11017,10664,353,2960,77416,70166,332,69834,68458,1376,7250,10527,7634,0,7634,7142,492,2893,4395,2142,2067,75,2253,10350,2145,1988,157,8205,569932,266861,13552,2867,82,2785,1900,885,10685,26580,17324,1178,16146,13978,2168,9256,122072,108736,1076,107660,102515,5145,13336,39105,33062,213,32849,31447,1402,6043,33085,19893,90,19803,18468,1335,13192,20500,7837,7493,344,12663,11967,1526,1414,112,10441,303071,17931,5878,0,5878,4059,1819,12053,31711,20716,62,20654,18940,1714,10995,131501,114264,335,113929,106384,7545,17237,38500,30676,292,30384,28292,2092,7824,36798,22523,0,22523,20347,2176,14275,25667,8286,7982,304,17381,20963,1656,1578,78,19307
ACSSF,2016e1,dc,000,0097,0000006,246562,123389,5050,1182,31,1151,933,218,3868,11489,7757,972,6785,6482,303,3732,82260,79037,1235,77802,76031,1771,3223,11231,8894,90,8804,8675,129,2337,5177,3073,3073,0,2104,8182,2600,2530,70,5582,123173,6508,2579,0,2579,2201,378,3929,13977,11017,0,11017,10664,353,2960,77416,70166,332,69834,68458,1376,7250,10527,7634,0,7634,7142,492,2893,4395,2142,2067,75,2253,10350,2145,1988,157,8205,569932,266861,13552,2867,82,2785,1900,885,10685,26580,17324,1178,16146,13978,2168,9256,122072,108736,1076,107660,102515,5145,13336,39105,33062,213,32849,31447,1402,6043,33085,19893,90,19803,18468,1335,13192,20500,7837,7493,344,12663,11967,1526,1414,112,10441,303071,17931,5878,0,5878,4059,1819,12053,31711,20716,62,20654,18940,1714,10995,131501,114264,335,113929,106384,7545,17237,38500,30676,292,30384,28292,2092,7824,36798,22523,0,22523,20347,2176,14275,25667,8286,7982,304,17381,20963,1656,1578,78,19307
ACSSF,2016e1,dc,000,0097,0000007,246562,123389,5050,1182,31,1151,933,218,3868,11489,7757,972,6785,6482,303,3732,82260,79037,1235,77802,76031,1771,3223,11231,8894,90,8804,8675,129,2337,5177,3073,3073,0,2104,8182,2600,2530,70,5582,123173,6508,2579,0,2579,2201,378,3929,13977,11017,0,11017,10664,353,2960,77416,70166,332,69834,68458,1376,7250,10527,7634,0,7634,7142,492,2893,4395,2142,2067,75,2253,10350,2145,1988,157,8205,569932,266861,13552,2867,82,2785,1900,885,10685,26580,17324,1178,16146,13978,2168,9256,122072,108736,1076,107660,102515,5145,13336,39105,33062,213,32849,31447,1402,6043,33085,19893,90,19803,18468,1335,13192,20500,7837,7493,344,12663,11967,1526,1414,112,10441,303071,17931,5878,0,5878,4059,1819,12053,31711,20716,62,20654,18940,1714,10995,131501,114264,335,113929,106384,7545,17237,38500,30676,292,30384,28292,2092,7824,36798,22523,0,22523,20347,2176,14275,25667,8286,7982,304,17381,20963,1656,1578,78,19307
ACSSF,2016e1,dc,000,0097,0000008,246562,123389,5050,1182,31,1151,933,218,3868,11489,7757,972,6785,6482,303,3732,82260,79037,1235,77802,76031,1771,3223,11231,8894,90,8804,8675,129,2337,5177,3073,3073,0,2104,8182,2600,2530,70,5582,123173,6508,2579,0,2579,2201,378,3929,13977,11017,0,11017,10664,353,2960,77416,70166,332,69834,68458,1376,7250,10527,7634,0,7634,7142,492,2893,4395,2142,2067,75,2253,10350,2145,1988,157,8205,569932,266861,13552,2867,82,2785,1900,885,10685,26580,17324,1178,16146,13978,2168,9256,122072,108736,1076,107660,102515,5145,13336,39105,33062,213,32849,31447,1402,6043,33085,19893,90,19803,18468,1335,13192,20500,7837,7493,344,12663,11967,1526,1414,112,10441,303071,17931,5878,0,5878,4059,1819,12053,31711,20716,62,20654,18940,1714,10995,131501,114264,335,113929,106384,7545,17237,38500,30676,292,30384,28292,2092,7824,36798,22523,0,22523,20347,2176,14275,25667,8286,7982,304,17381,20963,1656,1578,78,19307
ACSSF,2016e1,dc,000,0097,0000009,246562,123389,5050,1182,31,1151,933,218,3868,11489,7757,972,6785,6482,303,3732,82260,79037,1235,77802,76031,1771,3223,11231,8894,90,8804,8675,129,2337,5177,3073,3073,0,2104,8182,2600,2530,70,5582,123173,6508,2579,0,2579,2201,378,3929,13977,11017,0,11017,10664,353,2960,77416,70166,332,69834,68458,1376,7250,10527,7634,0,7634,7142,492,2893,4395,2142,2067,75,2253,10350,2145,1988,157,8205,569932,266861,13552,2867,82,2785,1900,885,10685,26580,17324,1178,16146,13978,2168,9256,122072,108736,1076,107660,102515,5145,13336,39105,33062,213,32849,31447,1402,6043,33085,19893,90,19803,18468,1335,13192,20500,7837,7493,344,12663,11967,1526,1414,112,10441,303071,17931,5878,0,5878,4059,1819,12053,31711,20716,62,20654,18940,1714,10995,131501,114264,335,113929,106384,7545,17237,38500,30676,292,30384,28292,2092,7824,36798,22523,0,22523,20347,2176,14275,25667,8286,7982,304,17381,20963,1656,1578,78,19307
ACSSF,2016e1,dc,000,0097,0000010,75777,35315,2809,728,0,728,578,150,2081,3794,2102,0,2102,1952,150,1692,18015,17179,45,17134,16308,826,836,3834,3365,0,3365,3344,21,469,2285,1522,1522,0,763,4578,1577,1577,0,3001,40462,3006,1322,0,1322,1213,109,1684,4279,3406,0,3406,3364,42,873,19117,16773,0,16773,16318,455,2344,5125,3940,0,3940,3683,257,1185,2828,1377,1377,0,1451,6107,1141,1081,60,4966,91893,41071,3240,845,0,845,695,150,2395,4727,2767,0,2767,2580,187,1960,14711,14059,45,14014,13290,724,652,6244,5900,0,5900,5798,102,344,4074,3460,0,3460,3391,69,614,5335,2807,2807,0,2528,2740,440,440,0,2300,50822,3820,1696,0,1696,1547,149,2124,5942,3858,11,3847,3805,42,2084,18139,16080,0,16080,15297,783,2059,6357,5466,0,5466,5466,0,891,5968,4749,0,4749,4279,470,1219,5984,2723,2663,60,3261,4612,367,367,0,4245
