ACSSF,2016m1,dc,000,0048,0000001,3407,3680,2575,1812,1022,1524,2955,3085,1459,1009,403,492,760,1126,2772,2222,1424,1562,1621,1769,3152,3048,3057,2573,2330,1018,2259,239,111,214,4336,3108,2962,2130,1085,1732,4152,3045,3194,3152,2240,1872,1553,1499,683,1310,2345,3571,3021,2988,2733,1254,2606,3777,3152,1268,2147,1598,1377,684,3143,3676,3367,2967,2367,3152,2056,504,1312,371,1199,3671,4136,3049,3149,2969,1532,1842,1681,427,3159,3204,2621,1556,1774,1684,517,3152,3407,3680,2637,2789,76,3085,1459,827,1202,203,2772,1725,2343,203,4136,2114,3615,76,1147,457,316,329,999,358,3543,1441,889,688,470,3184,1444,2035,1390,730,727,3152,2925,3713,3152,3407,3189,2928,2191,1285,992,1048,4136,4374,2453,745,733,465,180,122,3152,1156,3328,3152,3048,3057,2573,2330,1018,2259,239,4336,3108,2962,2130,1085,1732,4152,3045,3194,4136,3049,3149,2969,1532,1842,3159,3204,2621,1556,1774,1147,457,1087,3543,1441,3372,3152,3407,3189,2928,2191,2156,4136,4374,2453,745,733,513
ACSSF,2016m1,dc,000,0048,0000002,3407,3680,2575,1812,1022,1524,2955,3085,1459,1009,403,492,760,1126,2772,2222,1424,1562,1621,1769,3152,3048,3057,2573,2330,1018,2259,239,111,214,4336,3108,2962,2130,1085,1732,4152,3045,3194,3152,2240,1872,1553,1499,683,1310,2345,3571,3021,2988,2733,1254,2606,3777,3152,1268,2147,1598,1377,684,3143,3676,3367,2967,2367,3152,2056,504,1312,371,1199,3671,4136,3049,3149,2969,1532,1842,1681,427,3159,3204,2621,1556,1774,1684,517,3152,3407,3680,2637,2789,76,3085,1459,827,1202,203,2772,1725,2343,203,4136,2114,3615,76,1147,457,316,329,999,358,3543,1441,889,688,470,3184,1444,2035,1390,730,727,3152,2925,3713,3152,3407,3189,2928,2191,1285,992,1048,4136,4374,2453,745,733,465,180,122,,,,3152,3048,3057,2573,2330,1018,2259,239,4336,3108,2962,2130,1085,1732,4152,3045,3194,4136,3049,3149,2969,1532,1842,3159,3204,2621,1556,1774,1147,457,1087,3543,1441,3372,3152,3407,3189,2928,2191,2156,4136,4374,2453,745,733,513
ACSSF,2016m1,dc,000,0048,0000003,3407,3680,2575,1812,1022,1524,2955,3085,1459,1009,403,492,760,1126,2772,2222,1424,1562,1621,1769,3152,3048,3057,2573,2330,1018,2259,239,111,214,4336,3108,2962,2130,1085,1732,4152,3045,3194,3152,2240,1872,1553,1499,683,1310,2345,3571,3021,2988,2733,1254,2606,3777,3152,1268,2147,1598,1377,684,3143,3676,3367,2967,2367,3152,2056,504,1312,371,1199,3671,4136,3049,3149,2969,1532,1842,1681,427,3159,3204,2621,1556,1774,1684,517,3152,3407,3680,2637,2789,76,3085,1459,827,1202,203,2772,1725,2343,203,4136,2114,3615,76,1147,457,316,329,999,358,3543,1441,889,688,470,3184,1444,2035,1390,730,727,3152,2925,3713,3152,3407,3189,2928,2191,1285,992,1048,4136,4374,2453,745,733,465,180,122,,,,3152,3048,3057,2573,2330,1018,2259,239,4336,3108,2962,2130,1085,1732,4152,3045,3194,4136,3049,3149,2969,1532,1842,3159,3204,2621,1556,1774,1147,457,1087,3543,1441,3372,3152,3407,3189,2928,2191,2156,4136,4374,2453,745,733,513
ACSSF,2016m1,dc,000,0048,0000004,3407,3680,2575,1812,1022,1524,2955,3085,1459,1009,403,492,760,1126,2772,2222,1424,1562,1621,1769,3152,3048,3057,2573,2330,1018,2259,239,111,214,4336,3108,2962,2130,1085,1732,4152,3045,3194,3152,2240,1872,1553,1499,683,1310,2345,3571,3021,2988,2733,1254,2606,3777,3152,1268,2147,1598,1377,684,3143,3676,3367,2967,2367,3152,2056,504,1312,371,1199,3671,4136,3049,3149,2969,1532,1842,1681,427,3159,3204,2621,1556,1774,1684,517,3152,3407,3680,2637,2789,76,3085,1459,827,1202,203,2772,1725,2343,203,4136,2114,3615,76,1147,457,316,329,999,358,3543,1441,889,688,470,3184,1444,2035,1390,730,727,3152,2925,3713,3152,3407,3189,2928,2191,1285,992,1048,4136,4374,2453,745,733,465,180,122,,,,3152,3048,3057,2573,2330,1018,2259,239,4336,3108,2962,2130,1085,1732,4152,3045,3194,4136,3049,3149,2969,1532,1842,3159,3204,2621,1556,1774,1147,457,1087,3543,1441,3372,3152,3407,3189,2928,2191,2156,4136,4374,2453,745,733,513
ACSSF,2016m1,dc,000,0048,0000005,3407,3680,2575,1812,1022,1524,2955,3085,1459,1009,403,492,760,1126,2772,2222,1424,1562,1621,1769,3152,3048,3057,2573,2330,1018,2259,239,111,214,4336,3108,2962,2130,1085,1732,4152,3045,3194,3152,2240,1872,1553,1499,683,1310,2345,3571,3021,2988,2733,1254,2606,3777,3152,1268,2147,1598,1377,684,3143,3676,3367,2967,2367,3152,2056,504,1312,371,1199,3671,4136,3049,3149,2969,1532,1842,1681,427,3159,3204,2621,1556,1774,1684,517,3152,3407,3680,2637,2789,76,3085,1459,827,1202,203,2772,1725,2343,203,4136,2114,3615,76,1147,457,316,329,999,358,3543,1441,889,688,470,3184,1444,2035,1390,730,727,3152,2925,3713,3152,3407,3189,2928,2191,1285,992,1048,4136,4374,2453,745,733,465,180,122,,,,3152,3048,3057,2573,2330,1018,2259,239,4336,3108,2962,2130,1085,1732,4152,3045,3194,4136,3049,3149,2969,1532,1842,3159,3204,2621,1556,1774,1147,457,1087,3543,1441,3372,3152,3407,3189,2928,2191,2156,4136,4374,2453,745,733,513
ACSSF,2016m1,dc,000,0048,0000006,3407,3680,2575,1812,1022,1524,2955,3085,1459,1009,403,492,760,1126,2772,2222,1424,1562,1621,1769,3152,3048,3057,2573,2330,1018,2259,239,111,214,4336,3108,2962,2130,1085,1732,4152,3045,3194,3152,2240,1872,1553,1499,683,1310,2345,3571,3021,2988,2733,1254,2606,3777,3152,1268,2147,1598,1377,684,3143,3676,3367,2967,2367,3152,2056,504,1312,371,1199,3671,4136,3049,3149,2969,1532,1842,1681,427,3159,3204,2621,1556,1774,1684,517,3152,3407,3680,2637,2789,76,3085,1459,827,1202,203,2772,1725,2343,203,4136,2114,3615,76,1147,457,316,329,999,358,3543,1441,889,688,470,3184,1444,2035,1390,730,727,3152,2925,3713,3152,3407,3189,2928,2191,1285,992,1048,4136,4374,2453,745,733,465,180,122,,,,3152,3048,3057,2573,2330,1018,2259,239,4336,3108,2962,2130,1085,1732,4152,3045,3194,4136,3049,3149,2969,1532,1842,3159,3204,2621,1556,1774,1147,457,1087,3543,1441,3372,3152,3407,3189,2928,2191,2156,4136,4374,2453,745,733,513
ACSSF,2016m1,dc,000,0048,0000007,3407,3680,2575,1812,1022,1524,2955,3085,1459,1009,403,492,760,1126,2772,2222,1424,1562,1621,1769,3152,3048,3057,2573,2330,1018,2259,239,111,214,4336,3108,2962,2130,1085,1732,4152,3045,3194,3152,2240,1872,1553,1499,683,1310,2345,3571,3021,2988,2733,1254,2606,3777,3152,1268,2147,1598,1377,684,3143,3676,3367,2967,2367,3152,2056,504,1312,371,1199,3671,4136,3049,3149,2969,1532,1842,1681,427,3159,3204,2621,1556,1774,1684,517,3152,3407,3680,2637,2789,76,3085,1459,827,1202,203,2772,1725,2343,203,4136,2114,3615,76,1147,457,316,329,999,358,3543,1441,889,688,470,3184,1444,2035,1390,730,727,3152,2925,3713,3152,3407,3189,2928,2191,1285,992,1048,4136,4374,2453,745,733,465,180,122,,,,3152,3048,3057,2573,2330,1018,2259,239,4336,3108,2962,2130,1085,1732,4152,3045,3194,4136,3049,3149,2969,1532,1842,3159,3204,2621,1556,1774,1147,457,1087,3543,1441,3372,3152,3407,3189,2928,2191,2156,4136,4374,2453,745,733,513
ACSSF,2016m1,dc,000,0048,0000008,3407,3680,2575,1812,1022,1524,2955,3085,1459,1009,403,492,760,1126,2772,2222,1424,1562,1621,1769,3152,3048,3057,2573,2330,1018,2259,239,111,214,4336,3108,2962,2130,1085,1732,4152,3045,3194,3152,2240,1872,1553,1499,683,1310,2345,3571,3021,2988,2733,1254,2606,3777,3152,1268,2147,1598,1377,684,3143,3676,3367,2967,2367,3152,2056,504,1312,371,1199,3671,4136,3049,3149,2969,1532,1842,1681,427,3159,3204,2621,1556,1774,1684,517,3152,3407,3680,2637,2789,76,3085,1459,827,1202,203,2772,1725,2343,203,4136,2114,3615,76,1147,457,316,329,999,358,3543,1441,889,688,470,3184,1444,2035,1390,730,727,3152,2925,3713,3152,3407,3189,2928,2191,1285,992,1048,4136,4374,2453,745,733,465,180,122,,,,3152,3048,3057,2573,2330,1018,2259,239,4336,3108,2962,2130,1085,1732,4152,3045,3194,4136,3049,3149,2969,1532,1842,3159,3204,2621,1556,1774,1147,457,1087,3543,1441,3372,3152,3407,3189,2928,2191,2156,4136,4374,2453,745,733,513
ACSSF,2016m1,dc,000,0048,0000009,3407,3680,2575,1812,1022,1524,2955,3085,1459,1009,403,492,760,1126,2772,2222,1424,1562,1621,1769,3152,3048,3057,2573,2330,1018,2259,239,111,214,4336,3108,2962,2130,1085,1732,4152,3045,3194,3152,2240,1872,1553,1499,683,1310,2345,3571,3021,2988,2733,1254,2606,3777,3152,1268,2147,1598,1377,684,3143,3676,3367,2967,2367,3152,2056,504,1312,371,1199,3671,4136,3049,3149,2969,1532,1842,1681,427,3159,3204,2621,1556,1774,1684,517,3152,3407,3680,2637,2789,76,3085,1459,827,1202,203,2772,1725,2343,203,4136,2114,3615,76,1147,457,316,329,999,358,3543,1441,889,688,470,3184,1444,2035,1390,730,727,3152,2925,3713,3152,3407,3189,2928,2191,1285,992,1048,4136,4374,2453,745,733,465,180,122,,,,3152,3048,3057,2573,2330,1018,2259,239,4336,3108,2962,2130,1085,1732,4152,3045,3194,4136,3049,3149,2969,1532,1842,3159,3204,2621,1556,1774,1147,457,1087,3543,1441,3372,3152,3407,3189,2928,2191,2156,4136,4374,2453,745,733,513
ACSSF,2016m1,dc,000,0048,0000010,1539,1527,1080,728,416,906,1418,732,355,283,80,203,272,202,590,524,279,203,392,286,2121,1189,1189,1084,617,283,524,203,203,203,1950,1411,1424,320,202,286,2200,1662,1945,2121,1274,983,953,332,259,283,1133,2253,1508,1407,627,248,534,1981,2121,1061,978,890,837,445,2080,2068,1560,1423,1232,2121,622,148,373,228,442,2346,2200,1662,1604,1436,531,741,735,173,1945,1792,1567,867,1047,976,371,2121,1539,1527,1278,1265,203,732,355,310,156,203,590,523,350,203,2200,879,2052,203,,,,,,,,,,,,,,,,,,2121,1424,2424,2121,1539,1467,853,915,463,253,103,2200,2211,1144,128,429,131,108,203,,,,2121,1189,1189,1084,617,283,524,203,1950,1411,1424,320,202,286,2200,1662,1945,2200,1662,1604,1436,531,741,1945,1792,1567,867,1047,,,,,,,2121,1539,1467,853,915,539,2200,2211,1144,128,429,166
