ACSSF,2016m1,dc,000,0034,0000001,5623,5906,5703,1525,3811,2144,1288,4048,1801,87,5857,4502,4369,875,2623,1701,909,2316,1322,87,2671,1938,1814,371,1048,479,306,836,459,203,5419,4277,4344,606,2232,1327,815,2514,887,203,3476,2667,2686,466,1961,237,451,1738,272,203,2263,1493,1481,537,995,224,78,950,486,203,2600,1549,1340,755,1458,289,79,952,1077,203,5623,5184,5184,203,4445,5857,4171,4171,203,3758,2671,1846,1846,203,1525,5419,4751,4751,203,3065,3476,3476,3476,203,880,2263,2184,2184,203,848,2600,271793,225676,225676,.,190527,5623,6393,4729,1801,87,5857,4933,3067,1322,87,2671,2354,970,459,203,5419,4915,2831,887,203,3791,3333,1977,528,203,2600,2043,1004,1077,203,5623,5184,5184,203,4445,5857,4171,4171,203,3758,2671,1846,1846,203,1525,5419,4751,4751,203,3065,3791,3717,3717,203,1285,2600
ACSSF,2016m1,dc,000,0034,0000002,5623,5906,5703,1525,3811,2144,1288,4048,1801,87,5857,4502,4369,875,2623,1701,909,2316,1322,87,2671,1938,1814,371,1048,479,306,836,459,203,5419,4277,4344,606,2232,1327,815,2514,887,203,3476,2667,2686,466,1961,237,451,1738,272,203,2263,1493,1481,537,995,224,78,950,486,203,2600,1549,1340,755,1458,289,79,952,1077,203,5623,5184,5184,203,4445,5857,4171,4171,203,3758,2671,1846,1846,203,1525,5419,4751,4751,203,3065,3476,3476,3476,203,880,2263,2184,2184,203,848,2600,271793,225676,225676,.,190527,5623,6393,4729,1801,87,5857,4933,3067,1322,87,2671,2354,970,459,203,5419,4915,2831,887,203,3791,3333,1977,528,203,2600,2043,1004,1077,203,5623,5184,5184,203,4445,5857,4171,4171,203,3758,2671,1846,1846,203,1525,5419,4751,4751,203,3065,3791,3717,3717,203,1285,2600
ACSSF,2016m1,dc,000,0034,0000003,5623,5906,5703,1525,3811,2144,1288,4048,1801,87,5857,4502,4369,875,2623,1701,909,2316,1322,87,2671,1938,1814,371,1048,479,306,836,459,203,5419,4277,4344,606,2232,1327,815,2514,887,203,3476,2667,2686,466,1961,237,451,1738,272,203,2263,1493,1481,537,995,224,78,950,486,203,2600,1549,1340,755,1458,289,79,952,1077,203,5623,5184,5184,203,4445,5857,4171,4171,203,3758,2671,1846,1846,203,1525,5419,4751,4751,203,3065,3476,3476,3476,203,880,2263,2184,2184,203,848,2600,271793,225676,225676,.,190527,5623,6393,4729,1801,87,5857,4933,3067,1322,87,2671,2354,970,459,203,5419,4915,2831,887,203,3791,3333,1977,528,203,2600,2043,1004,1077,203,5623,5184,5184,203,4445,5857,4171,4171,203,3758,2671,1846,1846,203,1525,5419,4751,4751,203,3065,3791,3717,3717,203,1285,2600
ACSSF,2016m1,dc,000,0034,0000004,5623,5906,5703,1525,3811,2144,1288,4048,1801,87,5857,4502,4369,875,2623,1701,909,2316,1322,87,2671,1938,1814,371,1048,479,306,836,459,203,5419,4277,4344,606,2232,1327,815,2514,887,203,3476,2667,2686,466,1961,237,451,1738,272,203,2263,1493,1481,537,995,224,78,950,486,203,2600,1549,1340,755,1458,289,79,952,1077,203,5623,5184,5184,203,4445,5857,4171,4171,203,3758,2671,1846,1846,203,1525,5419,4751,4751,203,3065,3476,3476,3476,203,880,2263,2184,2184,203,848,2600,271793,225676,225676,.,190527,5623,6393,4729,1801,87,5857,4933,3067,1322,87,2671,2354,970,459,203,5419,4915,2831,887,203,3791,3333,1977,528,203,2600,2043,1004,1077,203,5623,5184,5184,203,4445,5857,4171,4171,203,3758,2671,1846,1846,203,1525,5419,4751,4751,203,3065,3791,3717,3717,203,1285,2600
ACSSF,2016m1,dc,000,0034,0000005,5623,5906,5703,1525,3811,2144,1288,4048,1801,87,5857,4502,4369,875,2623,1701,909,2316,1322,87,2671,1938,1814,371,1048,479,306,836,459,203,5419,4277,4344,606,2232,1327,815,2514,887,203,3476,2667,2686,466,1961,237,451,1738,272,203,2263,1493,1481,537,995,224,78,950,486,203,2600,1549,1340,755,1458,289,79,952,1077,203,5623,5184,5184,203,4445,5857,4171,4171,203,3758,2671,1846,1846,203,1525,5419,4751,4751,203,3065,3476,3476,3476,203,880,2263,2184,2184,203,848,2600,271793,225676,225676,.,190527,5623,6393,4729,1801,87,5857,4933,3067,1322,87,2671,2354,970,459,203,5419,4915,2831,887,203,3791,3333,1977,528,203,2600,2043,1004,1077,203,5623,5184,5184,203,4445,5857,4171,4171,203,3758,2671,1846,1846,203,1525,5419,4751,4751,203,3065,3791,3717,3717,203,1285,2600
ACSSF,2016m1,dc,000,0034,0000006,5623,5906,5703,1525,3811,2144,1288,4048,1801,87,5857,4502,4369,875,2623,1701,909,2316,1322,87,2671,1938,1814,371,1048,479,306,836,459,203,5419,4277,4344,606,2232,1327,815,2514,887,203,3476,2667,2686,466,1961,237,451,1738,272,203,2263,1493,1481,537,995,224,78,950,486,203,2600,1549,1340,755,1458,289,79,952,1077,203,5623,5184,5184,203,4445,5857,4171,4171,203,3758,2671,1846,1846,203,1525,5419,4751,4751,203,3065,3476,3476,3476,203,880,2263,2184,2184,203,848,2600,271793,225676,225676,.,190527,5623,6393,4729,1801,87,5857,4933,3067,1322,87,2671,2354,970,459,203,5419,4915,2831,887,203,3791,3333,1977,528,203,2600,2043,1004,1077,203,5623,5184,5184,203,4445,5857,4171,4171,203,3758,2671,1846,1846,203,1525,5419,4751,4751,203,3065,3791,3717,3717,203,1285,2600
ACSSF,2016m1,dc,000,0034,0000007,5623,5906,5703,1525,3811,2144,1288,4048,1801,87,5857,4502,4369,875,2623,1701,909,2316,1322,87,2671,1938,1814,371,1048,479,306,836,459,203,5419,4277,4344,606,2232,1327,815,2514,887,203,3476,2667,2686,466,1961,237,451,1738,272,203,2263,1493,1481,537,995,224,78,950,486,203,2600,1549,1340,755,1458,289,79,952,1077,203,5623,5184,5184,203,4445,5857,4171,4171,203,3758,2671,1846,1846,203,1525,5419,4751,4751,203,3065,3476,3476,3476,203,880,2263,2184,2184,203,848,2600,271793,225676,225676,.,190527,5623,6393,4729,1801,87,5857,4933,3067,1322,87,2671,2354,970,459,203,5419,4915,2831,887,203,3791,3333,1977,528,203,2600,2043,1004,1077,203,5623,5184,5184,203,4445,5857,4171,4171,203,3758,2671,1846,1846,203,1525,5419,4751,4751,203,3065,3791,3717,3717,203,1285,2600
ACSSF,2016m1,dc,000,0034,0000008,5623,5906,5703,1525,3811,2144,1288,4048,1801,87,5857,4502,4369,875,2623,1701,909,2316,1322,87,2671,1938,1814,371,1048,479,306,836,459,203,5419,4277,4344,606,2232,1327,815,2514,887,203,3476,2667,2686,466,1961,237,451,1738,272,203,2263,1493,1481,537,995,224,78,950,486,203,2600,1549,1340,755,1458,289,79,952,1077,203,5623,5184,5184,203,4445,5857,4171,4171,203,3758,2671,1846,1846,203,1525,5419,4751,4751,203,3065,3476,3476,3476,203,880,2263,2184,2184,203,848,2600,271793,225676,225676,.,190527,5623,6393,4729,1801,87,5857,4933,3067,1322,87,2671,2354,970,459,203,5419,4915,2831,887,203,3791,3333,1977,528,203,2600,2043,1004,1077,203,5623,5184,5184,203,4445,5857,4171,4171,203,3758,2671,1846,1846,203,1525,5419,4751,4751,203,3065,3791,3717,3717,203,1285,2600
ACSSF,2016m1,dc,000,0034,0000009,5623,5906,5703,1525,3811,2144,1288,4048,1801,87,5857,4502,4369,875,2623,1701,909,2316,1322,87,2671,1938,1814,371,1048,479,306,836,459,203,5419,4277,4344,606,2232,1327,815,2514,887,203,3476,2667,2686,466,1961,237,451,1738,272,203,2263,1493,1481,537,995,224,78,950,486,203,2600,1549,1340,755,1458,289,79,952,1077,203,5623,5184,5184,203,4445,5857,4171,4171,203,3758,2671,1846,1846,203,1525,5419,4751,4751,203,3065,3476,3476,3476,203,880,2263,2184,2184,203,848,2600,271793,225676,225676,.,190527,5623,6393,4729,1801,87,5857,4933,3067,1322,87,2671,2354,970,459,203,5419,4915,2831,887,203,3791,3333,1977,528,203,2600,2043,1004,1077,203,5623,5184,5184,203,4445,5857,4171,4171,203,3758,2671,1846,1846,203,1525,5419,4751,4751,203,3065,3791,3717,3717,203,1285,2600
ACSSF,2016m1,dc,000,0034,0000010,4386,3184,3143,681,1651,585,401,2206,833,87,2834,1854,1727,491,958,483,294,1470,661,87,1188,796,760,185,563,194,147,371,107,203,1974,1218,1166,208,1131,225,202,1052,356,203,2198,1646,1614,226,1018,139,46,222,150,203,871,674,671,114,172,203,203,225,207,203,1398,810,671,415,473,138,203,848,646,203,4386,4052,4052,203,1943,2834,2214,2214,203,1555,1188,1027,1027,203,496,1974,1902,1902,203,957,2198,2138,2138,203,383,871,620,620,203,617,1398,109262,89307,89307,.,83403,4386,3686,2235,833,87,2834,2118,1536,661,87,1188,973,422,107,203,1974,1703,1097,356,203,2554,2509,383,260,203,1398,946,859,646,203,4386,4052,4052,203,1943,2834,2214,2214,203,1555,1188,1027,1027,203,496,1974,1902,1902,203,957,2554,2347,2347,203,831,1398
