ACSSF,2015m1,dc,000,0057,0000001,4913,3401,2628,2396,912,1426,491,1778,2590,1942,963,1104,507,1897,869,926,275,759,192,617,3239,2563,2195,743,1593,795,2598,2357,1919,744,1144,969,1902,1200,882,492,373,576,944,5988,1709,1887,1356,1948,4033,1875,946,1931,2835,1790,2465,2857,2132,2165,1854,3681,2384,942,1959,1187,2186,,,,,,,1011,1103,419,716,114,743,,,,,,,1362,1337,72,465,195,733,1213,917,198,407,225,856,2192,3562,1252,2044,951,2954,2236,1792,652,839,361,1350
ACSSF,2015m1,dc,000,0057,0000002,4913,3401,2628,2396,912,1426,491,1778,2590,1942,963,1104,507,1897,869,926,275,759,192,617,3239,2563,2195,743,1593,795,2598,2357,1919,744,1144,969,1902,1200,882,492,373,576,944,5988,1709,1887,1356,1948,4033,1875,946,1931,2835,1790,2465,2857,2132,2165,1854,3681,2384,942,1959,1187,2186,,,,,,,1011,1103,419,716,114,743,,,,,,,1362,1337,72,465,195,733,1213,917,198,407,225,856,2192,3562,1252,2044,951,2954,2236,1792,652,839,361,1350
ACSSF,2015m1,dc,000,0057,0000003,4913,3401,2628,2396,912,1426,491,1778,2590,1942,963,1104,507,1897,869,926,275,759,192,617,3239,2563,2195,743,1593,795,2598,2357,1919,744,1144,969,1902,1200,882,492,373,576,944,5988,1709,1887,1356,1948,4033,1875,946,1931,2835,1790,2465,2857,2132,2165,1854,3681,2384,942,1959,1187,2186,,,,,,,1011,1103,419,716,114,743,,,,,,,1362,1337,72,465,195,733,1213,917,198,407,225,856,2192,3562,1252,2044,951,2954,2236,1792,652,839,361,1350
ACSSF,2015m1,dc,000,0057,0000004,4913,3401,2628,2396,912,1426,491,1778,2590,1942,963,1104,507,1897,869,926,275,759,192,617,3239,2563,2195,743,1593,795,2598,2357,1919,744,1144,969,1902,1200,882,492,373,576,944,5988,1709,1887,1356,1948,4033,1875,946,1931,2835,1790,2465,2857,2132,2165,1854,3681,2384,942,1959,1187,2186,,,,,,,1011,1103,419,716,114,743,,,,,,,1362,1337,72,465,195,733,1213,917,198,407,225,856,2192,3562,1252,2044,951,2954,2236,1792,652,839,361,1350
ACSSF,2015m1,dc,000,0057,0000005,4913,3401,2628,2396,912,1426,491,1778,2590,1942,963,1104,507,1897,869,926,275,759,192,617,3239,2563,2195,743,1593,795,2598,2357,1919,744,1144,969,1902,1200,882,492,373,576,944,5988,1709,1887,1356,1948,4033,1875,946,1931,2835,1790,2465,2857,2132,2165,1854,3681,2384,942,1959,1187,2186,,,,,,,1011,1103,419,716,114,743,,,,,,,1362,1337,72,465,195,733,1213,917,198,407,225,856,2192,3562,1252,2044,951,2954,2236,1792,652,839,361,1350
ACSSF,2015m1,dc,000,0057,0000006,4913,3401,2628,2396,912,1426,491,1778,2590,1942,963,1104,507,1897,869,926,275,759,192,617,3239,2563,2195,743,1593,795,2598,2357,1919,744,1144,969,1902,1200,882,492,373,576,944,5988,1709,1887,1356,1948,4033,1875,946,1931,2835,1790,2465,2857,2132,2165,1854,3681,2384,942,1959,1187,2186,,,,,,,1011,1103,419,716,114,743,,,,,,,1362,1337,72,465,195,733,1213,917,198,407,225,856,2192,3562,1252,2044,951,2954,2236,1792,652,839,361,1350
ACSSF,2015m1,dc,000,0057,0000007,4913,3401,2628,2396,912,1426,491,1778,2590,1942,963,1104,507,1897,869,926,275,759,192,617,3239,2563,2195,743,1593,795,2598,2357,1919,744,1144,969,1902,1200,882,492,373,576,944,5988,1709,1887,1356,1948,4033,1875,946,1931,2835,1790,2465,2857,2132,2165,1854,3681,2384,942,1959,1187,2186,,,,,,,1011,1103,419,716,114,743,,,,,,,1362,1337,72,465,195,733,1213,917,198,407,225,856,2192,3562,1252,2044,951,2954,2236,1792,652,839,361,1350
ACSSF,2015m1,dc,000,0057,0000008,4913,3401,2628,2396,912,1426,491,1778,2590,1942,963,1104,507,1897,869,926,275,759,192,617,3239,2563,2195,743,1593,795,2598,2357,1919,744,1144,969,1902,1200,882,492,373,576,944,5988,1709,1887,1356,1948,4033,1875,946,1931,2835,1790,2465,2857,2132,2165,1854,3681,2384,942,1959,1187,2186,,,,,,,1011,1103,419,716,114,743,,,,,,,1362,1337,72,465,195,733,1213,917,198,407,225,856,2192,3562,1252,2044,951,2954,2236,1792,652,839,361,1350
ACSSF,2015m1,dc,000,0057,0000009,4913,3401,2628,2396,912,1426,491,1778,2590,1942,963,1104,507,1897,869,926,275,759,192,617,3239,2563,2195,743,1593,795,2598,2357,1919,744,1144,969,1902,1200,882,492,373,576,944,5988,1709,1887,1356,1948,4033,1875,946,1931,2835,1790,2465,2857,2132,2165,1854,3681,2384,942,1959,1187,2186,,,,,,,1011,1103,419,716,114,743,,,,,,,1362,1337,72,465,195,733,1213,917,198,407,225,856,2192,3562,1252,2044,951,2954,2236,1792,652,839,361,1350
ACSSF,2015m1,dc,000,0057,0000010,3718,1912,1590,1316,125,500,275,962,1744,1266,195,513,184,1384,774,610,60,494,200,496,2812,2091,1410,472,872,105,1222,1666,1239,444,503,318,1412,980,701,240,182,296,712,4747,619,908,1029,1050,2549,798,506,811,1398,570,1542,1439,1524,838,662,1592,906,200,751,200,1343,,,,,,,1035,782,250,424,200,476,,,,,,,,,,,,,,,,,,,3058,2505,638,1043,490,2094,,,,,,
