ACSSF,2016m1,dc,000,0083,0000001,1228,315,685,382,282,341,356,276,219,605,458,711,381,477,150,153,80,,,,,,,,,,,,,,,,,,2182,189,70,56,65,130,111,143,191,246,296,404,1030,908,844,1530,1584,1491,591,715,463,501,384,651,210,311,750,484,772,452,546,538,422,705,8129,7867,3464,,59168,.,10104,34306,8906,13385,8129,8205,9408,22326,33291,50930,46374,8129,5085,8041,9749,17820,8129,7087,6559,8129,12169,17090,9995,4953,7977,16533,14003,3665,5017,7003,1045808727,1045808727,1024281291,510111133,878088530,525169580,235449928,108717204,244226760,450801927,177071078,428367698,1045808727,226042658,363967578,890777156,282552171,310316870,287380011,1045808727,1024281291,32111199,389427805,416102424,470363601,305928059,318558008,389549618,78427453,525169580,235449928,12601872,48878201,36716980,170374685,50657137,31975035,28343120,92941398,450801927,28126171,70646811,292539898,168022071,96707540,76752892,205013365,93595049
ACSSF,2016m1,dc,000,0083,0000002,1228,315,685,382,282,341,356,276,219,605,458,711,381,477,150,153,80,,,,,,,,,,,,,,,,,,2182,189,70,56,65,130,111,143,191,246,296,404,1030,908,844,1530,1584,1491,591,715,463,501,384,651,210,311,750,484,772,452,546,538,422,705,8129,7867,3464,,59168,.,10104,34306,8906,13385,8129,8205,9408,22326,33291,50930,46374,8129,5085,8041,9749,17820,8129,7087,6559,8129,12169,17090,9995,4953,7977,16533,14003,3665,5017,7003,1045808727,1045808727,1024281291,510111133,878088530,525169580,235449928,108717204,244226760,450801927,177071078,428367698,1045808727,226042658,363967578,890777156,282552171,310316870,287380011,1045808727,1024281291,32111199,389427805,416102424,470363601,305928059,318558008,389549618,78427453,525169580,235449928,12601872,48878201,36716980,170374685,50657137,31975035,28343120,92941398,450801927,28126171,70646811,292539898,168022071,96707540,76752892,205013365,93595049
ACSSF,2016m1,dc,000,0083,0000003,1228,315,685,382,282,341,356,276,219,605,458,711,381,477,150,153,80,,,,,,,,,,,,,,,,,,2182,189,70,56,65,130,111,143,191,246,296,404,1030,908,844,1530,1584,1491,591,715,463,501,384,651,210,311,750,484,772,452,546,538,422,705,8129,7867,3464,,59168,.,10104,34306,8906,13385,8129,8205,9408,22326,33291,50930,46374,8129,5085,8041,9749,17820,8129,7087,6559,8129,12169,17090,9995,4953,7977,16533,14003,3665,5017,7003,1045808727,1045808727,1024281291,510111133,878088530,525169580,235449928,108717204,244226760,450801927,177071078,428367698,1045808727,226042658,363967578,890777156,282552171,310316870,287380011,1045808727,1024281291,32111199,389427805,416102424,470363601,305928059,318558008,389549618,78427453,525169580,235449928,12601872,48878201,36716980,170374685,50657137,31975035,28343120,92941398,450801927,28126171,70646811,292539898,168022071,96707540,76752892,205013365,93595049
ACSSF,2016m1,dc,000,0083,0000004,1228,315,685,382,282,341,356,276,219,605,458,711,381,477,150,153,80,,,,,,,,,,,,,,,,,,2182,189,70,56,65,130,111,143,191,246,296,404,1030,908,844,1530,1584,1491,591,715,463,501,384,651,210,311,750,484,772,452,546,538,422,705,8129,7867,3464,,59168,.,10104,34306,8906,13385,8129,8205,9408,22326,33291,50930,46374,8129,5085,8041,9749,17820,8129,7087,6559,8129,12169,17090,9995,4953,7977,16533,14003,3665,5017,7003,1045808727,1045808727,1024281291,510111133,878088530,525169580,235449928,108717204,244226760,450801927,177071078,428367698,1045808727,226042658,363967578,890777156,282552171,310316870,287380011,1045808727,1024281291,32111199,389427805,416102424,470363601,305928059,318558008,389549618,78427453,525169580,235449928,12601872,48878201,36716980,170374685,50657137,31975035,28343120,92941398,450801927,28126171,70646811,292539898,168022071,96707540,76752892,205013365,93595049
ACSSF,2016m1,dc,000,0083,0000005,1228,315,685,382,282,341,356,276,219,605,458,711,381,477,150,153,80,,,,,,,,,,,,,,,,,,2182,189,70,56,65,130,111,143,191,246,296,404,1030,908,844,1530,1584,1491,591,715,463,501,384,651,210,311,750,484,772,452,546,538,422,705,8129,7867,3464,,59168,.,10104,34306,8906,13385,8129,8205,9408,22326,33291,50930,46374,8129,5085,8041,9749,17820,8129,7087,6559,8129,12169,17090,9995,4953,7977,16533,14003,3665,5017,7003,1045808727,1045808727,1024281291,510111133,878088530,525169580,235449928,108717204,244226760,450801927,177071078,428367698,1045808727,226042658,363967578,890777156,282552171,310316870,287380011,1045808727,1024281291,32111199,389427805,416102424,470363601,305928059,318558008,389549618,78427453,525169580,235449928,12601872,48878201,36716980,170374685,50657137,31975035,28343120,92941398,450801927,28126171,70646811,292539898,168022071,96707540,76752892,205013365,93595049
ACSSF,2016m1,dc,000,0083,0000006,1228,315,685,382,282,341,356,276,219,605,458,711,381,477,150,153,80,,,,,,,,,,,,,,,,,,2182,189,70,56,65,130,111,143,191,246,296,404,1030,908,844,1530,1584,1491,591,715,463,501,384,651,210,311,750,484,772,452,546,538,422,705,8129,7867,3464,,59168,.,10104,34306,8906,13385,8129,8205,9408,22326,33291,50930,46374,8129,5085,8041,9749,17820,8129,7087,6559,8129,12169,17090,9995,4953,7977,16533,14003,3665,5017,7003,1045808727,1045808727,1024281291,510111133,878088530,525169580,235449928,108717204,244226760,450801927,177071078,428367698,1045808727,226042658,363967578,890777156,282552171,310316870,287380011,1045808727,1024281291,32111199,389427805,416102424,470363601,305928059,318558008,389549618,78427453,525169580,235449928,12601872,48878201,36716980,170374685,50657137,31975035,28343120,92941398,450801927,28126171,70646811,292539898,168022071,96707540,76752892,205013365,93595049
ACSSF,2016m1,dc,000,0083,0000007,1228,315,685,382,282,341,356,276,219,605,458,711,381,477,150,153,80,,,,,,,,,,,,,,,,,,2182,189,70,56,65,130,111,143,191,246,296,404,1030,908,844,1530,1584,1491,591,715,463,501,384,651,210,311,750,484,772,452,546,538,422,705,8129,7867,3464,,59168,.,10104,34306,8906,13385,8129,8205,9408,22326,33291,50930,46374,8129,5085,8041,9749,17820,8129,7087,6559,8129,12169,17090,9995,4953,7977,16533,14003,3665,5017,7003,1045808727,1045808727,1024281291,510111133,878088530,525169580,235449928,108717204,244226760,450801927,177071078,428367698,1045808727,226042658,363967578,890777156,282552171,310316870,287380011,1045808727,1024281291,32111199,389427805,416102424,470363601,305928059,318558008,389549618,78427453,525169580,235449928,12601872,48878201,36716980,170374685,50657137,31975035,28343120,92941398,450801927,28126171,70646811,292539898,168022071,96707540,76752892,205013365,93595049
ACSSF,2016m1,dc,000,0083,0000008,1228,315,685,382,282,341,356,276,219,605,458,711,381,477,150,153,80,,,,,,,,,,,,,,,,,,2182,189,70,56,65,130,111,143,191,246,296,404,1030,908,844,1530,1584,1491,591,715,463,501,384,651,210,311,750,484,772,452,546,538,422,705,8129,7867,3464,,59168,.,10104,34306,8906,13385,8129,8205,9408,22326,33291,50930,46374,8129,5085,8041,9749,17820,8129,7087,6559,8129,12169,17090,9995,4953,7977,16533,14003,3665,5017,7003,1045808727,1045808727,1024281291,510111133,878088530,525169580,235449928,108717204,244226760,450801927,177071078,428367698,1045808727,226042658,363967578,890777156,282552171,310316870,287380011,1045808727,1024281291,32111199,389427805,416102424,470363601,305928059,318558008,389549618,78427453,525169580,235449928,12601872,48878201,36716980,170374685,50657137,31975035,28343120,92941398,450801927,28126171,70646811,292539898,168022071,96707540,76752892,205013365,93595049
ACSSF,2016m1,dc,000,0083,0000009,1228,315,685,382,282,341,356,276,219,605,458,711,381,477,150,153,80,,,,,,,,,,,,,,,,,,2182,189,70,56,65,130,111,143,191,246,296,404,1030,908,844,1530,1584,1491,591,715,463,501,384,651,210,311,750,484,772,452,546,538,422,705,8129,7867,3464,,59168,.,10104,34306,8906,13385,8129,8205,9408,22326,33291,50930,46374,8129,5085,8041,9749,17820,8129,7087,6559,8129,12169,17090,9995,4953,7977,16533,14003,3665,5017,7003,1045808727,1045808727,1024281291,510111133,878088530,525169580,235449928,108717204,244226760,450801927,177071078,428367698,1045808727,226042658,363967578,890777156,282552171,310316870,287380011,1045808727,1024281291,32111199,389427805,416102424,470363601,305928059,318558008,389549618,78427453,525169580,235449928,12601872,48878201,36716980,170374685,50657137,31975035,28343120,92941398,450801927,28126171,70646811,292539898,168022071,96707540,76752892,205013365,93595049
ACSSF,2016m1,dc,000,0083,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24594,23250,77250,,77664,.,.,86091,24165,,24594,27496,37159,.,152799,.,.,24594,41720,20607,.,.,24594,49528,31745,24594,22614,.,36323,70548,77322,131157,165627,49496,66449,50595,667968416,667968416,665922311,423879989,527791726,154722821,106005806,95996303,38231873,109654744,104765723,36777001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
