ACSSF,2016e1,dc,000,0077,0000001,645605,42719,5458,0,0,0,5458,2624,0,0,0,2624,4006,44,44,0,3962,2588,0,0,0,2588,28043,214,115,214,27829,75664,13310,945,367,312,710,222,318,12365,9159,583,0,150,313,47,47,8576,7397,597,0,402,319,0,91,6800,5706,643,219,121,303,0,0,5063,40092,1677,516,270,1064,107,275,38415,527222,50813,10589,1578,2091,5329,6249,2993,4799,40224,38861,11271,2356,1907,4527,7655,1457,4326,27590,28924,7461,1780,1687,3055,4658,1482,3674,21463,27708,6411,1291,938,2492,4268,1584,2084,21297,380916,33990,6919,7603,10080,19360,5544,12611,346926,670985,120313,4734,4734,1778,3134,0,115579,111838,60376,56579,3741,473878,44921,43415,16137,31691,1506,428957,408451,331186,86603,20506,76794,26128,26044,14096,25314,84,50666,50157,35444,45562,509,50484,28158,28972,27002,51302,58597,45480,645605,69581,11534,58047,50644,11854,38790,40327,8102,32225,36002,7054,28948,449051,35881,413170
ACSSF,2016e1,dc,000,0077,0000002,645605,42719,5458,0,0,0,5458,2624,0,0,0,2624,4006,44,44,0,3962,2588,0,0,0,2588,28043,214,115,214,27829,75664,13310,945,367,312,710,222,318,12365,9159,583,0,150,313,47,47,8576,7397,597,0,402,319,0,91,6800,5706,643,219,121,303,0,0,5063,40092,1677,516,270,1064,107,275,38415,527222,50813,10589,1578,2091,5329,6249,2993,4799,40224,38861,11271,2356,1907,4527,7655,1457,4326,27590,28924,7461,1780,1687,3055,4658,1482,3674,21463,27708,6411,1291,938,2492,4268,1584,2084,21297,380916,33990,6919,7603,10080,19360,5544,12611,346926,670985,120313,4734,4734,1778,3134,0,115579,111838,60376,56579,3741,473878,44921,43415,16137,31691,1506,428957,408451,331186,86603,20506,76794,26128,26044,14096,25314,84,50666,50157,35444,45562,509,50484,28158,28972,27002,51302,58597,45480,645605,69581,11534,58047,50644,11854,38790,40327,8102,32225,36002,7054,28948,449051,35881,413170
ACSSF,2016e1,dc,000,0077,0000003,645605,42719,5458,0,0,0,5458,2624,0,0,0,2624,4006,44,44,0,3962,2588,0,0,0,2588,28043,214,115,214,27829,75664,13310,945,367,312,710,222,318,12365,9159,583,0,150,313,47,47,8576,7397,597,0,402,319,0,91,6800,5706,643,219,121,303,0,0,5063,40092,1677,516,270,1064,107,275,38415,527222,50813,10589,1578,2091,5329,6249,2993,4799,40224,38861,11271,2356,1907,4527,7655,1457,4326,27590,28924,7461,1780,1687,3055,4658,1482,3674,21463,27708,6411,1291,938,2492,4268,1584,2084,21297,380916,33990,6919,7603,10080,19360,5544,12611,346926,670985,120313,4734,4734,1778,3134,0,115579,111838,60376,56579,3741,473878,44921,43415,16137,31691,1506,428957,408451,331186,86603,20506,76794,26128,26044,14096,25314,84,50666,50157,35444,45562,509,50484,28158,28972,27002,51302,58597,45480,645605,69581,11534,58047,50644,11854,38790,40327,8102,32225,36002,7054,28948,449051,35881,413170
ACSSF,2016e1,dc,000,0077,0000004,645605,42719,5458,0,0,0,5458,2624,0,0,0,2624,4006,44,44,0,3962,2588,0,0,0,2588,28043,214,115,214,27829,75664,13310,945,367,312,710,222,318,12365,9159,583,0,150,313,47,47,8576,7397,597,0,402,319,0,91,6800,5706,643,219,121,303,0,0,5063,40092,1677,516,270,1064,107,275,38415,527222,50813,10589,1578,2091,5329,6249,2993,4799,40224,38861,11271,2356,1907,4527,7655,1457,4326,27590,28924,7461,1780,1687,3055,4658,1482,3674,21463,27708,6411,1291,938,2492,4268,1584,2084,21297,380916,33990,6919,7603,10080,19360,5544,12611,346926,670985,120313,4734,4734,1778,3134,0,115579,111838,60376,56579,3741,473878,44921,43415,16137,31691,1506,428957,408451,331186,86603,20506,76794,26128,26044,14096,25314,84,50666,50157,35444,45562,509,50484,28158,28972,27002,51302,58597,45480,645605,69581,11534,58047,50644,11854,38790,40327,8102,32225,36002,7054,28948,449051,35881,413170
ACSSF,2016e1,dc,000,0077,0000005,645605,42719,5458,0,0,0,5458,2624,0,0,0,2624,4006,44,44,0,3962,2588,0,0,0,2588,28043,214,115,214,27829,75664,13310,945,367,312,710,222,318,12365,9159,583,0,150,313,47,47,8576,7397,597,0,402,319,0,91,6800,5706,643,219,121,303,0,0,5063,40092,1677,516,270,1064,107,275,38415,527222,50813,10589,1578,2091,5329,6249,2993,4799,40224,38861,11271,2356,1907,4527,7655,1457,4326,27590,28924,7461,1780,1687,3055,4658,1482,3674,21463,27708,6411,1291,938,2492,4268,1584,2084,21297,380916,33990,6919,7603,10080,19360,5544,12611,346926,670985,120313,4734,4734,1778,3134,0,115579,111838,60376,56579,3741,473878,44921,43415,16137,31691,1506,428957,408451,331186,86603,20506,76794,26128,26044,14096,25314,84,50666,50157,35444,45562,509,50484,28158,28972,27002,51302,58597,45480,645605,69581,11534,58047,50644,11854,38790,40327,8102,32225,36002,7054,28948,449051,35881,413170
ACSSF,2016e1,dc,000,0077,0000006,645605,42719,5458,0,0,0,5458,2624,0,0,0,2624,4006,44,44,0,3962,2588,0,0,0,2588,28043,214,115,214,27829,75664,13310,945,367,312,710,222,318,12365,9159,583,0,150,313,47,47,8576,7397,597,0,402,319,0,91,6800,5706,643,219,121,303,0,0,5063,40092,1677,516,270,1064,107,275,38415,527222,50813,10589,1578,2091,5329,6249,2993,4799,40224,38861,11271,2356,1907,4527,7655,1457,4326,27590,28924,7461,1780,1687,3055,4658,1482,3674,21463,27708,6411,1291,938,2492,4268,1584,2084,21297,380916,33990,6919,7603,10080,19360,5544,12611,346926,670985,120313,4734,4734,1778,3134,0,115579,111838,60376,56579,3741,473878,44921,43415,16137,31691,1506,428957,408451,331186,86603,20506,76794,26128,26044,14096,25314,84,50666,50157,35444,45562,509,50484,28158,28972,27002,51302,58597,45480,645605,69581,11534,58047,50644,11854,38790,40327,8102,32225,36002,7054,28948,449051,35881,413170
ACSSF,2016e1,dc,000,0077,0000007,645605,42719,5458,0,0,0,5458,2624,0,0,0,2624,4006,44,44,0,3962,2588,0,0,0,2588,28043,214,115,214,27829,75664,13310,945,367,312,710,222,318,12365,9159,583,0,150,313,47,47,8576,7397,597,0,402,319,0,91,6800,5706,643,219,121,303,0,0,5063,40092,1677,516,270,1064,107,275,38415,527222,50813,10589,1578,2091,5329,6249,2993,4799,40224,38861,11271,2356,1907,4527,7655,1457,4326,27590,28924,7461,1780,1687,3055,4658,1482,3674,21463,27708,6411,1291,938,2492,4268,1584,2084,21297,380916,33990,6919,7603,10080,19360,5544,12611,346926,670985,120313,4734,4734,1778,3134,0,115579,111838,60376,56579,3741,473878,44921,43415,16137,31691,1506,428957,408451,331186,86603,20506,76794,26128,26044,14096,25314,84,50666,50157,35444,45562,509,50484,28158,28972,27002,51302,58597,45480,645605,69581,11534,58047,50644,11854,38790,40327,8102,32225,36002,7054,28948,449051,35881,413170
ACSSF,2016e1,dc,000,0077,0000008,645605,42719,5458,0,0,0,5458,2624,0,0,0,2624,4006,44,44,0,3962,2588,0,0,0,2588,28043,214,115,214,27829,75664,13310,945,367,312,710,222,318,12365,9159,583,0,150,313,47,47,8576,7397,597,0,402,319,0,91,6800,5706,643,219,121,303,0,0,5063,40092,1677,516,270,1064,107,275,38415,527222,50813,10589,1578,2091,5329,6249,2993,4799,40224,38861,11271,2356,1907,4527,7655,1457,4326,27590,28924,7461,1780,1687,3055,4658,1482,3674,21463,27708,6411,1291,938,2492,4268,1584,2084,21297,380916,33990,6919,7603,10080,19360,5544,12611,346926,670985,120313,4734,4734,1778,3134,0,115579,111838,60376,56579,3741,473878,44921,43415,16137,31691,1506,428957,408451,331186,86603,20506,76794,26128,26044,14096,25314,84,50666,50157,35444,45562,509,50484,28158,28972,27002,51302,58597,45480,645605,69581,11534,58047,50644,11854,38790,40327,8102,32225,36002,7054,28948,449051,35881,413170
ACSSF,2016e1,dc,000,0077,0000009,645605,42719,5458,0,0,0,5458,2624,0,0,0,2624,4006,44,44,0,3962,2588,0,0,0,2588,28043,214,115,214,27829,75664,13310,945,367,312,710,222,318,12365,9159,583,0,150,313,47,47,8576,7397,597,0,402,319,0,91,6800,5706,643,219,121,303,0,0,5063,40092,1677,516,270,1064,107,275,38415,527222,50813,10589,1578,2091,5329,6249,2993,4799,40224,38861,11271,2356,1907,4527,7655,1457,4326,27590,28924,7461,1780,1687,3055,4658,1482,3674,21463,27708,6411,1291,938,2492,4268,1584,2084,21297,380916,33990,6919,7603,10080,19360,5544,12611,346926,670985,120313,4734,4734,1778,3134,0,115579,111838,60376,56579,3741,473878,44921,43415,16137,31691,1506,428957,408451,331186,86603,20506,76794,26128,26044,14096,25314,84,50666,50157,35444,45562,509,50484,28158,28972,27002,51302,58597,45480,645605,69581,11534,58047,50644,11854,38790,40327,8102,32225,36002,7054,28948,449051,35881,413170
ACSSF,2016e1,dc,000,0077,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107444,17526,260,260,260,0,0,17266,16993,16024,1064,273,71668,1944,1944,1787,302,0,69724,68156,66135,2581,1568,18250,3622,3622,2506,3393,0,14628,14628,10841,13513,0,62187,46452,46121,47857,62477,76453,51247,99129,5471,58,5413,3996,317,3679,2471,204,2267,2268,102,2166,84923,4783,80140
