ACSSF,2015m1,dc,000,0033,0000001,4914,183,1974,1197,593,2558,1834,1950,2690,3599,3600,2934,3187,3963,838,5085,183,1246,714,414,1935,1358,933,1862,2458,2712,1217,1317,1940,554,2298,200,533,219,98,780,346,168,714,849,859,379,941,1246,640,5462,200,962,503,350,1048,598,1370,1320,2410,2141,2716,2043,2473,452,4468,200,447,632,147,917,530,828,1008,1973,1751,1810,1120,1675,794,2037,200,192,171,54,307,807,554,416,1015,678,602,663,980,57,2463,200,609,203,174,354,409,579,1172,1247,723,738,799,785,174,4914,183,1974,1197,593,2558,1834,3095,3599,3600,2934,3187,3963,838,5085,183,1246,714,414,1935,1358,1911,2458,2712,1217,1317,1940,554,2298,200,533,219,98,780,346,737,849,859,379,941,1246,640,5462,200,962,503,350,1048,598,1736,2410,2141,2716,2043,2473,452,5009,200,470,703,158,960,1028,1559,2099,1879,1843,1334,2033,794,2463,200,609,203,174,354,409,1267,1247,723,738,799,785,174
ACSSF,2015m1,dc,000,0033,0000002,4914,183,1974,1197,593,2558,1834,1950,2690,3599,3600,2934,3187,3963,838,5085,183,1246,714,414,1935,1358,933,1862,2458,2712,1217,1317,1940,554,2298,200,533,219,98,780,346,168,714,849,859,379,941,1246,640,5462,200,962,503,350,1048,598,1370,1320,2410,2141,2716,2043,2473,452,4468,200,447,632,147,917,530,828,1008,1973,1751,1810,1120,1675,794,2037,200,192,171,54,307,807,554,416,1015,678,602,663,980,57,2463,200,609,203,174,354,409,579,1172,1247,723,738,799,785,174,4914,183,1974,1197,593,2558,1834,3095,3599,3600,2934,3187,3963,838,5085,183,1246,714,414,1935,1358,1911,2458,2712,1217,1317,1940,554,2298,200,533,219,98,780,346,737,849,859,379,941,1246,640,5462,200,962,503,350,1048,598,1736,2410,2141,2716,2043,2473,452,5009,200,470,703,158,960,1028,1559,2099,1879,1843,1334,2033,794,2463,200,609,203,174,354,409,1267,1247,723,738,799,785,174
ACSSF,2015m1,dc,000,0033,0000003,4914,183,1974,1197,593,2558,1834,1950,2690,3599,3600,2934,3187,3963,838,5085,183,1246,714,414,1935,1358,933,1862,2458,2712,1217,1317,1940,554,2298,200,533,219,98,780,346,168,714,849,859,379,941,1246,640,5462,200,962,503,350,1048,598,1370,1320,2410,2141,2716,2043,2473,452,4468,200,447,632,147,917,530,828,1008,1973,1751,1810,1120,1675,794,2037,200,192,171,54,307,807,554,416,1015,678,602,663,980,57,2463,200,609,203,174,354,409,579,1172,1247,723,738,799,785,174,4914,183,1974,1197,593,2558,1834,3095,3599,3600,2934,3187,3963,838,5085,183,1246,714,414,1935,1358,1911,2458,2712,1217,1317,1940,554,2298,200,533,219,98,780,346,737,849,859,379,941,1246,640,5462,200,962,503,350,1048,598,1736,2410,2141,2716,2043,2473,452,5009,200,470,703,158,960,1028,1559,2099,1879,1843,1334,2033,794,2463,200,609,203,174,354,409,1267,1247,723,738,799,785,174
ACSSF,2015m1,dc,000,0033,0000004,4914,183,1974,1197,593,2558,1834,1950,2690,3599,3600,2934,3187,3963,838,5085,183,1246,714,414,1935,1358,933,1862,2458,2712,1217,1317,1940,554,2298,200,533,219,98,780,346,168,714,849,859,379,941,1246,640,5462,200,962,503,350,1048,598,1370,1320,2410,2141,2716,2043,2473,452,4468,200,447,632,147,917,530,828,1008,1973,1751,1810,1120,1675,794,2037,200,192,171,54,307,807,554,416,1015,678,602,663,980,57,2463,200,609,203,174,354,409,579,1172,1247,723,738,799,785,174,4914,183,1974,1197,593,2558,1834,3095,3599,3600,2934,3187,3963,838,5085,183,1246,714,414,1935,1358,1911,2458,2712,1217,1317,1940,554,2298,200,533,219,98,780,346,737,849,859,379,941,1246,640,5462,200,962,503,350,1048,598,1736,2410,2141,2716,2043,2473,452,5009,200,470,703,158,960,1028,1559,2099,1879,1843,1334,2033,794,2463,200,609,203,174,354,409,1267,1247,723,738,799,785,174
ACSSF,2015m1,dc,000,0033,0000005,4914,183,1974,1197,593,2558,1834,1950,2690,3599,3600,2934,3187,3963,838,5085,183,1246,714,414,1935,1358,933,1862,2458,2712,1217,1317,1940,554,2298,200,533,219,98,780,346,168,714,849,859,379,941,1246,640,5462,200,962,503,350,1048,598,1370,1320,2410,2141,2716,2043,2473,452,4468,200,447,632,147,917,530,828,1008,1973,1751,1810,1120,1675,794,2037,200,192,171,54,307,807,554,416,1015,678,602,663,980,57,2463,200,609,203,174,354,409,579,1172,1247,723,738,799,785,174,4914,183,1974,1197,593,2558,1834,3095,3599,3600,2934,3187,3963,838,5085,183,1246,714,414,1935,1358,1911,2458,2712,1217,1317,1940,554,2298,200,533,219,98,780,346,737,849,859,379,941,1246,640,5462,200,962,503,350,1048,598,1736,2410,2141,2716,2043,2473,452,5009,200,470,703,158,960,1028,1559,2099,1879,1843,1334,2033,794,2463,200,609,203,174,354,409,1267,1247,723,738,799,785,174
ACSSF,2015m1,dc,000,0033,0000006,4914,183,1974,1197,593,2558,1834,1950,2690,3599,3600,2934,3187,3963,838,5085,183,1246,714,414,1935,1358,933,1862,2458,2712,1217,1317,1940,554,2298,200,533,219,98,780,346,168,714,849,859,379,941,1246,640,5462,200,962,503,350,1048,598,1370,1320,2410,2141,2716,2043,2473,452,4468,200,447,632,147,917,530,828,1008,1973,1751,1810,1120,1675,794,2037,200,192,171,54,307,807,554,416,1015,678,602,663,980,57,2463,200,609,203,174,354,409,579,1172,1247,723,738,799,785,174,4914,183,1974,1197,593,2558,1834,3095,3599,3600,2934,3187,3963,838,5085,183,1246,714,414,1935,1358,1911,2458,2712,1217,1317,1940,554,2298,200,533,219,98,780,346,737,849,859,379,941,1246,640,5462,200,962,503,350,1048,598,1736,2410,2141,2716,2043,2473,452,5009,200,470,703,158,960,1028,1559,2099,1879,1843,1334,2033,794,2463,200,609,203,174,354,409,1267,1247,723,738,799,785,174
ACSSF,2015m1,dc,000,0033,0000007,4914,183,1974,1197,593,2558,1834,1950,2690,3599,3600,2934,3187,3963,838,5085,183,1246,714,414,1935,1358,933,1862,2458,2712,1217,1317,1940,554,2298,200,533,219,98,780,346,168,714,849,859,379,941,1246,640,5462,200,962,503,350,1048,598,1370,1320,2410,2141,2716,2043,2473,452,4468,200,447,632,147,917,530,828,1008,1973,1751,1810,1120,1675,794,2037,200,192,171,54,307,807,554,416,1015,678,602,663,980,57,2463,200,609,203,174,354,409,579,1172,1247,723,738,799,785,174,4914,183,1974,1197,593,2558,1834,3095,3599,3600,2934,3187,3963,838,5085,183,1246,714,414,1935,1358,1911,2458,2712,1217,1317,1940,554,2298,200,533,219,98,780,346,737,849,859,379,941,1246,640,5462,200,962,503,350,1048,598,1736,2410,2141,2716,2043,2473,452,5009,200,470,703,158,960,1028,1559,2099,1879,1843,1334,2033,794,2463,200,609,203,174,354,409,1267,1247,723,738,799,785,174
ACSSF,2015m1,dc,000,0033,0000008,4914,183,1974,1197,593,2558,1834,1950,2690,3599,3600,2934,3187,3963,838,5085,183,1246,714,414,1935,1358,933,1862,2458,2712,1217,1317,1940,554,2298,200,533,219,98,780,346,168,714,849,859,379,941,1246,640,5462,200,962,503,350,1048,598,1370,1320,2410,2141,2716,2043,2473,452,4468,200,447,632,147,917,530,828,1008,1973,1751,1810,1120,1675,794,2037,200,192,171,54,307,807,554,416,1015,678,602,663,980,57,2463,200,609,203,174,354,409,579,1172,1247,723,738,799,785,174,4914,183,1974,1197,593,2558,1834,3095,3599,3600,2934,3187,3963,838,5085,183,1246,714,414,1935,1358,1911,2458,2712,1217,1317,1940,554,2298,200,533,219,98,780,346,737,849,859,379,941,1246,640,5462,200,962,503,350,1048,598,1736,2410,2141,2716,2043,2473,452,5009,200,470,703,158,960,1028,1559,2099,1879,1843,1334,2033,794,2463,200,609,203,174,354,409,1267,1247,723,738,799,785,174
ACSSF,2015m1,dc,000,0033,0000009,4914,183,1974,1197,593,2558,1834,1950,2690,3599,3600,2934,3187,3963,838,5085,183,1246,714,414,1935,1358,933,1862,2458,2712,1217,1317,1940,554,2298,200,533,219,98,780,346,168,714,849,859,379,941,1246,640,5462,200,962,503,350,1048,598,1370,1320,2410,2141,2716,2043,2473,452,4468,200,447,632,147,917,530,828,1008,1973,1751,1810,1120,1675,794,2037,200,192,171,54,307,807,554,416,1015,678,602,663,980,57,2463,200,609,203,174,354,409,579,1172,1247,723,738,799,785,174,4914,183,1974,1197,593,2558,1834,3095,3599,3600,2934,3187,3963,838,5085,183,1246,714,414,1935,1358,1911,2458,2712,1217,1317,1940,554,2298,200,533,219,98,780,346,737,849,859,379,941,1246,640,5462,200,962,503,350,1048,598,1736,2410,2141,2716,2043,2473,452,5009,200,470,703,158,960,1028,1559,2099,1879,1843,1334,2033,794,2463,200,609,203,174,354,409,1267,1247,723,738,799,785,174
ACSSF,2015m1,dc,000,0033,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
