ACSSF,2016m1,dc,000,0149,0000001,3152,3494,1575,812,1156,502,112,62,203,2511,1002,1843,2064,1227,744,813,2014,398,781,900,1057,959,1492,4218,3000,2268,2471,1136,230,114,203,3377,2287,3165,2530,1185,561,596,2011,791,1292,1125,839,648,889,3152,3494,2494,1663,754,801,903,1101,76,2494,1893,689,556,660,830,203,1666,1452,287,485,326,554,69,1241,1124,399,240,212,471,203,1606,1467,234,146,132,385,203,4218,4564,1908,2184,2398,1450,2912,30,3085,1095,1279,1770,755,1481,203,1480,613,526,830,717,837,203,817,384,308,194,377,419,203,1036,636,95,367,227,743,203
ACSSF,2016m1,dc,000,0149,0000002,3152,3494,1575,812,1156,502,112,62,203,2511,1002,1843,2064,1227,744,813,2014,398,781,900,1057,959,1492,4218,3000,2268,2471,1136,230,114,203,3377,2287,3165,2530,1185,561,596,2011,791,1292,1125,839,648,889,3152,3494,2494,1663,754,801,903,1101,76,2494,1893,689,556,660,830,203,1666,1452,287,485,326,554,69,1241,1124,399,240,212,471,203,1606,1467,234,146,132,385,203,4218,4564,1908,2184,2398,1450,2912,30,3085,1095,1279,1770,755,1481,203,1480,613,526,830,717,837,203,817,384,308,194,377,419,203,1036,636,95,367,227,743,203
ACSSF,2016m1,dc,000,0149,0000003,3152,3494,1575,812,1156,502,112,62,203,2511,1002,1843,2064,1227,744,813,2014,398,781,900,1057,959,1492,4218,3000,2268,2471,1136,230,114,203,3377,2287,3165,2530,1185,561,596,2011,791,1292,1125,839,648,889,3152,3494,2494,1663,754,801,903,1101,76,2494,1893,689,556,660,830,203,1666,1452,287,485,326,554,69,1241,1124,399,240,212,471,203,1606,1467,234,146,132,385,203,4218,4564,1908,2184,2398,1450,2912,30,3085,1095,1279,1770,755,1481,203,1480,613,526,830,717,837,203,817,384,308,194,377,419,203,1036,636,95,367,227,743,203
ACSSF,2016m1,dc,000,0149,0000004,3152,3494,1575,812,1156,502,112,62,203,2511,1002,1843,2064,1227,744,813,2014,398,781,900,1057,959,1492,4218,3000,2268,2471,1136,230,114,203,3377,2287,3165,2530,1185,561,596,2011,791,1292,1125,839,648,889,3152,3494,2494,1663,754,801,903,1101,76,2494,1893,689,556,660,830,203,1666,1452,287,485,326,554,69,1241,1124,399,240,212,471,203,1606,1467,234,146,132,385,203,4218,4564,1908,2184,2398,1450,2912,30,3085,1095,1279,1770,755,1481,203,1480,613,526,830,717,837,203,817,384,308,194,377,419,203,1036,636,95,367,227,743,203
ACSSF,2016m1,dc,000,0149,0000005,3152,3494,1575,812,1156,502,112,62,203,2511,1002,1843,2064,1227,744,813,2014,398,781,900,1057,959,1492,4218,3000,2268,2471,1136,230,114,203,3377,2287,3165,2530,1185,561,596,2011,791,1292,1125,839,648,889,3152,3494,2494,1663,754,801,903,1101,76,2494,1893,689,556,660,830,203,1666,1452,287,485,326,554,69,1241,1124,399,240,212,471,203,1606,1467,234,146,132,385,203,4218,4564,1908,2184,2398,1450,2912,30,3085,1095,1279,1770,755,1481,203,1480,613,526,830,717,837,203,817,384,308,194,377,419,203,1036,636,95,367,227,743,203
ACSSF,2016m1,dc,000,0149,0000006,3152,3494,1575,812,1156,502,112,62,203,2511,1002,1843,2064,1227,744,813,2014,398,781,900,1057,959,1492,4218,3000,2268,2471,1136,230,114,203,3377,2287,3165,2530,1185,561,596,2011,791,1292,1125,839,648,889,3152,3494,2494,1663,754,801,903,1101,76,2494,1893,689,556,660,830,203,1666,1452,287,485,326,554,69,1241,1124,399,240,212,471,203,1606,1467,234,146,132,385,203,4218,4564,1908,2184,2398,1450,2912,30,3085,1095,1279,1770,755,1481,203,1480,613,526,830,717,837,203,817,384,308,194,377,419,203,1036,636,95,367,227,743,203
ACSSF,2016m1,dc,000,0149,0000007,3152,3494,1575,812,1156,502,112,62,203,2511,1002,1843,2064,1227,744,813,2014,398,781,900,1057,959,1492,4218,3000,2268,2471,1136,230,114,203,3377,2287,3165,2530,1185,561,596,2011,791,1292,1125,839,648,889,3152,3494,2494,1663,754,801,903,1101,76,2494,1893,689,556,660,830,203,1666,1452,287,485,326,554,69,1241,1124,399,240,212,471,203,1606,1467,234,146,132,385,203,4218,4564,1908,2184,2398,1450,2912,30,3085,1095,1279,1770,755,1481,203,1480,613,526,830,717,837,203,817,384,308,194,377,419,203,1036,636,95,367,227,743,203
ACSSF,2016m1,dc,000,0149,0000008,3152,3494,1575,812,1156,502,112,62,203,2511,1002,1843,2064,1227,744,813,2014,398,781,900,1057,959,1492,4218,3000,2268,2471,1136,230,114,203,3377,2287,3165,2530,1185,561,596,2011,791,1292,1125,839,648,889,3152,3494,2494,1663,754,801,903,1101,76,2494,1893,689,556,660,830,203,1666,1452,287,485,326,554,69,1241,1124,399,240,212,471,203,1606,1467,234,146,132,385,203,4218,4564,1908,2184,2398,1450,2912,30,3085,1095,1279,1770,755,1481,203,1480,613,526,830,717,837,203,817,384,308,194,377,419,203,1036,636,95,367,227,743,203
ACSSF,2016m1,dc,000,0149,0000009,3152,3494,1575,812,1156,502,112,62,203,2511,1002,1843,2064,1227,744,813,2014,398,781,900,1057,959,1492,4218,3000,2268,2471,1136,230,114,203,3377,2287,3165,2530,1185,561,596,2011,791,1292,1125,839,648,889,3152,3494,2494,1663,754,801,903,1101,76,2494,1893,689,556,660,830,203,1666,1452,287,485,326,554,69,1241,1124,399,240,212,471,203,1606,1467,234,146,132,385,203,4218,4564,1908,2184,2398,1450,2912,30,3085,1095,1279,1770,755,1481,203,1480,613,526,830,717,837,203,817,384,308,194,377,419,203,1036,636,95,367,227,743,203
ACSSF,2016m1,dc,000,0149,0000010,2121,1600,778,334,593,388,94,203,203,1529,646,877,1077,592,327,117,921,168,407,603,563,523,583,2213,1616,1194,1197,139,203,70,203,1274,747,996,484,121,275,185,875,383,410,583,287,282,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2016m1,dc,000,0149,0000011,2141,1584,614,314,469,203,203,203,203,1419,526,787,904,550,311,562,971,203,210,224,367,384,715,2354,1625,933,1175,530,193,203,203,1704,797,1474,1210,699,106,203,750,312,456,410,417,110,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2016m1,dc,000,0149,0000012,2032,1681,584,330,437,234,61,62,203,1261,376,817,794,661,396,293,925,210,291,263,432,459,624,1828,1284,908,1096,393,203,88,203,1308,543,1082,883,427,104,85,800,226,655,389,185,172,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2016m1,dc,000,0149,0000013,2782,1643,591,287,479,97,203,203,203,1348,161,704,1144,617,261,362,829,80,220,262,351,411,601,2669,1359,1120,941,743,166,203,203,2157,1360,1646,1636,712,346,539,1159,495,643,705,367,201,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
