ACSSF,2015e1,dc,000,0085,0000001,408114,199400,10384,6499,7711,3670,5781,2294,5070,2828,5102,2783,9679,7474,7894,7920,7318,8902,11919,12582,23799,49791,208714,14665,9565,7308,4138,7482,2745,5838,3505,8273,3839,9410,8280,8473,10390,7957,12957,14164,11251,24163,34311,49891,52377,45201,28012263800,15633674000,14054690400,1578983600,12378589800,10685574400,1693015400,57512,23604,28467,38881,64142,84682,64754,26203,30241,41206,70920,96219,51981,20998,26594,35878,57796,76357,564206,264851,140148,0,140148,75,93,883,74,1677,783,2847,1644,2264,1587,6037,6007,6390,5519,5838,7766,10385,11397,21583,47299,124703,65451,59252,10309,6406,6828,3596,4104,1511,2223,1184,2838,1196,3642,1467,1504,2401,1480,1136,1534,1185,2216,2492,299355,132814,0,132814,41,417,774,703,1425,873,1907,1620,3465,1544,6188,6164,5580,7939,7048,10867,12025,10602,21692,31940,166541,90641,75900,14624,9148,6534,3435,6057,1872,3931,1885,4808,2295,3222,2116,2893,2451,909,2090,2139,649,2471,2371
ACSSF,2015e1,dc,000,0085,0000002,408114,199400,10384,6499,7711,3670,5781,2294,5070,2828,5102,2783,9679,7474,7894,7920,7318,8902,11919,12582,23799,49791,208714,14665,9565,7308,4138,7482,2745,5838,3505,8273,3839,9410,8280,8473,10390,7957,12957,14164,11251,24163,34311,49891,52377,45201,28012263800,15633674000,14054690400,1578983600,12378589800,10685574400,1693015400,57512,23604,28467,38881,64142,84682,64754,26203,30241,41206,70920,96219,51981,20998,26594,35878,57796,76357,564206,264851,140148,0,140148,75,93,883,74,1677,783,2847,1644,2264,1587,6037,6007,6390,5519,5838,7766,10385,11397,21583,47299,124703,65451,59252,10309,6406,6828,3596,4104,1511,2223,1184,2838,1196,3642,1467,1504,2401,1480,1136,1534,1185,2216,2492,299355,132814,0,132814,41,417,774,703,1425,873,1907,1620,3465,1544,6188,6164,5580,7939,7048,10867,12025,10602,21692,31940,166541,90641,75900,14624,9148,6534,3435,6057,1872,3931,1885,4808,2295,3222,2116,2893,2451,909,2090,2139,649,2471,2371
ACSSF,2015e1,dc,000,0085,0000003,408114,199400,10384,6499,7711,3670,5781,2294,5070,2828,5102,2783,9679,7474,7894,7920,7318,8902,11919,12582,23799,49791,208714,14665,9565,7308,4138,7482,2745,5838,3505,8273,3839,9410,8280,8473,10390,7957,12957,14164,11251,24163,34311,49891,52377,45201,28012263800,15633674000,14054690400,1578983600,12378589800,10685574400,1693015400,57512,23604,28467,38881,64142,84682,64754,26203,30241,41206,70920,96219,51981,20998,26594,35878,57796,76357,564206,264851,140148,0,140148,75,93,883,74,1677,783,2847,1644,2264,1587,6037,6007,6390,5519,5838,7766,10385,11397,21583,47299,124703,65451,59252,10309,6406,6828,3596,4104,1511,2223,1184,2838,1196,3642,1467,1504,2401,1480,1136,1534,1185,2216,2492,299355,132814,0,132814,41,417,774,703,1425,873,1907,1620,3465,1544,6188,6164,5580,7939,7048,10867,12025,10602,21692,31940,166541,90641,75900,14624,9148,6534,3435,6057,1872,3931,1885,4808,2295,3222,2116,2893,2451,909,2090,2139,649,2471,2371
ACSSF,2015e1,dc,000,0085,0000004,408114,199400,10384,6499,7711,3670,5781,2294,5070,2828,5102,2783,9679,7474,7894,7920,7318,8902,11919,12582,23799,49791,208714,14665,9565,7308,4138,7482,2745,5838,3505,8273,3839,9410,8280,8473,10390,7957,12957,14164,11251,24163,34311,49891,52377,45201,28012263800,15633674000,14054690400,1578983600,12378589800,10685574400,1693015400,57512,23604,28467,38881,64142,84682,64754,26203,30241,41206,70920,96219,51981,20998,26594,35878,57796,76357,564206,264851,140148,0,140148,75,93,883,74,1677,783,2847,1644,2264,1587,6037,6007,6390,5519,5838,7766,10385,11397,21583,47299,124703,65451,59252,10309,6406,6828,3596,4104,1511,2223,1184,2838,1196,3642,1467,1504,2401,1480,1136,1534,1185,2216,2492,299355,132814,0,132814,41,417,774,703,1425,873,1907,1620,3465,1544,6188,6164,5580,7939,7048,10867,12025,10602,21692,31940,166541,90641,75900,14624,9148,6534,3435,6057,1872,3931,1885,4808,2295,3222,2116,2893,2451,909,2090,2139,649,2471,2371
ACSSF,2015e1,dc,000,0085,0000005,408114,199400,10384,6499,7711,3670,5781,2294,5070,2828,5102,2783,9679,7474,7894,7920,7318,8902,11919,12582,23799,49791,208714,14665,9565,7308,4138,7482,2745,5838,3505,8273,3839,9410,8280,8473,10390,7957,12957,14164,11251,24163,34311,49891,52377,45201,28012263800,15633674000,14054690400,1578983600,12378589800,10685574400,1693015400,57512,23604,28467,38881,64142,84682,64754,26203,30241,41206,70920,96219,51981,20998,26594,35878,57796,76357,564206,264851,140148,0,140148,75,93,883,74,1677,783,2847,1644,2264,1587,6037,6007,6390,5519,5838,7766,10385,11397,21583,47299,124703,65451,59252,10309,6406,6828,3596,4104,1511,2223,1184,2838,1196,3642,1467,1504,2401,1480,1136,1534,1185,2216,2492,299355,132814,0,132814,41,417,774,703,1425,873,1907,1620,3465,1544,6188,6164,5580,7939,7048,10867,12025,10602,21692,31940,166541,90641,75900,14624,9148,6534,3435,6057,1872,3931,1885,4808,2295,3222,2116,2893,2451,909,2090,2139,649,2471,2371
ACSSF,2015e1,dc,000,0085,0000006,408114,199400,10384,6499,7711,3670,5781,2294,5070,2828,5102,2783,9679,7474,7894,7920,7318,8902,11919,12582,23799,49791,208714,14665,9565,7308,4138,7482,2745,5838,3505,8273,3839,9410,8280,8473,10390,7957,12957,14164,11251,24163,34311,49891,52377,45201,28012263800,15633674000,14054690400,1578983600,12378589800,10685574400,1693015400,57512,23604,28467,38881,64142,84682,64754,26203,30241,41206,70920,96219,51981,20998,26594,35878,57796,76357,564206,264851,140148,0,140148,75,93,883,74,1677,783,2847,1644,2264,1587,6037,6007,6390,5519,5838,7766,10385,11397,21583,47299,124703,65451,59252,10309,6406,6828,3596,4104,1511,2223,1184,2838,1196,3642,1467,1504,2401,1480,1136,1534,1185,2216,2492,299355,132814,0,132814,41,417,774,703,1425,873,1907,1620,3465,1544,6188,6164,5580,7939,7048,10867,12025,10602,21692,31940,166541,90641,75900,14624,9148,6534,3435,6057,1872,3931,1885,4808,2295,3222,2116,2893,2451,909,2090,2139,649,2471,2371
ACSSF,2015e1,dc,000,0085,0000007,408114,199400,10384,6499,7711,3670,5781,2294,5070,2828,5102,2783,9679,7474,7894,7920,7318,8902,11919,12582,23799,49791,208714,14665,9565,7308,4138,7482,2745,5838,3505,8273,3839,9410,8280,8473,10390,7957,12957,14164,11251,24163,34311,49891,52377,45201,28012263800,15633674000,14054690400,1578983600,12378589800,10685574400,1693015400,57512,23604,28467,38881,64142,84682,64754,26203,30241,41206,70920,96219,51981,20998,26594,35878,57796,76357,564206,264851,140148,0,140148,75,93,883,74,1677,783,2847,1644,2264,1587,6037,6007,6390,5519,5838,7766,10385,11397,21583,47299,124703,65451,59252,10309,6406,6828,3596,4104,1511,2223,1184,2838,1196,3642,1467,1504,2401,1480,1136,1534,1185,2216,2492,299355,132814,0,132814,41,417,774,703,1425,873,1907,1620,3465,1544,6188,6164,5580,7939,7048,10867,12025,10602,21692,31940,166541,90641,75900,14624,9148,6534,3435,6057,1872,3931,1885,4808,2295,3222,2116,2893,2451,909,2090,2139,649,2471,2371
ACSSF,2015e1,dc,000,0085,0000008,408114,199400,10384,6499,7711,3670,5781,2294,5070,2828,5102,2783,9679,7474,7894,7920,7318,8902,11919,12582,23799,49791,208714,14665,9565,7308,4138,7482,2745,5838,3505,8273,3839,9410,8280,8473,10390,7957,12957,14164,11251,24163,34311,49891,52377,45201,28012263800,15633674000,14054690400,1578983600,12378589800,10685574400,1693015400,57512,23604,28467,38881,64142,84682,64754,26203,30241,41206,70920,96219,51981,20998,26594,35878,57796,76357,564206,264851,140148,0,140148,75,93,883,74,1677,783,2847,1644,2264,1587,6037,6007,6390,5519,5838,7766,10385,11397,21583,47299,124703,65451,59252,10309,6406,6828,3596,4104,1511,2223,1184,2838,1196,3642,1467,1504,2401,1480,1136,1534,1185,2216,2492,299355,132814,0,132814,41,417,774,703,1425,873,1907,1620,3465,1544,6188,6164,5580,7939,7048,10867,12025,10602,21692,31940,166541,90641,75900,14624,9148,6534,3435,6057,1872,3931,1885,4808,2295,3222,2116,2893,2451,909,2090,2139,649,2471,2371
ACSSF,2015e1,dc,000,0085,0000009,408114,199400,10384,6499,7711,3670,5781,2294,5070,2828,5102,2783,9679,7474,7894,7920,7318,8902,11919,12582,23799,49791,208714,14665,9565,7308,4138,7482,2745,5838,3505,8273,3839,9410,8280,8473,10390,7957,12957,14164,11251,24163,34311,49891,52377,45201,28012263800,15633674000,14054690400,1578983600,12378589800,10685574400,1693015400,57512,23604,28467,38881,64142,84682,64754,26203,30241,41206,70920,96219,51981,20998,26594,35878,57796,76357,564206,264851,140148,0,140148,75,93,883,74,1677,783,2847,1644,2264,1587,6037,6007,6390,5519,5838,7766,10385,11397,21583,47299,124703,65451,59252,10309,6406,6828,3596,4104,1511,2223,1184,2838,1196,3642,1467,1504,2401,1480,1136,1534,1185,2216,2492,299355,132814,0,132814,41,417,774,703,1425,873,1907,1620,3465,1544,6188,6164,5580,7939,7048,10867,12025,10602,21692,31940,166541,90641,75900,14624,9148,6534,3435,6057,1872,3931,1885,4808,2295,3222,2116,2893,2451,909,2090,2139,649,2471,2371
ACSSF,2015e1,dc,000,0085,0000010,72912,34786,2726,1936,1826,407,608,65,360,50,537,294,646,108,369,1186,1386,872,2427,1531,3656,13796,38126,3721,2492,955,360,1433,94,508,883,764,248,846,1334,1027,640,1650,2064,2079,2191,4370,10467,63146,75179,55128,7214864900,4253360400,3897873700,355486700,2961504500,2554145100,407359300,81540,20611,32431,55380,80164,91262,96705,27404,55210,56734,108942,111308,72192,2499,32170,45295,56382,82344,93360,41931,22935,0,22935,0,0,0,0,0,0,60,0,211,160,228,108,118,916,864,630,2123,978,3542,12997,18996,7145,11851,2726,1936,1826,407,608,65,300,50,326,134,418,0,251,270,522,242,304,553,114,799,51429,22037,0,22037,0,0,142,0,0,0,166,213,26,40,270,637,260,292,1478,1417,1537,2015,3892,9652,29392,13303,16089,3721,2492,813,360,1433,94,342,670,738,208,576,697,767,348,172,647,542,176,478,815
