ACSSF,2016e1,dc,000,0033,0000001,362204,482,9659,4429,2026,16781,12635,12470,23912,81630,65889,36886,34370,57707,3328,119642,96,4863,2329,832,5341,7189,3277,7214,22803,25954,10917,9145,18210,1472,18358,0,1219,113,103,626,470,812,1164,3293,3691,1596,2275,2935,61,130451,386,2964,784,239,8257,2924,3573,7383,32902,19105,16191,12168,23280,295,49514,0,61,555,517,1605,700,2285,4337,8748,11478,5080,5327,7658,1163,22478,0,92,275,46,831,572,1332,1919,6437,2255,1713,2407,4391,208,21761,0,460,373,289,121,780,1191,1895,7447,3406,1389,3048,1233,129,362204,482,9659,4429,2026,16781,12635,36382,81630,65889,36886,34370,57707,3328,119642,96,4863,2329,832,5341,7189,10491,22803,25954,10917,9145,18210,1472,18358,0,1219,113,103,626,470,1976,3293,3691,1596,2275,2935,61,130451,386,2964,784,239,8257,2924,10956,32902,19105,16191,12168,23280,295,71992,0,153,830,563,2436,1272,9873,15185,13733,6793,7734,12049,1371,21761,0,460,373,289,121,780,3086,7447,3406,1389,3048,1233,129
ACSSF,2016e1,dc,000,0033,0000002,362204,482,9659,4429,2026,16781,12635,12470,23912,81630,65889,36886,34370,57707,3328,119642,96,4863,2329,832,5341,7189,3277,7214,22803,25954,10917,9145,18210,1472,18358,0,1219,113,103,626,470,812,1164,3293,3691,1596,2275,2935,61,130451,386,2964,784,239,8257,2924,3573,7383,32902,19105,16191,12168,23280,295,49514,0,61,555,517,1605,700,2285,4337,8748,11478,5080,5327,7658,1163,22478,0,92,275,46,831,572,1332,1919,6437,2255,1713,2407,4391,208,21761,0,460,373,289,121,780,1191,1895,7447,3406,1389,3048,1233,129,362204,482,9659,4429,2026,16781,12635,36382,81630,65889,36886,34370,57707,3328,119642,96,4863,2329,832,5341,7189,10491,22803,25954,10917,9145,18210,1472,18358,0,1219,113,103,626,470,1976,3293,3691,1596,2275,2935,61,130451,386,2964,784,239,8257,2924,10956,32902,19105,16191,12168,23280,295,71992,0,153,830,563,2436,1272,9873,15185,13733,6793,7734,12049,1371,21761,0,460,373,289,121,780,3086,7447,3406,1389,3048,1233,129
ACSSF,2016e1,dc,000,0033,0000003,362204,482,9659,4429,2026,16781,12635,12470,23912,81630,65889,36886,34370,57707,3328,119642,96,4863,2329,832,5341,7189,3277,7214,22803,25954,10917,9145,18210,1472,18358,0,1219,113,103,626,470,812,1164,3293,3691,1596,2275,2935,61,130451,386,2964,784,239,8257,2924,3573,7383,32902,19105,16191,12168,23280,295,49514,0,61,555,517,1605,700,2285,4337,8748,11478,5080,5327,7658,1163,22478,0,92,275,46,831,572,1332,1919,6437,2255,1713,2407,4391,208,21761,0,460,373,289,121,780,1191,1895,7447,3406,1389,3048,1233,129,362204,482,9659,4429,2026,16781,12635,36382,81630,65889,36886,34370,57707,3328,119642,96,4863,2329,832,5341,7189,10491,22803,25954,10917,9145,18210,1472,18358,0,1219,113,103,626,470,1976,3293,3691,1596,2275,2935,61,130451,386,2964,784,239,8257,2924,10956,32902,19105,16191,12168,23280,295,71992,0,153,830,563,2436,1272,9873,15185,13733,6793,7734,12049,1371,21761,0,460,373,289,121,780,3086,7447,3406,1389,3048,1233,129
ACSSF,2016e1,dc,000,0033,0000004,362204,482,9659,4429,2026,16781,12635,12470,23912,81630,65889,36886,34370,57707,3328,119642,96,4863,2329,832,5341,7189,3277,7214,22803,25954,10917,9145,18210,1472,18358,0,1219,113,103,626,470,812,1164,3293,3691,1596,2275,2935,61,130451,386,2964,784,239,8257,2924,3573,7383,32902,19105,16191,12168,23280,295,49514,0,61,555,517,1605,700,2285,4337,8748,11478,5080,5327,7658,1163,22478,0,92,275,46,831,572,1332,1919,6437,2255,1713,2407,4391,208,21761,0,460,373,289,121,780,1191,1895,7447,3406,1389,3048,1233,129,362204,482,9659,4429,2026,16781,12635,36382,81630,65889,36886,34370,57707,3328,119642,96,4863,2329,832,5341,7189,10491,22803,25954,10917,9145,18210,1472,18358,0,1219,113,103,626,470,1976,3293,3691,1596,2275,2935,61,130451,386,2964,784,239,8257,2924,10956,32902,19105,16191,12168,23280,295,71992,0,153,830,563,2436,1272,9873,15185,13733,6793,7734,12049,1371,21761,0,460,373,289,121,780,3086,7447,3406,1389,3048,1233,129
ACSSF,2016e1,dc,000,0033,0000005,362204,482,9659,4429,2026,16781,12635,12470,23912,81630,65889,36886,34370,57707,3328,119642,96,4863,2329,832,5341,7189,3277,7214,22803,25954,10917,9145,18210,1472,18358,0,1219,113,103,626,470,812,1164,3293,3691,1596,2275,2935,61,130451,386,2964,784,239,8257,2924,3573,7383,32902,19105,16191,12168,23280,295,49514,0,61,555,517,1605,700,2285,4337,8748,11478,5080,5327,7658,1163,22478,0,92,275,46,831,572,1332,1919,6437,2255,1713,2407,4391,208,21761,0,460,373,289,121,780,1191,1895,7447,3406,1389,3048,1233,129,362204,482,9659,4429,2026,16781,12635,36382,81630,65889,36886,34370,57707,3328,119642,96,4863,2329,832,5341,7189,10491,22803,25954,10917,9145,18210,1472,18358,0,1219,113,103,626,470,1976,3293,3691,1596,2275,2935,61,130451,386,2964,784,239,8257,2924,10956,32902,19105,16191,12168,23280,295,71992,0,153,830,563,2436,1272,9873,15185,13733,6793,7734,12049,1371,21761,0,460,373,289,121,780,3086,7447,3406,1389,3048,1233,129
ACSSF,2016e1,dc,000,0033,0000006,362204,482,9659,4429,2026,16781,12635,12470,23912,81630,65889,36886,34370,57707,3328,119642,96,4863,2329,832,5341,7189,3277,7214,22803,25954,10917,9145,18210,1472,18358,0,1219,113,103,626,470,812,1164,3293,3691,1596,2275,2935,61,130451,386,2964,784,239,8257,2924,3573,7383,32902,19105,16191,12168,23280,295,49514,0,61,555,517,1605,700,2285,4337,8748,11478,5080,5327,7658,1163,22478,0,92,275,46,831,572,1332,1919,6437,2255,1713,2407,4391,208,21761,0,460,373,289,121,780,1191,1895,7447,3406,1389,3048,1233,129,362204,482,9659,4429,2026,16781,12635,36382,81630,65889,36886,34370,57707,3328,119642,96,4863,2329,832,5341,7189,10491,22803,25954,10917,9145,18210,1472,18358,0,1219,113,103,626,470,1976,3293,3691,1596,2275,2935,61,130451,386,2964,784,239,8257,2924,10956,32902,19105,16191,12168,23280,295,71992,0,153,830,563,2436,1272,9873,15185,13733,6793,7734,12049,1371,21761,0,460,373,289,121,780,3086,7447,3406,1389,3048,1233,129
ACSSF,2016e1,dc,000,0033,0000007,362204,482,9659,4429,2026,16781,12635,12470,23912,81630,65889,36886,34370,57707,3328,119642,96,4863,2329,832,5341,7189,3277,7214,22803,25954,10917,9145,18210,1472,18358,0,1219,113,103,626,470,812,1164,3293,3691,1596,2275,2935,61,130451,386,2964,784,239,8257,2924,3573,7383,32902,19105,16191,12168,23280,295,49514,0,61,555,517,1605,700,2285,4337,8748,11478,5080,5327,7658,1163,22478,0,92,275,46,831,572,1332,1919,6437,2255,1713,2407,4391,208,21761,0,460,373,289,121,780,1191,1895,7447,3406,1389,3048,1233,129,362204,482,9659,4429,2026,16781,12635,36382,81630,65889,36886,34370,57707,3328,119642,96,4863,2329,832,5341,7189,10491,22803,25954,10917,9145,18210,1472,18358,0,1219,113,103,626,470,1976,3293,3691,1596,2275,2935,61,130451,386,2964,784,239,8257,2924,10956,32902,19105,16191,12168,23280,295,71992,0,153,830,563,2436,1272,9873,15185,13733,6793,7734,12049,1371,21761,0,460,373,289,121,780,3086,7447,3406,1389,3048,1233,129
ACSSF,2016e1,dc,000,0033,0000008,362204,482,9659,4429,2026,16781,12635,12470,23912,81630,65889,36886,34370,57707,3328,119642,96,4863,2329,832,5341,7189,3277,7214,22803,25954,10917,9145,18210,1472,18358,0,1219,113,103,626,470,812,1164,3293,3691,1596,2275,2935,61,130451,386,2964,784,239,8257,2924,3573,7383,32902,19105,16191,12168,23280,295,49514,0,61,555,517,1605,700,2285,4337,8748,11478,5080,5327,7658,1163,22478,0,92,275,46,831,572,1332,1919,6437,2255,1713,2407,4391,208,21761,0,460,373,289,121,780,1191,1895,7447,3406,1389,3048,1233,129,362204,482,9659,4429,2026,16781,12635,36382,81630,65889,36886,34370,57707,3328,119642,96,4863,2329,832,5341,7189,10491,22803,25954,10917,9145,18210,1472,18358,0,1219,113,103,626,470,1976,3293,3691,1596,2275,2935,61,130451,386,2964,784,239,8257,2924,10956,32902,19105,16191,12168,23280,295,71992,0,153,830,563,2436,1272,9873,15185,13733,6793,7734,12049,1371,21761,0,460,373,289,121,780,3086,7447,3406,1389,3048,1233,129
ACSSF,2016e1,dc,000,0033,0000009,362204,482,9659,4429,2026,16781,12635,12470,23912,81630,65889,36886,34370,57707,3328,119642,96,4863,2329,832,5341,7189,3277,7214,22803,25954,10917,9145,18210,1472,18358,0,1219,113,103,626,470,812,1164,3293,3691,1596,2275,2935,61,130451,386,2964,784,239,8257,2924,3573,7383,32902,19105,16191,12168,23280,295,49514,0,61,555,517,1605,700,2285,4337,8748,11478,5080,5327,7658,1163,22478,0,92,275,46,831,572,1332,1919,6437,2255,1713,2407,4391,208,21761,0,460,373,289,121,780,1191,1895,7447,3406,1389,3048,1233,129,362204,482,9659,4429,2026,16781,12635,36382,81630,65889,36886,34370,57707,3328,119642,96,4863,2329,832,5341,7189,10491,22803,25954,10917,9145,18210,1472,18358,0,1219,113,103,626,470,1976,3293,3691,1596,2275,2935,61,130451,386,2964,784,239,8257,2924,10956,32902,19105,16191,12168,23280,295,71992,0,153,830,563,2436,1272,9873,15185,13733,6793,7734,12049,1371,21761,0,460,373,289,121,780,3086,7447,3406,1389,3048,1233,129
ACSSF,2016e1,dc,000,0033,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61685,341,1059,917,70,1337,336,7371,15734,13944,4622,5988,9910,56,24288,53,792,506,0,686,238,3085,5442,5391,1680,2053,4317,45,3739,0,142,89,0,33,0,498,902,719,201,556,599,0,17371,288,44,232,0,186,98,1351,5856,2297,1071,1660,4288,0,10057,0,0,90,0,432,0,1448,1466,4297,1226,693,394,11,6230,0,81,0,70,0,0,989,2068,1240,444,1026,312,0
