ACSSF,2015m1,dc,000,0011,0000001,788,293,121,667,680,180,666,257,1784,1714,941,1476,736,117,330,302,200,302,721,2184,2106,1269,1964,0,319,319,579,531,71,534,0,2006,2006,1372,2056,318,318,880,793,67,793,0,1415,1415,1054,1494,0.2,0.3,0.2,0.2,0.3,0.4,1.2,1.2,1.7,1.9,2.4,3.8,1.3,1.3,1.9,5716,4331,932,4055,864,3916,3172,948,3061,2063,2741,2717,1079,2500,2035,1490,2681,1475,2707,2137,1748,,,,,,,,,,,,,,,,,,,,,,0,699,599,1181,1014,419,3408,3363,699,598,1067,865,418,3282,3263,5716,4331,932,4055,3172,948,3061,2717,1079,2500,2681,1475,2707
ACSSF,2015m1,dc,000,0011,0000002,788,293,121,667,680,180,666,257,1784,1714,941,1476,736,117,330,302,200,302,721,2184,2106,1269,1964,0,319,319,579,531,71,534,0,2006,2006,1372,2056,318,318,880,793,67,793,0,1415,1415,1054,1494,0.2,0.3,0.2,0.2,0.3,0.4,1.2,1.2,1.7,1.9,2.4,3.8,1.3,1.3,1.9,5716,4331,932,4055,864,3916,3172,948,3061,2063,2741,2717,1079,2500,2035,1490,2681,1475,2707,2137,1748,,,,,,,,,,,,,,,,,,,,,,0,699,599,1181,1014,419,3408,3363,699,598,1067,865,418,3282,3263,5716,4331,932,4055,3172,948,3061,2717,1079,2500,2681,1475,2707
ACSSF,2015m1,dc,000,0011,0000003,788,293,121,667,680,180,666,257,1784,1714,941,1476,736,117,330,302,200,302,721,2184,2106,1269,1964,0,319,319,579,531,71,534,0,2006,2006,1372,2056,318,318,880,793,67,793,0,1415,1415,1054,1494,0.2,0.3,0.2,0.2,0.3,0.4,1.2,1.2,1.7,1.9,2.4,3.8,1.3,1.3,1.9,5716,4331,932,4055,864,3916,3172,948,3061,2063,2741,2717,1079,2500,2035,1490,2681,1475,2707,2137,1748,,,,,,,,,,,,,,,,,,,,,,0,699,599,1181,1014,419,3408,3363,699,598,1067,865,418,3282,3263,5716,4331,932,4055,3172,948,3061,2717,1079,2500,2681,1475,2707
ACSSF,2015m1,dc,000,0011,0000004,788,293,121,667,680,180,666,257,1784,1714,941,1476,736,117,330,302,200,302,721,2184,2106,1269,1964,0,319,319,579,531,71,534,0,2006,2006,1372,2056,318,318,880,793,67,793,0,1415,1415,1054,1494,0.2,0.3,0.2,0.2,0.3,0.4,1.2,1.2,1.7,1.9,2.4,3.8,1.3,1.3,1.9,5716,4331,932,4055,864,3916,3172,948,3061,2063,2741,2717,1079,2500,2035,1490,2681,1475,2707,2137,1748,,,,,,,,,,,,,,,,,,,,,,0,699,599,1181,1014,419,3408,3363,699,598,1067,865,418,3282,3263,5716,4331,932,4055,3172,948,3061,2717,1079,2500,2681,1475,2707
ACSSF,2015m1,dc,000,0011,0000005,788,293,121,667,680,180,666,257,1784,1714,941,1476,736,117,330,302,200,302,721,2184,2106,1269,1964,0,319,319,579,531,71,534,0,2006,2006,1372,2056,318,318,880,793,67,793,0,1415,1415,1054,1494,0.2,0.3,0.2,0.2,0.3,0.4,1.2,1.2,1.7,1.9,2.4,3.8,1.3,1.3,1.9,5716,4331,932,4055,864,3916,3172,948,3061,2063,2741,2717,1079,2500,2035,1490,2681,1475,2707,2137,1748,,,,,,,,,,,,,,,,,,,,,,0,699,599,1181,1014,419,3408,3363,699,598,1067,865,418,3282,3263,5716,4331,932,4055,3172,948,3061,2717,1079,2500,2681,1475,2707
ACSSF,2015m1,dc,000,0011,0000006,788,293,121,667,680,180,666,257,1784,1714,941,1476,736,117,330,302,200,302,721,2184,2106,1269,1964,0,319,319,579,531,71,534,0,2006,2006,1372,2056,318,318,880,793,67,793,0,1415,1415,1054,1494,0.2,0.3,0.2,0.2,0.3,0.4,1.2,1.2,1.7,1.9,2.4,3.8,1.3,1.3,1.9,5716,4331,932,4055,864,3916,3172,948,3061,2063,2741,2717,1079,2500,2035,1490,2681,1475,2707,2137,1748,,,,,,,,,,,,,,,,,,,,,,0,699,599,1181,1014,419,3408,3363,699,598,1067,865,418,3282,3263,5716,4331,932,4055,3172,948,3061,2717,1079,2500,2681,1475,2707
ACSSF,2015m1,dc,000,0011,0000007,788,293,121,667,680,180,666,257,1784,1714,941,1476,736,117,330,302,200,302,721,2184,2106,1269,1964,0,319,319,579,531,71,534,0,2006,2006,1372,2056,318,318,880,793,67,793,0,1415,1415,1054,1494,0.2,0.3,0.2,0.2,0.3,0.4,1.2,1.2,1.7,1.9,2.4,3.8,1.3,1.3,1.9,5716,4331,932,4055,864,3916,3172,948,3061,2063,2741,2717,1079,2500,2035,1490,2681,1475,2707,2137,1748,,,,,,,,,,,,,,,,,,,,,,0,699,599,1181,1014,419,3408,3363,699,598,1067,865,418,3282,3263,5716,4331,932,4055,3172,948,3061,2717,1079,2500,2681,1475,2707
ACSSF,2015m1,dc,000,0011,0000008,788,293,121,667,680,180,666,257,1784,1714,941,1476,736,117,330,302,200,302,721,2184,2106,1269,1964,0,319,319,579,531,71,534,0,2006,2006,1372,2056,318,318,880,793,67,793,0,1415,1415,1054,1494,0.2,0.3,0.2,0.2,0.3,0.4,1.2,1.2,1.7,1.9,2.4,3.8,1.3,1.3,1.9,5716,4331,932,4055,864,3916,3172,948,3061,2063,2741,2717,1079,2500,2035,1490,2681,1475,2707,2137,1748,,,,,,,,,,,,,,,,,,,,,,0,699,599,1181,1014,419,3408,3363,699,598,1067,865,418,3282,3263,5716,4331,932,4055,3172,948,3061,2717,1079,2500,2681,1475,2707
ACSSF,2015m1,dc,000,0011,0000009,788,293,121,667,680,180,666,257,1784,1714,941,1476,736,117,330,302,200,302,721,2184,2106,1269,1964,0,319,319,579,531,71,534,0,2006,2006,1372,2056,318,318,880,793,67,793,0,1415,1415,1054,1494,0.2,0.3,0.2,0.2,0.3,0.4,1.2,1.2,1.7,1.9,2.4,3.8,1.3,1.3,1.9,5716,4331,932,4055,864,3916,3172,948,3061,2063,2741,2717,1079,2500,2035,1490,2681,1475,2707,2137,1748,,,,,,,,,,,,,,,,,,,,,,0,699,599,1181,1014,419,3408,3363,699,598,1067,865,418,3282,3263,5716,4331,932,4055,3172,948,3061,2717,1079,2500,2681,1475,2707
ACSSF,2015m1,dc,000,0011,0000010,3705,2413,1101,1071,620,200,620,2027,1917,1083,640,898,2440,845,850,151,200,151,2181,2045,1022,802,696,2523,1483,790,786,50,50,200,1020,942,663,483,509,1581,691,549,435,67,431,1306,896,867,668,590,1.2,3.4,1.4,2.4,4.6,2.6,2.1,3.4,2.4,6.9,14.0,6.5,2.4,3.9,3.0,3244,2184,650,1992,154,1988,1468,553,1230,958,934,1231,491,1157,814,710,1545,915,1450,1055,650,,,,,,,,,,,,,,,,,,,,,,5566,4047,1591,1575,652,3525,3213,1467,3425,1409,1339,480,2917,2632,1681,3244,2184,650,1992,1468,553,1230,1231,491,1157,1545,915,1450
