ACSSF,2015m1,dc,000,0070,0000001,3095,7166,2221,1765,1566,4044,1441,627,334,7883,1853,1771,1770,4468,2009,848,859,,,,,,,,,,,,,,,,,,1066,981,200,42,200,926,394,221,200,1355,461,291,288,1247,447,243,124,,,,,,,,,,,,,,,,,,4142,2565,564,429,537,1726,487,200,200,3915,940,933,848,2399,762,120,314,2553,1132,208,375,231,710,222,57,200,2212,845,517,492,1903,471,335,203,1779,2541,200,392,410,2001,368,482,277,2553,649,933,762,2362,1029,768,599,866,2690,578,551,537,1633,621,200,232,2598,667,709,795,1539,959,436,379,441,8628,7121,4321,4396,588,5885,2391,2178,563,6130,6048,588,4033,2178,1917,1299,3154,8607,9824,11262,11151,874,10051,5104,4845,742,9323,9263,1519,6873,4794,4993,2553,4104,441,8628,7121,4321,5885,2391,6130,4033,8607,9824,11262,10051,5104,9323,6873
ACSSF,2015m1,dc,000,0070,0000002,3095,7166,2221,1765,1566,4044,1441,627,334,7883,1853,1771,1770,4468,2009,848,859,,,,,,,,,,,,,,,,,,1066,981,200,42,200,926,394,221,200,1355,461,291,288,1247,447,243,124,,,,,,,,,,,,,,,,,,4142,2565,564,429,537,1726,487,200,200,3915,940,933,848,2399,762,120,314,2553,1132,208,375,231,710,222,57,200,2212,845,517,492,1903,471,335,203,1779,2541,200,392,410,2001,368,482,277,2553,649,933,762,2362,1029,768,599,866,2690,578,551,537,1633,621,200,232,2598,667,709,795,1539,959,436,379,441,8628,7121,4321,4396,588,5885,2391,2178,563,6130,6048,588,4033,2178,1917,1299,3154,8607,9824,11262,11151,874,10051,5104,4845,742,9323,9263,1519,6873,4794,4993,2553,4104,441,8628,7121,4321,5885,2391,6130,4033,8607,9824,11262,10051,5104,9323,6873
ACSSF,2015m1,dc,000,0070,0000003,3095,7166,2221,1765,1566,4044,1441,627,334,7883,1853,1771,1770,4468,2009,848,859,,,,,,,,,,,,,,,,,,1066,981,200,42,200,926,394,221,200,1355,461,291,288,1247,447,243,124,,,,,,,,,,,,,,,,,,4142,2565,564,429,537,1726,487,200,200,3915,940,933,848,2399,762,120,314,2553,1132,208,375,231,710,222,57,200,2212,845,517,492,1903,471,335,203,1779,2541,200,392,410,2001,368,482,277,2553,649,933,762,2362,1029,768,599,866,2690,578,551,537,1633,621,200,232,2598,667,709,795,1539,959,436,379,441,8628,7121,4321,4396,588,5885,2391,2178,563,6130,6048,588,4033,2178,1917,1299,3154,8607,9824,11262,11151,874,10051,5104,4845,742,9323,9263,1519,6873,4794,4993,2553,4104,441,8628,7121,4321,5885,2391,6130,4033,8607,9824,11262,10051,5104,9323,6873
ACSSF,2015m1,dc,000,0070,0000004,3095,7166,2221,1765,1566,4044,1441,627,334,7883,1853,1771,1770,4468,2009,848,859,,,,,,,,,,,,,,,,,,1066,981,200,42,200,926,394,221,200,1355,461,291,288,1247,447,243,124,,,,,,,,,,,,,,,,,,4142,2565,564,429,537,1726,487,200,200,3915,940,933,848,2399,762,120,314,2553,1132,208,375,231,710,222,57,200,2212,845,517,492,1903,471,335,203,1779,2541,200,392,410,2001,368,482,277,2553,649,933,762,2362,1029,768,599,866,2690,578,551,537,1633,621,200,232,2598,667,709,795,1539,959,436,379,441,8628,7121,4321,4396,588,5885,2391,2178,563,6130,6048,588,4033,2178,1917,1299,3154,8607,9824,11262,11151,874,10051,5104,4845,742,9323,9263,1519,6873,4794,4993,2553,4104,441,8628,7121,4321,5885,2391,6130,4033,8607,9824,11262,10051,5104,9323,6873
ACSSF,2015m1,dc,000,0070,0000005,3095,7166,2221,1765,1566,4044,1441,627,334,7883,1853,1771,1770,4468,2009,848,859,,,,,,,,,,,,,,,,,,1066,981,200,42,200,926,394,221,200,1355,461,291,288,1247,447,243,124,,,,,,,,,,,,,,,,,,4142,2565,564,429,537,1726,487,200,200,3915,940,933,848,2399,762,120,314,2553,1132,208,375,231,710,222,57,200,2212,845,517,492,1903,471,335,203,1779,2541,200,392,410,2001,368,482,277,2553,649,933,762,2362,1029,768,599,866,2690,578,551,537,1633,621,200,232,2598,667,709,795,1539,959,436,379,441,8628,7121,4321,4396,588,5885,2391,2178,563,6130,6048,588,4033,2178,1917,1299,3154,8607,9824,11262,11151,874,10051,5104,4845,742,9323,9263,1519,6873,4794,4993,2553,4104,441,8628,7121,4321,5885,2391,6130,4033,8607,9824,11262,10051,5104,9323,6873
ACSSF,2015m1,dc,000,0070,0000006,3095,7166,2221,1765,1566,4044,1441,627,334,7883,1853,1771,1770,4468,2009,848,859,,,,,,,,,,,,,,,,,,1066,981,200,42,200,926,394,221,200,1355,461,291,288,1247,447,243,124,,,,,,,,,,,,,,,,,,4142,2565,564,429,537,1726,487,200,200,3915,940,933,848,2399,762,120,314,2553,1132,208,375,231,710,222,57,200,2212,845,517,492,1903,471,335,203,1779,2541,200,392,410,2001,368,482,277,2553,649,933,762,2362,1029,768,599,866,2690,578,551,537,1633,621,200,232,2598,667,709,795,1539,959,436,379,441,8628,7121,4321,4396,588,5885,2391,2178,563,6130,6048,588,4033,2178,1917,1299,3154,8607,9824,11262,11151,874,10051,5104,4845,742,9323,9263,1519,6873,4794,4993,2553,4104,441,8628,7121,4321,5885,2391,6130,4033,8607,9824,11262,10051,5104,9323,6873
ACSSF,2015m1,dc,000,0070,0000007,3095,7166,2221,1765,1566,4044,1441,627,334,7883,1853,1771,1770,4468,2009,848,859,,,,,,,,,,,,,,,,,,1066,981,200,42,200,926,394,221,200,1355,461,291,288,1247,447,243,124,,,,,,,,,,,,,,,,,,4142,2565,564,429,537,1726,487,200,200,3915,940,933,848,2399,762,120,314,2553,1132,208,375,231,710,222,57,200,2212,845,517,492,1903,471,335,203,1779,2541,200,392,410,2001,368,482,277,2553,649,933,762,2362,1029,768,599,866,2690,578,551,537,1633,621,200,232,2598,667,709,795,1539,959,436,379,441,8628,7121,4321,4396,588,5885,2391,2178,563,6130,6048,588,4033,2178,1917,1299,3154,8607,9824,11262,11151,874,10051,5104,4845,742,9323,9263,1519,6873,4794,4993,2553,4104,441,8628,7121,4321,5885,2391,6130,4033,8607,9824,11262,10051,5104,9323,6873
ACSSF,2015m1,dc,000,0070,0000008,3095,7166,2221,1765,1566,4044,1441,627,334,7883,1853,1771,1770,4468,2009,848,859,,,,,,,,,,,,,,,,,,1066,981,200,42,200,926,394,221,200,1355,461,291,288,1247,447,243,124,,,,,,,,,,,,,,,,,,4142,2565,564,429,537,1726,487,200,200,3915,940,933,848,2399,762,120,314,2553,1132,208,375,231,710,222,57,200,2212,845,517,492,1903,471,335,203,1779,2541,200,392,410,2001,368,482,277,2553,649,933,762,2362,1029,768,599,866,2690,578,551,537,1633,621,200,232,2598,667,709,795,1539,959,436,379,441,8628,7121,4321,4396,588,5885,2391,2178,563,6130,6048,588,4033,2178,1917,1299,3154,8607,9824,11262,11151,874,10051,5104,4845,742,9323,9263,1519,6873,4794,4993,2553,4104,441,8628,7121,4321,5885,2391,6130,4033,8607,9824,11262,10051,5104,9323,6873
ACSSF,2015m1,dc,000,0070,0000009,3095,7166,2221,1765,1566,4044,1441,627,334,7883,1853,1771,1770,4468,2009,848,859,,,,,,,,,,,,,,,,,,1066,981,200,42,200,926,394,221,200,1355,461,291,288,1247,447,243,124,,,,,,,,,,,,,,,,,,4142,2565,564,429,537,1726,487,200,200,3915,940,933,848,2399,762,120,314,2553,1132,208,375,231,710,222,57,200,2212,845,517,492,1903,471,335,203,1779,2541,200,392,410,2001,368,482,277,2553,649,933,762,2362,1029,768,599,866,2690,578,551,537,1633,621,200,232,2598,667,709,795,1539,959,436,379,441,8628,7121,4321,4396,588,5885,2391,2178,563,6130,6048,588,4033,2178,1917,1299,3154,8607,9824,11262,11151,874,10051,5104,4845,742,9323,9263,1519,6873,4794,4993,2553,4104,441,8628,7121,4321,5885,2391,6130,4033,8607,9824,11262,10051,5104,9323,6873
ACSSF,2015m1,dc,000,0070,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3681,1687,200,392,401,1276,115,256,79,3940,1087,1069,814,2696,1095,746,499,,,,,,,,,,,,,,,,,,5723,2985,1243,344,193,284,1218,106,106,200,1219,1213,139,2760,899,516,714,2287,5499,6111,5712,5542,471,2151,1203,1103,164,1654,1635,81,3057,2147,2076,1171,1629,5723,2985,1243,344,1218,106,1219,2760,5499,6111,5712,2151,1203,1654,3057
