ACSSF,2016m1,dc,000,0057,0000001,5107,3090,2613,2451,790,1731,736,2106,2311,1733,491,1608,327,1951,986,1039,420,506,402,884,3578,2403,2485,1182,1498,649,2351,2430,1934,845,1080,748,1552,1299,834,365,399,788,1131,6835,1719,1743,1305,1533,3989,1399,835,1944,2999,1486,2147,2367,2128,1945,2235,3932,2331,803,1887,750,1984,,,,,,,975,1079,331,886,427,788,,,,,,,1312,955,167,461,203,602,1344,846,376,263,202,889,1947,3488,1384,2109,1125,3314,2209,1771,639,944,330,1213
ACSSF,2016m1,dc,000,0057,0000002,5107,3090,2613,2451,790,1731,736,2106,2311,1733,491,1608,327,1951,986,1039,420,506,402,884,3578,2403,2485,1182,1498,649,2351,2430,1934,845,1080,748,1552,1299,834,365,399,788,1131,6835,1719,1743,1305,1533,3989,1399,835,1944,2999,1486,2147,2367,2128,1945,2235,3932,2331,803,1887,750,1984,,,,,,,975,1079,331,886,427,788,,,,,,,1312,955,167,461,203,602,1344,846,376,263,202,889,1947,3488,1384,2109,1125,3314,2209,1771,639,944,330,1213
ACSSF,2016m1,dc,000,0057,0000003,5107,3090,2613,2451,790,1731,736,2106,2311,1733,491,1608,327,1951,986,1039,420,506,402,884,3578,2403,2485,1182,1498,649,2351,2430,1934,845,1080,748,1552,1299,834,365,399,788,1131,6835,1719,1743,1305,1533,3989,1399,835,1944,2999,1486,2147,2367,2128,1945,2235,3932,2331,803,1887,750,1984,,,,,,,975,1079,331,886,427,788,,,,,,,1312,955,167,461,203,602,1344,846,376,263,202,889,1947,3488,1384,2109,1125,3314,2209,1771,639,944,330,1213
ACSSF,2016m1,dc,000,0057,0000004,5107,3090,2613,2451,790,1731,736,2106,2311,1733,491,1608,327,1951,986,1039,420,506,402,884,3578,2403,2485,1182,1498,649,2351,2430,1934,845,1080,748,1552,1299,834,365,399,788,1131,6835,1719,1743,1305,1533,3989,1399,835,1944,2999,1486,2147,2367,2128,1945,2235,3932,2331,803,1887,750,1984,,,,,,,975,1079,331,886,427,788,,,,,,,1312,955,167,461,203,602,1344,846,376,263,202,889,1947,3488,1384,2109,1125,3314,2209,1771,639,944,330,1213
ACSSF,2016m1,dc,000,0057,0000005,5107,3090,2613,2451,790,1731,736,2106,2311,1733,491,1608,327,1951,986,1039,420,506,402,884,3578,2403,2485,1182,1498,649,2351,2430,1934,845,1080,748,1552,1299,834,365,399,788,1131,6835,1719,1743,1305,1533,3989,1399,835,1944,2999,1486,2147,2367,2128,1945,2235,3932,2331,803,1887,750,1984,,,,,,,975,1079,331,886,427,788,,,,,,,1312,955,167,461,203,602,1344,846,376,263,202,889,1947,3488,1384,2109,1125,3314,2209,1771,639,944,330,1213
ACSSF,2016m1,dc,000,0057,0000006,5107,3090,2613,2451,790,1731,736,2106,2311,1733,491,1608,327,1951,986,1039,420,506,402,884,3578,2403,2485,1182,1498,649,2351,2430,1934,845,1080,748,1552,1299,834,365,399,788,1131,6835,1719,1743,1305,1533,3989,1399,835,1944,2999,1486,2147,2367,2128,1945,2235,3932,2331,803,1887,750,1984,,,,,,,975,1079,331,886,427,788,,,,,,,1312,955,167,461,203,602,1344,846,376,263,202,889,1947,3488,1384,2109,1125,3314,2209,1771,639,944,330,1213
ACSSF,2016m1,dc,000,0057,0000007,5107,3090,2613,2451,790,1731,736,2106,2311,1733,491,1608,327,1951,986,1039,420,506,402,884,3578,2403,2485,1182,1498,649,2351,2430,1934,845,1080,748,1552,1299,834,365,399,788,1131,6835,1719,1743,1305,1533,3989,1399,835,1944,2999,1486,2147,2367,2128,1945,2235,3932,2331,803,1887,750,1984,,,,,,,975,1079,331,886,427,788,,,,,,,1312,955,167,461,203,602,1344,846,376,263,202,889,1947,3488,1384,2109,1125,3314,2209,1771,639,944,330,1213
ACSSF,2016m1,dc,000,0057,0000008,5107,3090,2613,2451,790,1731,736,2106,2311,1733,491,1608,327,1951,986,1039,420,506,402,884,3578,2403,2485,1182,1498,649,2351,2430,1934,845,1080,748,1552,1299,834,365,399,788,1131,6835,1719,1743,1305,1533,3989,1399,835,1944,2999,1486,2147,2367,2128,1945,2235,3932,2331,803,1887,750,1984,,,,,,,975,1079,331,886,427,788,,,,,,,1312,955,167,461,203,602,1344,846,376,263,202,889,1947,3488,1384,2109,1125,3314,2209,1771,639,944,330,1213
ACSSF,2016m1,dc,000,0057,0000009,5107,3090,2613,2451,790,1731,736,2106,2311,1733,491,1608,327,1951,986,1039,420,506,402,884,3578,2403,2485,1182,1498,649,2351,2430,1934,845,1080,748,1552,1299,834,365,399,788,1131,6835,1719,1743,1305,1533,3989,1399,835,1944,2999,1486,2147,2367,2128,1945,2235,3932,2331,803,1887,750,1984,,,,,,,975,1079,331,886,427,788,,,,,,,1312,955,167,461,203,602,1344,846,376,263,202,889,1947,3488,1384,2109,1125,3314,2209,1771,639,944,330,1213
ACSSF,2016m1,dc,000,0057,0000010,3382,1818,1489,1081,634,948,246,578,1308,1114,262,392,203,901,967,800,106,371,60,775,2513,1806,1249,573,883,371,930,1430,1092,306,555,520,932,946,665,259,293,372,797,3939,648,950,753,983,2419,788,336,1027,1583,721,983,1398,940,727,1107,1241,770,203,466,143,609,,,,,,,901,745,223,344,204,391,,,,,,,,,,,,,,,,,,,2856,2087,850,1282,653,1942,1062,722,347,679,164,620
ACSSF,2016m1,dc,000,0057,0000011,3249,2098,1899,1044,267,527,440,1032,1292,935,171,610,148,724,449,357,164,77,186,209,2285,1748,1050,396,521,115,1176,1074,888,315,488,358,747,596,318,120,98,421,278,3652,723,697,716,834,1602,340,446,670,1140,706,839,1041,878,886,751,1792,1187,501,851,492,1015,,,,,,,766,472,142,273,54,451,,,,,,,,,,,,,,,,,,,2708,1681,305,598,522,1576,1202,583,173,468,179,535
ACSSF,2016m1,dc,000,0057,0000012,3185,2137,2031,1662,231,716,123,881,1069,774,216,426,87,518,737,458,51,210,234,411,2080,1899,1250,403,566,160,1263,1136,752,276,457,357,771,565,279,244,205,261,384,3472,786,512,406,748,1968,557,369,668,1130,555,907,724,655,887,750,1697,995,352,770,445,1083,,,,,,,650,519,143,184,203,136,,,,,,,,,,,,,,,,,,,2399,1935,487,695,285,1373,956,759,75,305,58,441
