ACSSF,2015e1,dc,000,0148,0000001,281787,112555,15179,1349,10526,3165,37,102,0,66671,1802,17814,28180,11821,4110,2944,30705,488,2524,3059,5503,6966,12165,169232,67755,14011,46921,6373,48,402,0,80415,6889,43812,19921,6511,1783,1499,21062,862,5909,5568,3384,1720,3619,281787,112555,34503,20544,2118,2820,2607,6414,0,34404,22630,1502,2213,2655,5404,0,17361,14401,526,409,570,1455,0,11178,8692,335,489,621,1041,0,15109,14589,198,40,0,282,0,169232,118404,19481,15845,26957,11445,44300,376,31862,5045,4596,10912,2845,8464,0,9943,672,1654,3024,1126,3467,0,3905,989,321,978,337,1280,0,5118,624,370,943,632,2549,0
ACSSF,2015e1,dc,000,0148,0000002,281787,112555,15179,1349,10526,3165,37,102,0,66671,1802,17814,28180,11821,4110,2944,30705,488,2524,3059,5503,6966,12165,169232,67755,14011,46921,6373,48,402,0,80415,6889,43812,19921,6511,1783,1499,21062,862,5909,5568,3384,1720,3619,281787,112555,34503,20544,2118,2820,2607,6414,0,34404,22630,1502,2213,2655,5404,0,17361,14401,526,409,570,1455,0,11178,8692,335,489,621,1041,0,15109,14589,198,40,0,282,0,169232,118404,19481,15845,26957,11445,44300,376,31862,5045,4596,10912,2845,8464,0,9943,672,1654,3024,1126,3467,0,3905,989,321,978,337,1280,0,5118,624,370,943,632,2549,0
ACSSF,2015e1,dc,000,0148,0000003,281787,112555,15179,1349,10526,3165,37,102,0,66671,1802,17814,28180,11821,4110,2944,30705,488,2524,3059,5503,6966,12165,169232,67755,14011,46921,6373,48,402,0,80415,6889,43812,19921,6511,1783,1499,21062,862,5909,5568,3384,1720,3619,281787,112555,34503,20544,2118,2820,2607,6414,0,34404,22630,1502,2213,2655,5404,0,17361,14401,526,409,570,1455,0,11178,8692,335,489,621,1041,0,15109,14589,198,40,0,282,0,169232,118404,19481,15845,26957,11445,44300,376,31862,5045,4596,10912,2845,8464,0,9943,672,1654,3024,1126,3467,0,3905,989,321,978,337,1280,0,5118,624,370,943,632,2549,0
ACSSF,2015e1,dc,000,0148,0000004,281787,112555,15179,1349,10526,3165,37,102,0,66671,1802,17814,28180,11821,4110,2944,30705,488,2524,3059,5503,6966,12165,169232,67755,14011,46921,6373,48,402,0,80415,6889,43812,19921,6511,1783,1499,21062,862,5909,5568,3384,1720,3619,281787,112555,34503,20544,2118,2820,2607,6414,0,34404,22630,1502,2213,2655,5404,0,17361,14401,526,409,570,1455,0,11178,8692,335,489,621,1041,0,15109,14589,198,40,0,282,0,169232,118404,19481,15845,26957,11445,44300,376,31862,5045,4596,10912,2845,8464,0,9943,672,1654,3024,1126,3467,0,3905,989,321,978,337,1280,0,5118,624,370,943,632,2549,0
ACSSF,2015e1,dc,000,0148,0000005,281787,112555,15179,1349,10526,3165,37,102,0,66671,1802,17814,28180,11821,4110,2944,30705,488,2524,3059,5503,6966,12165,169232,67755,14011,46921,6373,48,402,0,80415,6889,43812,19921,6511,1783,1499,21062,862,5909,5568,3384,1720,3619,281787,112555,34503,20544,2118,2820,2607,6414,0,34404,22630,1502,2213,2655,5404,0,17361,14401,526,409,570,1455,0,11178,8692,335,489,621,1041,0,15109,14589,198,40,0,282,0,169232,118404,19481,15845,26957,11445,44300,376,31862,5045,4596,10912,2845,8464,0,9943,672,1654,3024,1126,3467,0,3905,989,321,978,337,1280,0,5118,624,370,943,632,2549,0
ACSSF,2015e1,dc,000,0148,0000006,281787,112555,15179,1349,10526,3165,37,102,0,66671,1802,17814,28180,11821,4110,2944,30705,488,2524,3059,5503,6966,12165,169232,67755,14011,46921,6373,48,402,0,80415,6889,43812,19921,6511,1783,1499,21062,862,5909,5568,3384,1720,3619,281787,112555,34503,20544,2118,2820,2607,6414,0,34404,22630,1502,2213,2655,5404,0,17361,14401,526,409,570,1455,0,11178,8692,335,489,621,1041,0,15109,14589,198,40,0,282,0,169232,118404,19481,15845,26957,11445,44300,376,31862,5045,4596,10912,2845,8464,0,9943,672,1654,3024,1126,3467,0,3905,989,321,978,337,1280,0,5118,624,370,943,632,2549,0
ACSSF,2015e1,dc,000,0148,0000007,281787,112555,15179,1349,10526,3165,37,102,0,66671,1802,17814,28180,11821,4110,2944,30705,488,2524,3059,5503,6966,12165,169232,67755,14011,46921,6373,48,402,0,80415,6889,43812,19921,6511,1783,1499,21062,862,5909,5568,3384,1720,3619,281787,112555,34503,20544,2118,2820,2607,6414,0,34404,22630,1502,2213,2655,5404,0,17361,14401,526,409,570,1455,0,11178,8692,335,489,621,1041,0,15109,14589,198,40,0,282,0,169232,118404,19481,15845,26957,11445,44300,376,31862,5045,4596,10912,2845,8464,0,9943,672,1654,3024,1126,3467,0,3905,989,321,978,337,1280,0,5118,624,370,943,632,2549,0
ACSSF,2015e1,dc,000,0148,0000008,281787,112555,15179,1349,10526,3165,37,102,0,66671,1802,17814,28180,11821,4110,2944,30705,488,2524,3059,5503,6966,12165,169232,67755,14011,46921,6373,48,402,0,80415,6889,43812,19921,6511,1783,1499,21062,862,5909,5568,3384,1720,3619,281787,112555,34503,20544,2118,2820,2607,6414,0,34404,22630,1502,2213,2655,5404,0,17361,14401,526,409,570,1455,0,11178,8692,335,489,621,1041,0,15109,14589,198,40,0,282,0,169232,118404,19481,15845,26957,11445,44300,376,31862,5045,4596,10912,2845,8464,0,9943,672,1654,3024,1126,3467,0,3905,989,321,978,337,1280,0,5118,624,370,943,632,2549,0
ACSSF,2015e1,dc,000,0148,0000009,281787,112555,15179,1349,10526,3165,37,102,0,66671,1802,17814,28180,11821,4110,2944,30705,488,2524,3059,5503,6966,12165,169232,67755,14011,46921,6373,48,402,0,80415,6889,43812,19921,6511,1783,1499,21062,862,5909,5568,3384,1720,3619,281787,112555,34503,20544,2118,2820,2607,6414,0,34404,22630,1502,2213,2655,5404,0,17361,14401,526,409,570,1455,0,11178,8692,335,489,621,1041,0,15109,14589,198,40,0,282,0,169232,118404,19481,15845,26957,11445,44300,376,31862,5045,4596,10912,2845,8464,0,9943,672,1654,3024,1126,3467,0,3905,989,321,978,337,1280,0,5118,624,370,943,632,2549,0
ACSSF,2015e1,dc,000,0148,0000010,48445,25269,1411,143,1153,83,0,32,0,14806,222,4875,6027,2406,1053,223,9052,405,751,1276,1953,2533,2134,23176,9525,2220,6730,575,0,0,0,11066,885,5671,2782,1418,52,258,2585,202,928,268,323,113,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
