ACSSF,2016m1,dc,000,0053,0000001,1995,8711,4623,1070,790,1722,1356,1816,1867,1864,6002,8394,4779,1570,1302,1908,2164,1937,2121,2586,6709,1876,4464,1565,1557,1731,1315,1376,1350,1112,1314,1216,1232,1301,1308,1138,1175,3000,3422,4650,3225,3473,687,453,771,388,693,624,442,547,464,625,398,441,439,383,2358,2763,4116,2852,3638,1340,1274,1131,1087,1051,912,785,1017,987,872,1208,1052,867,1096,2138,2247,3701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4135,1833,626,603,517,553,480,475,429,429,272,416,198,547,585,523,659,394,3235,2370,1188,485,79,232,203,326,257,158,290,264,254,111,189,203,172,441,577,1662,798,3181,606,451,526,348,637,591,402,389,457,489,402,271,429,372,2287,2593,3247,1007,1917,659,654,763,560,545,530,468,693,282,563,220,437,599,609,1080,1229,1979,2055,1399,1482,672,669,376,526,281,203,281,1426,1516,679,686,618,533,155,122,88,3225,3473,906,1079,550,3477,4116,2852,3638,1786,1992,1923,2710,3701
ACSSF,2016m1,dc,000,0053,0000002,1995,8711,4623,1070,790,1722,1356,1816,1867,1864,6002,8394,4779,1570,1302,1908,2164,1937,2121,2586,6709,1876,4464,1565,1557,1731,1315,1376,1350,1112,1314,1216,1232,1301,1308,1138,1175,3000,3422,4650,3225,3473,687,453,771,388,693,624,442,547,464,625,398,441,439,383,2358,2763,4116,2852,3638,1340,1274,1131,1087,1051,912,785,1017,987,872,1208,1052,867,1096,2138,2247,3701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4135,1833,626,603,517,553,480,475,429,429,272,416,198,547,585,523,659,394,3235,2370,1188,485,79,232,203,326,257,158,290,264,254,111,189,203,172,441,577,1662,798,3181,606,451,526,348,637,591,402,389,457,489,402,271,429,372,2287,2593,3247,1007,1917,659,654,763,560,545,530,468,693,282,563,220,437,599,609,1080,1229,1979,2055,1399,1482,672,669,376,526,281,203,281,1426,1516,679,686,618,533,155,122,88,3225,3473,906,1079,550,3477,4116,2852,3638,1786,1992,1923,2710,3701
ACSSF,2016m1,dc,000,0053,0000003,1995,8711,4623,1070,790,1722,1356,1816,1867,1864,6002,8394,4779,1570,1302,1908,2164,1937,2121,2586,6709,1876,4464,1565,1557,1731,1315,1376,1350,1112,1314,1216,1232,1301,1308,1138,1175,3000,3422,4650,3225,3473,687,453,771,388,693,624,442,547,464,625,398,441,439,383,2358,2763,4116,2852,3638,1340,1274,1131,1087,1051,912,785,1017,987,872,1208,1052,867,1096,2138,2247,3701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4135,1833,626,603,517,553,480,475,429,429,272,416,198,547,585,523,659,394,3235,2370,1188,485,79,232,203,326,257,158,290,264,254,111,189,203,172,441,577,1662,798,3181,606,451,526,348,637,591,402,389,457,489,402,271,429,372,2287,2593,3247,1007,1917,659,654,763,560,545,530,468,693,282,563,220,437,599,609,1080,1229,1979,2055,1399,1482,672,669,376,526,281,203,281,1426,1516,679,686,618,533,155,122,88,3225,3473,906,1079,550,3477,4116,2852,3638,1786,1992,1923,2710,3701
ACSSF,2016m1,dc,000,0053,0000004,1995,8711,4623,1070,790,1722,1356,1816,1867,1864,6002,8394,4779,1570,1302,1908,2164,1937,2121,2586,6709,1876,4464,1565,1557,1731,1315,1376,1350,1112,1314,1216,1232,1301,1308,1138,1175,3000,3422,4650,3225,3473,687,453,771,388,693,624,442,547,464,625,398,441,439,383,2358,2763,4116,2852,3638,1340,1274,1131,1087,1051,912,785,1017,987,872,1208,1052,867,1096,2138,2247,3701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4135,1833,626,603,517,553,480,475,429,429,272,416,198,547,585,523,659,394,3235,2370,1188,485,79,232,203,326,257,158,290,264,254,111,189,203,172,441,577,1662,798,3181,606,451,526,348,637,591,402,389,457,489,402,271,429,372,2287,2593,3247,1007,1917,659,654,763,560,545,530,468,693,282,563,220,437,599,609,1080,1229,1979,2055,1399,1482,672,669,376,526,281,203,281,1426,1516,679,686,618,533,155,122,88,3225,3473,906,1079,550,3477,4116,2852,3638,1786,1992,1923,2710,3701
ACSSF,2016m1,dc,000,0053,0000005,1995,8711,4623,1070,790,1722,1356,1816,1867,1864,6002,8394,4779,1570,1302,1908,2164,1937,2121,2586,6709,1876,4464,1565,1557,1731,1315,1376,1350,1112,1314,1216,1232,1301,1308,1138,1175,3000,3422,4650,3225,3473,687,453,771,388,693,624,442,547,464,625,398,441,439,383,2358,2763,4116,2852,3638,1340,1274,1131,1087,1051,912,785,1017,987,872,1208,1052,867,1096,2138,2247,3701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4135,1833,626,603,517,553,480,475,429,429,272,416,198,547,585,523,659,394,3235,2370,1188,485,79,232,203,326,257,158,290,264,254,111,189,203,172,441,577,1662,798,3181,606,451,526,348,637,591,402,389,457,489,402,271,429,372,2287,2593,3247,1007,1917,659,654,763,560,545,530,468,693,282,563,220,437,599,609,1080,1229,1979,2055,1399,1482,672,669,376,526,281,203,281,1426,1516,679,686,618,533,155,122,88,3225,3473,906,1079,550,3477,4116,2852,3638,1786,1992,1923,2710,3701
ACSSF,2016m1,dc,000,0053,0000006,1995,8711,4623,1070,790,1722,1356,1816,1867,1864,6002,8394,4779,1570,1302,1908,2164,1937,2121,2586,6709,1876,4464,1565,1557,1731,1315,1376,1350,1112,1314,1216,1232,1301,1308,1138,1175,3000,3422,4650,3225,3473,687,453,771,388,693,624,442,547,464,625,398,441,439,383,2358,2763,4116,2852,3638,1340,1274,1131,1087,1051,912,785,1017,987,872,1208,1052,867,1096,2138,2247,3701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4135,1833,626,603,517,553,480,475,429,429,272,416,198,547,585,523,659,394,3235,2370,1188,485,79,232,203,326,257,158,290,264,254,111,189,203,172,441,577,1662,798,3181,606,451,526,348,637,591,402,389,457,489,402,271,429,372,2287,2593,3247,1007,1917,659,654,763,560,545,530,468,693,282,563,220,437,599,609,1080,1229,1979,2055,1399,1482,672,669,376,526,281,203,281,1426,1516,679,686,618,533,155,122,88,3225,3473,906,1079,550,3477,4116,2852,3638,1786,1992,1923,2710,3701
ACSSF,2016m1,dc,000,0053,0000007,1995,8711,4623,1070,790,1722,1356,1816,1867,1864,6002,8394,4779,1570,1302,1908,2164,1937,2121,2586,6709,1876,4464,1565,1557,1731,1315,1376,1350,1112,1314,1216,1232,1301,1308,1138,1175,3000,3422,4650,3225,3473,687,453,771,388,693,624,442,547,464,625,398,441,439,383,2358,2763,4116,2852,3638,1340,1274,1131,1087,1051,912,785,1017,987,872,1208,1052,867,1096,2138,2247,3701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4135,1833,626,603,517,553,480,475,429,429,272,416,198,547,585,523,659,394,3235,2370,1188,485,79,232,203,326,257,158,290,264,254,111,189,203,172,441,577,1662,798,3181,606,451,526,348,637,591,402,389,457,489,402,271,429,372,2287,2593,3247,1007,1917,659,654,763,560,545,530,468,693,282,563,220,437,599,609,1080,1229,1979,2055,1399,1482,672,669,376,526,281,203,281,1426,1516,679,686,618,533,155,122,88,3225,3473,906,1079,550,3477,4116,2852,3638,1786,1992,1923,2710,3701
ACSSF,2016m1,dc,000,0053,0000008,1995,8711,4623,1070,790,1722,1356,1816,1867,1864,6002,8394,4779,1570,1302,1908,2164,1937,2121,2586,6709,1876,4464,1565,1557,1731,1315,1376,1350,1112,1314,1216,1232,1301,1308,1138,1175,3000,3422,4650,3225,3473,687,453,771,388,693,624,442,547,464,625,398,441,439,383,2358,2763,4116,2852,3638,1340,1274,1131,1087,1051,912,785,1017,987,872,1208,1052,867,1096,2138,2247,3701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4135,1833,626,603,517,553,480,475,429,429,272,416,198,547,585,523,659,394,3235,2370,1188,485,79,232,203,326,257,158,290,264,254,111,189,203,172,441,577,1662,798,3181,606,451,526,348,637,591,402,389,457,489,402,271,429,372,2287,2593,3247,1007,1917,659,654,763,560,545,530,468,693,282,563,220,437,599,609,1080,1229,1979,2055,1399,1482,672,669,376,526,281,203,281,1426,1516,679,686,618,533,155,122,88,3225,3473,906,1079,550,3477,4116,2852,3638,1786,1992,1923,2710,3701
ACSSF,2016m1,dc,000,0053,0000009,1995,8711,4623,1070,790,1722,1356,1816,1867,1864,6002,8394,4779,1570,1302,1908,2164,1937,2121,2586,6709,1876,4464,1565,1557,1731,1315,1376,1350,1112,1314,1216,1232,1301,1308,1138,1175,3000,3422,4650,3225,3473,687,453,771,388,693,624,442,547,464,625,398,441,439,383,2358,2763,4116,2852,3638,1340,1274,1131,1087,1051,912,785,1017,987,872,1208,1052,867,1096,2138,2247,3701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4135,1833,626,603,517,553,480,475,429,429,272,416,198,547,585,523,659,394,3235,2370,1188,485,79,232,203,326,257,158,290,264,254,111,189,203,172,441,577,1662,798,3181,606,451,526,348,637,591,402,389,457,489,402,271,429,372,2287,2593,3247,1007,1917,659,654,763,560,545,530,468,693,282,563,220,437,599,609,1080,1229,1979,2055,1399,1482,672,669,376,526,281,203,281,1426,1516,679,686,618,533,155,122,88,3225,3473,906,1079,550,3477,4116,2852,3638,1786,1992,1923,2710,3701
ACSSF,2016m1,dc,000,0053,0000010,5306,2377,1820,203,122,312,203,215,1403,870,1428,4528,2541,507,301,1099,1017,642,781,1514,3211,5813,3584,507,330,643,413,633,534,313,456,423,583,354,471,411,274,1932,2174,3662,4791,2462,417,301,614,271,563,419,313,383,416,540,345,346,399,275,1737,1011,3580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4393,2326,387,301,330,271,514,377,291,368,412,370,356,242,388,261,1809,809,3216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4791,2462,530,1314,542,2005,3580,2455,2117,122,322,256,1865,1002
