ACSSF,2015e1,dc,000,0007,0000001,422100,90,549,0,8063,3398,616,0,0,940,557,357,335,413,180,589,0,301,690,0,131,719,2586,373,37,692,0,70,368,66,163,0,525,1051,2790,9188,0,16352,344,3425,430,11254,0,418,401,450,97,2149,11011,115,8505,46,594,0,62,44,0,987,1013,72,4303,527,163,2206,150,1449,1428,534,0,234,213,0,15239,38,3827,552,321,112,2854,43,349,0,314,247,105,0,5860,617,1026,131,558,1060,459,8305,133,0,0,69,146,27,2180,4448,680,0,599,23,150,293757,422100,8063,3398,2586,163,525,1051,9188,16352,3425,430,11254,418,450,11011,8505,594,1013,4303,527,2206,1449,1428,234,15239,1026,131,1060,459,8305,307307
ACSSF,2015e1,dc,000,0007,0000002,422100,90,549,0,8063,3398,616,0,0,940,557,357,335,413,180,589,0,301,690,0,131,719,2586,373,37,692,0,70,368,66,163,0,525,1051,2790,9188,0,16352,344,3425,430,11254,0,418,401,450,97,2149,11011,115,8505,46,594,0,62,44,0,987,1013,72,4303,527,163,2206,150,1449,1428,534,0,234,213,0,15239,38,3827,552,321,112,2854,43,349,0,314,247,105,0,5860,617,1026,131,558,1060,459,8305,133,0,0,69,146,27,2180,4448,680,0,599,23,150,293757,422100,8063,3398,2586,163,525,1051,9188,16352,3425,430,11254,418,450,11011,8505,594,1013,4303,527,2206,1449,1428,234,15239,1026,131,1060,459,8305,307307
ACSSF,2015e1,dc,000,0007,0000003,422100,90,549,0,8063,3398,616,0,0,940,557,357,335,413,180,589,0,301,690,0,131,719,2586,373,37,692,0,70,368,66,163,0,525,1051,2790,9188,0,16352,344,3425,430,11254,0,418,401,450,97,2149,11011,115,8505,46,594,0,62,44,0,987,1013,72,4303,527,163,2206,150,1449,1428,534,0,234,213,0,15239,38,3827,552,321,112,2854,43,349,0,314,247,105,0,5860,617,1026,131,558,1060,459,8305,133,0,0,69,146,27,2180,4448,680,0,599,23,150,293757,422100,8063,3398,2586,163,525,1051,9188,16352,3425,430,11254,418,450,11011,8505,594,1013,4303,527,2206,1449,1428,234,15239,1026,131,1060,459,8305,307307
ACSSF,2015e1,dc,000,0007,0000004,422100,90,549,0,8063,3398,616,0,0,940,557,357,335,413,180,589,0,301,690,0,131,719,2586,373,37,692,0,70,368,66,163,0,525,1051,2790,9188,0,16352,344,3425,430,11254,0,418,401,450,97,2149,11011,115,8505,46,594,0,62,44,0,987,1013,72,4303,527,163,2206,150,1449,1428,534,0,234,213,0,15239,38,3827,552,321,112,2854,43,349,0,314,247,105,0,5860,617,1026,131,558,1060,459,8305,133,0,0,69,146,27,2180,4448,680,0,599,23,150,293757,422100,8063,3398,2586,163,525,1051,9188,16352,3425,430,11254,418,450,11011,8505,594,1013,4303,527,2206,1449,1428,234,15239,1026,131,1060,459,8305,307307
ACSSF,2015e1,dc,000,0007,0000005,422100,90,549,0,8063,3398,616,0,0,940,557,357,335,413,180,589,0,301,690,0,131,719,2586,373,37,692,0,70,368,66,163,0,525,1051,2790,9188,0,16352,344,3425,430,11254,0,418,401,450,97,2149,11011,115,8505,46,594,0,62,44,0,987,1013,72,4303,527,163,2206,150,1449,1428,534,0,234,213,0,15239,38,3827,552,321,112,2854,43,349,0,314,247,105,0,5860,617,1026,131,558,1060,459,8305,133,0,0,69,146,27,2180,4448,680,0,599,23,150,293757,422100,8063,3398,2586,163,525,1051,9188,16352,3425,430,11254,418,450,11011,8505,594,1013,4303,527,2206,1449,1428,234,15239,1026,131,1060,459,8305,307307
ACSSF,2015e1,dc,000,0007,0000006,422100,90,549,0,8063,3398,616,0,0,940,557,357,335,413,180,589,0,301,690,0,131,719,2586,373,37,692,0,70,368,66,163,0,525,1051,2790,9188,0,16352,344,3425,430,11254,0,418,401,450,97,2149,11011,115,8505,46,594,0,62,44,0,987,1013,72,4303,527,163,2206,150,1449,1428,534,0,234,213,0,15239,38,3827,552,321,112,2854,43,349,0,314,247,105,0,5860,617,1026,131,558,1060,459,8305,133,0,0,69,146,27,2180,4448,680,0,599,23,150,293757,422100,8063,3398,2586,163,525,1051,9188,16352,3425,430,11254,418,450,11011,8505,594,1013,4303,527,2206,1449,1428,234,15239,1026,131,1060,459,8305,307307
ACSSF,2015e1,dc,000,0007,0000007,422100,90,549,0,8063,3398,616,0,0,940,557,357,335,413,180,589,0,301,690,0,131,719,2586,373,37,692,0,70,368,66,163,0,525,1051,2790,9188,0,16352,344,3425,430,11254,0,418,401,450,97,2149,11011,115,8505,46,594,0,62,44,0,987,1013,72,4303,527,163,2206,150,1449,1428,534,0,234,213,0,15239,38,3827,552,321,112,2854,43,349,0,314,247,105,0,5860,617,1026,131,558,1060,459,8305,133,0,0,69,146,27,2180,4448,680,0,599,23,150,293757,422100,8063,3398,2586,163,525,1051,9188,16352,3425,430,11254,418,450,11011,8505,594,1013,4303,527,2206,1449,1428,234,15239,1026,131,1060,459,8305,307307
ACSSF,2015e1,dc,000,0007,0000008,422100,90,549,0,8063,3398,616,0,0,940,557,357,335,413,180,589,0,301,690,0,131,719,2586,373,37,692,0,70,368,66,163,0,525,1051,2790,9188,0,16352,344,3425,430,11254,0,418,401,450,97,2149,11011,115,8505,46,594,0,62,44,0,987,1013,72,4303,527,163,2206,150,1449,1428,534,0,234,213,0,15239,38,3827,552,321,112,2854,43,349,0,314,247,105,0,5860,617,1026,131,558,1060,459,8305,133,0,0,69,146,27,2180,4448,680,0,599,23,150,293757,422100,8063,3398,2586,163,525,1051,9188,16352,3425,430,11254,418,450,11011,8505,594,1013,4303,527,2206,1449,1428,234,15239,1026,131,1060,459,8305,307307
ACSSF,2015e1,dc,000,0007,0000009,422100,90,549,0,8063,3398,616,0,0,940,557,357,335,413,180,589,0,301,690,0,131,719,2586,373,37,692,0,70,368,66,163,0,525,1051,2790,9188,0,16352,344,3425,430,11254,0,418,401,450,97,2149,11011,115,8505,46,594,0,62,44,0,987,1013,72,4303,527,163,2206,150,1449,1428,534,0,234,213,0,15239,38,3827,552,321,112,2854,43,349,0,314,247,105,0,5860,617,1026,131,558,1060,459,8305,133,0,0,69,146,27,2180,4448,680,0,599,23,150,293757,422100,8063,3398,2586,163,525,1051,9188,16352,3425,430,11254,418,450,11011,8505,594,1013,4303,527,2206,1449,1428,234,15239,1026,131,1060,459,8305,307307
ACSSF,2015e1,dc,000,0007,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58454,2132,609,1130,67,91,380,4106,6650,1835,28,2651,130,156,3272,2270,344,342,1180,396,854,157,538,169,810,493,93,332,53,528,26658
