ACSSF,2016e1,dc,000,0071,0000001,307253,85574,7768,8526,9291,46029,10267,2564,1129,221679,16324,12687,11312,130597,35110,10748,4901,,,,,,,,,,,,,,,,,,24027,3735,0,0,28,3471,236,0,0,20292,1004,566,410,15904,1742,459,207,,,,,,,,,,,,,,,,,,36639,7834,1608,1398,833,3855,140,0,0,28805,3969,2550,1894,18445,1724,223,0,16809,1747,181,67,67,861,514,57,0,15062,3386,1300,1236,8083,761,17,279,232752,16853,0,263,45,15015,977,363,190,215899,13451,7654,4593,156285,24519,7125,2272,71543,12729,1877,1675,893,7721,413,80,70,58814,6967,4433,3424,38448,4434,777,331,647654,120308,69510,7787,5798,1989,61723,5172,4034,1138,56551,54003,2548,50798,31239,26395,4844,19559,527346,346423,212682,208326,4356,133741,27532,24661,2871,106209,102471,3738,180923,127270,96927,30343,53653,647654,120308,69510,7787,61723,5172,56551,50798,527346,346423,212682,133741,27532,106209,180923
ACSSF,2016e1,dc,000,0071,0000002,307253,85574,7768,8526,9291,46029,10267,2564,1129,221679,16324,12687,11312,130597,35110,10748,4901,,,,,,,,,,,,,,,,,,24027,3735,0,0,28,3471,236,0,0,20292,1004,566,410,15904,1742,459,207,,,,,,,,,,,,,,,,,,36639,7834,1608,1398,833,3855,140,0,0,28805,3969,2550,1894,18445,1724,223,0,16809,1747,181,67,67,861,514,57,0,15062,3386,1300,1236,8083,761,17,279,232752,16853,0,263,45,15015,977,363,190,215899,13451,7654,4593,156285,24519,7125,2272,71543,12729,1877,1675,893,7721,413,80,70,58814,6967,4433,3424,38448,4434,777,331,647654,120308,69510,7787,5798,1989,61723,5172,4034,1138,56551,54003,2548,50798,31239,26395,4844,19559,527346,346423,212682,208326,4356,133741,27532,24661,2871,106209,102471,3738,180923,127270,96927,30343,53653,647654,120308,69510,7787,61723,5172,56551,50798,527346,346423,212682,133741,27532,106209,180923
ACSSF,2016e1,dc,000,0071,0000003,307253,85574,7768,8526,9291,46029,10267,2564,1129,221679,16324,12687,11312,130597,35110,10748,4901,,,,,,,,,,,,,,,,,,24027,3735,0,0,28,3471,236,0,0,20292,1004,566,410,15904,1742,459,207,,,,,,,,,,,,,,,,,,36639,7834,1608,1398,833,3855,140,0,0,28805,3969,2550,1894,18445,1724,223,0,16809,1747,181,67,67,861,514,57,0,15062,3386,1300,1236,8083,761,17,279,232752,16853,0,263,45,15015,977,363,190,215899,13451,7654,4593,156285,24519,7125,2272,71543,12729,1877,1675,893,7721,413,80,70,58814,6967,4433,3424,38448,4434,777,331,647654,120308,69510,7787,5798,1989,61723,5172,4034,1138,56551,54003,2548,50798,31239,26395,4844,19559,527346,346423,212682,208326,4356,133741,27532,24661,2871,106209,102471,3738,180923,127270,96927,30343,53653,647654,120308,69510,7787,61723,5172,56551,50798,527346,346423,212682,133741,27532,106209,180923
ACSSF,2016e1,dc,000,0071,0000004,307253,85574,7768,8526,9291,46029,10267,2564,1129,221679,16324,12687,11312,130597,35110,10748,4901,,,,,,,,,,,,,,,,,,24027,3735,0,0,28,3471,236,0,0,20292,1004,566,410,15904,1742,459,207,,,,,,,,,,,,,,,,,,36639,7834,1608,1398,833,3855,140,0,0,28805,3969,2550,1894,18445,1724,223,0,16809,1747,181,67,67,861,514,57,0,15062,3386,1300,1236,8083,761,17,279,232752,16853,0,263,45,15015,977,363,190,215899,13451,7654,4593,156285,24519,7125,2272,71543,12729,1877,1675,893,7721,413,80,70,58814,6967,4433,3424,38448,4434,777,331,647654,120308,69510,7787,5798,1989,61723,5172,4034,1138,56551,54003,2548,50798,31239,26395,4844,19559,527346,346423,212682,208326,4356,133741,27532,24661,2871,106209,102471,3738,180923,127270,96927,30343,53653,647654,120308,69510,7787,61723,5172,56551,50798,527346,346423,212682,133741,27532,106209,180923
ACSSF,2016e1,dc,000,0071,0000005,307253,85574,7768,8526,9291,46029,10267,2564,1129,221679,16324,12687,11312,130597,35110,10748,4901,,,,,,,,,,,,,,,,,,24027,3735,0,0,28,3471,236,0,0,20292,1004,566,410,15904,1742,459,207,,,,,,,,,,,,,,,,,,36639,7834,1608,1398,833,3855,140,0,0,28805,3969,2550,1894,18445,1724,223,0,16809,1747,181,67,67,861,514,57,0,15062,3386,1300,1236,8083,761,17,279,232752,16853,0,263,45,15015,977,363,190,215899,13451,7654,4593,156285,24519,7125,2272,71543,12729,1877,1675,893,7721,413,80,70,58814,6967,4433,3424,38448,4434,777,331,647654,120308,69510,7787,5798,1989,61723,5172,4034,1138,56551,54003,2548,50798,31239,26395,4844,19559,527346,346423,212682,208326,4356,133741,27532,24661,2871,106209,102471,3738,180923,127270,96927,30343,53653,647654,120308,69510,7787,61723,5172,56551,50798,527346,346423,212682,133741,27532,106209,180923
ACSSF,2016e1,dc,000,0071,0000006,307253,85574,7768,8526,9291,46029,10267,2564,1129,221679,16324,12687,11312,130597,35110,10748,4901,,,,,,,,,,,,,,,,,,24027,3735,0,0,28,3471,236,0,0,20292,1004,566,410,15904,1742,459,207,,,,,,,,,,,,,,,,,,36639,7834,1608,1398,833,3855,140,0,0,28805,3969,2550,1894,18445,1724,223,0,16809,1747,181,67,67,861,514,57,0,15062,3386,1300,1236,8083,761,17,279,232752,16853,0,263,45,15015,977,363,190,215899,13451,7654,4593,156285,24519,7125,2272,71543,12729,1877,1675,893,7721,413,80,70,58814,6967,4433,3424,38448,4434,777,331,647654,120308,69510,7787,5798,1989,61723,5172,4034,1138,56551,54003,2548,50798,31239,26395,4844,19559,527346,346423,212682,208326,4356,133741,27532,24661,2871,106209,102471,3738,180923,127270,96927,30343,53653,647654,120308,69510,7787,61723,5172,56551,50798,527346,346423,212682,133741,27532,106209,180923
ACSSF,2016e1,dc,000,0071,0000007,307253,85574,7768,8526,9291,46029,10267,2564,1129,221679,16324,12687,11312,130597,35110,10748,4901,,,,,,,,,,,,,,,,,,24027,3735,0,0,28,3471,236,0,0,20292,1004,566,410,15904,1742,459,207,,,,,,,,,,,,,,,,,,36639,7834,1608,1398,833,3855,140,0,0,28805,3969,2550,1894,18445,1724,223,0,16809,1747,181,67,67,861,514,57,0,15062,3386,1300,1236,8083,761,17,279,232752,16853,0,263,45,15015,977,363,190,215899,13451,7654,4593,156285,24519,7125,2272,71543,12729,1877,1675,893,7721,413,80,70,58814,6967,4433,3424,38448,4434,777,331,647654,120308,69510,7787,5798,1989,61723,5172,4034,1138,56551,54003,2548,50798,31239,26395,4844,19559,527346,346423,212682,208326,4356,133741,27532,24661,2871,106209,102471,3738,180923,127270,96927,30343,53653,647654,120308,69510,7787,61723,5172,56551,50798,527346,346423,212682,133741,27532,106209,180923
ACSSF,2016e1,dc,000,0071,0000008,307253,85574,7768,8526,9291,46029,10267,2564,1129,221679,16324,12687,11312,130597,35110,10748,4901,,,,,,,,,,,,,,,,,,24027,3735,0,0,28,3471,236,0,0,20292,1004,566,410,15904,1742,459,207,,,,,,,,,,,,,,,,,,36639,7834,1608,1398,833,3855,140,0,0,28805,3969,2550,1894,18445,1724,223,0,16809,1747,181,67,67,861,514,57,0,15062,3386,1300,1236,8083,761,17,279,232752,16853,0,263,45,15015,977,363,190,215899,13451,7654,4593,156285,24519,7125,2272,71543,12729,1877,1675,893,7721,413,80,70,58814,6967,4433,3424,38448,4434,777,331,647654,120308,69510,7787,5798,1989,61723,5172,4034,1138,56551,54003,2548,50798,31239,26395,4844,19559,527346,346423,212682,208326,4356,133741,27532,24661,2871,106209,102471,3738,180923,127270,96927,30343,53653,647654,120308,69510,7787,61723,5172,56551,50798,527346,346423,212682,133741,27532,106209,180923
ACSSF,2016e1,dc,000,0071,0000009,307253,85574,7768,8526,9291,46029,10267,2564,1129,221679,16324,12687,11312,130597,35110,10748,4901,,,,,,,,,,,,,,,,,,24027,3735,0,0,28,3471,236,0,0,20292,1004,566,410,15904,1742,459,207,,,,,,,,,,,,,,,,,,36639,7834,1608,1398,833,3855,140,0,0,28805,3969,2550,1894,18445,1724,223,0,16809,1747,181,67,67,861,514,57,0,15062,3386,1300,1236,8083,761,17,279,232752,16853,0,263,45,15015,977,363,190,215899,13451,7654,4593,156285,24519,7125,2272,71543,12729,1877,1675,893,7721,413,80,70,58814,6967,4433,3424,38448,4434,777,331,647654,120308,69510,7787,5798,1989,61723,5172,4034,1138,56551,54003,2548,50798,31239,26395,4844,19559,527346,346423,212682,208326,4356,133741,27532,24661,2871,106209,102471,3738,180923,127270,96927,30343,53653,647654,120308,69510,7787,61723,5172,56551,50798,527346,346423,212682,133741,27532,106209,180923
ACSSF,2016e1,dc,000,0071,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73055,6207,0,170,0,5431,202,214,190,66848,4132,3547,3335,36646,13966,3871,1351,,,,,,,,,,,,,,,,,,99185,9467,1966,638,0,638,1328,743,743,0,585,506,79,7501,3690,2438,1252,3811,89718,61096,55600,54443,1157,5496,1721,1455,266,3775,3369,406,28622,21384,17070,4314,7238,99185,9467,1966,638,1328,743,585,7501,89718,61096,55600,5496,1721,3775,28622
