ACSSF,2009e1,dc,000,0026,0000001,72110,12204,5458,697,4761,2722,1187,1535,1169,903,266,2855,2281,574,12448,2631,189,2442,3268,1839,1429,3261,2783,478,3288,2907,381,35338,7367,1965,53,1912,1099,513,586,1763,1473,290,2540,2051,489,23087,2152,1259,0,1259,740,0,740,116,74,42,37,37,0,20935,8592,294,8298,5337,1114,4223,4951,1900,3051,2055,1690,365,4884,2345,416,1929,1078,451,627,471,323,148,990,851,139,12120,6315,350,5965,2688,1017,1671,1103,746,357,2014,1631,383,72110,12204,5458,2722,1187,1535,1169,903,266,2855,2281,574,12448,2631,3268,1839,1429,3261,2783,478,3288,2907,381,35338,2152,1259,740,0,740,116,74,42,37,37,0,33186,12902,7514,2078,5436,7185,3696,3489,5585,4592,993,12120,6315,2688,1017,1671,1103,746,357,2014,1631,383
ACSSF,2009e1,dc,000,0026,0000002,72110,12204,5458,697,4761,2722,1187,1535,1169,903,266,2855,2281,574,12448,2631,189,2442,3268,1839,1429,3261,2783,478,3288,2907,381,35338,7367,1965,53,1912,1099,513,586,1763,1473,290,2540,2051,489,23087,2152,1259,0,1259,740,0,740,116,74,42,37,37,0,20935,8592,294,8298,5337,1114,4223,4951,1900,3051,2055,1690,365,4884,2345,416,1929,1078,451,627,471,323,148,990,851,139,12120,6315,350,5965,2688,1017,1671,1103,746,357,2014,1631,383,72110,12204,5458,2722,1187,1535,1169,903,266,2855,2281,574,12448,2631,3268,1839,1429,3261,2783,478,3288,2907,381,35338,2152,1259,740,0,740,116,74,42,37,37,0,33186,12902,7514,2078,5436,7185,3696,3489,5585,4592,993,12120,6315,2688,1017,1671,1103,746,357,2014,1631,383
ACSSF,2009e1,dc,000,0026,0000003,72110,12204,5458,697,4761,2722,1187,1535,1169,903,266,2855,2281,574,12448,2631,189,2442,3268,1839,1429,3261,2783,478,3288,2907,381,35338,7367,1965,53,1912,1099,513,586,1763,1473,290,2540,2051,489,23087,2152,1259,0,1259,740,0,740,116,74,42,37,37,0,20935,8592,294,8298,5337,1114,4223,4951,1900,3051,2055,1690,365,4884,2345,416,1929,1078,451,627,471,323,148,990,851,139,12120,6315,350,5965,2688,1017,1671,1103,746,357,2014,1631,383,72110,12204,5458,2722,1187,1535,1169,903,266,2855,2281,574,12448,2631,3268,1839,1429,3261,2783,478,3288,2907,381,35338,2152,1259,740,0,740,116,74,42,37,37,0,33186,12902,7514,2078,5436,7185,3696,3489,5585,4592,993,12120,6315,2688,1017,1671,1103,746,357,2014,1631,383
ACSSF,2009e1,dc,000,0026,0000004,72110,12204,5458,697,4761,2722,1187,1535,1169,903,266,2855,2281,574,12448,2631,189,2442,3268,1839,1429,3261,2783,478,3288,2907,381,35338,7367,1965,53,1912,1099,513,586,1763,1473,290,2540,2051,489,23087,2152,1259,0,1259,740,0,740,116,74,42,37,37,0,20935,8592,294,8298,5337,1114,4223,4951,1900,3051,2055,1690,365,4884,2345,416,1929,1078,451,627,471,323,148,990,851,139,12120,6315,350,5965,2688,1017,1671,1103,746,357,2014,1631,383,72110,12204,5458,2722,1187,1535,1169,903,266,2855,2281,574,12448,2631,3268,1839,1429,3261,2783,478,3288,2907,381,35338,2152,1259,740,0,740,116,74,42,37,37,0,33186,12902,7514,2078,5436,7185,3696,3489,5585,4592,993,12120,6315,2688,1017,1671,1103,746,357,2014,1631,383
ACSSF,2009e1,dc,000,0026,0000005,72110,12204,5458,697,4761,2722,1187,1535,1169,903,266,2855,2281,574,12448,2631,189,2442,3268,1839,1429,3261,2783,478,3288,2907,381,35338,7367,1965,53,1912,1099,513,586,1763,1473,290,2540,2051,489,23087,2152,1259,0,1259,740,0,740,116,74,42,37,37,0,20935,8592,294,8298,5337,1114,4223,4951,1900,3051,2055,1690,365,4884,2345,416,1929,1078,451,627,471,323,148,990,851,139,12120,6315,350,5965,2688,1017,1671,1103,746,357,2014,1631,383,72110,12204,5458,2722,1187,1535,1169,903,266,2855,2281,574,12448,2631,3268,1839,1429,3261,2783,478,3288,2907,381,35338,2152,1259,740,0,740,116,74,42,37,37,0,33186,12902,7514,2078,5436,7185,3696,3489,5585,4592,993,12120,6315,2688,1017,1671,1103,746,357,2014,1631,383
ACSSF,2009e1,dc,000,0026,0000006,72110,12204,5458,697,4761,2722,1187,1535,1169,903,266,2855,2281,574,12448,2631,189,2442,3268,1839,1429,3261,2783,478,3288,2907,381,35338,7367,1965,53,1912,1099,513,586,1763,1473,290,2540,2051,489,23087,2152,1259,0,1259,740,0,740,116,74,42,37,37,0,20935,8592,294,8298,5337,1114,4223,4951,1900,3051,2055,1690,365,4884,2345,416,1929,1078,451,627,471,323,148,990,851,139,12120,6315,350,5965,2688,1017,1671,1103,746,357,2014,1631,383,72110,12204,5458,2722,1187,1535,1169,903,266,2855,2281,574,12448,2631,3268,1839,1429,3261,2783,478,3288,2907,381,35338,2152,1259,740,0,740,116,74,42,37,37,0,33186,12902,7514,2078,5436,7185,3696,3489,5585,4592,993,12120,6315,2688,1017,1671,1103,746,357,2014,1631,383
ACSSF,2009e1,dc,000,0026,0000007,72110,12204,5458,697,4761,2722,1187,1535,1169,903,266,2855,2281,574,12448,2631,189,2442,3268,1839,1429,3261,2783,478,3288,2907,381,35338,7367,1965,53,1912,1099,513,586,1763,1473,290,2540,2051,489,23087,2152,1259,0,1259,740,0,740,116,74,42,37,37,0,20935,8592,294,8298,5337,1114,4223,4951,1900,3051,2055,1690,365,4884,2345,416,1929,1078,451,627,471,323,148,990,851,139,12120,6315,350,5965,2688,1017,1671,1103,746,357,2014,1631,383,72110,12204,5458,2722,1187,1535,1169,903,266,2855,2281,574,12448,2631,3268,1839,1429,3261,2783,478,3288,2907,381,35338,2152,1259,740,0,740,116,74,42,37,37,0,33186,12902,7514,2078,5436,7185,3696,3489,5585,4592,993,12120,6315,2688,1017,1671,1103,746,357,2014,1631,383
ACSSF,2009e1,dc,000,0026,0000008,72110,12204,5458,697,4761,2722,1187,1535,1169,903,266,2855,2281,574,12448,2631,189,2442,3268,1839,1429,3261,2783,478,3288,2907,381,35338,7367,1965,53,1912,1099,513,586,1763,1473,290,2540,2051,489,23087,2152,1259,0,1259,740,0,740,116,74,42,37,37,0,20935,8592,294,8298,5337,1114,4223,4951,1900,3051,2055,1690,365,4884,2345,416,1929,1078,451,627,471,323,148,990,851,139,12120,6315,350,5965,2688,1017,1671,1103,746,357,2014,1631,383,72110,12204,5458,2722,1187,1535,1169,903,266,2855,2281,574,12448,2631,3268,1839,1429,3261,2783,478,3288,2907,381,35338,2152,1259,740,0,740,116,74,42,37,37,0,33186,12902,7514,2078,5436,7185,3696,3489,5585,4592,993,12120,6315,2688,1017,1671,1103,746,357,2014,1631,383
ACSSF,2009e1,dc,000,0026,0000009,72110,12204,5458,697,4761,2722,1187,1535,1169,903,266,2855,2281,574,12448,2631,189,2442,3268,1839,1429,3261,2783,478,3288,2907,381,35338,7367,1965,53,1912,1099,513,586,1763,1473,290,2540,2051,489,23087,2152,1259,0,1259,740,0,740,116,74,42,37,37,0,20935,8592,294,8298,5337,1114,4223,4951,1900,3051,2055,1690,365,4884,2345,416,1929,1078,451,627,471,323,148,990,851,139,12120,6315,350,5965,2688,1017,1671,1103,746,357,2014,1631,383,72110,12204,5458,2722,1187,1535,1169,903,266,2855,2281,574,12448,2631,3268,1839,1429,3261,2783,478,3288,2907,381,35338,2152,1259,740,0,740,116,74,42,37,37,0,33186,12902,7514,2078,5436,7185,3696,3489,5585,4592,993,12120,6315,2688,1017,1671,1103,746,357,2014,1631,383
ACSSF,2009e1,dc,000,0026,0000010,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13760,5391,1899,1049,577,472,637,448,189,1806,1506,300,3395,668,488,135,353,726,356,370,1513,1243,270,3383,0,0,0,0,0,0,0,0,0,0,0,3383,1278,763,91,672,435,357,78,907,823,84,1591,824,371,0,371,0,0,0,396,396,0
