ACSSF,2009e1,dc,000,0016,0000001,599657,546632,53025,7079,2931,1638,1161,30941,490,3418,1052,780,705,24496,0,5283,831,167,718,1691,553,190,652,0,252,229,3992,1240,1162,0,1590,599657,546632,199898,315968,1445,17268,539,1615,9899,531,9368,53025,32349,3151,390,0,0,15985,1150,382,768,599657,546632,53025,599657,546632,53025,7079,2931,1638,1161,30941,5283,3992,599657,546632,199898,315968,1445,17268,539,1615,9899,531,9368,53025
ACSSF,2009e1,dc,000,0016,0000002,599657,546632,53025,7079,2931,1638,1161,30941,490,3418,1052,780,705,24496,0,5283,831,167,718,1691,553,190,652,0,252,229,3992,1240,1162,0,1590,599657,546632,199898,315968,1445,17268,539,1615,9899,531,9368,53025,32349,3151,390,0,0,15985,1150,382,768,599657,546632,53025,599657,546632,53025,7079,2931,1638,1161,30941,5283,3992,599657,546632,199898,315968,1445,17268,539,1615,9899,531,9368,53025
ACSSF,2009e1,dc,000,0016,0000003,599657,546632,53025,7079,2931,1638,1161,30941,490,3418,1052,780,705,24496,0,5283,831,167,718,1691,553,190,652,0,252,229,3992,1240,1162,0,1590,599657,546632,199898,315968,1445,17268,539,1615,9899,531,9368,53025,32349,3151,390,0,0,15985,1150,382,768,599657,546632,53025,599657,546632,53025,7079,2931,1638,1161,30941,5283,3992,599657,546632,199898,315968,1445,17268,539,1615,9899,531,9368,53025
ACSSF,2009e1,dc,000,0016,0000004,599657,546632,53025,7079,2931,1638,1161,30941,490,3418,1052,780,705,24496,0,5283,831,167,718,1691,553,190,652,0,252,229,3992,1240,1162,0,1590,599657,546632,199898,315968,1445,17268,539,1615,9899,531,9368,53025,32349,3151,390,0,0,15985,1150,382,768,599657,546632,53025,599657,546632,53025,7079,2931,1638,1161,30941,5283,3992,599657,546632,199898,315968,1445,17268,539,1615,9899,531,9368,53025
ACSSF,2009e1,dc,000,0016,0000005,599657,546632,53025,7079,2931,1638,1161,30941,490,3418,1052,780,705,24496,0,5283,831,167,718,1691,553,190,652,0,252,229,3992,1240,1162,0,1590,599657,546632,199898,315968,1445,17268,539,1615,9899,531,9368,53025,32349,3151,390,0,0,15985,1150,382,768,599657,546632,53025,599657,546632,53025,7079,2931,1638,1161,30941,5283,3992,599657,546632,199898,315968,1445,17268,539,1615,9899,531,9368,53025
ACSSF,2009e1,dc,000,0016,0000006,599657,546632,53025,7079,2931,1638,1161,30941,490,3418,1052,780,705,24496,0,5283,831,167,718,1691,553,190,652,0,252,229,3992,1240,1162,0,1590,599657,546632,199898,315968,1445,17268,539,1615,9899,531,9368,53025,32349,3151,390,0,0,15985,1150,382,768,599657,546632,53025,599657,546632,53025,7079,2931,1638,1161,30941,5283,3992,599657,546632,199898,315968,1445,17268,539,1615,9899,531,9368,53025
ACSSF,2009e1,dc,000,0016,0000007,599657,546632,53025,7079,2931,1638,1161,30941,490,3418,1052,780,705,24496,0,5283,831,167,718,1691,553,190,652,0,252,229,3992,1240,1162,0,1590,599657,546632,199898,315968,1445,17268,539,1615,9899,531,9368,53025,32349,3151,390,0,0,15985,1150,382,768,599657,546632,53025,599657,546632,53025,7079,2931,1638,1161,30941,5283,3992,599657,546632,199898,315968,1445,17268,539,1615,9899,531,9368,53025
ACSSF,2009e1,dc,000,0016,0000008,599657,546632,53025,7079,2931,1638,1161,30941,490,3418,1052,780,705,24496,0,5283,831,167,718,1691,553,190,652,0,252,229,3992,1240,1162,0,1590,599657,546632,199898,315968,1445,17268,539,1615,9899,531,9368,53025,32349,3151,390,0,0,15985,1150,382,768,599657,546632,53025,599657,546632,53025,7079,2931,1638,1161,30941,5283,3992,599657,546632,199898,315968,1445,17268,539,1615,9899,531,9368,53025
ACSSF,2009e1,dc,000,0016,0000009,599657,546632,53025,7079,2931,1638,1161,30941,490,3418,1052,780,705,24496,0,5283,831,167,718,1691,553,190,652,0,252,229,3992,1240,1162,0,1590,599657,546632,199898,315968,1445,17268,539,1615,9899,531,9368,53025,32349,3151,390,0,0,15985,1150,382,768,599657,546632,53025,599657,546632,53025,7079,2931,1638,1161,30941,5283,3992,599657,546632,199898,315968,1445,17268,539,1615,9899,531,9368,53025
ACSSF,2009e1,dc,000,0016,0000010,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,104809,98713,6096,104809,98713,6096,982,591,13,0,1163,1972,1375,104809,98713,85228,4408,696,5133,84,306,2858,0,2858,6096
ACSSF,2009e1,dc,000,0016,0000011,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,105161,79058,24517,50539,514,1839,0,0,1649,245,1404,26103,14597,783,390,0,0,9977,356,150,206,105161,79058,26103,105161,79058,26103,1645,980,639,614,20344,604,1277,105161,79058,24517,50539,514,1839,0,0,1649,245,1404,26103
ACSSF,2009e1,dc,000,0016,0000012,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,128146,120241,7905,128146,120241,7905,1849,148,208,108,4453,928,211,128146,120241,32966,82715,135,2162,54,50,2159,226,1933,7905
ACSSF,2009e1,dc,000,0016,0000013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,143695,142348,1347,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
ACSSF,2009e1,dc,000,0016,0000014,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,117846,106272,54419,39695,0,7872,401,1189,2696,60,2636,11574,7869,426,0,0,0,3040,239,0,239,117846,106272,11574,117846,106272,11574,2568,957,659,439,4426,1533,992,117846,106272,54419,39695,0,7872,401,1189,2696,60,2636,11574
ACSSF,2009e1,dc,000,0016,0000015,599657,546632,53025,7079,2931,1638,1161,30941,490,3418,1052,780,705,24496,0,5283,831,167,718,1691,553,190,652,0,252,229,3992,1240,1162,0,1590,599657,546632,199898,315968,1445,17268,539,1615,9899,531,9368,53025,32349,3151,390,0,0,15985,1150,382,768,599657,546632,53025,599657,546632,53025,7079,2931,1638,1161,30941,5283,3992,599657,546632,199898,315968,1445,17268,539,1615,9899,531,9368,53025
