ACSSF,2009e1,dc,000,0039,0000001,291083,227,7193,4395,2349,14318,7497,12405,18346,63747,55978,26765,24374,51206,2283,106115,76,3485,2207,1180,4364,4698,4362,6280,22597,24334,6836,7035,17647,1014,19375,0,643,134,0,956,407,905,920,3912,5449,1282,1195,3535,37,108046,151,1897,708,756,5588,1324,4702,6399,21917,18973,12074,11655,21471,431,32328,0,335,453,334,2303,229,1026,2089,6914,5232,4792,2694,5746,181,10178,0,202,449,0,261,568,727,1371,2505,745,884,942,1404,120,15041,0,631,444,79,846,271,683,1287,5902,1245,897,853,1403,500,291083,227,7193,4395,2349,14318,7497,30751,63747,55978,26765,24374,51206,2283,106115,76,3485,2207,1180,4364,4698,10642,22597,24334,6836,7035,17647,1014,19375,0,643,134,0,956,407,1825,3912,5449,1282,1195,3535,37,108046,151,1897,708,756,5588,1324,11101,21917,18973,12074,11655,21471,431,42506,0,537,902,334,2564,797,5213,9419,5977,5676,3636,7150,301,15041,0,631,444,79,846,271,1970,5902,1245,897,853,1403,500
ACSSF,2009e1,dc,000,0039,0000002,291083,227,7193,4395,2349,14318,7497,12405,18346,63747,55978,26765,24374,51206,2283,106115,76,3485,2207,1180,4364,4698,4362,6280,22597,24334,6836,7035,17647,1014,19375,0,643,134,0,956,407,905,920,3912,5449,1282,1195,3535,37,108046,151,1897,708,756,5588,1324,4702,6399,21917,18973,12074,11655,21471,431,32328,0,335,453,334,2303,229,1026,2089,6914,5232,4792,2694,5746,181,10178,0,202,449,0,261,568,727,1371,2505,745,884,942,1404,120,15041,0,631,444,79,846,271,683,1287,5902,1245,897,853,1403,500,291083,227,7193,4395,2349,14318,7497,30751,63747,55978,26765,24374,51206,2283,106115,76,3485,2207,1180,4364,4698,10642,22597,24334,6836,7035,17647,1014,19375,0,643,134,0,956,407,1825,3912,5449,1282,1195,3535,37,108046,151,1897,708,756,5588,1324,11101,21917,18973,12074,11655,21471,431,42506,0,537,902,334,2564,797,5213,9419,5977,5676,3636,7150,301,15041,0,631,444,79,846,271,1970,5902,1245,897,853,1403,500
ACSSF,2009e1,dc,000,0039,0000003,291083,227,7193,4395,2349,14318,7497,12405,18346,63747,55978,26765,24374,51206,2283,106115,76,3485,2207,1180,4364,4698,4362,6280,22597,24334,6836,7035,17647,1014,19375,0,643,134,0,956,407,905,920,3912,5449,1282,1195,3535,37,108046,151,1897,708,756,5588,1324,4702,6399,21917,18973,12074,11655,21471,431,32328,0,335,453,334,2303,229,1026,2089,6914,5232,4792,2694,5746,181,10178,0,202,449,0,261,568,727,1371,2505,745,884,942,1404,120,15041,0,631,444,79,846,271,683,1287,5902,1245,897,853,1403,500,291083,227,7193,4395,2349,14318,7497,30751,63747,55978,26765,24374,51206,2283,106115,76,3485,2207,1180,4364,4698,10642,22597,24334,6836,7035,17647,1014,19375,0,643,134,0,956,407,1825,3912,5449,1282,1195,3535,37,108046,151,1897,708,756,5588,1324,11101,21917,18973,12074,11655,21471,431,42506,0,537,902,334,2564,797,5213,9419,5977,5676,3636,7150,301,15041,0,631,444,79,846,271,1970,5902,1245,897,853,1403,500
ACSSF,2009e1,dc,000,0039,0000004,291083,227,7193,4395,2349,14318,7497,12405,18346,63747,55978,26765,24374,51206,2283,106115,76,3485,2207,1180,4364,4698,4362,6280,22597,24334,6836,7035,17647,1014,19375,0,643,134,0,956,407,905,920,3912,5449,1282,1195,3535,37,108046,151,1897,708,756,5588,1324,4702,6399,21917,18973,12074,11655,21471,431,32328,0,335,453,334,2303,229,1026,2089,6914,5232,4792,2694,5746,181,10178,0,202,449,0,261,568,727,1371,2505,745,884,942,1404,120,15041,0,631,444,79,846,271,683,1287,5902,1245,897,853,1403,500,291083,227,7193,4395,2349,14318,7497,30751,63747,55978,26765,24374,51206,2283,106115,76,3485,2207,1180,4364,4698,10642,22597,24334,6836,7035,17647,1014,19375,0,643,134,0,956,407,1825,3912,5449,1282,1195,3535,37,108046,151,1897,708,756,5588,1324,11101,21917,18973,12074,11655,21471,431,42506,0,537,902,334,2564,797,5213,9419,5977,5676,3636,7150,301,15041,0,631,444,79,846,271,1970,5902,1245,897,853,1403,500
ACSSF,2009e1,dc,000,0039,0000005,291083,227,7193,4395,2349,14318,7497,12405,18346,63747,55978,26765,24374,51206,2283,106115,76,3485,2207,1180,4364,4698,4362,6280,22597,24334,6836,7035,17647,1014,19375,0,643,134,0,956,407,905,920,3912,5449,1282,1195,3535,37,108046,151,1897,708,756,5588,1324,4702,6399,21917,18973,12074,11655,21471,431,32328,0,335,453,334,2303,229,1026,2089,6914,5232,4792,2694,5746,181,10178,0,202,449,0,261,568,727,1371,2505,745,884,942,1404,120,15041,0,631,444,79,846,271,683,1287,5902,1245,897,853,1403,500,291083,227,7193,4395,2349,14318,7497,30751,63747,55978,26765,24374,51206,2283,106115,76,3485,2207,1180,4364,4698,10642,22597,24334,6836,7035,17647,1014,19375,0,643,134,0,956,407,1825,3912,5449,1282,1195,3535,37,108046,151,1897,708,756,5588,1324,11101,21917,18973,12074,11655,21471,431,42506,0,537,902,334,2564,797,5213,9419,5977,5676,3636,7150,301,15041,0,631,444,79,846,271,1970,5902,1245,897,853,1403,500
ACSSF,2009e1,dc,000,0039,0000006,291083,227,7193,4395,2349,14318,7497,12405,18346,63747,55978,26765,24374,51206,2283,106115,76,3485,2207,1180,4364,4698,4362,6280,22597,24334,6836,7035,17647,1014,19375,0,643,134,0,956,407,905,920,3912,5449,1282,1195,3535,37,108046,151,1897,708,756,5588,1324,4702,6399,21917,18973,12074,11655,21471,431,32328,0,335,453,334,2303,229,1026,2089,6914,5232,4792,2694,5746,181,10178,0,202,449,0,261,568,727,1371,2505,745,884,942,1404,120,15041,0,631,444,79,846,271,683,1287,5902,1245,897,853,1403,500,291083,227,7193,4395,2349,14318,7497,30751,63747,55978,26765,24374,51206,2283,106115,76,3485,2207,1180,4364,4698,10642,22597,24334,6836,7035,17647,1014,19375,0,643,134,0,956,407,1825,3912,5449,1282,1195,3535,37,108046,151,1897,708,756,5588,1324,11101,21917,18973,12074,11655,21471,431,42506,0,537,902,334,2564,797,5213,9419,5977,5676,3636,7150,301,15041,0,631,444,79,846,271,1970,5902,1245,897,853,1403,500
ACSSF,2009e1,dc,000,0039,0000007,291083,227,7193,4395,2349,14318,7497,12405,18346,63747,55978,26765,24374,51206,2283,106115,76,3485,2207,1180,4364,4698,4362,6280,22597,24334,6836,7035,17647,1014,19375,0,643,134,0,956,407,905,920,3912,5449,1282,1195,3535,37,108046,151,1897,708,756,5588,1324,4702,6399,21917,18973,12074,11655,21471,431,32328,0,335,453,334,2303,229,1026,2089,6914,5232,4792,2694,5746,181,10178,0,202,449,0,261,568,727,1371,2505,745,884,942,1404,120,15041,0,631,444,79,846,271,683,1287,5902,1245,897,853,1403,500,291083,227,7193,4395,2349,14318,7497,30751,63747,55978,26765,24374,51206,2283,106115,76,3485,2207,1180,4364,4698,10642,22597,24334,6836,7035,17647,1014,19375,0,643,134,0,956,407,1825,3912,5449,1282,1195,3535,37,108046,151,1897,708,756,5588,1324,11101,21917,18973,12074,11655,21471,431,42506,0,537,902,334,2564,797,5213,9419,5977,5676,3636,7150,301,15041,0,631,444,79,846,271,1970,5902,1245,897,853,1403,500
ACSSF,2009e1,dc,000,0039,0000008,291083,227,7193,4395,2349,14318,7497,12405,18346,63747,55978,26765,24374,51206,2283,106115,76,3485,2207,1180,4364,4698,4362,6280,22597,24334,6836,7035,17647,1014,19375,0,643,134,0,956,407,905,920,3912,5449,1282,1195,3535,37,108046,151,1897,708,756,5588,1324,4702,6399,21917,18973,12074,11655,21471,431,32328,0,335,453,334,2303,229,1026,2089,6914,5232,4792,2694,5746,181,10178,0,202,449,0,261,568,727,1371,2505,745,884,942,1404,120,15041,0,631,444,79,846,271,683,1287,5902,1245,897,853,1403,500,291083,227,7193,4395,2349,14318,7497,30751,63747,55978,26765,24374,51206,2283,106115,76,3485,2207,1180,4364,4698,10642,22597,24334,6836,7035,17647,1014,19375,0,643,134,0,956,407,1825,3912,5449,1282,1195,3535,37,108046,151,1897,708,756,5588,1324,11101,21917,18973,12074,11655,21471,431,42506,0,537,902,334,2564,797,5213,9419,5977,5676,3636,7150,301,15041,0,631,444,79,846,271,1970,5902,1245,897,853,1403,500
ACSSF,2009e1,dc,000,0039,0000009,291083,227,7193,4395,2349,14318,7497,12405,18346,63747,55978,26765,24374,51206,2283,106115,76,3485,2207,1180,4364,4698,4362,6280,22597,24334,6836,7035,17647,1014,19375,0,643,134,0,956,407,905,920,3912,5449,1282,1195,3535,37,108046,151,1897,708,756,5588,1324,4702,6399,21917,18973,12074,11655,21471,431,32328,0,335,453,334,2303,229,1026,2089,6914,5232,4792,2694,5746,181,10178,0,202,449,0,261,568,727,1371,2505,745,884,942,1404,120,15041,0,631,444,79,846,271,683,1287,5902,1245,897,853,1403,500,291083,227,7193,4395,2349,14318,7497,30751,63747,55978,26765,24374,51206,2283,106115,76,3485,2207,1180,4364,4698,10642,22597,24334,6836,7035,17647,1014,19375,0,643,134,0,956,407,1825,3912,5449,1282,1195,3535,37,108046,151,1897,708,756,5588,1324,11101,21917,18973,12074,11655,21471,431,42506,0,537,902,334,2564,797,5213,9419,5977,5676,3636,7150,301,15041,0,631,444,79,846,271,1970,5902,1245,897,853,1403,500
ACSSF,2009e1,dc,000,0039,0000010,54848,61,434,1251,407,1509,465,3518,5653,15691,9131,3238,4443,8645,402,22127,0,370,547,119,471,120,1221,2125,7113,4649,1259,1325,2480,328,2152,0,0,68,0,0,0,52,0,535,824,48,118,507,0,19310,61,0,66,87,465,296,1256,2178,4697,2354,1066,2408,4376,0,4064,0,64,0,201,253,49,200,519,579,835,421,306,563,74,2946,0,0,398,0,69,0,465,440,772,202,232,0,368,0,4249,0,0,172,0,251,0,324,391,1995,267,212,286,351,0,54848,61,434,1251,407,1509,465,9171,15691,9131,3238,4443,8645,402,22127,0,370,547,119,471,120,3346,7113,4649,1259,1325,2480,328,2152,0,0,68,0,0,0,52,535,824,48,118,507,0,19310,61,0,66,87,465,296,3434,4697,2354,1066,2408,4376,0,7010,0,64,398,201,322,49,1624,1351,1037,653,306,931,74,4249,0,0,172,0,251,0,715,1995,267,212,286,351,0
