ACSSF,2009e1,dc,000,0043,0000001,276042,5324,6177,8073,16336,15495,35851,31816,48095,41510,26802,8488,2683,15700,13692,276042,2619,14016,24805,35345,46317,19807,52888,10846,14642,27852,21922,4983,276042,5324,6177,8073,16336,15495,35851,31816,48095,41510,67365,276042,16635,24805,35345,46317,19807,52888,25488,27852,26905
ACSSF,2009e1,dc,000,0043,0000002,276042,5324,6177,8073,16336,15495,35851,31816,48095,41510,26802,8488,2683,15700,13692,276042,2619,14016,24805,35345,46317,19807,52888,10846,14642,27852,21922,4983,276042,5324,6177,8073,16336,15495,35851,31816,48095,41510,67365,276042,16635,24805,35345,46317,19807,52888,25488,27852,26905
ACSSF,2009e1,dc,000,0043,0000003,276042,5324,6177,8073,16336,15495,35851,31816,48095,41510,26802,8488,2683,15700,13692,276042,2619,14016,24805,35345,46317,19807,52888,10846,14642,27852,21922,4983,276042,5324,6177,8073,16336,15495,35851,31816,48095,41510,67365,276042,16635,24805,35345,46317,19807,52888,25488,27852,26905
ACSSF,2009e1,dc,000,0043,0000004,276042,5324,6177,8073,16336,15495,35851,31816,48095,41510,26802,8488,2683,15700,13692,276042,2619,14016,24805,35345,46317,19807,52888,10846,14642,27852,21922,4983,276042,5324,6177,8073,16336,15495,35851,31816,48095,41510,67365,276042,16635,24805,35345,46317,19807,52888,25488,27852,26905
ACSSF,2009e1,dc,000,0043,0000005,276042,5324,6177,8073,16336,15495,35851,31816,48095,41510,26802,8488,2683,15700,13692,276042,2619,14016,24805,35345,46317,19807,52888,10846,14642,27852,21922,4983,276042,5324,6177,8073,16336,15495,35851,31816,48095,41510,67365,276042,16635,24805,35345,46317,19807,52888,25488,27852,26905
ACSSF,2009e1,dc,000,0043,0000006,276042,5324,6177,8073,16336,15495,35851,31816,48095,41510,26802,8488,2683,15700,13692,276042,2619,14016,24805,35345,46317,19807,52888,10846,14642,27852,21922,4983,276042,5324,6177,8073,16336,15495,35851,31816,48095,41510,67365,276042,16635,24805,35345,46317,19807,52888,25488,27852,26905
ACSSF,2009e1,dc,000,0043,0000007,276042,5324,6177,8073,16336,15495,35851,31816,48095,41510,26802,8488,2683,15700,13692,276042,2619,14016,24805,35345,46317,19807,52888,10846,14642,27852,21922,4983,276042,5324,6177,8073,16336,15495,35851,31816,48095,41510,67365,276042,16635,24805,35345,46317,19807,52888,25488,27852,26905
ACSSF,2009e1,dc,000,0043,0000008,276042,5324,6177,8073,16336,15495,35851,31816,48095,41510,26802,8488,2683,15700,13692,276042,2619,14016,24805,35345,46317,19807,52888,10846,14642,27852,21922,4983,276042,5324,6177,8073,16336,15495,35851,31816,48095,41510,67365,276042,16635,24805,35345,46317,19807,52888,25488,27852,26905
ACSSF,2009e1,dc,000,0043,0000009,276042,5324,6177,8073,16336,15495,35851,31816,48095,41510,26802,8488,2683,15700,13692,276042,2619,14016,24805,35345,46317,19807,52888,10846,14642,27852,21922,4983,276042,5324,6177,8073,16336,15495,35851,31816,48095,41510,67365,276042,16635,24805,35345,46317,19807,52888,25488,27852,26905
ACSSF,2009e1,dc,000,0043,0000010,50599,117,479,415,924,1003,4610,8443,10792,11213,7676,1591,587,1454,1295,50599,287,2408,4094,4829,8737,5148,11503,2196,3715,4847,2719,116,50599,117,479,415,924,1003,4610,8443,10792,11213,12603,50599,2695,4094,4829,8737,5148,11503,5911,4847,2835
ACSSF,2009e1,dc,000,0043,0000011,51755,880,2078,1553,4807,2068,9341,5035,8099,6121,3422,2705,785,2266,2595,51755,837,871,2495,6659,8729,3948,11557,2058,2693,6647,4551,710,51755,880,2078,1553,4807,2068,9341,5035,8099,6121,11773,51755,1708,2495,6659,8729,3948,11557,4751,6647,5261
ACSSF,2009e1,dc,000,0043,0000012,58944,1732,1316,1903,2847,3391,6927,7083,11842,7503,5901,1079,359,4752,2309,58944,263,3321,5751,8550,9151,3398,11887,2664,2673,5432,4647,1207,58944,1732,1316,1903,2847,3391,6927,7083,11842,7503,14400,58944,3584,5751,8550,9151,3398,11887,5337,5432,5854
ACSSF,2009e1,dc,000,0043,0000013,44955,1860,1958,2113,3913,5394,6514,4817,3943,2500,1893,1629,532,4006,3883,44955,692,1573,2467,4678,6117,1995,7996,1556,2188,5866,7315,2512,44955,1860,1958,2113,3913,5394,6514,4817,3943,2500,11943,44955,2265,2467,4678,6117,1995,7996,3744,5866,9827
ACSSF,2009e1,dc,000,0043,0000014,69789,735,346,2089,3845,3639,8459,6438,13419,14173,7910,1484,420,3222,3610,69789,540,5843,9998,10629,13583,5318,9945,2372,3373,5060,2690,438,69789,735,346,2089,3845,3639,8459,6438,13419,14173,16646,69789,6383,9998,10629,13583,5318,9945,5745,5060,3128
ACSSF,2009e1,dc,000,0043,0000015,276042,5324,6177,8073,16336,15495,35851,31816,48095,41510,26802,8488,2683,15700,13692,276042,2619,14016,24805,35345,46317,19807,52888,10846,14642,27852,21922,4983,276042,5324,6177,8073,16336,15495,35851,31816,48095,41510,67365,276042,16635,24805,35345,46317,19807,52888,25488,27852,26905
