ACSSF,2009e1,dc,000,0107,0000001,293927,141941,82569,31808,21767,4227,1045,1228,1991,61,13215,10041,6158,3883,2177,1706,50761,7747,5917,1830,3016,690,1965,361,4612,1614,2765,233,2489,2058,431,12933,10300,233,2400,8083,2461,2825,1508,1231,86,882,1915,9051,1664,1606,5781,2830,2177,934,50,421,772,653,23284,1250,857,152,241,5248,310,1570,3368,8619,2967,2744,935,1973,5727,2440,516,514,387,1023,19475,8657,825,1996,1743,4093,10818,145,39,878,1797,1152,1644,948,4215,0,0,0,8291,6013,112,938,1692,1052,679,240,1182,118,0,2278,847,1431,8322,886,0,78,47,75,0,69,375,242,7436,78,102,570,660,1799,1400,346,2481,1997,484
ACSSF,2009e1,dc,000,0107,0000002,293927,141941,82569,31808,21767,4227,1045,1228,1991,61,13215,10041,6158,3883,2177,1706,50761,7747,5917,1830,3016,690,1965,361,4612,1614,2765,233,2489,2058,431,12933,10300,233,2400,8083,2461,2825,1508,1231,86,882,1915,9051,1664,1606,5781,2830,2177,934,50,421,772,653,23284,1250,857,152,241,5248,310,1570,3368,8619,2967,2744,935,1973,5727,2440,516,514,387,1023,19475,8657,825,1996,1743,4093,10818,145,39,878,1797,1152,1644,948,4215,0,0,0,8291,6013,112,938,1692,1052,679,240,1182,118,0,2278,847,1431,8322,886,0,78,47,75,0,69,375,242,7436,78,102,570,660,1799,1400,346,2481,1997,484
ACSSF,2009e1,dc,000,0107,0000003,293927,141941,82569,31808,21767,4227,1045,1228,1991,61,13215,10041,6158,3883,2177,1706,50761,7747,5917,1830,3016,690,1965,361,4612,1614,2765,233,2489,2058,431,12933,10300,233,2400,8083,2461,2825,1508,1231,86,882,1915,9051,1664,1606,5781,2830,2177,934,50,421,772,653,23284,1250,857,152,241,5248,310,1570,3368,8619,2967,2744,935,1973,5727,2440,516,514,387,1023,19475,8657,825,1996,1743,4093,10818,145,39,878,1797,1152,1644,948,4215,0,0,0,8291,6013,112,938,1692,1052,679,240,1182,118,0,2278,847,1431,8322,886,0,78,47,75,0,69,375,242,7436,78,102,570,660,1799,1400,346,2481,1997,484
ACSSF,2009e1,dc,000,0107,0000004,293927,141941,82569,31808,21767,4227,1045,1228,1991,61,13215,10041,6158,3883,2177,1706,50761,7747,5917,1830,3016,690,1965,361,4612,1614,2765,233,2489,2058,431,12933,10300,233,2400,8083,2461,2825,1508,1231,86,882,1915,9051,1664,1606,5781,2830,2177,934,50,421,772,653,23284,1250,857,152,241,5248,310,1570,3368,8619,2967,2744,935,1973,5727,2440,516,514,387,1023,19475,8657,825,1996,1743,4093,10818,145,39,878,1797,1152,1644,948,4215,0,0,0,8291,6013,112,938,1692,1052,679,240,1182,118,0,2278,847,1431,8322,886,0,78,47,75,0,69,375,242,7436,78,102,570,660,1799,1400,346,2481,1997,484
ACSSF,2009e1,dc,000,0107,0000005,293927,141941,82569,31808,21767,4227,1045,1228,1991,61,13215,10041,6158,3883,2177,1706,50761,7747,5917,1830,3016,690,1965,361,4612,1614,2765,233,2489,2058,431,12933,10300,233,2400,8083,2461,2825,1508,1231,86,882,1915,9051,1664,1606,5781,2830,2177,934,50,421,772,653,23284,1250,857,152,241,5248,310,1570,3368,8619,2967,2744,935,1973,5727,2440,516,514,387,1023,19475,8657,825,1996,1743,4093,10818,145,39,878,1797,1152,1644,948,4215,0,0,0,8291,6013,112,938,1692,1052,679,240,1182,118,0,2278,847,1431,8322,886,0,78,47,75,0,69,375,242,7436,78,102,570,660,1799,1400,346,2481,1997,484
ACSSF,2009e1,dc,000,0107,0000006,293927,141941,82569,31808,21767,4227,1045,1228,1991,61,13215,10041,6158,3883,2177,1706,50761,7747,5917,1830,3016,690,1965,361,4612,1614,2765,233,2489,2058,431,12933,10300,233,2400,8083,2461,2825,1508,1231,86,882,1915,9051,1664,1606,5781,2830,2177,934,50,421,772,653,23284,1250,857,152,241,5248,310,1570,3368,8619,2967,2744,935,1973,5727,2440,516,514,387,1023,19475,8657,825,1996,1743,4093,10818,145,39,878,1797,1152,1644,948,4215,0,0,0,8291,6013,112,938,1692,1052,679,240,1182,118,0,2278,847,1431,8322,886,0,78,47,75,0,69,375,242,7436,78,102,570,660,1799,1400,346,2481,1997,484
ACSSF,2009e1,dc,000,0107,0000007,293927,141941,82569,31808,21767,4227,1045,1228,1991,61,13215,10041,6158,3883,2177,1706,50761,7747,5917,1830,3016,690,1965,361,4612,1614,2765,233,2489,2058,431,12933,10300,233,2400,8083,2461,2825,1508,1231,86,882,1915,9051,1664,1606,5781,2830,2177,934,50,421,772,653,23284,1250,857,152,241,5248,310,1570,3368,8619,2967,2744,935,1973,5727,2440,516,514,387,1023,19475,8657,825,1996,1743,4093,10818,145,39,878,1797,1152,1644,948,4215,0,0,0,8291,6013,112,938,1692,1052,679,240,1182,118,0,2278,847,1431,8322,886,0,78,47,75,0,69,375,242,7436,78,102,570,660,1799,1400,346,2481,1997,484
ACSSF,2009e1,dc,000,0107,0000008,293927,141941,82569,31808,21767,4227,1045,1228,1991,61,13215,10041,6158,3883,2177,1706,50761,7747,5917,1830,3016,690,1965,361,4612,1614,2765,233,2489,2058,431,12933,10300,233,2400,8083,2461,2825,1508,1231,86,882,1915,9051,1664,1606,5781,2830,2177,934,50,421,772,653,23284,1250,857,152,241,5248,310,1570,3368,8619,2967,2744,935,1973,5727,2440,516,514,387,1023,19475,8657,825,1996,1743,4093,10818,145,39,878,1797,1152,1644,948,4215,0,0,0,8291,6013,112,938,1692,1052,679,240,1182,118,0,2278,847,1431,8322,886,0,78,47,75,0,69,375,242,7436,78,102,570,660,1799,1400,346,2481,1997,484
ACSSF,2009e1,dc,000,0107,0000009,293927,141941,82569,31808,21767,4227,1045,1228,1991,61,13215,10041,6158,3883,2177,1706,50761,7747,5917,1830,3016,690,1965,361,4612,1614,2765,233,2489,2058,431,12933,10300,233,2400,8083,2461,2825,1508,1231,86,882,1915,9051,1664,1606,5781,2830,2177,934,50,421,772,653,23284,1250,857,152,241,5248,310,1570,3368,8619,2967,2744,935,1973,5727,2440,516,514,387,1023,19475,8657,825,1996,1743,4093,10818,145,39,878,1797,1152,1644,948,4215,0,0,0,8291,6013,112,938,1692,1052,679,240,1182,118,0,2278,847,1431,8322,886,0,78,47,75,0,69,375,242,7436,78,102,570,660,1799,1400,346,2481,1997,484
ACSSF,2009e1,dc,000,0107,0000010,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
ACSSF,2009e1,dc,000,0107,0000011,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
ACSSF,2009e1,dc,000,0107,0000012,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
ACSSF,2009e1,dc,000,0107,0000013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
ACSSF,2009e1,dc,000,0107,0000014,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
ACSSF,2009e1,dc,000,0107,0000015,293927,141941,82569,31808,21767,4227,1045,1228,1991,61,13215,10041,6158,3883,2177,1706,50761,7747,5917,1830,3016,690,1965,361,4612,1614,2765,233,2489,2058,431,12933,10300,233,2400,8083,2461,2825,1508,1231,86,882,1915,9051,1664,1606,5781,2830,2177,934,50,421,772,653,23284,1250,857,152,241,5248,310,1570,3368,8619,2967,2744,935,1973,5727,2440,516,514,387,1023,19475,8657,825,1996,1743,4093,10818,145,39,878,1797,1152,1644,948,4215,0,0,0,8291,6013,112,938,1692,1052,679,240,1182,118,0,2278,847,1431,8322,886,0,78,47,75,0,69,375,242,7436,78,102,570,660,1799,1400,346,2481,1997,484
