ACSSF,2009e1,dc,000,0166,0000001,498735,340435,31555,308880,158300,498735,340435,29677,310758,158300,293927,26004,267923,293927,26689,267238,293927,24541,269386,220654,19990,200664,220654,20742,199912,220654,19115,201539,285164,2493,282671,249280,10024,239256,249280,2249,247031,249280,2252,247028,134249,1059,133190,137662,14208,123454,10212,4651,5561,137662,24714,112948,111618,8675,102943,249280,1167,248113,6517,1813,4704,111618,1237,110381,111618,87382,30698,56684,24236,6590,17646,111618,37288,74330,35884,760,35124,285164,13356,271808,285164,6179,278985,285164,59739,225425,249280,12769,236511,285164,9830,275334,285164,1913,283251,589408,54369,535039,589408,51900,537508,589408,49576,539832,589408,33617,555791,589408,39881,549527,589408,30797,558611,589408,42548,546860,589408,45784,543624,589408,44580,544828
ACSSF,2009e1,dc,000,0166,0000002,498735,340435,31555,308880,158300,498735,340435,29677,310758,158300,293927,26004,267923,293927,26689,267238,293927,24541,269386,220654,19990,200664,220654,20742,199912,220654,19115,201539,285164,2493,282671,249280,10024,239256,249280,2249,247031,249280,2252,247028,134249,1059,133190,137662,14208,123454,10212,4651,5561,137662,24714,112948,111618,8675,102943,249280,1167,248113,6517,1813,4704,111618,1237,110381,111618,87382,30698,56684,24236,6590,17646,111618,37288,74330,35884,760,35124,285164,13356,271808,285164,6179,278985,285164,59739,225425,249280,12769,236511,285164,9830,275334,285164,1913,283251,589408,54369,535039,589408,51900,537508,589408,49576,539832,589408,33617,555791,589408,39881,549527,589408,30797,558611,589408,42548,546860,589408,45784,543624,589408,44580,544828
ACSSF,2009e1,dc,000,0166,0000003,498735,340435,31555,308880,158300,498735,340435,29677,310758,158300,293927,26004,267923,293927,26689,267238,293927,24541,269386,220654,19990,200664,220654,20742,199912,220654,19115,201539,285164,2493,282671,249280,10024,239256,249280,2249,247031,249280,2252,247028,134249,1059,133190,137662,14208,123454,10212,4651,5561,137662,24714,112948,111618,8675,102943,249280,1167,248113,6517,1813,4704,111618,1237,110381,111618,87382,30698,56684,24236,6590,17646,111618,37288,74330,35884,760,35124,285164,13356,271808,285164,6179,278985,285164,59739,225425,249280,12769,236511,285164,9830,275334,285164,1913,283251,589408,54369,535039,589408,51900,537508,589408,49576,539832,589408,33617,555791,589408,39881,549527,589408,30797,558611,589408,42548,546860,589408,45784,543624,589408,44580,544828
ACSSF,2009e1,dc,000,0166,0000004,498735,340435,31555,308880,158300,498735,340435,29677,310758,158300,293927,26004,267923,293927,26689,267238,293927,24541,269386,220654,19990,200664,220654,20742,199912,220654,19115,201539,285164,2493,282671,249280,10024,239256,249280,2249,247031,249280,2252,247028,134249,1059,133190,137662,14208,123454,10212,4651,5561,137662,24714,112948,111618,8675,102943,249280,1167,248113,6517,1813,4704,111618,1237,110381,111618,87382,30698,56684,24236,6590,17646,111618,37288,74330,35884,760,35124,285164,13356,271808,285164,6179,278985,285164,59739,225425,249280,12769,236511,285164,9830,275334,285164,1913,283251,589408,54369,535039,589408,51900,537508,589408,49576,539832,589408,33617,555791,589408,39881,549527,589408,30797,558611,589408,42548,546860,589408,45784,543624,589408,44580,544828
ACSSF,2009e1,dc,000,0166,0000005,498735,340435,31555,308880,158300,498735,340435,29677,310758,158300,293927,26004,267923,293927,26689,267238,293927,24541,269386,220654,19990,200664,220654,20742,199912,220654,19115,201539,285164,2493,282671,249280,10024,239256,249280,2249,247031,249280,2252,247028,134249,1059,133190,137662,14208,123454,10212,4651,5561,137662,24714,112948,111618,8675,102943,249280,1167,248113,6517,1813,4704,111618,1237,110381,111618,87382,30698,56684,24236,6590,17646,111618,37288,74330,35884,760,35124,285164,13356,271808,285164,6179,278985,285164,59739,225425,249280,12769,236511,285164,9830,275334,285164,1913,283251,589408,54369,535039,589408,51900,537508,589408,49576,539832,589408,33617,555791,589408,39881,549527,589408,30797,558611,589408,42548,546860,589408,45784,543624,589408,44580,544828
ACSSF,2009e1,dc,000,0166,0000006,498735,340435,31555,308880,158300,498735,340435,29677,310758,158300,293927,26004,267923,293927,26689,267238,293927,24541,269386,220654,19990,200664,220654,20742,199912,220654,19115,201539,285164,2493,282671,249280,10024,239256,249280,2249,247031,249280,2252,247028,134249,1059,133190,137662,14208,123454,10212,4651,5561,137662,24714,112948,111618,8675,102943,249280,1167,248113,6517,1813,4704,111618,1237,110381,111618,87382,30698,56684,24236,6590,17646,111618,37288,74330,35884,760,35124,285164,13356,271808,285164,6179,278985,285164,59739,225425,249280,12769,236511,285164,9830,275334,285164,1913,283251,589408,54369,535039,589408,51900,537508,589408,49576,539832,589408,33617,555791,589408,39881,549527,589408,30797,558611,589408,42548,546860,589408,45784,543624,589408,44580,544828
ACSSF,2009e1,dc,000,0166,0000007,498735,340435,31555,308880,158300,498735,340435,29677,310758,158300,293927,26004,267923,293927,26689,267238,293927,24541,269386,220654,19990,200664,220654,20742,199912,220654,19115,201539,285164,2493,282671,249280,10024,239256,249280,2249,247031,249280,2252,247028,134249,1059,133190,137662,14208,123454,10212,4651,5561,137662,24714,112948,111618,8675,102943,249280,1167,248113,6517,1813,4704,111618,1237,110381,111618,87382,30698,56684,24236,6590,17646,111618,37288,74330,35884,760,35124,285164,13356,271808,285164,6179,278985,285164,59739,225425,249280,12769,236511,285164,9830,275334,285164,1913,283251,589408,54369,535039,589408,51900,537508,589408,49576,539832,589408,33617,555791,589408,39881,549527,589408,30797,558611,589408,42548,546860,589408,45784,543624,589408,44580,544828
ACSSF,2009e1,dc,000,0166,0000008,498735,340435,31555,308880,158300,498735,340435,29677,310758,158300,293927,26004,267923,293927,26689,267238,293927,24541,269386,220654,19990,200664,220654,20742,199912,220654,19115,201539,285164,2493,282671,249280,10024,239256,249280,2249,247031,249280,2252,247028,134249,1059,133190,137662,14208,123454,10212,4651,5561,137662,24714,112948,111618,8675,102943,249280,1167,248113,6517,1813,4704,111618,1237,110381,111618,87382,30698,56684,24236,6590,17646,111618,37288,74330,35884,760,35124,285164,13356,271808,285164,6179,278985,285164,59739,225425,249280,12769,236511,285164,9830,275334,285164,1913,283251,589408,54369,535039,589408,51900,537508,589408,49576,539832,589408,33617,555791,589408,39881,549527,589408,30797,558611,589408,42548,546860,589408,45784,543624,589408,44580,544828
ACSSF,2009e1,dc,000,0166,0000009,498735,340435,31555,308880,158300,498735,340435,29677,310758,158300,293927,26004,267923,293927,26689,267238,293927,24541,269386,220654,19990,200664,220654,20742,199912,220654,19115,201539,285164,2493,282671,249280,10024,239256,249280,2249,247031,249280,2252,247028,134249,1059,133190,137662,14208,123454,10212,4651,5561,137662,24714,112948,111618,8675,102943,249280,1167,248113,6517,1813,4704,111618,1237,110381,111618,87382,30698,56684,24236,6590,17646,111618,37288,74330,35884,760,35124,285164,13356,271808,285164,6179,278985,285164,59739,225425,249280,12769,236511,285164,9830,275334,285164,1913,283251,589408,54369,535039,589408,51900,537508,589408,49576,539832,589408,33617,555791,589408,39881,549527,589408,30797,558611,589408,42548,546860,589408,45784,543624,589408,44580,544828
ACSSF,2009e1,dc,000,0166,0000010,90356,60897,5225,55672,29459,90356,60897,4745,56152,29459,54798,3486,51312,54798,3377,51421,54798,3677,51121,42184,3131,39053,42184,2862,39322,42184,3232,38952,51588,506,51082,46598,2287,44311,46598,738,45860,46598,385,46213,18625,155,18470,19411,1911,17500,1477,403,1074,19411,3229,16182,27187,1416,25771,46598,250,46348,1127,372,755,27187,235,26952,27187,20713,7958,12755,6474,1802,4672,27187,9760,17427,4990,0,4990,51588,1691,49897,51588,1163,50425,51588,3634,47954,46598,1919,44679,51588,1184,50404,51588,266,51322,102668,12466,90202,102668,12202,90466,102668,10869,91799,102668,6506,96162,102668,8693,93975,102668,4833,97835,102668,9951,92717,102668,10263,92405,102668,10094,92574
