ACSSF,2009e1,dc,000,0108,0000001,151986,85657,32478,19763,2015,2352,1311,794,76,13215,12715,7726,4989,2261,2728,53179,4163,2636,1527,738,310,345,83,5547,2031,3015,501,5185,5086,99,10252,7347,311,2594,12340,2809,5370,4378,801,191,1038,3123,8675,1799,1268,5608,6279,4495,1410,1380,779,926,1784,27402,4258,2835,0,1423,4361,624,1252,2485,6977,4021,1193,599,1164,6201,5605,872,698,1577,2458,35898,10856,3164,2610,1327,3755,25042,222,502,788,3015,1391,2239,8438,8447,69,0,69,474,328,0,128,56,0,0,144,0,0,0,146,0,146,2486,706,0,207,0,91,125,0,0,283,1780,47,0,0,1119,46,263,0,305,305,0
ACSSF,2009e1,dc,000,0108,0000002,151986,85657,32478,19763,2015,2352,1311,794,76,13215,12715,7726,4989,2261,2728,53179,4163,2636,1527,738,310,345,83,5547,2031,3015,501,5185,5086,99,10252,7347,311,2594,12340,2809,5370,4378,801,191,1038,3123,8675,1799,1268,5608,6279,4495,1410,1380,779,926,1784,27402,4258,2835,0,1423,4361,624,1252,2485,6977,4021,1193,599,1164,6201,5605,872,698,1577,2458,35898,10856,3164,2610,1327,3755,25042,222,502,788,3015,1391,2239,8438,8447,69,0,69,474,328,0,128,56,0,0,144,0,0,0,146,0,146,2486,706,0,207,0,91,125,0,0,283,1780,47,0,0,1119,46,263,0,305,305,0
ACSSF,2009e1,dc,000,0108,0000003,151986,85657,32478,19763,2015,2352,1311,794,76,13215,12715,7726,4989,2261,2728,53179,4163,2636,1527,738,310,345,83,5547,2031,3015,501,5185,5086,99,10252,7347,311,2594,12340,2809,5370,4378,801,191,1038,3123,8675,1799,1268,5608,6279,4495,1410,1380,779,926,1784,27402,4258,2835,0,1423,4361,624,1252,2485,6977,4021,1193,599,1164,6201,5605,872,698,1577,2458,35898,10856,3164,2610,1327,3755,25042,222,502,788,3015,1391,2239,8438,8447,69,0,69,474,328,0,128,56,0,0,144,0,0,0,146,0,146,2486,706,0,207,0,91,125,0,0,283,1780,47,0,0,1119,46,263,0,305,305,0
ACSSF,2009e1,dc,000,0108,0000004,151986,85657,32478,19763,2015,2352,1311,794,76,13215,12715,7726,4989,2261,2728,53179,4163,2636,1527,738,310,345,83,5547,2031,3015,501,5185,5086,99,10252,7347,311,2594,12340,2809,5370,4378,801,191,1038,3123,8675,1799,1268,5608,6279,4495,1410,1380,779,926,1784,27402,4258,2835,0,1423,4361,624,1252,2485,6977,4021,1193,599,1164,6201,5605,872,698,1577,2458,35898,10856,3164,2610,1327,3755,25042,222,502,788,3015,1391,2239,8438,8447,69,0,69,474,328,0,128,56,0,0,144,0,0,0,146,0,146,2486,706,0,207,0,91,125,0,0,283,1780,47,0,0,1119,46,263,0,305,305,0
ACSSF,2009e1,dc,000,0108,0000005,151986,85657,32478,19763,2015,2352,1311,794,76,13215,12715,7726,4989,2261,2728,53179,4163,2636,1527,738,310,345,83,5547,2031,3015,501,5185,5086,99,10252,7347,311,2594,12340,2809,5370,4378,801,191,1038,3123,8675,1799,1268,5608,6279,4495,1410,1380,779,926,1784,27402,4258,2835,0,1423,4361,624,1252,2485,6977,4021,1193,599,1164,6201,5605,872,698,1577,2458,35898,10856,3164,2610,1327,3755,25042,222,502,788,3015,1391,2239,8438,8447,69,0,69,474,328,0,128,56,0,0,144,0,0,0,146,0,146,2486,706,0,207,0,91,125,0,0,283,1780,47,0,0,1119,46,263,0,305,305,0
ACSSF,2009e1,dc,000,0108,0000006,151986,85657,32478,19763,2015,2352,1311,794,76,13215,12715,7726,4989,2261,2728,53179,4163,2636,1527,738,310,345,83,5547,2031,3015,501,5185,5086,99,10252,7347,311,2594,12340,2809,5370,4378,801,191,1038,3123,8675,1799,1268,5608,6279,4495,1410,1380,779,926,1784,27402,4258,2835,0,1423,4361,624,1252,2485,6977,4021,1193,599,1164,6201,5605,872,698,1577,2458,35898,10856,3164,2610,1327,3755,25042,222,502,788,3015,1391,2239,8438,8447,69,0,69,474,328,0,128,56,0,0,144,0,0,0,146,0,146,2486,706,0,207,0,91,125,0,0,283,1780,47,0,0,1119,46,263,0,305,305,0
ACSSF,2009e1,dc,000,0108,0000007,151986,85657,32478,19763,2015,2352,1311,794,76,13215,12715,7726,4989,2261,2728,53179,4163,2636,1527,738,310,345,83,5547,2031,3015,501,5185,5086,99,10252,7347,311,2594,12340,2809,5370,4378,801,191,1038,3123,8675,1799,1268,5608,6279,4495,1410,1380,779,926,1784,27402,4258,2835,0,1423,4361,624,1252,2485,6977,4021,1193,599,1164,6201,5605,872,698,1577,2458,35898,10856,3164,2610,1327,3755,25042,222,502,788,3015,1391,2239,8438,8447,69,0,69,474,328,0,128,56,0,0,144,0,0,0,146,0,146,2486,706,0,207,0,91,125,0,0,283,1780,47,0,0,1119,46,263,0,305,305,0
ACSSF,2009e1,dc,000,0108,0000008,151986,85657,32478,19763,2015,2352,1311,794,76,13215,12715,7726,4989,2261,2728,53179,4163,2636,1527,738,310,345,83,5547,2031,3015,501,5185,5086,99,10252,7347,311,2594,12340,2809,5370,4378,801,191,1038,3123,8675,1799,1268,5608,6279,4495,1410,1380,779,926,1784,27402,4258,2835,0,1423,4361,624,1252,2485,6977,4021,1193,599,1164,6201,5605,872,698,1577,2458,35898,10856,3164,2610,1327,3755,25042,222,502,788,3015,1391,2239,8438,8447,69,0,69,474,328,0,128,56,0,0,144,0,0,0,146,0,146,2486,706,0,207,0,91,125,0,0,283,1780,47,0,0,1119,46,263,0,305,305,0
ACSSF,2009e1,dc,000,0108,0000009,151986,85657,32478,19763,2015,2352,1311,794,76,13215,12715,7726,4989,2261,2728,53179,4163,2636,1527,738,310,345,83,5547,2031,3015,501,5185,5086,99,10252,7347,311,2594,12340,2809,5370,4378,801,191,1038,3123,8675,1799,1268,5608,6279,4495,1410,1380,779,926,1784,27402,4258,2835,0,1423,4361,624,1252,2485,6977,4021,1193,599,1164,6201,5605,872,698,1577,2458,35898,10856,3164,2610,1327,3755,25042,222,502,788,3015,1391,2239,8438,8447,69,0,69,474,328,0,128,56,0,0,144,0,0,0,146,0,146,2486,706,0,207,0,91,125,0,0,283,1780,47,0,0,1119,46,263,0,305,305,0
ACSSF,2009e1,dc,000,0108,0000010,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
