ACSSF,2009e1,dc,000,0124,0000001,293927,227,166,61,7287,4582,2448,14797,7585,7123,462,12542,18668,10611,8057,64545,51828,75,12642,57347,27713,29634,27332,8903,18429,25028,51539,138463,137,76,61,4082,3974,2100,12425,4352,4188,164,7674,12181,7014,5167,45374,36078,75,9221,21307,6926,14381,19874,2544,17330,4983,0,8609,0,0,0,756,68,119,502,592,592,0,815,591,270,321,3202,2965,0,237,776,357,419,1001,768,233,187,0,51340,90,90,0,842,51,141,661,35,35,0,1499,2019,1651,368,7109,5822,0,1287,18529,9461,9068,2468,1807,661,17896,0,79978,0,0,0,425,378,0,182,2482,2184,298,2301,2331,1065,1266,2973,2013,0,960,14543,10486,4057,2617,2412,205,207,51539,15537,0,0,0,1182,111,88,1027,124,124,0,253,1546,611,935,5887,4950,0,937,2192,483,1709,1372,1372,0,1755,0
ACSSF,2009e1,dc,000,0124,0000002,293927,227,166,61,7287,4582,2448,14797,7585,7123,462,12542,18668,10611,8057,64545,51828,75,12642,57347,27713,29634,27332,8903,18429,25028,51539,138463,137,76,61,4082,3974,2100,12425,4352,4188,164,7674,12181,7014,5167,45374,36078,75,9221,21307,6926,14381,19874,2544,17330,4983,0,8609,0,0,0,756,68,119,502,592,592,0,815,591,270,321,3202,2965,0,237,776,357,419,1001,768,233,187,0,51340,90,90,0,842,51,141,661,35,35,0,1499,2019,1651,368,7109,5822,0,1287,18529,9461,9068,2468,1807,661,17896,0,79978,0,0,0,425,378,0,182,2482,2184,298,2301,2331,1065,1266,2973,2013,0,960,14543,10486,4057,2617,2412,205,207,51539,15537,0,0,0,1182,111,88,1027,124,124,0,253,1546,611,935,5887,4950,0,937,2192,483,1709,1372,1372,0,1755,0
ACSSF,2009e1,dc,000,0124,0000003,293927,227,166,61,7287,4582,2448,14797,7585,7123,462,12542,18668,10611,8057,64545,51828,75,12642,57347,27713,29634,27332,8903,18429,25028,51539,138463,137,76,61,4082,3974,2100,12425,4352,4188,164,7674,12181,7014,5167,45374,36078,75,9221,21307,6926,14381,19874,2544,17330,4983,0,8609,0,0,0,756,68,119,502,592,592,0,815,591,270,321,3202,2965,0,237,776,357,419,1001,768,233,187,0,51340,90,90,0,842,51,141,661,35,35,0,1499,2019,1651,368,7109,5822,0,1287,18529,9461,9068,2468,1807,661,17896,0,79978,0,0,0,425,378,0,182,2482,2184,298,2301,2331,1065,1266,2973,2013,0,960,14543,10486,4057,2617,2412,205,207,51539,15537,0,0,0,1182,111,88,1027,124,124,0,253,1546,611,935,5887,4950,0,937,2192,483,1709,1372,1372,0,1755,0
ACSSF,2009e1,dc,000,0124,0000004,293927,227,166,61,7287,4582,2448,14797,7585,7123,462,12542,18668,10611,8057,64545,51828,75,12642,57347,27713,29634,27332,8903,18429,25028,51539,138463,137,76,61,4082,3974,2100,12425,4352,4188,164,7674,12181,7014,5167,45374,36078,75,9221,21307,6926,14381,19874,2544,17330,4983,0,8609,0,0,0,756,68,119,502,592,592,0,815,591,270,321,3202,2965,0,237,776,357,419,1001,768,233,187,0,51340,90,90,0,842,51,141,661,35,35,0,1499,2019,1651,368,7109,5822,0,1287,18529,9461,9068,2468,1807,661,17896,0,79978,0,0,0,425,378,0,182,2482,2184,298,2301,2331,1065,1266,2973,2013,0,960,14543,10486,4057,2617,2412,205,207,51539,15537,0,0,0,1182,111,88,1027,124,124,0,253,1546,611,935,5887,4950,0,937,2192,483,1709,1372,1372,0,1755,0
ACSSF,2009e1,dc,000,0124,0000005,293927,227,166,61,7287,4582,2448,14797,7585,7123,462,12542,18668,10611,8057,64545,51828,75,12642,57347,27713,29634,27332,8903,18429,25028,51539,138463,137,76,61,4082,3974,2100,12425,4352,4188,164,7674,12181,7014,5167,45374,36078,75,9221,21307,6926,14381,19874,2544,17330,4983,0,8609,0,0,0,756,68,119,502,592,592,0,815,591,270,321,3202,2965,0,237,776,357,419,1001,768,233,187,0,51340,90,90,0,842,51,141,661,35,35,0,1499,2019,1651,368,7109,5822,0,1287,18529,9461,9068,2468,1807,661,17896,0,79978,0,0,0,425,378,0,182,2482,2184,298,2301,2331,1065,1266,2973,2013,0,960,14543,10486,4057,2617,2412,205,207,51539,15537,0,0,0,1182,111,88,1027,124,124,0,253,1546,611,935,5887,4950,0,937,2192,483,1709,1372,1372,0,1755,0
ACSSF,2009e1,dc,000,0124,0000006,293927,227,166,61,7287,4582,2448,14797,7585,7123,462,12542,18668,10611,8057,64545,51828,75,12642,57347,27713,29634,27332,8903,18429,25028,51539,138463,137,76,61,4082,3974,2100,12425,4352,4188,164,7674,12181,7014,5167,45374,36078,75,9221,21307,6926,14381,19874,2544,17330,4983,0,8609,0,0,0,756,68,119,502,592,592,0,815,591,270,321,3202,2965,0,237,776,357,419,1001,768,233,187,0,51340,90,90,0,842,51,141,661,35,35,0,1499,2019,1651,368,7109,5822,0,1287,18529,9461,9068,2468,1807,661,17896,0,79978,0,0,0,425,378,0,182,2482,2184,298,2301,2331,1065,1266,2973,2013,0,960,14543,10486,4057,2617,2412,205,207,51539,15537,0,0,0,1182,111,88,1027,124,124,0,253,1546,611,935,5887,4950,0,937,2192,483,1709,1372,1372,0,1755,0
ACSSF,2009e1,dc,000,0124,0000007,293927,227,166,61,7287,4582,2448,14797,7585,7123,462,12542,18668,10611,8057,64545,51828,75,12642,57347,27713,29634,27332,8903,18429,25028,51539,138463,137,76,61,4082,3974,2100,12425,4352,4188,164,7674,12181,7014,5167,45374,36078,75,9221,21307,6926,14381,19874,2544,17330,4983,0,8609,0,0,0,756,68,119,502,592,592,0,815,591,270,321,3202,2965,0,237,776,357,419,1001,768,233,187,0,51340,90,90,0,842,51,141,661,35,35,0,1499,2019,1651,368,7109,5822,0,1287,18529,9461,9068,2468,1807,661,17896,0,79978,0,0,0,425,378,0,182,2482,2184,298,2301,2331,1065,1266,2973,2013,0,960,14543,10486,4057,2617,2412,205,207,51539,15537,0,0,0,1182,111,88,1027,124,124,0,253,1546,611,935,5887,4950,0,937,2192,483,1709,1372,1372,0,1755,0
ACSSF,2009e1,dc,000,0124,0000008,293927,227,166,61,7287,4582,2448,14797,7585,7123,462,12542,18668,10611,8057,64545,51828,75,12642,57347,27713,29634,27332,8903,18429,25028,51539,138463,137,76,61,4082,3974,2100,12425,4352,4188,164,7674,12181,7014,5167,45374,36078,75,9221,21307,6926,14381,19874,2544,17330,4983,0,8609,0,0,0,756,68,119,502,592,592,0,815,591,270,321,3202,2965,0,237,776,357,419,1001,768,233,187,0,51340,90,90,0,842,51,141,661,35,35,0,1499,2019,1651,368,7109,5822,0,1287,18529,9461,9068,2468,1807,661,17896,0,79978,0,0,0,425,378,0,182,2482,2184,298,2301,2331,1065,1266,2973,2013,0,960,14543,10486,4057,2617,2412,205,207,51539,15537,0,0,0,1182,111,88,1027,124,124,0,253,1546,611,935,5887,4950,0,937,2192,483,1709,1372,1372,0,1755,0
ACSSF,2009e1,dc,000,0124,0000009,293927,227,166,61,7287,4582,2448,14797,7585,7123,462,12542,18668,10611,8057,64545,51828,75,12642,57347,27713,29634,27332,8903,18429,25028,51539,138463,137,76,61,4082,3974,2100,12425,4352,4188,164,7674,12181,7014,5167,45374,36078,75,9221,21307,6926,14381,19874,2544,17330,4983,0,8609,0,0,0,756,68,119,502,592,592,0,815,591,270,321,3202,2965,0,237,776,357,419,1001,768,233,187,0,51340,90,90,0,842,51,141,661,35,35,0,1499,2019,1651,368,7109,5822,0,1287,18529,9461,9068,2468,1807,661,17896,0,79978,0,0,0,425,378,0,182,2482,2184,298,2301,2331,1065,1266,2973,2013,0,960,14543,10486,4057,2617,2412,205,207,51539,15537,0,0,0,1182,111,88,1027,124,124,0,253,1546,611,935,5887,4950,0,937,2192,483,1709,1372,1372,0,1755,0
ACSSF,2009e1,dc,000,0124,0000010,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
