ACSSF,2009e1,dc,000,0113,0000001,220654,109937,67863,27169,18637,3948,1045,1228,1592,61,10763,8532,5083,3449,2075,1374,40694,6055,4323,1732,2760,466,1965,329,3649,1022,2436,191,2099,1730,369,10993,8845,173,1975,5601,1589,2226,1411,729,86,591,1195,7420,1498,1057,4865,2117,1464,677,27,421,339,653,15249,859,529,152,178,4576,310,1570,2696,5292,1854,1426,258,1754,3642,880,338,75,131,336,14181,6311,437,987,1215,3672,7870,40,39,698,1215,325,1301,713,3539,0,0,0,5746,4139,112,694,1078,871,360,240,666,118,0,1607,809,798,6898,886,0,78,47,75,0,69,375,242,6012,78,102,570,660,1465,1214,213,1710,1441,269
ACSSF,2009e1,dc,000,0113,0000002,220654,109937,67863,27169,18637,3948,1045,1228,1592,61,10763,8532,5083,3449,2075,1374,40694,6055,4323,1732,2760,466,1965,329,3649,1022,2436,191,2099,1730,369,10993,8845,173,1975,5601,1589,2226,1411,729,86,591,1195,7420,1498,1057,4865,2117,1464,677,27,421,339,653,15249,859,529,152,178,4576,310,1570,2696,5292,1854,1426,258,1754,3642,880,338,75,131,336,14181,6311,437,987,1215,3672,7870,40,39,698,1215,325,1301,713,3539,0,0,0,5746,4139,112,694,1078,871,360,240,666,118,0,1607,809,798,6898,886,0,78,47,75,0,69,375,242,6012,78,102,570,660,1465,1214,213,1710,1441,269
ACSSF,2009e1,dc,000,0113,0000003,220654,109937,67863,27169,18637,3948,1045,1228,1592,61,10763,8532,5083,3449,2075,1374,40694,6055,4323,1732,2760,466,1965,329,3649,1022,2436,191,2099,1730,369,10993,8845,173,1975,5601,1589,2226,1411,729,86,591,1195,7420,1498,1057,4865,2117,1464,677,27,421,339,653,15249,859,529,152,178,4576,310,1570,2696,5292,1854,1426,258,1754,3642,880,338,75,131,336,14181,6311,437,987,1215,3672,7870,40,39,698,1215,325,1301,713,3539,0,0,0,5746,4139,112,694,1078,871,360,240,666,118,0,1607,809,798,6898,886,0,78,47,75,0,69,375,242,6012,78,102,570,660,1465,1214,213,1710,1441,269
ACSSF,2009e1,dc,000,0113,0000004,220654,109937,67863,27169,18637,3948,1045,1228,1592,61,10763,8532,5083,3449,2075,1374,40694,6055,4323,1732,2760,466,1965,329,3649,1022,2436,191,2099,1730,369,10993,8845,173,1975,5601,1589,2226,1411,729,86,591,1195,7420,1498,1057,4865,2117,1464,677,27,421,339,653,15249,859,529,152,178,4576,310,1570,2696,5292,1854,1426,258,1754,3642,880,338,75,131,336,14181,6311,437,987,1215,3672,7870,40,39,698,1215,325,1301,713,3539,0,0,0,5746,4139,112,694,1078,871,360,240,666,118,0,1607,809,798,6898,886,0,78,47,75,0,69,375,242,6012,78,102,570,660,1465,1214,213,1710,1441,269
ACSSF,2009e1,dc,000,0113,0000005,220654,109937,67863,27169,18637,3948,1045,1228,1592,61,10763,8532,5083,3449,2075,1374,40694,6055,4323,1732,2760,466,1965,329,3649,1022,2436,191,2099,1730,369,10993,8845,173,1975,5601,1589,2226,1411,729,86,591,1195,7420,1498,1057,4865,2117,1464,677,27,421,339,653,15249,859,529,152,178,4576,310,1570,2696,5292,1854,1426,258,1754,3642,880,338,75,131,336,14181,6311,437,987,1215,3672,7870,40,39,698,1215,325,1301,713,3539,0,0,0,5746,4139,112,694,1078,871,360,240,666,118,0,1607,809,798,6898,886,0,78,47,75,0,69,375,242,6012,78,102,570,660,1465,1214,213,1710,1441,269
ACSSF,2009e1,dc,000,0113,0000006,220654,109937,67863,27169,18637,3948,1045,1228,1592,61,10763,8532,5083,3449,2075,1374,40694,6055,4323,1732,2760,466,1965,329,3649,1022,2436,191,2099,1730,369,10993,8845,173,1975,5601,1589,2226,1411,729,86,591,1195,7420,1498,1057,4865,2117,1464,677,27,421,339,653,15249,859,529,152,178,4576,310,1570,2696,5292,1854,1426,258,1754,3642,880,338,75,131,336,14181,6311,437,987,1215,3672,7870,40,39,698,1215,325,1301,713,3539,0,0,0,5746,4139,112,694,1078,871,360,240,666,118,0,1607,809,798,6898,886,0,78,47,75,0,69,375,242,6012,78,102,570,660,1465,1214,213,1710,1441,269
ACSSF,2009e1,dc,000,0113,0000007,220654,109937,67863,27169,18637,3948,1045,1228,1592,61,10763,8532,5083,3449,2075,1374,40694,6055,4323,1732,2760,466,1965,329,3649,1022,2436,191,2099,1730,369,10993,8845,173,1975,5601,1589,2226,1411,729,86,591,1195,7420,1498,1057,4865,2117,1464,677,27,421,339,653,15249,859,529,152,178,4576,310,1570,2696,5292,1854,1426,258,1754,3642,880,338,75,131,336,14181,6311,437,987,1215,3672,7870,40,39,698,1215,325,1301,713,3539,0,0,0,5746,4139,112,694,1078,871,360,240,666,118,0,1607,809,798,6898,886,0,78,47,75,0,69,375,242,6012,78,102,570,660,1465,1214,213,1710,1441,269
ACSSF,2009e1,dc,000,0113,0000008,220654,109937,67863,27169,18637,3948,1045,1228,1592,61,10763,8532,5083,3449,2075,1374,40694,6055,4323,1732,2760,466,1965,329,3649,1022,2436,191,2099,1730,369,10993,8845,173,1975,5601,1589,2226,1411,729,86,591,1195,7420,1498,1057,4865,2117,1464,677,27,421,339,653,15249,859,529,152,178,4576,310,1570,2696,5292,1854,1426,258,1754,3642,880,338,75,131,336,14181,6311,437,987,1215,3672,7870,40,39,698,1215,325,1301,713,3539,0,0,0,5746,4139,112,694,1078,871,360,240,666,118,0,1607,809,798,6898,886,0,78,47,75,0,69,375,242,6012,78,102,570,660,1465,1214,213,1710,1441,269
ACSSF,2009e1,dc,000,0113,0000009,220654,109937,67863,27169,18637,3948,1045,1228,1592,61,10763,8532,5083,3449,2075,1374,40694,6055,4323,1732,2760,466,1965,329,3649,1022,2436,191,2099,1730,369,10993,8845,173,1975,5601,1589,2226,1411,729,86,591,1195,7420,1498,1057,4865,2117,1464,677,27,421,339,653,15249,859,529,152,178,4576,310,1570,2696,5292,1854,1426,258,1754,3642,880,338,75,131,336,14181,6311,437,987,1215,3672,7870,40,39,698,1215,325,1301,713,3539,0,0,0,5746,4139,112,694,1078,871,360,240,666,118,0,1607,809,798,6898,886,0,78,47,75,0,69,375,242,6012,78,102,570,660,1465,1214,213,1710,1441,269
ACSSF,2009e1,dc,000,0113,0000010,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
