ACSSF,2009e1,dc,000,0051,0000001,504809,281355,253229,28126,131544,102394,29150,14771,13443,1328,27809,25370,2439,49330,42293,7037,498735,275414,130130,88863,76915,11948,41267,145284,98910,85281,13629,46374,131513,66797,53095,50212,2883,13702,64716,44231,42242,1989,20485,14717,7525,5063,4075,988,2462,7192,4398,4043,355,2794,27761,5922,1973,1458,515,3949,21839,4695,4559,136,17144,49330,19656,13405,11199,2206,6251,29674,18257,16226,2031,11417,31.5,29.6,,,,,,,,,,,,,,,,,,,504809,233036,133082,99954,4127,95827,271773,148273,123500,4582,118918,504809,233036,133082,99954,315,99639,271773,148273,123500,1896,121604,504809,233036,133082,99954,1460,98494,271773,148273,123500,2243,121257,12.6,13.2,12.6,10.5,23.9,12.0,11.7,9.8,18.5,504809,233036,133082,99954,80085,16501,3368,271773,148273,123500,103249,18327,1924
ACSSF,2009e1,dc,000,0051,0000002,504809,281355,253229,28126,131544,102394,29150,14771,13443,1328,27809,25370,2439,49330,42293,7037,498735,275414,130130,88863,76915,11948,41267,145284,98910,85281,13629,46374,131513,66797,53095,50212,2883,13702,64716,44231,42242,1989,20485,14717,7525,5063,4075,988,2462,7192,4398,4043,355,2794,27761,5922,1973,1458,515,3949,21839,4695,4559,136,17144,49330,19656,13405,11199,2206,6251,29674,18257,16226,2031,11417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2009e1,dc,000,0051,0000003,504809,281355,253229,28126,131544,102394,29150,14771,13443,1328,27809,25370,2439,49330,42293,7037,498735,275414,130130,88863,76915,11948,41267,145284,98910,85281,13629,46374,131513,66797,53095,50212,2883,13702,64716,44231,42242,1989,20485,14717,7525,5063,4075,988,2462,7192,4398,4043,355,2794,27761,5922,1973,1458,515,3949,21839,4695,4559,136,17144,49330,19656,13405,11199,2206,6251,29674,18257,16226,2031,11417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2009e1,dc,000,0051,0000004,504809,281355,253229,28126,131544,102394,29150,14771,13443,1328,27809,25370,2439,49330,42293,7037,498735,275414,130130,88863,76915,11948,41267,145284,98910,85281,13629,46374,131513,66797,53095,50212,2883,13702,64716,44231,42242,1989,20485,14717,7525,5063,4075,988,2462,7192,4398,4043,355,2794,27761,5922,1973,1458,515,3949,21839,4695,4559,136,17144,49330,19656,13405,11199,2206,6251,29674,18257,16226,2031,11417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2009e1,dc,000,0051,0000005,504809,281355,253229,28126,131544,102394,29150,14771,13443,1328,27809,25370,2439,49330,42293,7037,498735,275414,130130,88863,76915,11948,41267,145284,98910,85281,13629,46374,131513,66797,53095,50212,2883,13702,64716,44231,42242,1989,20485,14717,7525,5063,4075,988,2462,7192,4398,4043,355,2794,27761,5922,1973,1458,515,3949,21839,4695,4559,136,17144,49330,19656,13405,11199,2206,6251,29674,18257,16226,2031,11417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2009e1,dc,000,0051,0000006,504809,281355,253229,28126,131544,102394,29150,14771,13443,1328,27809,25370,2439,49330,42293,7037,498735,275414,130130,88863,76915,11948,41267,145284,98910,85281,13629,46374,131513,66797,53095,50212,2883,13702,64716,44231,42242,1989,20485,14717,7525,5063,4075,988,2462,7192,4398,4043,355,2794,27761,5922,1973,1458,515,3949,21839,4695,4559,136,17144,49330,19656,13405,11199,2206,6251,29674,18257,16226,2031,11417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2009e1,dc,000,0051,0000007,504809,281355,253229,28126,131544,102394,29150,14771,13443,1328,27809,25370,2439,49330,42293,7037,498735,275414,130130,88863,76915,11948,41267,145284,98910,85281,13629,46374,131513,66797,53095,50212,2883,13702,64716,44231,42242,1989,20485,14717,7525,5063,4075,988,2462,7192,4398,4043,355,2794,27761,5922,1973,1458,515,3949,21839,4695,4559,136,17144,49330,19656,13405,11199,2206,6251,29674,18257,16226,2031,11417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2009e1,dc,000,0051,0000008,504809,281355,253229,28126,131544,102394,29150,14771,13443,1328,27809,25370,2439,49330,42293,7037,498735,275414,130130,88863,76915,11948,41267,145284,98910,85281,13629,46374,131513,66797,53095,50212,2883,13702,64716,44231,42242,1989,20485,14717,7525,5063,4075,988,2462,7192,4398,4043,355,2794,27761,5922,1973,1458,515,3949,21839,4695,4559,136,17144,49330,19656,13405,11199,2206,6251,29674,18257,16226,2031,11417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2009e1,dc,000,0051,0000009,504809,281355,253229,28126,131544,102394,29150,14771,13443,1328,27809,25370,2439,49330,42293,7037,498735,275414,130130,88863,76915,11948,41267,145284,98910,85281,13629,46374,131513,66797,53095,50212,2883,13702,64716,44231,42242,1989,20485,14717,7525,5063,4075,988,2462,7192,4398,4043,355,2794,27761,5922,1973,1458,515,3949,21839,4695,4559,136,17144,49330,19656,13405,11199,2206,6251,29674,18257,16226,2031,11417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2009e1,dc,000,0051,0000010,91384,43191,38861,4330,35409,29059,6350,1141,879,262,3958,3361,597,7685,5936,1749,90356,42163,17237,10179,9969,210,7058,24926,14741,13687,1054,10185,35409,18265,14902,14604,298,3363,17144,10602,10357,245,6542,1141,300,287,287,0,13,841,760,760,0,81,3958,724,357,357,0,367,3234,495,495,0,2739,7685,2709,2157,1703,454,552,4976,3273,2981,292,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
